,index,set
0,18371,train
1,12510,train
2,15725,train
3,15644,train
4,26837,train
5,22835,train
6,8382,train
7,4346,train
8,3105,train
9,12091,train
10,1138,train
11,4924,train
12,1901,train
13,23948,train
14,21431,train
15,19100,train
16,12457,train
17,15610,train
18,28714,train
19,28765,train
20,3097,train
21,8442,train
22,29312,train
23,6224,train
24,19283,train
25,22168,train
26,10086,train
27,29748,train
28,1296,train
29,24812,train
30,21240,train
31,7652,train
32,26575,train
33,2977,train
34,29417,train
35,29523,train
36,11533,train
37,14223,train
38,10631,train
39,24936,train
40,24167,train
41,28518,train
42,9318,train
43,12175,train
44,609,train
45,15248,train
46,4180,train
47,6337,train
48,21524,train
49,18345,train
50,4331,train
51,20080,train
52,2295,train
53,17789,train
54,22266,train
55,6045,train
56,13436,train
57,26505,train
58,24994,train
59,3547,train
60,13290,train
61,11284,train
62,6387,train
63,22355,train
64,5202,train
65,18961,train
66,1018,train
67,15198,train
68,25707,train
69,4781,train
70,2450,train
71,13297,train
72,20039,train
73,25206,train
74,23478,train
75,26166,train
76,28223,train
77,28834,train
78,1496,train
79,5505,train
80,16790,train
81,1422,train
82,25990,train
83,275,train
84,6747,train
85,19534,train
86,8603,train
87,13725,train
88,26001,train
89,25261,train
90,22710,train
91,9047,train
92,25111,train
93,29655,train
94,29626,train
95,28031,train
96,26432,train
97,16262,train
98,27560,train
99,23429,train
100,6283,train
101,22253,train
102,21443,train
103,4761,train
104,23227,train
105,1212,train
106,14640,train
107,21376,train
108,4800,train
109,14959,train
110,16710,train
111,17964,train
112,21706,train
113,17690,train
114,5037,train
115,23502,train
116,14232,train
117,20581,train
118,26734,train
119,20830,train
120,28179,train
121,19172,train
122,29173,train
123,8210,train
124,17273,train
125,19178,train
126,5420,train
127,2045,train
128,21447,train
129,27360,train
130,16793,train
131,18513,train
132,10605,train
133,26958,train
134,2741,train
135,2300,train
136,21963,train
137,20092,train
138,29424,train
139,9772,train
140,21151,train
141,29157,train
142,21264,train
143,24790,train
144,29505,train
145,28588,train
146,24688,train
147,15340,train
148,8628,train
149,22919,train
150,21522,train
151,9272,train
152,5636,train
153,24030,train
154,13893,train
155,9033,train
156,14212,train
157,4906,train
158,15101,train
159,974,train
160,9204,train
161,7241,train
162,8333,train
163,4622,train
164,15006,train
165,7588,train
166,25914,train
167,13423,train
168,9495,train
169,16184,train
170,6803,train
171,27319,train
172,15587,train
173,28126,train
174,10043,train
175,10563,train
176,15124,train
177,19252,train
178,26246,train
179,28545,train
180,6384,train
181,17727,train
182,4808,train
183,29707,train
184,11101,train
185,7151,train
186,176,train
187,9478,train
188,25913,train
189,2843,train
190,21608,train
191,12786,train
192,16686,train
193,7510,train
194,17952,train
195,27876,train
196,26848,train
197,9055,train
198,17409,train
199,8433,train
200,6625,train
201,3997,train
202,27396,train
203,18587,train
204,11564,train
205,12209,train
206,4574,train
207,13352,train
208,6891,train
209,17422,train
210,12534,train
211,13260,train
212,19084,train
213,22340,train
214,20103,train
215,6164,train
216,25685,train
217,23504,train
218,27246,train
219,6956,train
220,5516,train
221,16010,train
222,25024,train
223,23142,train
224,21276,train
225,25443,train
226,21672,train
227,16751,train
228,24286,train
229,16472,train
230,4254,train
231,14135,train
232,23309,train
233,11644,train
234,6220,train
235,10206,train
236,18827,train
237,10830,train
238,16041,train
239,14892,train
240,29017,train
241,18162,train
242,4387,train
243,21992,train
244,3752,train
245,17402,train
246,16303,train
247,10566,train
248,19135,train
249,26752,train
250,6356,train
251,29957,train
252,14749,train
253,15596,train
254,10630,train
255,6929,train
256,1004,train
257,12764,train
258,4914,train
259,6290,train
260,15193,train
