,index,set
0,9356,train
1,27053,train
2,2400,train
3,24874,train
4,28231,train
5,1065,train
6,5794,train
7,29516,train
8,14655,train
9,9491,train
10,5651,train
11,23434,train
12,6011,train
13,29547,train
14,17550,train
15,6766,train
16,7740,train
17,20465,train
18,9769,train
19,16100,train
20,25312,train
21,26476,train
22,16051,train
23,9716,train
24,10207,train
25,12300,train
26,16392,train
27,23687,train
28,13777,train
29,27723,train
30,28703,train
31,29981,train
32,10766,train
33,255,train
34,19821,train
35,11064,train
36,14568,train
37,21184,train
38,10430,train
39,15512,train
40,19010,train
41,1985,train
42,27145,train
43,5761,train
44,10837,train
45,13304,train
46,7961,train
47,25358,train
48,10714,train
49,3765,train
50,2618,train
51,26254,train
52,19729,train
53,22202,train
54,685,train
55,10787,train
56,15964,train
57,14632,train
58,22753,train
59,13628,train
60,21470,train
61,26823,train
62,1538,train
63,26119,train
64,11586,train
65,6353,train
66,9085,train
67,17762,train
68,14084,train
69,2979,train
70,14381,train
71,29459,train
72,10046,train
73,7209,train
74,15724,train
75,5401,train
76,29748,train
77,24613,train
78,13540,train
79,25310,train
80,27230,train
81,29398,train
82,14682,train
83,3883,train
84,22164,train
85,19272,train
86,21416,train
87,17505,train
88,8849,train
89,20092,train
90,2375,train
91,1752,train
92,25000,train
93,6557,train
94,18159,train
95,7594,train
96,107,train
97,6999,train
98,1330,train
99,14377,train
100,25724,train
101,5535,train
102,22286,train
103,20769,train
104,11696,train
105,15806,train
106,19835,train
107,28740,train
108,2505,train
109,20845,train
110,22289,train
111,12903,train
112,8476,train
113,10203,train
114,22670,train
115,24878,train
116,29260,train
117,16323,train
118,8894,train
119,8306,train
120,5460,train
121,26473,train
122,8862,train
123,12342,train
124,6688,train
125,13012,train
126,20728,train
127,28465,train
128,22375,train
129,348,train
130,9703,train
131,21896,train
132,20823,train
133,15610,train
134,9449,train
135,20242,train
136,3821,train
137,27223,train
138,1890,train
139,680,train
140,15708,train
141,5881,train
142,6830,train
143,2109,train
144,16421,train
145,11432,train
146,1131,train
147,4412,train
148,9491,train
149,11153,train
150,29219,train
151,29607,train
152,7006,train
153,7098,train
154,11835,train
155,21182,train
156,14691,train
157,9386,train
158,11041,train
159,11042,train
160,29198,train
161,24531,train
162,25819,train
163,28390,train
164,16561,train
165,27418,train
166,18598,train
167,28196,train
168,19327,train
169,11530,train
170,16939,train
171,17810,train
172,19202,train
173,3930,train
174,26914,train
175,15816,train
176,11186,train
177,10862,train
178,14258,train
179,23512,train
180,29057,train
181,29266,train
182,15863,train
183,2989,train
184,23403,train
185,5623,train
186,25679,train
187,19444,train
188,3156,train
189,26379,train
190,20388,train
191,22511,train
192,14565,train
193,9374,train
194,7440,train
195,8818,train
196,29738,train
197,12596,train
198,8027,train
199,14494,train
200,6811,train
201,21378,train
202,29668,train
203,17150,train
204,13126,train
205,11631,train
206,22827,train
207,4050,train
208,21225,train
209,7026,train
210,27544,train
211,9524,train
212,18555,train
213,2599,train
214,17482,train
215,22521,train
216,17030,train
