,index,set
0,3511,train
1,17588,train
2,22169,train
3,22331,train
4,17187,train
5,10264,train
6,21880,train
7,25884,train
8,14351,train
9,19955,train
10,29080,train
11,22784,train
12,10497,train
13,24773,train
14,19904,train
15,1179,train
16,9353,train
17,2850,train
18,22825,train
19,1169,train
20,18702,train
21,2844,train
22,16294,train
23,18426,train
24,29199,train
25,14744,train
26,23819,train
27,20683,train
28,517,train
29,12923,train
30,10079,train
31,27567,train
32,16116,train
33,21138,train
34,16603,train
35,11527,train
36,20673,train
37,22029,train
38,16132,train
39,1110,train
40,188,train
41,5288,train
42,12357,train
43,13746,train
44,14604,train
45,17142,train
46,13958,train
47,19454,train
48,25169,train
49,12430,train
50,6000,train
51,29137,train
52,23892,train
53,24946,train
54,21252,train
55,13855,train
56,7691,train
57,22160,train
58,26018,train
59,15022,train
60,22300,train
61,21083,train
62,26597,train
63,5921,train
64,21819,train
65,9389,train
66,22482,train
67,10682,train
68,22227,train
69,4204,train
70,29519,train
71,13739,train
72,12943,train
73,17704,train
74,22509,train
75,27141,train
76,25718,train
77,21703,train
78,9782,train
79,4377,train
80,24709,train
81,19243,train
82,18638,train
83,14766,train
84,7084,train
85,1592,train
86,12099,train
87,7004,train
88,22096,train
89,18478,train
90,16055,train
91,14210,train
92,18392,train
93,18612,train
94,28048,train
95,12393,train
96,29112,train
97,4406,train
98,26055,train
99,16975,train
100,23060,train
101,19492,train
102,1989,train
103,22171,train
104,2278,train
105,8248,train
106,8176,train
107,13535,train
108,29932,train
109,23747,train
110,12174,train
111,2406,train
112,21346,train
113,27027,train
114,7991,train
115,3915,train
116,21178,train
117,2198,train
118,4830,train
119,4411,train
120,10619,train
121,5534,train
122,457,train
123,8978,train
124,29624,train
125,21469,train
126,11588,train
127,3734,train
128,11645,train
129,1687,train
130,28242,train
131,20223,train
132,26167,train
133,16123,train
134,2142,train
135,2007,train
136,10251,train
137,24001,train
138,4016,train
139,11857,train
140,19546,train
141,19145,train
142,20083,train
143,3602,train
144,797,train
145,10272,train
146,12219,train
147,24676,train
148,4053,train
149,27719,train
150,17110,train
151,11475,train
152,8857,train
153,18343,train
154,26683,train
155,28269,train
156,5432,train
157,18101,train
158,13366,train
159,20712,train
160,5245,train
161,26118,train
162,19395,train
163,25554,train
164,4312,train
165,9719,train
166,29330,train
167,18749,train
168,8323,train
169,9233,train
170,28099,train
171,6520,train
172,26350,train
173,7891,train
174,29109,train
175,13696,train
176,10654,train
177,17326,train
178,14727,train
179,29102,train
180,19833,train
181,22928,train
182,21845,train
183,7729,train
184,23942,train
185,12551,train
186,11209,train
187,210,train
188,8542,train
189,22953,train
190,15590,train
191,25005,train
192,16511,train
193,11545,train
194,9498,train
195,26536,train
196,8244,train
197,20610,train
198,7716,train
199,29315,train
200,20824,train
201,24078,train
202,25551,train
203,12894,train
204,25879,train
205,7397,train
206,20057,train
207,8853,train
208,8353,train
209,7558,train
210,29640,train
211,5545,train
212,28322,train
213,10671,train
214,5368,train
215,19280,train
216,7746,train
217,17217,train
218,28471,train
219,21922,train
220,28909,train
221,24378,train
222,5646,train
223,17638,train
224,21653,train
225,3639,train
226,7695,train
227,9002,train
228,17719,train
229,10159,train
230,16706,train
231,7925,train
232,29059,train
233,14536,train
234,16245,train
235,24212,train
236,5215,train
237,24573,train
238,5894,train
239,25989,train
240,25084,train
241,26634,train
242,21656,train
243,17413,train
244,21615,train
245,6265,train
246,16680,train
247,12263,train
248,9698,train
249,29890,train
250,19025,train
251,14889,train
252,28805,train
253,595,train
254,27093,train
255,7832,train
256,3499,train
257,3839,train
258,28083,train
259,23356,train
260,5832,train
261,12668,train
262,5412,train
263,21589,train
264,28074,train
265,12274,train
266,5649,train
267,1915,train
268,330,train
269,18983,train
270,9865,train
271,17112,train
272,10049,train
273,26989,train
274,12575,train
275,1350,train
276,5368,train
277,9335,train
278,22230,train
279,24948,train
280,5424,train
281,19062,train
282,7726,train
283,13856,train
284,19647,train
285,50,train
286,22967,train
287,14193,train
288,18740,train
289,2675,train
290,17214,train
291,13085,train
292,6926,train
293,21653,train
294,23728,train
295,17736,train
296,29649,train
297,960,train
298,15515,train
299,9123,train
300,1661,train
301,25865,train
302,20415,train
303,15420,train
304,18073,train
305,27097,train
306,21021,train
307,6587,train
308,9803,train
309,29324,train
310,25072,train
311,9400,train
312,795,train
313,4623,train
314,767,train
315,13894,train
316,6793,train
317,6875,train
318,13023,train
319,5900,train
320,9082,train
321,21421,train
322,9829,train
323,26400,train
324,9596,train
325,26292,train
326,25252,train
327,3727,train
328,22569,train
329,5454,train
330,24722,train
331,22060,train
332,5425,train
333,21853,train
334,7236,train
335,23967,train
336,17821,train
337,8485,train
338,2679,train
339,3251,train
340,9260,train
341,14156,train
342,6104,train
343,24916,train
344,15059,train
345,8403,train
346,28485,train
347,11297,train
348,6139,train
349,12111,train
350,13494,train
351,15447,train
352,26354,train
353,16432,train
354,17867,train
355,13789,train
356,18423,train
357,17539,train
358,5342,train
359,10050,train
360,28948,train
361,1592,train
362,314,train
363,8397,train
364,6726,train
365,815,train
366,6904,train
367,23772,train
368,18608,train
369,13704,train
370,2060,train
371,26916,train
372,17756,train
373,15619,train
374,26970,train
375,16447,train
376,11962,train
377,14539,train
378,7751,train
379,9799,train
380,15399,train
381,733,train
382,23354,train
383,25049,train
384,13929,train
385,19588,train
386,24132,train
387,17015,train
388,88,train
389,19822,train
390,14835,train
391,14710,train
392,9793,train
393,19927,train
394,353,train
395,27335,train
396,3418,train
397,795,train
398,8747,train
399,7050,train
400,3077,train
401,1012,train
402,24690,train
403,12428,train
404,29838,train
405,24965,train
406,20460,train
