,index,set
0,13957,train
1,22493,train
2,26329,train
3,10576,train
4,3542,train
5,28046,train
6,18515,train
7,26932,train
8,16836,train
9,22733,train
10,23135,train
11,19926,train
12,28460,train
13,12647,train
14,2532,train
15,21111,train
16,12527,train
17,17309,train
18,11289,train
19,21244,train
20,27479,train
21,21981,train
22,6872,train
23,2024,train
24,8793,train
25,5609,train
26,2635,train
27,16643,train
28,5264,train
29,15174,train
30,483,train
31,932,train
32,29090,train
33,11133,train
34,6406,train
35,24540,train
36,11208,train
37,4161,train
38,14551,train
39,8938,train
40,28922,train
41,23187,train
42,12647,train
43,21019,train
44,3453,train
45,25971,train
46,3416,train
47,12202,train
48,10487,train
49,23147,train
50,21015,train
51,11561,train
52,6854,train
53,5783,train
54,18090,train
55,14374,train
56,10387,train
57,4914,train
58,11154,train
59,11169,train
60,25642,train
61,20332,train
62,1318,train
63,160,train
64,8147,train
65,17224,train
66,297,train
67,11253,train
68,11673,train
69,16906,train
70,21350,train
71,1486,train
72,9367,train
73,13273,train
74,1644,train
75,3951,train
76,11019,train
77,18147,train
78,27092,train
79,19053,train
80,21074,train
81,287,train
82,21456,train
83,8077,train
84,9959,train
85,4147,train
86,15989,train
87,13091,train
88,1789,train
89,8830,train
90,2445,train
91,9889,train
92,20243,train
93,23634,train
94,15795,train
95,5602,train
96,8582,train
97,8989,train
98,7838,train
99,2448,train
100,11262,train
101,8187,train
102,12513,train
103,15164,train
104,13539,train
105,22210,train
106,5611,train
107,17275,train
108,15854,train
109,2872,train
110,13049,train
111,9460,train
112,1066,train
113,3072,train
114,11510,train
115,16708,train
116,10210,train
117,24726,train
118,11122,train
119,6511,train
120,15119,train
121,24141,train
122,21860,train
123,6372,train
124,13638,train
125,9173,train
126,7189,train
127,27074,train
128,26089,train
129,23545,train
130,9531,train
131,12331,train
132,26647,train
133,7324,train
134,28085,train
135,22353,train
136,1828,train
137,25319,train
138,2542,train
139,3858,train
140,2293,train
141,17325,train
142,15517,train
143,3943,train
144,21991,train
145,3977,train
146,1755,train
147,28617,train
148,14662,train
149,25638,train
150,1401,train
151,10036,train
152,12850,train
153,6815,train
154,13461,train
155,4561,train
156,25836,train
157,14722,train
158,25866,train
159,13180,train
160,23602,train
161,23050,train
162,12568,train
163,10240,train
164,11455,train
165,18427,train
166,23307,train
167,22379,train
168,5382,train
169,8278,train
170,3027,train
171,21595,train
172,17022,train
173,29421,train
174,16632,train
175,14804,train
176,7771,train
177,14863,train
178,4635,train
179,14072,train
180,23950,train
181,9640,train
182,16125,train
183,27069,train
184,27026,train
185,28383,train
186,6050,train
187,3256,train
188,1132,train
189,11551,train
190,16109,train
191,7673,train
192,24480,train
193,2348,train
194,27221,train
195,193,train
196,258,train
197,3846,train
198,14481,train
199,9308,train
200,26127,train
201,5385,train
202,9542,train
203,27780,train
204,19185,train
205,16382,train
206,23162,train
207,11063,train
208,21627,train
209,18152,train
210,3708,train
211,9410,train
212,4971,train
213,16976,train
214,26936,train
215,29737,train
216,10562,train
217,22793,train
218,13117,train
219,27063,train
220,1522,train
221,27641,train
222,11050,train
223,10685,train
224,19927,train
225,21984,train
226,19917,train
227,14944,train
228,15319,train
229,2072,train
230,3389,train
231,29283,train
232,3924,train
233,28499,train
234,15271,train
235,8144,train
236,20830,train
237,2926,train
238,24447,train
239,12732,train
240,13453,train
241,18386,train
242,3383,train
243,20835,train
244,9419,train
245,5320,train
246,23355,train
247,3065,train
248,16837,train
249,28874,train
250,23969,train
251,22390,train
252,5220,train
253,28825,train
254,1911,train
255,13086,train
256,22923,train
257,3274,train
258,1399,train
259,26392,train
260,18747,train
261,8805,train
262,28848,train
263,5344,train
264,12571,train
265,23840,train
266,19162,train
267,12140,train
268,16510,train
269,25036,train
270,6001,train
271,11155,train
272,10180,train
273,8971,train
274,19424,train
275,22747,train
276,18242,train
277,5433,train
278,14178,train
279,20423,train
280,22012,train
281,4562,train
282,1911,train
283,15712,train
284,28977,train
285,18779,train
286,24515,train
287,807,train
288,14932,train
289,16359,train
290,252,train
291,23198,train
292,11243,train
293,3670,train
294,3271,train
295,26907,train
296,23592,train
297,5350,train
298,21380,train
299,28393,train
300,29430,train
301,3298,train
302,9224,train
303,19073,train
304,21277,train
305,17174,train
306,23187,train
307,15719,train
308,3967,train
309,4627,train
310,3908,train
311,18706,train
312,21514,train
313,25003,train
314,4502,train
315,10979,train
316,12668,train
317,10351,train
318,29799,train
319,19869,train
320,960,train
321,15881,train
322,18151,train
323,27191,train
324,7059,train
325,29633,train
326,24017,train
327,8980,train
328,20770,train
329,24365,train
330,20603,train
331,10633,train
332,24752,train
333,13843,train
334,23091,train
335,29165,train
336,17966,train
337,10555,train
338,27429,train
339,16005,train
340,28,train
341,2223,train
342,25622,train
343,188,train
344,11111,train
345,18293,train
346,11344,train
347,5167,train
348,25400,train
349,23797,train
350,8588,train
351,7414,train
352,27050,train
353,12293,train
354,23988,train
355,20318,train
356,24031,train
357,25507,train
358,19985,train
359,7105,train
360,5890,train
361,10597,train
362,23750,train
363,12431,train
364,25225,train
365,29199,train
366,153,train
367,18222,train
368,28577,train
369,20092,train
370,19392,train
371,2764,train
372,420,train
373,15365,train
374,14096,train
375,2221,train
376,26278,train
377,8100,train
378,14863,train
379,17413,train
380,27926,train
381,5878,train
382,18271,train
383,23702,train
384,15479,train
385,25957,train
386,20163,train
387,23080,train
388,5180,train
389,13918,train
390,1173,train
391,20797,train
392,19951,train
393,16791,train
394,2733,train
395,22001,train
396,20645,train
397,25132,train
398,17729,train
399,25552,train
400,21735,train
401,7332,train
402,19777,train
403,18008,train
404,13786,train
405,17674,train
406,19814,train
407,1944,train
408,1128,train
409,19394,train
410,25023,train
411,22823,train
412,18131,train
413,21097,train
414,2715,train
415,4261,train
416,16799,train
417,27070,train
418,1211,train
419,24176,train
420,14745,train
421,19156,train
422,17336,train
423,13735,train
424,1719,train
425,26907,train
426,1712,train
427,16114,train
428,29902,train
429,17669,train
430,19766,train
431,29501,train
432,28970,train
433,20730,train
434,6161,train
435,4032,train
436,10385,train
437,3695,train
438,12401,train
439,4760,train
440,21761,train
441,4145,train
442,18853,train
443,27197,train
444,11664,train
445,11473,train
446,25629,train
447,25750,train
448,9770,train
449,14081,train
450,8747,train
451,16857,train
452,3175,train
453,18731,train
454,9332,train
455,12090,train
456,25266,train
457,24334,train
458,2530,train
459,22322,train
460,8439,train
461,999,train
462,7936,train
463,11140,train
464,22193,train
465,3961,train
466,29237,train
467,16492,train
468,10169,train
469,3201,train
470,26797,train
471,15172,train
472,29995,train
473,26044,train
474,10580,train
475,12653,train
476,26565,train
477,25546,train
478,2728,train
479,10607,train
480,16670,train
481,11953,train
482,19254,train
483,308,train
484,17409,train
485,15277,train
486,18309,train
487,17633,train
488,22118,train
489,18799,train
490,5967,train
491,3489,train
492,20329,train
493,15630,train
494,14643,train
495,16993,train
496,5420,train
497,13560,train
498,27580,train
499,23233,train
500,3290,val
501,19823,val
502,14583,val
503,1825,val
504,29997,val
505,12876,val
506,23354,val
507,28436,val
508,8965,val
509,17680,val
510,10835,val
511,26008,val
512,7183,val
513,15457,val
514,5800,val
515,6559,val
516,21265,val
517,7398,val
518,24803,val
519,4771,val
520,19881,val
521,19440,val
522,1406,val
523,10880,val
524,6587,val
525,6480,val
526,19995,val
527,25035,val
528,24803,val
529,14760,val
530,5287,val
531,8326,val
532,23863,val
533,14727,val
534,28505,val
535,14735,val
536,25399,val
537,29798,val
538,3112,val
539,12869,val
540,28828,val
541,16715,val
542,9537,val
543,20701,val
544,29996,val
545,2436,val
546,19611,val
547,21000,val
548,15973,val
549,26911,val
550,2143,val
551,24442,val
552,1980,val
553,8496,val
554,28641,val
555,25252,val
556,15990,val
557,14387,val
558,27420,val
559,2924,val
560,1997,val
561,29997,val
562,21004,val
563,24722,val
564,17526,val
565,26824,val
566,954,val
567,8613,val
568,22430,val
569,638,val
570,27748,val
571,16200,val
572,9736,val
573,26885,val
574,23040,val
575,25928,val
576,2957,val
577,5667,val
578,16782,val
579,21407,val
580,191,val
581,28982,val
582,19775,val
583,28297,val
584,7595,val
585,22667,val
586,19885,val
587,5501,val
588,3060,val
589,22651,val
590,27450,val
591,12315,val
592,15168,val
593,3278,val
594,18931,val
595,27823,val
596,9393,val
597,20306,val
598,10719,val
599,21726,val
600,23852,val
601,5142,val
602,3167,val
603,7605,val
604,25917,val
605,2733,val
606,744,val
607,1201,val
608,1770,test
609,1711,test
610,398,test
611,3939,test
612,436,test
613,2090,test
614,1030,test
615,4269,test
616,1366,test
617,4228,test
618,1814,test
619,196,test
620,967,test
621,1281,test
622,3255,test
623,3611,test
624,3329,test
625,1640,test
626,4106,test
627,565,test
628,1585,test
629,2562,test
630,1630,test
631,4489,test
632,4754,test
633,1116,test
634,1678,test
635,2498,test
636,3129,test
637,812,test
638,1555,test
639,2368,test
640,4865,test
641,2046,test
642,2815,test
643,916,test
644,183,test
645,2160,test
646,3502,test
