,index,set
0,22858,train
1,1703,train
2,443,train
3,13134,train
4,7450,train
5,19337,train
6,19585,train
7,8573,train
8,23935,train
9,760,train
10,18171,train
11,16089,train
12,26458,train
13,12603,train
14,9731,train
15,14213,train
16,22494,train
17,4207,train
18,15908,train
19,9679,train
20,3939,train
21,17942,train
22,14278,train
23,8273,train
24,3608,train
25,20933,train
26,7733,train
27,21660,train
28,29615,train
29,22619,train
30,7346,train
31,3638,train
32,4069,train
33,4130,train
34,27768,train
35,15738,train
36,10041,train
37,2467,train
38,27515,train
39,24892,train
40,29289,train
41,11949,train
42,27722,train
43,4584,train
44,13100,train
45,4741,train
46,28825,train
47,13348,train
48,26244,train
49,1453,train
50,28210,train
51,26740,train
52,28724,train
53,24426,train
54,27203,train
55,23564,train
56,5335,train
57,7871,train
58,11919,train
59,22307,train
60,28324,train
61,4763,train
62,20300,train
63,2096,train
64,3007,train
65,20794,train
66,725,train
67,8215,train
68,11908,train
69,15613,train
70,2524,train
71,27040,train
72,1604,train
73,21310,train
74,3556,train
75,15851,train
76,22990,train
77,4852,train
78,26763,train
79,22424,train
80,9820,train
81,19034,train
82,17394,train
83,6720,train
84,21895,train
85,27464,train
86,3674,train
87,10768,train
88,2599,train
89,14957,train
90,29774,train
91,15092,train
92,22513,train
93,20937,train
94,8835,train
95,7845,train
96,7,train
97,29797,train
98,20451,train
99,25520,train
100,23255,train
101,20160,train
102,4178,train
103,20233,train
104,6467,train
105,24492,train
106,16340,train
107,29220,train
108,2978,train
109,17217,train
110,9500,train
111,17179,train
112,6928,train
113,16343,train
114,28159,train
115,23543,train
116,15147,train
117,8557,train
118,27686,train
119,676,train
120,25704,train
121,4213,train
122,23276,train
123,1067,train
124,6778,train
125,9596,train
126,1911,train
127,5412,train
128,28983,train
129,13258,train
130,10923,train
131,19202,train
132,2918,train
133,22543,train
134,2360,train
135,814,train
136,2785,train
137,22929,train
138,1427,train
139,3341,train
140,2280,train
141,16421,train
142,8783,train
143,11288,train
144,530,train
145,10676,train
146,24260,train
147,10206,train
148,1763,train
149,22548,train
150,17497,train
151,7651,train
152,18014,train
153,25516,train
154,6366,train
155,2485,train
156,24971,train
157,4459,train
158,22692,train
159,5726,train
160,14489,train
161,7514,train
162,8278,train
163,20066,train
164,2286,train
165,26874,train
166,28185,train
167,2976,train
168,7546,train
169,3921,train
170,18233,train
171,24444,train
172,19287,train
173,23265,train
174,21207,train
175,20412,train
176,4051,train
177,5463,train
178,1889,train
179,1825,train
180,16090,train
181,19803,train
182,19439,train
183,11575,train
184,10049,train
185,22376,train
186,2165,train
187,2581,train
188,14772,train
189,26014,train
190,7113,train
191,9187,train
192,8488,train
193,28890,train
194,23497,train
195,12024,train
196,28894,train
197,6689,train
198,29695,train
199,21852,train
200,20210,train
201,27676,train
202,25352,train
203,23062,train
204,22478,train
205,2246,train
206,29883,train
207,27492,train
208,2920,train
209,14015,train
210,16869,train
211,28375,train
212,20864,train
213,28245,train
214,8731,train
215,27951,train
216,21162,train
217,9801,train
218,25864,train
219,29415,train
220,11235,train
221,17198,train
222,28669,train
223,4156,train
224,25194,train
225,14382,train
226,23867,train
227,11538,train
228,24846,train
229,18527,train
230,26283,train
231,10116,train
232,347,train
233,21994,train
234,3515,train
235,2113,train
236,8127,train
237,19917,train
238,9768,train
239,27332,train
240,19949,train
241,27536,train
242,17719,train
243,18905,train
244,13139,train
245,16540,train
246,23755,train
247,6501,train
248,4202,train
249,5255,train
250,335,train
251,18134,train
252,25408,train
253,17815,train
254,21590,train
255,23573,train
256,11635,train
257,17251,train
258,11842,train
259,6472,train
260,11869,train
261,729,train
262,11333,train
263,9385,train
264,4749,train
265,11049,train
266,17381,train
267,24118,train
268,3818,train
269,19623,train
270,21660,train
271,1535,train
272,4542,train
273,24156,train
274,2656,train
275,11870,train
276,10857,train
277,11099,train
278,7956,train
279,8453,train
280,8605,train
281,27457,train
282,5437,train
283,4660,train
284,18125,train
285,27675,train
286,28991,train
287,22055,train
288,23831,train
289,28399,train
290,27437,train
291,15013,train
292,29661,train
293,14832,train
294,10793,train
295,7865,train
296,28243,train
297,12266,train
298,12809,train
299,19600,train
300,9253,train
301,17913,train
302,26793,train
303,9486,train
304,15117,train
305,15220,train
306,15115,train
307,27128,train
308,11482,train
309,965,train
310,1814,train
311,18815,train
312,21146,train
313,25539,train
314,6244,train
315,7486,train
316,25922,train
317,7363,train
318,16189,train
319,16453,train
320,5036,train
321,3214,train
322,8167,train
323,13467,train
324,22275,train
325,11076,train
326,13909,train
327,23836,train
328,28420,train
329,10637,train
330,17517,train
331,24223,train
332,4413,train
333,19904,train
334,29799,train
335,9761,train
336,10994,train
337,17095,train
338,3177,train
339,26870,train
340,23435,train
341,17637,train
342,10560,train
343,24415,train
344,24649,train
345,14032,train
346,11180,train
347,2187,train
348,1421,train
349,24752,train
350,24468,train
351,10313,train
352,14281,train
353,7383,train
354,19748,train
355,16413,train
356,15206,train
357,13543,train
358,2119,train
359,23475,train
360,19021,train
361,19996,train
362,18997,train
363,27678,train
364,27444,train
365,5364,train
366,1947,train
367,23503,train
368,22791,train
369,12300,train
370,1729,train
371,16895,train
372,1297,train
373,4653,train
374,19207,train
375,340,train
376,11714,train
377,18836,train
378,23284,train
379,15579,train
380,28369,train
381,10588,train
382,24228,train
383,5791,train
384,27730,train
385,21841,train
386,1483,train
387,25085,train
388,12366,train
389,27729,train
390,25308,train
391,26807,train
392,26411,train
393,11292,train
394,7905,train
395,9784,train
396,18231,train
397,6475,train
398,26735,train
399,22362,train
400,11451,train
401,18802,train
402,12865,train
403,23500,train
404,20410,train
405,13667,train
406,14161,train
407,16177,train
408,16725,train
409,29089,train
410,321,train
411,20174,train
412,22531,train
413,24437,train
414,24674,train
415,25911,train
416,20788,train
417,8234,train
418,8530,train
419,21977,train
420,10775,train
421,22859,train
422,9366,train
423,3434,train
424,3295,train
425,29270,train
426,16963,train
427,26148,train
428,6495,train
429,8578,train
430,11677,train
431,16147,train
432,29557,train
433,21506,train
434,7799,train
435,16113,train
436,9477,train
437,18539,train
438,13602,train
439,26590,train
440,18097,train
441,18416,train
442,19719,train
443,14417,train
444,24760,train
445,19956,train
446,6680,train
447,29508,train
448,21528,train
449,18888,train
450,1178,train
451,1271,train
452,11762,train
453,9331,train
454,9492,train
455,7532,train
456,26808,train
457,11345,train
458,27245,train
459,3865,train
460,26449,train
461,5377,train
462,8379,train
463,19892,train
464,8185,train
465,5619,train
466,23648,train
467,6997,train
468,16755,train
469,9837,train
470,25948,train
471,25833,train
472,16731,train
473,25635,train
474,1324,train
475,27649,train
476,26068,train
477,11570,train
478,5389,train
479,1903,train
480,19686,train
481,9813,train
482,21675,train
483,23521,train
