,index,set
0,13095,train
1,7088,train
2,14642,train
3,29628,train
4,25946,train
5,20821,train
6,26774,train
7,23590,train
8,824,train
9,6552,train
10,8276,train
11,23004,train
12,13910,train
13,13703,train
14,12948,train
15,13486,train
16,24685,train
17,10173,train
18,9111,train
19,1123,train
20,39,train
21,1369,train
22,16706,train
23,26782,train
24,7810,train
25,20952,train
26,2832,train
27,3028,train
28,23796,train
29,10093,train
30,12883,train
31,12224,train
32,688,train
33,24290,train
34,5494,train
35,19713,train
36,9123,train
37,21386,train
38,25170,train
39,20090,train
40,12419,train
41,16889,train
42,10797,train
43,4364,train
44,29756,train
45,11582,train
46,1794,train
47,22243,train
48,3471,train
49,8588,train
50,19596,train
51,19587,train
52,21597,train
53,16043,train
54,25375,train
55,29150,train
56,3230,train
57,5508,train
58,3508,train
59,25357,train
60,23353,train
61,15202,train
62,19295,train
63,27231,train
64,15436,train
65,8879,train
66,17265,train
67,23086,train
68,21238,train
69,2450,train
70,15296,train
71,28784,train
72,14556,train
73,29040,train
74,26043,train
75,23157,train
76,879,train
77,4315,train
78,1455,train
79,353,train
80,24404,train
81,16265,train
82,11733,train
83,823,train
84,5873,train
85,837,train
86,10473,train
87,4661,train
88,21325,train
89,25334,train
90,16570,train
91,527,train
92,16879,train
93,5005,train
94,14339,train
95,29910,train
96,2218,train
97,4937,train
98,1563,train
99,10539,train
100,9834,train
101,19250,train
102,3339,train
103,18399,train
104,24265,train
105,26264,train
106,9077,train
107,14394,train
108,428,train
109,14163,train
110,5424,train
111,26976,train
112,8976,train
113,9785,train
114,25894,train
115,12212,train
116,27749,train
117,14437,train
118,5554,train
119,21583,train
120,27527,train
121,21541,train
122,27629,train
123,17198,train
124,4187,train
125,7883,train
126,20502,train
127,17663,train
128,28313,train
129,17382,train
130,10721,train
131,23242,train
132,17603,train
133,6277,train
134,11613,train
135,18782,train
136,10071,train
137,23988,train
138,24555,train
139,22562,train
140,9942,train
141,23573,train
142,21835,train
143,11356,train
144,18300,train
145,11568,train
146,7197,train
147,26739,train
148,11372,train
149,29998,train
150,5636,train
151,11452,train
152,18600,train
153,5978,train
154,7250,train
155,14932,train
156,1266,train
157,25779,train
158,889,train
159,6417,train
160,6091,train
161,8990,train
162,25343,train
163,4754,train
164,11998,train
165,16274,train
166,19261,train
167,13253,train
168,23968,train
169,10865,train
170,12643,train
171,4508,train
172,2252,train
173,4542,train
174,17323,train
175,7419,train
176,23949,train
177,2448,train
178,16570,train
179,16398,train
180,14117,train
181,7628,train
182,9933,train
183,4957,train
184,18422,train
185,16404,train
186,742,train
187,5722,train
188,17823,train
189,21876,train
190,23647,train
191,2904,train
192,9528,train
193,18461,train
194,9602,train
195,27416,train
196,17664,train
197,16360,train
198,1577,train
199,7452,train
200,20870,train
201,28034,train
202,16247,train
203,24238,train
204,28602,train
205,4658,train
206,18000,train
207,12703,train
208,13339,train
209,29009,train
210,3579,train
211,5781,train
212,13138,train
213,4334,train
214,784,train
215,27453,train
216,2730,train
217,23072,train
218,18940,train
219,25739,train
220,2909,train
221,29810,train
222,7027,train
223,14176,train
224,29520,train
225,5926,train
226,11258,train
227,16665,train
228,13962,train
229,8981,train
230,26038,train
231,2509,train
232,5303,train
233,21648,train
234,3247,train
