,index,set
0,9826,train
1,11752,train
2,28755,train
3,2451,train
4,26308,train
5,6134,train
6,12663,train
7,26708,train
8,28191,train
9,13280,train
10,15881,train
11,28391,train
12,27322,train
13,10450,train
14,16522,train
15,794,train
16,23617,train
17,29242,train
18,4296,train
19,23557,train
20,2537,train
21,26644,train
22,2248,train
23,1974,train
24,24420,train
25,7221,train
26,19497,train
27,2634,train
28,27533,train
29,303,train
30,28416,train
31,22503,train
32,25103,train
33,8010,train
34,2216,train
35,10591,train
36,1927,train
37,6450,train
38,16219,train
39,14073,train
40,24245,train
41,11475,train
42,22974,train
43,26459,train
44,10084,train
45,28695,train
46,22848,train
47,17228,train
48,28243,train
49,27659,train
50,10318,train
51,24675,train
52,11838,train
53,264,train
54,13569,train
55,24923,train
56,13348,train
57,11508,train
58,20727,train
59,2634,train
60,177,train
61,10942,train
62,12725,train
63,25740,train
64,28970,train
65,17453,train
66,21160,train
67,2966,train
68,20166,train
69,26908,train
70,18354,train
71,14073,train
72,8982,train
73,6104,train
74,24567,train
75,7362,train
76,4749,train
77,24614,train
78,29608,train
79,2148,train
80,29414,train
81,11330,train
82,9415,train
83,4147,train
84,18521,train
85,10797,train
86,26217,train
87,6392,train
88,3007,train
89,22378,train
90,19635,train
91,28161,train
92,10572,train
93,5315,train
94,10132,train
95,29502,train
96,26480,train
97,28299,train
98,23050,train
99,28155,train
100,17480,train
101,2990,train
102,2535,train
103,2611,train
104,22324,train
105,10514,train
106,27262,train
107,26838,train
108,16657,train
109,4645,train
110,22781,train
111,5713,train
112,7278,train
113,5296,train
114,28783,train
115,26773,train
116,17836,train
117,25785,train
118,2631,train
119,18339,train
120,2001,train
121,6356,train
122,1904,train
123,23068,train
124,10997,train
125,18804,train
126,5251,train
127,12320,train
128,16928,train
129,20963,train
130,11583,train
131,9833,train
132,26802,train
133,13688,train
134,16036,train
135,18666,train
136,4984,train
137,24136,train
138,17391,train
139,29907,train
140,2329,train
141,12758,train
142,21141,train
143,12377,train
144,9463,train
145,2923,train
146,29937,train
147,22650,train
148,23382,train
149,1047,train
150,4757,train
151,3504,train
152,9103,train
153,15756,train
154,12451,train
155,29218,train
156,12221,train
157,25384,train
158,26096,train
159,16684,train
160,28274,train
161,9637,train
162,15276,train
163,8626,train
164,5672,train
165,16523,train
166,4297,train
167,582,train
168,15220,train
169,20492,train
170,12158,train
171,27321,train
172,14878,train
173,816,train
174,20771,train
175,7985,train
176,3230,train
177,12952,train
178,23781,train
179,10051,train
180,15083,train
181,28659,train
182,22746,train
183,12650,train
184,29537,train
185,14445,train
186,19317,train
187,28208,train
188,13005,train
189,2755,train
190,17019,train
191,5875,train
192,23434,train
193,6177,train
194,27115,train
195,22420,train
196,8112,train
197,12832,train
198,16718,train
199,13567,train
200,18602,train
201,19354,train
202,29185,train
203,28876,train
204,5344,train
205,15841,train
206,27845,train
207,1078,train
208,11860,train
209,10695,train
210,139,train
211,4994,train
212,2872,train
213,10464,train
214,21757,train
215,5618,train
216,28383,train
217,28181,train
218,7021,train
219,3157,train
220,3185,train
221,15457,train
222,10680,train
223,4745,train
224,24510,train
225,3738,train
226,16317,train
227,4406,train
228,26320,train
229,25237,train
230,5721,train
231,14926,train
232,15130,train
233,556,train
234,13974,train
235,4518,train
236,6423,train
237,1965,train
238,1939,train
239,23633,train
240,3785,train
241,594,train
242,11300,train
243,13824,train
244,3272,train
245,18599,train
246,12553,train
247,10480,train
248,16741,train
249,9417,train
250,16068,train
251,11879,train
252,29739,train
253,7133,train
254,29706,train
255,13182,train
256,6985,train
257,29152,train
258,26613,train
259,1241,train
260,7552,train
261,24713,train
262,7418,train
263,24034,train
264,2157,train
265,9386,train
266,16004,train
267,4075,train
268,3362,train
269,15388,train
270,14957,train
271,21458,train
272,2112,train
273,23499,train
274,28008,train
275,15073,train
276,13565,train
277,29005,train
278,4619,train
279,13799,train
280,16683,train
281,1123,train
282,3680,train
283,4555,train
284,14357,train
285,29127,train
286,5084,train
287,25115,train
288,14557,train
289,14068,train
290,7187,train
291,15804,train
292,7360,train
293,13534,train
294,13532,train
295,19235,train
296,23352,train
297,22634,train
298,17628,train
299,19990,train
300,11624,train
301,7253,train
302,21721,train
303,17304,train
304,26575,train
305,19926,train
306,6174,train
307,20770,train
308,16671,train
309,27423,train
310,472,train
311,4819,train
312,11029,train
313,10821,train
314,24838,train
315,7886,train
316,13150,train
317,29291,train
318,25860,train
319,4156,train
320,24238,train
321,11013,train
322,21062,train
323,15668,train
324,7870,train
325,28096,train
326,18487,train
327,3823,train
328,19012,train
329,28451,train
330,7780,train
331,16579,train
332,25967,train
333,11552,train
334,11866,train
335,2483,train
336,1658,train
337,16169,train
338,13761,train
339,20684,train
340,2778,train
341,28340,train
342,21922,train
343,22316,train
344,20778,train
345,3989,train
346,6114,train
347,14850,train
348,7833,train
349,8468,train
350,11031,train
351,12964,train
352,13167,train
353,14828,train
354,19203,train
355,10612,train
356,28917,train
357,28352,train
358,21928,train
359,28332,train
360,25156,train
361,14702,train
362,2383,train
363,23882,train
364,15240,train
365,6750,train
366,10964,train
367,23283,train
368,16363,train
369,1945,train
370,26101,train
371,28522,train
372,14349,train
373,1899,train
374,25327,train
375,17903,train
376,17358,train
377,15323,train
378,16049,train
379,25567,train
380,20026,train
381,7676,train
382,29374,train
383,12139,train
384,12278,train
385,21622,train
386,7765,train
387,26848,train
388,12506,train
389,8698,train
390,5776,train
391,13470,train
392,29627,train
393,1002,train
394,19192,train
395,25120,train
396,19492,train
397,8821,train
398,26331,train
399,23266,train
400,5150,train
401,22954,train
402,23451,train
403,21979,train
404,11289,train
