,index,set
0,22220,train
1,11535,train
2,8579,train
3,9290,train
4,23458,train
5,340,train
6,2505,train
7,6016,train
8,5938,train
9,3878,train
10,29407,train
11,26943,train
12,18484,train
13,8981,train
14,16886,train
15,25975,train
16,5180,train
17,8797,train
18,22651,train
19,16734,train
20,1171,train
21,25720,train
22,14171,train
23,21417,train
24,18074,train
25,13835,train
26,15343,train
27,27114,train
28,21684,train
29,19917,train
30,12523,train
31,256,train
32,24569,train
33,12821,train
34,12754,train
35,13816,train
36,12408,train
37,18083,train
38,5008,train
39,18256,train
40,10995,train
41,1852,train
42,10709,train
43,24918,train
44,8401,train
45,18209,train
46,6333,train
47,29201,train
48,5117,train
49,25359,train
50,21185,train
51,181,train
52,24880,train
53,245,train
54,3132,train
55,5956,train
56,4521,train
57,11384,train
58,6653,train
59,27635,train
60,24497,train
61,547,train
62,15597,train
63,2269,train
64,7697,train
65,24803,train
66,11823,train
67,24635,train
68,11015,train
69,29373,train
70,10475,train
71,29638,train
72,5858,train
73,12528,train
74,21441,train
75,4728,train
76,10387,train
77,3489,train
78,23822,train
79,1225,train
80,12166,train
81,29794,train
82,23762,train
83,4838,train
84,12926,train
85,5305,train
86,27399,train
87,113,train
88,24782,train
89,990,train
90,29413,train
91,3344,train
92,9358,train
93,11961,train
94,8687,train
95,17264,train
96,20913,train
97,28775,train
98,8395,train
99,18780,train
100,13931,train
101,7064,train
102,4099,train
103,13593,train
104,5329,train
105,22685,train
106,14472,train
107,17331,train
108,19322,train
109,4737,train
110,15097,train
111,21678,train
112,8055,train
113,5909,train
114,6719,train
115,1958,train
116,29443,train
117,26195,train
118,19429,train
119,29617,train
120,18982,train
121,7046,train
122,26154,train
123,2918,train
124,28250,train
125,13192,train
126,18956,train
127,22351,train
128,27914,train
129,1511,train
130,22975,train
131,11430,train
132,11253,train
133,6435,train
134,29898,train
135,16048,train
136,14492,train
137,1556,train
138,24942,train
139,13919,train
140,22044,train
141,14316,train
142,26765,train
143,19770,train
144,27181,train
145,14836,train
146,26071,train
147,29839,train
148,29714,train
149,18492,train
150,9298,train
151,11642,train
152,11827,train
153,23043,train
154,11773,train
155,22598,train
156,29790,train
157,26199,train
158,15227,train
159,19765,train
160,8953,train
161,7212,train
162,8474,train
163,9305,train
164,6882,train
165,751,train
166,3754,train
167,7877,train
168,18785,train
169,16199,train
170,1726,train
171,10680,train
172,15575,train
173,15928,train
174,17989,train
175,8769,train
176,6358,train
177,27051,train
178,22425,train
179,14813,train
180,11140,train
181,23463,train
182,3012,train
183,5112,train
184,22127,train
185,25951,train
186,18725,train
187,4912,train
188,9254,train
189,2120,train
190,24987,train
191,20715,train
