,index,set
0,6378,train
1,11247,train
2,1342,train
3,29949,train
4,9818,train
5,8398,train
6,3313,train
7,24061,train
8,21930,train
9,25201,train
10,4842,train
11,4230,train
12,19792,train
13,11293,train
14,23426,train
15,697,train
16,14866,train
17,27101,train
18,2702,train
19,21892,train
20,16033,train
21,15707,train
22,13432,train
23,20816,train
24,22426,train
25,18522,train
26,25496,train
27,25641,train
28,3114,train
29,18571,train
30,6622,train
31,10571,train
32,5014,train
33,20491,train
34,19312,train
35,21445,train
36,28665,train
37,28339,train
38,5720,train
39,3129,train
40,9599,train
41,19256,train
42,24469,train
43,8315,train
44,15659,train
45,1471,train
46,9008,train
47,6253,train
48,2436,train
49,25244,train
50,29794,train
51,26559,train
52,5561,train
53,14485,train
54,20889,train
55,4904,train
56,9154,train
57,7870,train
58,5535,train
59,2784,train
60,17094,train
61,21831,train
62,18951,train
63,18826,train
64,27682,train
65,12191,train
66,19832,train
67,13853,train
68,25102,train
69,456,train
70,10847,train
71,22696,train
72,22939,train
73,11661,train
74,15894,train
75,29106,train
76,17553,train
77,22069,train
78,6235,train
79,29803,train
80,3271,train
81,16135,train
82,8438,train
83,18397,train
84,24154,train
85,16551,train
86,26375,train
87,21435,train
88,11330,train
89,11930,train
90,4493,train
91,11528,train
92,12897,train
93,10828,train
94,24122,train
95,26425,train
96,14965,train
97,17970,train
98,21017,train
99,24865,train
100,109,train
101,9510,train
102,2784,train
103,28888,train
104,1075,train
105,27003,train
106,11362,train
107,4555,train
108,4172,train
109,16560,train
110,16827,train
111,6308,train
112,19662,train
113,20860,train
114,1146,train
115,14240,train
116,9866,train
117,20294,train
118,27765,train
119,7576,train
120,23399,train
121,11512,train
122,7509,train
123,7112,train
124,25219,train
125,22913,train
126,13646,train
127,4859,train
128,17702,train
129,11984,train
130,6929,train
131,25110,train
132,266,train
133,12815,train
134,13398,train
135,8439,train
136,11704,train
137,3652,train
138,15128,train
139,6836,train
140,2075,train
141,10253,train
142,29588,train
143,3168,train
144,26809,train
145,29562,train
146,10473,train
147,27670,train
148,1553,train
149,3918,train
150,19084,train
151,27292,train
152,24909,train
153,13107,train
154,12691,train
155,21297,train
156,6072,train
157,6686,train
158,20714,train
159,6758,train
160,22290,train
161,19142,train
162,27250,train
163,23057,train
164,28576,train
165,4254,train
166,26625,train
167,14688,train
168,27250,train
169,18317,train
170,19968,train
171,28119,train
172,4478,train
173,9357,train
174,21733,train
175,11594,train
176,10331,train
177,17744,train
178,3249,train
179,19214,train
180,28338,train
181,17038,train
182,15591,train
183,12618,train
184,28109,train
185,7999,train
186,12546,train
187,17365,train
188,24912,train
189,26895,train
190,11331,train
191,20143,train
192,3735,train
193,25432,train
194,13589,train
195,466,train
196,25446,train
197,13160,train
198,24136,train
199,10327,train
200,20146,train
201,25441,train
202,10588,train
203,13442,train
204,2929,train
205,9528,train
206,13692,train
207,17933,train
208,29098,train
209,19589,train
210,1831,train
211,4518,train
212,5192,train
213,7846,train
214,3945,train
215,10596,train
216,4248,train
217,7068,train
218,18361,train
219,10015,train
220,14203,train
221,17526,train
222,424,train
223,22027,train
224,27130,train
225,4905,train
226,14037,train
227,6321,train
228,12818,train
229,26069,train
230,15722,train
231,20610,train
232,23623,train
233,24846,train
234,24936,train
235,17659,train
236,3140,train
237,18036,train
238,938,train
239,25671,train
240,8426,train
241,21874,train
242,2617,train
243,8302,train
244,20934,train
245,20262,train
246,6482,train
247,9395,train
248,23612,train
249,5408,train
250,16103,train
251,17158,train
252,14834,train
253,17424,train
254,25130,train
255,2769,train
256,17252,train
257,7784,train
258,4531,train
259,2218,train
260,26912,train
261,3307,train
262,29573,train
263,19506,train
264,28206,train
265,9595,train
266,13996,train
267,9840,train
268,18105,train
269,17912,train
270,20231,train
271,5701,train
272,590,train
273,19895,train
274,13563,train
275,4344,train
276,27292,train
277,16814,train
278,18959,train
279,18018,train
280,641,train
281,151,train
282,261,train
283,19255,train
284,24968,train
285,18492,train
286,23685,train
287,18811,train
288,1493,train
289,19187,train
290,20650,train
291,8897,train
292,24595,train
293,13065,train
294,11040,train
295,4084,train
296,3971,train
297,7804,train
298,9529,train
299,391,train
300,29930,train
301,26329,train
302,3022,train
303,25829,train
304,27199,train
305,11752,train
306,25822,train
307,3189,train
308,1558,train
309,1762,train
310,6974,train
311,25214,train
312,29171,train
313,11375,train
314,27940,train
315,27049,train
316,19549,train
317,6778,train
318,15351,train
319,19508,train
320,12016,train
321,6235,train
322,27713,train
323,27850,train
324,4705,train
325,437,train
326,14472,train
327,15085,train
328,3430,train
329,7522,train
330,14165,train
331,11010,train
332,14691,train
333,26466,train
334,21060,train
335,11286,train
336,28088,train
337,10689,train
338,22083,train
339,15410,train
340,303,train
341,27730,train
342,5359,train
343,10101,train
344,9171,train
345,29860,train
346,15657,train
347,11819,train
348,2502,train
349,19162,train
350,15201,train
351,16293,train
352,8824,train
353,9962,train
354,11249,train
355,15694,train
356,15718,train
357,16971,train
358,2984,train
359,28887,train
360,27523,train
361,17698,train
362,2190,train
363,15680,train
364,21159,train
365,24015,train
366,25974,train
367,23274,train
368,5359,train
369,8007,train
370,4438,train
371,26673,train
372,14330,train
373,5491,train
374,6488,train
375,10156,train
376,3638,train
377,20527,train
378,28792,train
379,14897,train
380,3951,train
381,24334,train
382,26208,train
383,27987,train
384,28421,train
385,14321,train
386,22798,train
387,9162,train
388,3511,train
389,4494,train
390,24661,train
391,17083,train
392,10780,train
393,13323,train
394,1932,train
395,16333,train
396,2380,train
397,7622,train
398,28652,train
399,791,train
400,13749,train
401,28332,train
402,5298,train
403,2556,train
404,6508,train
405,19860,train
406,10790,train
407,22184,train
408,14360,train
409,25698,train
410,16022,train
411,10576,train
412,5286,train
413,21951,train
414,2472,train
415,22773,train
416,766,train
417,15740,train
418,6208,train
419,8959,train
420,19049,train
421,7702,train
422,335,train
