,index,set
0,24583,train
1,13515,train
2,28010,train
3,2270,train
4,11829,train
5,16653,train
6,25745,train
7,23185,train
8,5983,train
9,29474,train
10,13624,train
11,12204,train
12,6422,train
13,8690,train
14,21837,train
15,1838,train
16,8786,train
17,11606,train
18,3565,train
19,4219,train
20,2906,train
21,8006,train
22,17345,train
23,16423,train
24,7423,train
25,11599,train
26,18638,train
27,22851,train
28,7083,train
29,17171,train
30,2682,train
31,16214,train
32,18486,train
33,22604,train
34,14882,train
35,11555,train
36,27221,train
37,331,train
38,21792,train
39,6058,train
40,15927,train
41,3040,train
42,15173,train
43,23730,train
44,13265,train
45,11621,train
46,27889,train
47,14800,train
48,10893,train
49,21198,train
50,20994,train
51,28754,train
52,18665,train
53,21869,train
54,11836,train
55,15389,train
56,23111,train
57,26162,train
58,7263,train
59,26386,train
60,16872,train
61,27673,train
62,19733,train
63,18435,train
64,11214,train
65,21325,train
66,16899,train
67,12736,train
68,11985,train
69,11467,train
70,21523,train
71,7773,train
72,27522,train
73,2857,train
74,25573,train
75,22900,train
76,13557,train
77,15935,train
78,10210,train
79,12723,train
80,10682,train
81,26801,train
82,2700,train
83,5268,train
84,29357,train
85,10443,train
86,21490,train
87,22107,train
88,4133,train
89,122,train
90,4630,train
91,8028,train
92,5553,train
93,11545,train
94,18170,train
95,25753,train
96,12766,train
97,26270,train
98,20825,train
99,26695,train
100,6602,train
101,283,train
102,20950,train
103,5385,train
104,5542,train
105,19206,train
106,5088,train
107,4131,train
108,10979,train
109,10997,train
110,18724,train
111,24632,train
112,18797,train
113,21519,train
114,25443,train
115,26911,train
116,25459,train
117,6053,train
118,1779,train
119,19155,train
120,490,train
121,14593,train
122,14662,train
123,17425,train
124,6683,train
125,25053,train
126,22042,train
127,13508,train
128,2590,train
129,2866,train
130,13625,train
131,23206,train
132,21160,train
133,23856,train
134,25911,train
135,9580,train
136,13280,train
137,18658,train
138,5442,train
139,932,train
140,23006,train
141,17788,train
142,23184,train
143,28174,train
144,19384,train
145,2343,train
146,5045,train
147,18882,train
148,8711,train
149,29788,train
150,24173,train
151,17519,train
152,6036,train
153,9470,train
154,4117,train
155,20455,train
156,17469,train
157,11752,train
158,24564,train
159,2097,train
160,26685,train
161,27822,train
162,3832,train
163,12527,train
164,6885,train
165,18915,train
166,20275,train
167,2283,train
168,23179,train
169,24771,train
170,6896,train
171,17080,train
172,24439,train
173,21214,train
174,20264,train
175,22691,train
176,29917,train
177,21394,train
178,12578,train
179,23542,train
180,5473,train
181,15523,train
182,11575,train
183,12895,train
184,8990,train
185,12894,train
186,29107,train
187,24424,train
188,13692,train
189,18938,train
190,14944,train
191,2910,train
192,5737,train
193,284,train
194,13161,train
195,2809,train
196,9953,train
197,2186,train
198,16958,train
199,16653,train
200,6711,train
201,921,train
202,26028,train
203,23804,train
204,11108,train
205,23065,train
206,2686,train
207,7770,train
208,22654,train
209,29122,train
210,1956,train
211,20717,train
212,29586,train
213,9729,train
214,5637,train
215,21177,train
216,7677,train
217,17490,train
218,9735,train
219,5197,train
220,20790,train
221,13631,train
222,23617,train
223,2015,train
224,20678,train
225,1273,train
226,25343,train
227,14322,train
228,7061,train
229,12157,train
230,20388,train
231,1545,train
232,21301,train
233,1119,train
234,5672,train
235,29335,train
236,20972,train
237,23797,train
238,4364,train
239,944,train
240,12824,train
241,9095,train
242,20522,train
243,11059,train
244,29794,train
245,17393,train
246,17150,train
247,16822,train
248,14500,train
249,10471,train
250,7344,train
251,13484,train
252,10414,train
253,24850,train
254,6411,train
255,27950,train
256,28816,train
257,887,train
258,1842,train
259,23682,train
260,15212,train
261,25029,train
262,20265,train
263,3784,train
264,20900,train
265,28480,train
266,342,train
267,3685,train
268,15197,train
269,22790,train
270,24571,train
271,745,train
272,28143,train
273,4399,train
274,10562,train
275,29306,train
276,29141,train
277,11905,train
278,2641,train
279,12655,train
280,12902,train
281,28475,train
282,15891,train
283,24321,train
284,29050,train
285,7061,train
286,12577,train
287,6257,train
288,15065,train
289,15391,train
290,25310,train
291,1619,train
292,2684,train
293,22355,train
294,21723,train
295,24842,train
296,2432,train
297,26832,train
298,5955,train
299,14887,train
300,5100,train
301,24783,train
302,707,train
303,23112,train
304,4987,train
305,8864,train
306,10677,train
307,2404,train
308,3975,train
309,2524,train
310,18416,train
311,25438,train
312,23781,train
313,10802,train
314,6409,train
315,19299,train
316,27357,train
317,10884,train
318,6331,train
319,4089,train
320,29168,train
321,5052,train
322,10580,train
323,13770,train
324,1367,train
325,20863,train
326,14005,train
327,3729,train
328,20034,train
329,17053,train
330,29054,train
331,11862,train
332,18238,train
333,8978,train
334,28308,train
335,14627,train
336,2804,train
337,11495,train
338,15907,train
339,9235,train
340,4851,train
341,22307,train
342,26519,train
343,3215,train
344,4378,train
345,10899,train
346,18098,train
347,19976,train
348,57,train
349,29979,train
350,9945,train
351,972,train
352,14240,train
353,5307,train
354,29045,train
355,2052,train
356,16276,train
357,4248,train
358,20275,train
359,4338,train
360,2731,train
361,3969,train
362,28022,train
363,16476,train
364,12085,train
365,26983,train
366,22689,train
367,11481,train
368,29348,train
369,19938,train
370,5856,train
371,20180,train
372,20674,train
373,12088,train
374,29318,train
375,10098,train
376,15105,train
377,307,train
378,4497,train
379,16239,train
380,25800,train
381,14622,train
382,12689,train
383,6710,train
384,16142,train
385,14816,train
386,22039,train
