,index,set
0,12785,train
1,20461,train
2,28778,train
3,29664,train
4,20811,train
5,24146,train
6,29447,train
7,27651,train
8,8337,train
9,8233,train
10,27007,train
11,10650,train
12,10788,train
13,12978,train
14,17700,train
15,22316,train
16,10663,train
17,10856,train
18,27616,train
19,26548,train
20,17274,train
21,14220,train
22,15929,train
23,22441,train
24,18847,train
25,2152,train
26,16301,train
27,17918,train
28,24678,train
29,28687,train
30,28873,train
31,20603,train
32,7753,train
33,7047,train
34,15634,train
35,28162,train
36,17975,train
37,9165,train
38,5629,train
39,10683,train
40,2962,train
41,17819,train
42,26567,train
43,4206,train
44,20577,train
45,28894,train
46,27991,train
47,6453,train
48,21611,train
49,606,train
50,17320,train
51,22415,train
52,10071,train
53,13201,train
54,18544,train
55,9958,train
56,17190,train
57,15495,train
58,4680,train
59,18854,train
60,25179,train
61,25295,train
62,16032,train
63,269,train
64,14289,train
65,27151,train
66,24273,train
67,25101,train
68,8907,train
69,21285,train
70,18626,train
71,4772,train
72,1054,train
73,15071,train
74,11634,train
75,10415,train
76,20593,train
77,16118,train
78,16396,train
79,17201,train
80,16321,train
81,23966,train
82,10506,train
83,13451,train
84,5931,train
85,14284,train
86,24509,train
87,23043,train
88,26005,train
89,5598,train
90,16027,train
91,4320,train
92,14661,train
93,14349,train
94,363,train
95,18507,train
96,22738,train
97,7639,train
98,12733,train
99,16425,train
100,22407,train
101,27640,train
102,27638,train
103,20255,train
104,24255,train
105,21056,train
106,4281,train
107,5923,train
108,28958,train
109,17241,train
110,27930,train
111,10115,train
112,423,train
113,4514,train
114,23120,train
115,27559,train
116,8324,train
117,27849,train
118,10665,train
119,26284,train
120,24541,train
121,18386,train
122,1447,train
123,26814,train
124,7499,train
125,21800,train
126,25025,train
127,24458,train
128,14632,train
129,16358,train
130,16167,train
131,26681,train
132,19640,train
133,16579,train
134,1721,train
135,22327,train
136,21523,train
137,509,train
138,17928,train
139,29364,train
140,5185,train
141,1676,train
142,5625,train
143,21042,train
144,4362,train
145,14771,train
146,17061,train
147,5144,train
148,11218,train
149,16112,train
150,7080,train
151,8532,train
152,21468,train
153,12016,train
154,20212,train
155,8764,train
156,25999,train
157,3419,train
158,15859,train
159,17035,train
160,13220,train
161,10999,train
162,5061,train
163,7356,train
164,10700,train
165,17979,train
166,5319,train
167,11669,train
168,13337,train
169,5957,train
170,8560,train
171,29434,train
172,4928,train
173,11292,train
174,239,train
175,23246,train
176,10573,train
177,12388,train
178,24357,train
179,12659,train
180,2347,train
181,10170,train
182,15126,train
183,16797,train
184,16724,train
185,7766,train
186,23111,train
187,16761,train
188,254,train
189,17028,train
190,22709,train
191,13193,train
192,3946,train
193,9738,train
194,28685,train
195,22233,train
196,10976,train
197,25802,train
198,7879,train
199,15446,train
200,371,train
201,5896,train
202,20541,train
203,21618,train
204,23227,train
205,18863,train
206,26483,train
207,15670,train
208,25258,train
209,6688,train
210,28731,train
211,13211,train
212,12472,train
213,16310,train
214,26467,train
215,18882,train
216,7235,train
217,20196,train
218,12124,train
219,29409,train
220,16486,train
221,16468,train
222,5791,train
223,24368,train
224,14446,train
225,23687,train
226,1085,train
227,17499,train
