,index,set
0,17835,train
1,4678,train
2,1737,train
3,5700,train
4,26769,train
5,6407,train
6,26781,train
7,29169,train
8,50,train
9,22970,train
10,13480,train
11,13534,train
12,26364,train
13,23005,train
14,9544,train
15,24399,train
16,10296,train
17,11432,train
18,26191,train
19,19549,train
20,24120,train
21,1607,train
22,22474,train
23,28813,train
24,29369,train
25,6020,train
26,13542,train
27,10387,train
28,22732,train
29,21842,train
30,9238,train
31,19564,train
32,28151,train
33,12546,train
34,24277,train
35,22804,train
36,7347,train
37,14768,train
38,4512,train
39,2048,train
40,14587,train
41,24304,train
42,4637,train
43,4173,train
44,21109,train
45,16359,train
46,14390,train
47,17017,train
48,22397,train
49,24293,train
50,16770,train
51,24476,train
52,24071,train
53,12348,train
54,1943,train
55,28565,train
56,16369,train
57,20296,train
58,802,train
59,24983,train
60,2236,train
61,10965,train
62,26897,train
63,11602,train
64,25270,train
65,15626,train
66,21321,train
67,28399,train
68,17760,train
69,18002,train
70,22600,train
71,21716,train
72,24494,train
73,22863,train
74,18027,train
75,5457,train
76,28349,train
77,11791,train
78,25633,train
79,23451,train
80,20127,train
81,15172,train
82,17293,train
83,21875,train
84,27313,train
85,27768,train
86,9580,train
87,1423,train
88,21953,train
89,21208,train
90,27586,train
91,26707,train
92,24063,train
93,5392,train
94,23607,train
95,2768,train
96,21242,train
97,20398,train
98,4471,train
99,17816,train
100,22241,train
101,2834,train
102,23740,train
103,22833,train
104,13730,train
105,22510,train
106,18968,train
107,29459,train
108,13733,train
109,664,train
110,28755,train
111,22391,train
112,10697,train
113,4275,train
114,11686,train
115,25705,train
116,98,train
117,16952,train
118,8730,train
119,18114,train
120,12839,train
121,28043,train
122,6708,train
123,21702,train
124,3156,train
125,23934,train
126,9087,train
127,6839,train
128,11378,train
129,9969,train
130,5406,train
131,3929,train
132,24777,train
133,19662,train
134,19763,train
135,24107,train
136,6637,train
137,10333,train
138,22391,train
139,24335,train
140,28787,train
141,3537,train
142,27388,train
143,21305,train
144,5179,train
145,20707,train
146,12917,train
147,4817,train
148,27880,train
149,27517,train
150,17906,train
151,10718,train
152,709,train
153,24587,train
154,18621,train
155,3687,train
156,7220,train
157,24229,train
158,21072,train
159,21659,train
160,65,train
161,9186,train
162,23271,train
163,18175,train
164,10676,train
165,29175,train
166,6119,train
167,10979,train
168,25845,train
169,22693,train
170,21383,train
171,16865,train
172,19172,train
173,26809,train
174,18335,train
175,18635,train
176,10981,train
177,67,train
178,27940,train
179,100,train
180,29224,train
181,28102,train
182,18059,train
183,11797,train
184,19485,train
185,1040,train
186,15111,train
187,13458,train
188,23213,train
189,29008,train
190,22547,train
191,28818,train
192,18618,train
193,26015,train
194,3196,train
195,12032,train
196,23467,train
197,6903,train
198,24095,train
199,12895,train
200,8170,train
201,24601,train
202,15377,train
203,26283,train
204,11955,train
205,3208,train
206,18230,train
207,10748,train
208,1070,train
209,10564,train
210,23325,train
211,19351,train
212,10116,train
213,15999,train
214,25337,train
215,10139,train
216,16032,train
217,14445,train
218,24952,train
219,29754,train
220,16699,train
221,20125,train
222,6344,train
223,7491,train
224,9727,train
225,20883,train
226,6309,train
227,25651,train
228,22587,train
229,20171,train
230,14721,train
231,27760,train
232,8150,train
233,29797,train
234,27998,train
235,25915,train
236,7627,train
237,26297,train
238,17879,train
239,3746,train
240,7221,train
241,13777,train
242,23709,train
243,11441,train
244,24528,train
245,12133,train
246,21057,train
247,24667,train
248,26222,train
249,18270,train
250,19403,train
251,6414,train
252,26063,train
253,25574,train
254,21984,train
255,10969,train
256,8861,train
257,14838,train
258,22563,train
259,10730,train
260,7263,train
261,16313,train
262,25828,train
263,28799,train
264,1177,train
265,14063,train
266,1613,train
267,21335,train
268,2637,train
269,25680,train
270,8041,train
271,1432,train
272,18338,train
273,18927,train
274,14076,train
275,7600,train
276,17649,train
277,10391,train
278,17970,train
279,28886,train
280,19759,train
281,20258,train
282,16702,train
283,3349,train
284,15284,train
285,1676,train
286,13315,train
287,3033,train
288,5302,train
289,5974,train
290,29779,train
291,13932,train
292,5062,train
293,7671,train
294,10476,train
295,10014,train
296,13406,train
297,29489,train
298,23577,train
299,23458,train
300,28845,train
301,23361,train
302,15450,train
303,16598,train
304,21216,train
305,29171,train
306,24293,train
307,25225,train
308,28685,train
309,2124,train
310,4784,train
311,8337,train
312,15807,train
313,27706,train
314,14700,train
315,1926,train
316,19710,train
317,3436,train
318,29296,train
319,12168,train
320,6005,train
321,26517,train
322,1843,train
323,13032,train
324,10676,train
325,15189,train
326,24652,train
327,28086,train
328,2751,train
329,7607,train
330,20847,train
331,16562,train
332,11324,train
333,18740,train
334,19934,train
335,13224,train
336,27865,train
337,1158,train
338,27955,train
339,18255,train
340,1372,train
341,22683,train
342,5606,train
343,15112,train
344,14782,train
345,23127,train
346,11643,train
347,7609,train
348,25035,train
349,29802,train
350,15184,train
351,4855,train
352,14552,train
353,3250,train
354,17175,train
355,19217,train
356,25191,train
357,20248,train
358,29731,train
359,17488,train
360,21072,train
361,14139,train
362,6768,train
363,5157,train
364,14040,train
365,24090,train
366,9600,train
367,22818,train
368,17444,train
369,8201,train
370,18330,train
371,9747,train
372,22900,train
373,5212,train
374,17245,train
375,26903,train
376,22030,train
377,25260,train
378,15068,train
379,4726,train
380,1921,train
381,24397,train
382,27396,train
383,16386,train
384,25917,train
385,6158,train
386,28329,train
387,19054,train
388,22198,train
389,1176,train
390,14586,train
391,15152,train
392,721,train
393,21155,train
394,12152,train
395,13847,train
396,18637,train
397,18409,train
398,11138,train
399,20450,train
400,25532,train
401,13212,train
402,3088,train
403,16920,train
404,120,train
405,22618,train
406,24059,train
407,5975,train
408,21945,train
409,1255,train
410,19463,train
411,20923,train
412,12037,train
413,6725,train
414,13115,train
415,22289,train
416,25738,train
417,8068,train
418,13863,train
419,19993,train
420,1652,train
421,14372,train
422,25812,train
423,9988,train
424,16851,train
425,16434,train
426,128,train
427,12782,train
428,22297,train
429,344,train
430,17561,train
