,index,set
0,16791,train
1,19905,train
2,3539,train
3,23091,train
4,12317,train
5,6537,train
6,20488,train
7,28337,train
8,10874,train
9,6266,train
10,2,train
11,12483,train
12,26394,train
13,8082,train
14,17738,train
15,26202,train
16,3066,train
17,20616,train
18,11630,train
19,7262,train
20,4242,train
21,15071,train
22,3283,train
23,2540,train
24,5358,train
25,13021,train
26,28005,train
27,5260,train
28,6098,train
29,15893,train
30,23842,train
31,9143,train
32,1638,train
33,1826,train
34,23424,train
35,22710,train
36,11663,train
37,20802,train
38,29882,train
39,14724,train
40,25724,train
41,29536,train
42,3711,train
43,10526,train
44,21172,train
45,17544,train
46,21193,train
47,8125,train
48,28759,train
49,18160,train
50,26672,train
51,27410,train
52,3054,train
53,11952,train
54,8432,train
55,8853,train
56,1339,train
57,20054,train
58,24204,train
59,25699,train
60,18350,train
61,26009,train
62,29782,train
63,10368,train
64,18156,train
65,7788,train
66,18691,train
67,21849,train
68,11915,train
69,10175,train
70,310,train
71,22702,train
72,3946,train
73,12472,train
74,24917,train
75,25301,train
76,20581,train
77,18497,train
78,28504,train
79,10662,train
80,27392,train
81,25268,train
82,15619,train
83,17351,train
84,27339,train
85,8160,train
86,9997,train
87,1760,train
88,25884,train
89,26790,train
90,16126,train
91,859,train
92,24321,train
93,11536,train
94,27551,train
95,20789,train
96,4121,train
97,1421,train
98,29082,train
99,720,train
100,2386,train
101,26200,train
102,27749,train
103,8789,train
104,14793,train
105,20475,train
106,24864,train
107,11766,train
108,1964,train
109,13829,train
110,14544,train
111,14255,train
112,14163,train
113,10530,train
114,21915,train
115,27486,train
116,20600,train
117,18353,train
118,12524,train
119,21627,train
120,4088,train
121,1878,train
122,17325,train
123,18358,train
124,74,train
125,20285,train
126,10011,train
127,13570,train
128,21233,train
129,21333,train
130,8216,train
131,14196,train
132,10292,train
133,12042,train
134,10611,train
135,4386,train
136,21565,train
137,6528,train
138,4497,train
139,20884,train
140,28667,train
141,19629,train
142,23486,train
143,27355,train
144,25150,train
145,10511,train
146,4746,train
147,27573,train
148,7915,train
149,29389,train
150,8913,train
151,6180,train
152,3180,train
153,8044,train
154,3552,train
155,5936,train
156,3995,train
157,6292,train
158,6542,train
159,29023,train
160,10937,train
161,24640,train
162,21602,train
163,1262,train
164,23402,train
165,28971,train
166,28140,train
167,25799,train
168,11045,train
169,25360,train
170,13299,train
171,12551,train
172,10705,train
173,23550,train
174,8438,train
175,20649,train
176,1473,train
177,4480,train
178,5762,train
179,19234,train
180,16070,train
181,34,train
182,515,train
183,10856,train
184,14662,train
185,7911,train
186,22093,train
187,27513,train
188,15644,train
189,17408,train
190,20102,train
191,25220,train
192,9655,train
193,4414,train
194,8994,train
195,25102,train
196,29939,train
197,10189,train
198,14934,train
199,19211,train
200,18542,train
201,28425,train
202,20701,train
203,26066,train
204,7125,train
205,17711,train
206,5862,train
207,28685,train
208,2952,train
209,27808,train
210,11767,train
211,15331,train
212,27552,train
213,5259,train
214,12552,train
215,13798,train
216,5410,train
217,16529,train
218,15997,train
219,7,train
220,20523,train
221,17152,train
222,22452,train
223,29536,train
224,1071,train
225,27960,train
226,9958,train
227,283,train
228,26976,train
229,4326,train
230,12622,train
231,1665,train
232,9930,train
233,11270,train
234,1714,train
235,12573,train
236,29809,train
237,21854,train
238,11959,train
