,index,set
0,6840,train
1,1594,train
2,14314,train
3,1948,train
4,29437,train
5,2685,train
6,23532,train
7,17456,train
8,21605,train
9,8099,train
10,24373,train
11,14355,train
12,29329,train
13,23248,train
14,25755,train
15,1068,train
16,25152,train
17,730,train
18,25526,train
19,9797,train
20,27625,train
21,24502,train
22,13111,train
23,2932,train
24,15718,train
25,27606,train
26,28806,train
27,20276,train
28,4651,train
29,3057,train
30,15216,train
31,13411,train
32,7675,train
33,8586,train
34,16463,train
35,13883,train
36,17710,train
37,4726,train
38,88,train
39,29703,train
40,29911,train
41,20430,train
42,10241,train
43,29060,train
44,8145,train
45,5133,train
46,20955,train
47,22304,train
48,1363,train
49,24896,train
50,14502,train
51,29917,train
52,509,train
53,18453,train
54,16194,train
55,28020,train
56,14375,train
57,13588,train
58,16433,train
59,1652,train
60,615,train
61,19229,train
62,9627,train
63,8328,train
64,10315,train
65,27410,train
66,28830,train
67,4899,train
68,22793,train
69,24954,train
70,26475,train
71,6234,train
72,2467,train
73,29179,train
74,20310,train
75,23773,train
76,20168,train
77,29671,train
78,15667,train
79,23607,train
80,10689,train
81,12089,train
82,19892,train
83,21241,train
84,16074,train
85,27845,train
86,25388,train
87,4904,train
88,1256,train
89,16837,train
90,2726,train
91,20333,train
92,453,train
93,2807,train
94,14296,train
95,16588,train
96,12702,train
97,10002,train
98,12374,train
99,15680,train
100,13374,train
101,28376,train
102,17955,train
103,25414,train
104,4351,train
105,29851,train
106,4043,train
107,23975,train
108,11714,train
109,3108,train
110,11446,train
111,17994,train
112,12816,train
113,13117,train
114,4135,train
115,18800,train
116,22006,train
117,529,train
118,13881,train
119,22609,train
120,3860,train
121,11331,train
122,29944,train
123,11661,train
124,26371,train
125,28410,train
126,11168,train
127,28969,train
128,21352,train
129,19094,train
130,8701,train
131,17280,train
132,1377,train
133,1217,train
134,1600,train
135,3297,train
136,1680,train
137,975,train
138,16383,train
139,15181,train
140,3396,train
141,14874,train
142,1228,train
143,15381,train
144,2099,train
145,22164,train
146,11290,train
147,25135,train
148,12814,train
149,26306,train
150,13460,train
151,26195,train
152,29042,train
153,2251,train
154,23604,train
155,1906,train
156,26575,train
157,8749,train
158,28628,train
159,520,train
160,9036,train
161,3702,train
162,20100,train
163,22149,train
164,12627,train
165,12702,train
166,6713,train
167,5938,train
168,11871,train
169,5064,train
170,9283,train
171,28022,train
172,19699,train
173,17622,train
174,19093,train
175,6902,train
176,1871,train
177,12482,train
178,11519,train
179,209,train
180,24228,train
181,16406,train
182,29016,train
183,17561,train
184,22527,train
185,2022,train
186,4229,train
187,19679,train
188,6378,train
189,11603,train
190,3356,train
191,20426,train
192,5281,train
193,17692,train
194,18118,train
195,19865,train
196,28180,train
197,14404,train
198,24718,train
199,14032,train
200,885,train
201,14143,train
202,27295,train
203,27178,train
204,6213,train
205,669,train
206,25113,train
207,25235,train
208,15474,train
209,6124,train
210,7758,train
211,24838,train
212,18002,train
213,13918,train
214,9249,train
215,352,train
216,8106,train
217,270,train
218,20604,train
219,19643,train
220,20023,train
221,15385,train
222,12635,train
223,11228,train
224,16170,train
225,25813,train
226,25724,train
227,5389,train
228,4571,train
229,23505,train
230,11533,train
231,20233,train
232,16333,train
233,5190,train
234,22279,train
235,12427,train
236,28347,train
237,1754,train
238,7207,train
239,27810,train
240,26880,train
241,7951,train
242,1237,train
243,13331,train
244,10533,train
245,9106,train
246,19899,train
247,9329,train
248,27743,train
249,10970,train
250,26140,train
251,10884,train
252,16061,train
253,9289,train
254,25558,train
255,1890,train
256,25906,train
257,25675,train
258,25071,train
259,9979,train
260,29420,train
261,25993,train
262,9176,train
263,18728,train
264,14399,train
265,10508,train
266,13110,train
267,16481,train
268,23440,train
269,2450,train
270,829,train
271,2329,train
272,22303,train
273,2140,train
274,26929,train
275,29275,train
276,25181,train
277,22002,train
278,23060,train
279,5958,train
280,20725,train
281,1715,train
282,27905,train
283,26196,train
284,15332,train
285,9129,train
286,7990,train
287,19262,train
288,27949,train
289,23008,train
290,28533,train
291,14204,train
292,26129,train
293,19937,train
294,16887,train
295,17533,train
296,6855,train
297,26704,train
298,4038,train
299,11906,train
300,10790,train
301,9397,train
302,9298,train
303,19267,train
304,13261,train
305,28534,train
306,21953,train
307,1683,train
308,27877,train
309,17458,train
310,15876,train
311,335,train
312,25145,train
313,16847,train
314,23371,train
315,27579,train
316,7235,train
317,12397,train
318,11183,train
319,12793,train
320,20614,train
321,8841,train
322,13872,train
323,19185,train
324,26433,train
325,10825,train
326,20464,train
327,1400,train
328,28700,train
329,26165,train
330,19368,train
331,15874,train
332,13874,train
333,19987,train
334,17907,train
335,15446,train
336,7720,train
337,21257,train
338,12610,train
339,13165,train
340,245,train
341,27868,train
342,659,train
343,20130,train
344,7944,train
345,22283,train
346,25342,train
347,12643,train
348,21918,train
349,21191,train
350,6166,train
351,11973,train
352,4116,train
353,27445,train
354,9296,train
355,26046,train
356,3849,train
357,7907,train
358,4781,train
359,2354,train
360,3939,train
361,4166,train
362,12394,train
363,29833,train
364,21956,train
365,21306,train
366,24618,train
367,23608,train
368,24029,train
369,17286,train
370,28904,train
371,10969,train
372,1499,train
373,15429,train
374,22339,train
375,5069,train
376,12932,train
377,25514,train
378,4995,train
379,8178,train
380,21616,train
381,18572,train
382,643,train
383,29230,train
384,11277,train
385,8890,train
386,26882,train
387,5282,train
388,7361,train
389,15188,train
390,21835,train
391,26127,train
392,3198,train
393,7553,train
394,26203,train
395,7074,train
396,19246,train
397,6879,train
398,24069,train
399,26986,train
400,7320,train
401,9505,train
402,4846,train
403,8236,train
404,19419,train
405,27109,train
406,23440,train
407,12333,train
408,4872,train
409,5487,train
410,3353,train
411,16243,train
412,5285,train
413,11656,train
414,2911,train
415,25304,train
416,105,train
417,13170,train
418,1374,train
419,20861,train
420,13658,train
421,28661,train
422,26670,train
423,18548,train
424,23237,train
425,24161,train
426,5171,train
427,22880,train
428,6675,train
429,27122,train
430,11403,train
431,16416,train
432,25776,train
433,6413,train
434,13029,train
435,23840,train
436,27743,train
437,14095,train
438,2080,train
439,29241,train
440,24415,train
441,12747,train
442,15832,train
443,9087,train
444,24541,train
445,20990,train
446,6820,train
447,24976,train
448,18768,train
449,8325,train
450,12963,train
451,12890,train
452,7077,train
453,13347,train
454,6843,train
455,14781,train
456,7469,train
457,23481,train
458,24,train
459,7326,train
460,17585,train
461,265,train
462,14069,train
463,24496,train
464,23043,train
465,26305,train
466,18226,train
467,18316,train
468,17891,train
469,17511,train
470,1006,train
471,1403,train
472,17357,train
473,14349,train
474,17765,train
475,2160,train
476,17498,train
477,15941,train
478,7477,train
479,18327,train
480,29341,train
481,20702,train
482,21504,train
483,572,train
484,22741,train
485,8777,train
486,24604,train
487,23856,train
488,7208,train
489,10016,train
490,2252,train
491,18922,train
492,12933,train
493,11451,train
494,6827,train
495,28861,train
496,23630,train
497,8772,train
498,20428,train
499,11390,train
500,8156,val
501,29246,val
502,19031,val
503,3085,val
504,26567,val
505,22853,val
506,18780,val
507,12258,val
508,7981,val
509,8615,val
510,7284,val
511,25929,val
512,827,val
513,25567,val
514,299,val
515,20962,val
516,8420,val
517,12585,val
518,22653,val
519,11286,val
520,28603,val
521,15063,val
522,13662,val
523,11604,val
524,6556,val
525,23800,val
526,16469,val
527,20828,val
528,3280,val
529,14398,val
530,22429,val
531,27617,val
532,13167,val
533,23546,val
534,1677,val
535,11823,val
536,11306,val
537,14631,val
538,18643,val
539,24358,val
540,24972,val
541,801,val
542,13695,val
543,17293,val
544,12886,val
545,27536,val
546,29285,val
547,21283,val
548,28872,val
549,20771,val
550,8333,val
551,19206,val
552,1793,val
553,9420,val
554,7397,val
555,19382,val
556,21568,val
557,1642,val
558,13748,val
559,23786,val
560,29721,val
561,24384,val
562,23245,val
563,920,val
564,17578,val
565,16998,val
566,9869,val
567,7292,val
568,28965,val
569,17738,val
570,11119,val
571,20913,val
572,19100,val
573,14899,val
574,19424,val
575,13171,val
576,29004,val
577,10036,val
578,8658,val
579,9969,val
580,10083,val
581,8497,val
582,18092,val
583,29744,val
584,16426,val
585,11755,val
586,19465,val
587,5907,val
588,6831,val
589,24618,val
590,22722,val
591,5331,val
592,12407,val
