execution_times,loss_values,loss_val_values,converged,steps
58.17876720428467,0.6751368934491107,0.8013702605244112,True,25
73.45721459388733,0.7155480409604559,0.7520976106027697,True,35
52.857383728027344,0.6200851455004385,0.7875021736265779,True,22
51.519065856933594,0.6887708127632369,0.7755629282746345,True,22
46.618255853652954,0.6905466914247784,0.8058105338379399,True,20
78.58420300483704,0.6585987015221287,0.7865350258352392,True,35
59.99030804634094,0.6288527217854986,0.7664151054786118,True,25
56.68695878982544,0.7116289326692768,0.8192854567816445,True,26
52.313732862472534,0.6228634855016995,0.760125853767805,True,22
52.21296453475952,0.6677954190106418,0.8101724940783391,True,23
64.86176490783691,0.673013985004643,0.8019128683524912,True,27
55.48818230628967,0.6789097800618278,0.8106161422889854,True,24
59.506635665893555,0.7408338930425017,0.8108907715685235,True,26
78.14977955818176,0.5630855261557506,0.6905924444034967,True,34
49.93651628494263,0.6762410360238879,0.7602313246176426,True,21
72.77385640144348,0.5181639394373463,0.69122180354702,True,30
76.17933368682861,0.7006632798640844,0.7840641963251067,True,34
56.95022106170654,0.7511879994500023,0.8626807524241656,True,26
59.270018100738525,0.4680190005202594,0.7069553457243818,True,23
63.35269641876221,0.5759639100789957,0.6744920148951348,True,26
55.25546979904175,0.7124626178589648,0.8371232122315244,True,25
56.17155575752258,0.6808862314039418,0.8266776483157885,True,25
157.66228199005127,0.6604916253490478,0.7550171669247534,True,75
54.382516622543335,0.6406517322358952,0.7128618124365119,True,23
44.56143856048584,0.6966885962358131,0.8496380197738808,True,17
52.132155656814575,0.6684505922915127,0.7679665378144055,True,22
37.80398654937744,0.7050515237158828,0.8111403457559389,True,15
38.462790966033936,0.70057502095676,0.8160514082459306,True,16
63.13129377365112,0.5559043276024042,0.7003265894935372,True,26
55.18042731285095,0.7112806930283517,0.7983553233175257,True,25
60.66135549545288,0.6839163104598713,0.8286525950424131,True,28
52.5920467376709,0.6298579705641049,0.8016517588125995,True,23
25.487101078033447,0.7810955643838057,0.8652987074291981,True,10
53.70472979545593,0.6898178767557595,0.7337640775926996,True,23
56.30059313774109,0.6394583328693713,0.7650306058732251,True,24
51.537230014801025,0.6741997967257806,0.7603744609559834,True,22
52.91623401641846,0.7111875486108676,0.7682862707522927,True,23
52.03373432159424,0.6748327024752165,0.7977536942740631,True,22
59.74342131614685,0.6800790509033571,0.8231957627258231,True,28
57.27674317359924,0.5779418123929747,0.7320735253856083,True,24
81.67609858512878,0.5785572118354577,0.6607386371858885,True,34
54.97884678840637,0.7297956971724238,0.8009531941256318,True,24
81.06392168998718,0.6250804067730458,0.6693589090008321,True,34
52.896477699279785,0.6565171968572203,0.7724756677231899,True,23
49.17560386657715,0.6830478070453458,0.8114348209699116,True,21
52.33270287513733,0.6852309539910139,0.7978860186083971,True,23
51.335752725601196,0.682710230586322,0.7768428957643696,True,22
59.74033164978027,0.6449726259255024,0.7908680947743,True,26
61.126832485198975,0.5539380247038171,0.6827570422446998,True,26
51.621257305145264,0.7334626610899353,0.8070299246253351,True,23
74.24648189544678,0.701877522998026,0.8759028382420926,True,36
55.809245109558105,0.6098530568401858,0.7409699194084676,True,23
58.652339220047,0.6326009182614198,0.7365050056586894,True,25
47.48802924156189,0.6706299471657545,0.8087235390806854,True,20
182.59959030151367,,,False,100
54.91239929199219,0.6870488535392163,0.8293062466244187,True,24
55.38792943954468,0.6516166939389211,0.7577061222743823,True,24
53.451743602752686,0.6729399133022791,0.7253353342821286,True,24
51.397741079330444,0.6537507146977506,0.789425400312918,True,22
51.997658014297485,0.6609726258316123,0.8047415078378796,True,22
75.81854796409607,0.6959572373917865,0.8036644271286141,True,35
52.0675208568573,0.6495376470514422,0.7879881533939994,True,22
52.16814184188843,0.6634910559660344,0.7686544484733601,True,22
48.228466510772705,0.7719149112750049,0.8776080473950946,True,22
60.357046127319336,0.6986789682880215,0.8088499864101334,True,27
52.11669135093689,0.7240285235337328,0.8704383657404995,True,23
68.82602405548096,0.697302887357467,0.8509052976264541,True,32
47.34633016586304,0.6552828518271647,0.7771462659165059,True,20
61.53051686286926,0.6435788950755721,0.7533043636996408,True,26
45.57446026802063,0.655576157836963,0.7637518435715198,True,18
50.1619336605072,0.7623975825832852,0.8258902387228676,True,23
53.42422032356262,0.6696904053053847,0.7474478412579231,True,23
51.46760630607605,0.6753944533506645,0.7678190316683082,True,23
60.19442009925842,0.6609496550519435,0.7435962029759298,True,27
57.235108613967896,0.6941871468463213,0.8111613725141467,True,26
72.34499216079712,0.6267541691400873,0.7888876025313264,True,32
47.91730570793152,0.6664502443665691,0.7780523665099102,True,20
54.79289960861206,0.709990823067823,0.806792883499774,True,24
55.08356595039368,0.5812912261967733,0.6989257641406259,True,24
55.25996971130371,0.6171507817709238,0.7774814518479088,True,23
47.69789505004883,0.5957100186881835,0.711196613744421,True,19
52.88408017158508,0.6679528436002135,0.788208885751318,True,23
52.86838507652283,0.6538324246805082,0.8169750186732633,True,22
57.98224711418152,0.7018450359629272,0.8101294169569555,True,26
54.84151792526245,0.7210108010969858,0.7975791191426396,True,25
36.53062987327576,0.6946987284188767,0.7615046775140739,True,14
64.74030232429504,0.6480667854699229,0.7368711863955524,True,28
55.07137322425842,0.6900924839445556,0.8409981565448401,True,24
64.28728818893433,0.691711431035684,0.8281572203809494,True,27
78.61476969718933,0.6279677083244487,0.6446841409120336,True,35
48.408804416656494,0.6542919310203822,0.7615467238825532,True,20
56.07022500038147,0.6647913509524602,0.8578905422169032,True,25
43.86695170402527,0.7293808114427835,0.832233137979922,True,19
56.00580835342407,0.6461946627036167,0.7741979017545475,True,25
55.4271936416626,0.7278498310583283,0.8363110372622065,True,25
59.27860355377197,0.6788723834959703,0.8086846176024903,True,27
48.39573121070862,0.6960691272527384,0.8827030529081401,True,22
51.196714878082275,0.6786796864516476,0.822971679741042,True,22
77.91415500640869,0.7005362016612463,0.804581165268726,True,37
