,index,set
0,24238,train
1,22577,train
2,18553,train
3,16077,train
4,26846,train
5,4753,train
6,21593,train
7,17880,train
8,750,train
9,28610,train
10,5168,train
11,3109,train
12,25868,train
13,13777,train
14,3351,train
15,6216,train
16,12825,train
17,23562,train
18,29008,train
19,3622,train
20,19208,train
21,3247,train
22,1492,train
23,10570,train
24,1923,train
25,17156,train
26,335,train
27,14686,train
28,693,train
29,12911,train
30,5940,train
31,27539,train
32,11059,train
33,6437,train
34,4078,train
35,14497,train
36,28139,train
37,11910,train
38,12018,train
39,14068,train
40,12684,train
41,8149,train
42,363,train
43,1898,train
44,15748,train
45,13451,train
46,14673,train
47,18499,train
48,3590,train
49,24170,train
50,4420,train
51,22611,train
52,12285,train
53,8032,train
54,24202,train
55,8989,train
56,4204,train
57,21334,train
58,19087,train
59,25869,train
60,21149,train
61,22578,train
62,8874,train
63,5430,train
64,19297,train
65,24996,train
66,7956,train
67,11508,train
68,21147,train
69,3671,train
70,527,train
71,6380,train
72,21118,train
73,14040,train
74,4946,train
75,21647,train
76,18604,train
77,22990,train
78,25457,train
79,11323,train
80,18518,train
81,763,train
82,17431,train
83,28263,train
84,12819,train
85,5540,train
86,22100,train
87,19662,train
88,8346,train
89,4824,train
90,12756,train
91,10954,train
92,17230,train
93,15679,train
94,227,train
95,3801,train
96,29806,train
97,14635,train
98,6601,train
99,28898,train
100,1821,train
101,26346,train
102,2093,train
103,14519,train
104,12797,train
105,20185,train
106,6565,train
107,17280,train
108,11653,train
109,21021,train
110,1836,train
111,23616,train
112,21740,train
113,14919,train
114,16136,train
115,18083,train
116,3162,train
117,23714,train
118,21642,train
119,9683,train
120,11881,train
121,28182,train
122,6914,train
123,17238,train
124,1605,train
125,29055,train
126,18721,train
127,4830,train
128,5889,train
129,2974,train
130,5798,train
131,19644,train
132,1851,train
133,19122,train
134,29834,train
135,7689,train
136,13275,train
137,19737,train
138,16859,train
139,1542,train
140,26293,train
141,27363,train
142,24144,train
143,7140,train
144,4599,train
145,9929,train
146,2988,train
147,24038,train
148,197,train
149,25180,train
150,1016,train
151,26203,train
152,19674,train
153,13813,train
154,8171,train
155,21095,train
156,4214,train
157,17098,train
158,11714,train
159,12986,train
160,22801,train
161,3723,train
162,29403,train
163,28556,train
164,7121,train
165,14202,train
166,21282,train
167,23909,train
168,22607,train
169,8457,train
170,22784,train
171,8816,train
172,1381,train
173,12851,train
174,25869,train
175,15297,train
176,10637,train
177,14644,train
178,10593,train
179,14639,train
180,16178,train
181,26122,train
182,28750,train
183,15806,train
184,8396,train
185,22047,train
186,29133,train
187,27895,train
188,24075,train
189,17262,train
190,28533,train
191,16526,train
192,12945,train
193,25734,train
194,13985,train
195,29379,train
196,5732,train
197,11789,train
198,4676,train
199,2558,train
200,24742,train
201,1497,train
202,9803,train
203,22897,train
204,11345,train
205,14121,train
206,23019,train
207,5643,train
208,14777,train
209,8759,train
210,26323,train
211,16340,train
212,20863,train
213,2012,train
214,1469,train
215,1967,train
216,15872,train
217,19899,train
218,22144,train
219,12521,train
220,8022,train
221,23900,train
222,14436,train
223,6748,train
224,25165,train
225,28754,train
226,4711,train
227,21787,train
228,25189,train
229,16486,train
230,511,train
231,21420,train
232,14411,train
233,19587,train
234,10922,train
235,11628,train
236,439,train
237,19000,train
238,7900,train
239,28735,train
240,27782,train
241,3731,train
242,18413,train
243,23534,train
244,26497,train
245,33,train
246,9742,train
247,22354,train
248,12785,train
249,6362,train
250,3270,train
251,6035,train
252,6803,train
253,11635,train
254,22830,train
255,27040,train
256,26507,train
257,10650,train
258,26217,train
259,11743,train
260,28754,train
261,25984,train
262,16238,train
263,23801,train
264,5616,train
265,1448,train
266,13234,train
267,23819,train
268,14468,train
269,24391,train
270,5948,train
271,12898,train
272,4629,train
273,23146,train
274,15184,train
275,9342,train
276,15453,train
277,28607,train
278,23096,train
279,1632,train
280,15815,train
281,16758,train
282,12957,train
283,24479,train
284,3362,train
285,9308,train
286,24920,train
287,4759,train
288,13757,train
289,11695,train
290,21858,train
291,25640,train
292,18551,train
293,16501,train
294,1506,train
295,26443,train
296,23207,train
297,27123,train
