,index,set
0,4177,train
1,26330,train
2,4717,train
3,7424,train
4,14997,train
5,12980,train
6,18837,train
7,25716,train
8,4004,train
9,1573,train
10,10405,train
11,10456,train
12,976,train
13,6034,train
14,19643,train
15,26018,train
16,11945,train
17,16178,train
18,4659,train
19,15895,train
20,24467,train
21,16230,train
22,16995,train
23,26548,train
24,3048,train
25,24467,train
26,3045,train
27,3616,train
28,23410,train
29,4226,train
30,3283,train
31,7357,train
32,12022,train
33,4488,train
34,26771,train
35,6359,train
36,23900,train
37,24226,train
38,643,train
39,5733,train
40,13304,train
41,28957,train
42,5092,train
43,25843,train
44,18023,train
45,19583,train
46,23027,train
47,2120,train
48,24591,train
49,25506,train
50,481,train
51,18082,train
52,22121,train
53,19983,train
54,3217,train
55,26679,train
56,13430,train
57,17648,train
58,13672,train
59,12561,train
60,15543,train
61,15103,train
62,9398,train
63,10255,train
64,11481,train
65,23720,train
66,15076,train
67,15940,train
68,8946,train
69,27729,train
70,17687,train
71,19646,train
72,10345,train
73,1065,train
74,11691,train
75,11376,train
76,15729,train
77,1448,train
78,5085,train
79,2339,train
80,25477,train
81,28712,train
82,6226,train
83,28358,train
84,10761,train
85,23001,train
86,10912,train
87,7917,train
88,2299,train
89,25841,train
90,9238,train
91,8444,train
92,17510,train
93,28124,train
94,24596,train
95,19511,train
96,13218,train
97,15861,train
98,21121,train
99,22983,train
100,25310,train
101,13015,train
102,7054,train
103,3887,train
104,27732,train
105,12747,train
106,23888,train
107,22337,train
108,26475,train
109,3642,train
110,5166,train
111,3310,train
112,15558,train
113,3557,train
114,26656,train
115,28042,train
116,1678,train
117,24418,train
118,1383,train
119,5485,train
120,8761,train
121,20699,train
122,19437,train
123,14728,train
124,24315,train
125,23153,train
126,28295,train
127,15722,train
128,16773,train
129,6207,train
130,7963,train
131,5716,train
132,10332,train
133,2585,train
134,16615,train
135,13203,train
136,18560,train
137,1669,train
138,26007,train
139,9538,train
140,4616,train
141,14126,train
142,6715,train
143,6201,train
144,11163,train
145,21709,train
146,25702,train
147,26404,train
148,17479,train
149,24311,train
150,18230,train
151,17649,train
152,18185,train
153,2106,train
154,3501,train
155,2101,train
156,2370,train
157,26078,train
158,8142,train
159,11307,train
160,19860,train
161,8738,train
162,24435,train
163,12485,train
164,4457,train
165,2962,train
166,11267,train
167,1397,train
168,5482,train
169,1437,train
170,5448,train
171,12242,train
172,27641,train
173,5359,train
174,20554,train
175,18129,train
176,24629,train
177,28539,train
178,10186,train
179,6018,train
180,16722,train
181,20007,train
182,21738,train
183,25869,train
184,24997,train
185,11029,train
186,28474,train
187,21187,train
188,16943,train
189,17632,train
190,21687,train
191,29354,train
192,14605,train
193,26197,train
194,10655,train
195,16374,train
196,19365,train
197,21855,train
198,18714,train
199,16370,train
200,19976,train
201,16126,train
202,19697,train
203,7664,train
204,17345,train
205,10580,train
206,3091,train
207,4482,train
208,16512,train
209,29850,train
210,23756,train
211,5329,train
212,6640,train
213,12220,train
214,20300,train
215,26700,train
216,22458,train
217,7285,train
218,23158,train
219,3530,train
220,18782,train
221,6183,train
222,15739,train
223,22235,train
224,25591,train
225,5203,train
226,21922,train
227,13696,train
228,9104,train
229,28573,train
230,20857,train
231,16655,train
232,15021,train
233,14614,train
234,15483,train
235,10890,train
236,22445,train
237,14641,train
238,24676,train
239,2900,train
240,22381,train
241,17026,train
242,15379,train
243,8878,train
244,25282,train
245,14094,train
246,959,train
247,2269,train
248,16712,train
249,2615,train
250,25316,train
251,2550,train
252,16459,train
253,28382,train
254,26903,train
255,20154,train
256,6963,train
257,11204,train
258,17,train
259,23771,train
260,1363,train
261,22374,train
262,16269,train
263,9781,train
264,20412,train
265,21317,train
266,16281,train
267,27442,train
268,29920,train
269,22956,train
270,25552,train
271,1628,train
272,25237,train
273,27307,train
274,519,train
275,16925,train
276,20027,train
277,17359,train
278,24663,train
279,6989,train
280,27111,train
281,9588,train
282,7020,train
283,16193,train
284,21499,train
285,3938,train
286,12974,train
287,12407,train
288,17433,train
289,3966,train
290,14158,train
291,2643,train
292,1722,train
293,19387,train
294,20492,train
295,19568,train
296,11415,train
297,25767,train
298,13134,train
299,15896,train
300,614,train
301,24511,train
302,6024,train
303,1979,train
304,2432,train
305,24149,train
306,13602,train
307,25702,train
308,25661,train
309,105,train
310,761,train
311,8936,train
312,9747,train
313,13174,train
314,15765,train
315,17878,train
316,14407,train
317,6671,train
318,10742,train
319,3443,train
320,29922,train
321,1644,train
322,1255,train
323,10568,train
324,4585,train
325,25240,train
326,26890,train
327,29871,train
328,1647,train
329,14547,train
330,27913,train
331,26602,train
332,12699,train
333,18959,train
334,20230,train
335,589,train
336,12960,train
337,7910,train
338,25716,train
339,12850,train
340,20924,train
341,27752,train
342,22759,train
343,5661,train
344,21151,train
345,17008,train
346,28625,train
347,26784,train
348,17716,train
349,13428,train
350,1213,train
351,17020,train
352,25511,train
353,23819,train
354,19151,train
355,21865,train
356,1282,train
357,6341,train
358,10793,train
359,9530,train
360,1329,train
361,22842,train
362,23427,train
363,21971,train
364,16214,train
365,13974,train
366,19842,train
367,20690,train
368,11960,train
369,16693,train
370,27605,train
371,21504,train
372,26759,train
373,11235,train
374,24270,train
375,29301,train
376,12303,train
377,15153,train
378,24986,train
379,16308,train
380,20424,train
381,26551,train
382,15333,train
383,12595,train
384,5133,train
385,11061,train
386,12725,train
387,12420,train
388,14030,train
