,index,set
0,23539,train
1,14937,train
2,26238,train
3,12655,train
4,10042,train
5,8646,train
6,28893,train
7,3232,train
8,13268,train
9,2626,train
10,2619,train
11,18264,train
12,24646,train
13,2675,train
14,29111,train
15,2629,train
16,17362,train
17,15024,train
18,1630,train
19,6467,train
20,18734,train
21,8612,train
22,9101,train
23,9295,train
24,28467,train
25,4917,train
26,17037,train
27,14646,train
28,8324,train
29,18241,train
30,13246,train
31,24978,train
32,5668,train
33,29533,train
34,29168,train
35,6681,train
36,20427,train
37,2079,train
38,20797,train
39,23099,train
40,6594,train
41,28663,train
42,6984,train
43,20878,train
44,8611,train
45,7925,train
46,22380,train
47,5150,train
48,26248,train
49,11033,train
50,25794,train
51,27896,train
52,26222,train
53,29590,train
54,11870,train
55,21009,train
56,4023,train
57,8327,train
58,9085,train
59,20235,train
60,2567,train
61,10051,train
62,3275,train
63,4185,train
64,2641,train
65,21005,train
66,17558,train
67,2351,train
68,16592,train
69,25368,train
70,5318,train
71,2309,train
72,18185,train
73,10502,train
74,2921,train
75,6219,train
76,24874,train
77,3657,train
78,11405,train
79,1381,train
80,11896,train
81,4190,train
82,18113,train
83,851,train
84,17563,train
85,11608,train
86,14577,train
87,26362,train
88,2026,train
89,843,train
90,27144,train
91,9556,train
92,13924,train
93,10850,train
94,17019,train
95,7785,train
96,23556,train
97,2710,train
98,28510,train
99,18561,train
100,10684,train
101,18644,train
102,14866,train
103,6313,train
104,9111,train
105,5964,train
106,23522,train
107,14649,train
108,21458,train
109,19579,train
110,3103,train
111,27153,train
112,13475,train
113,18743,train
114,21405,train
115,14977,train
116,5810,train
117,20635,train
118,17872,train
119,27282,train
120,4043,train
121,23814,train
122,25505,train
123,11252,train
124,1617,train
125,10015,train
126,1423,train
127,7028,train
128,23698,train
129,24438,train
130,26119,train
131,8179,train
132,17649,train
133,17213,train
134,20877,train
135,4688,train
136,5530,train
137,26023,train
138,4156,train
139,2832,train
140,21420,train
141,7107,train
142,2169,train
143,21534,train
144,29099,train
145,24630,train
146,15432,train
147,10155,train
148,2489,train
149,8630,train
150,26037,train
151,14520,train
152,1862,train
153,18969,train
154,26177,train
155,22666,train
156,17488,train
157,11511,train
158,17720,train
159,18231,train
160,8024,train
161,11242,train
162,23804,train
163,1355,train
164,5373,train
165,14876,train
166,19648,train
167,18904,train
168,5812,train
169,28578,train
170,10804,train
171,27550,train
172,25074,train
173,783,train
174,6111,train
175,17286,train
176,29443,train
177,11718,train
178,1176,train
179,19618,train
180,29817,train
181,12912,train
182,5147,train
183,29468,train
184,11573,train
185,22502,train
186,9188,train
187,29328,train
188,27369,train
189,22861,train
190,15769,train
191,8305,train
192,6459,train
193,19693,train
194,13138,train
195,6871,train
196,7118,train
197,7077,train
198,16565,train
199,2008,train
200,947,train
201,17711,train
202,23149,train
203,15181,train
204,6124,train
205,3094,train
206,4968,train
207,3861,train
