,index,set
0,10901,train
1,18460,train
2,11697,train
3,8225,train
4,6998,train
5,13991,train
6,9138,train
7,24831,train
8,7584,train
9,9150,train
10,10558,train
11,28088,train
12,24675,train
13,25918,train
14,22861,train
15,11430,train
16,12751,train
17,15406,train
18,20581,train
19,20811,train
20,25492,train
21,17910,train
22,7642,train
23,2760,train
24,22156,train
25,2133,train
26,15999,train
27,11108,train
28,21554,train
29,3118,train
30,8603,train
31,22085,train
32,3375,train
33,15196,train
34,29171,train
35,20515,train
36,23315,train
37,14759,train
38,14544,train
39,13284,train
40,22792,train
41,28429,train
42,11504,train
43,23548,train
44,5745,train
45,29408,train
46,12889,train
47,6519,train
48,9979,train
49,5251,train
50,17868,train
51,24208,train
52,19912,train
53,16635,train
54,15029,train
55,28453,train
56,2064,train
57,21226,train
58,2202,train
59,14264,train
60,9020,train
61,6242,train
62,26782,train
63,6225,train
64,28249,train
65,11244,train
66,22045,train
67,24486,train
68,1063,train
69,27935,train
70,1521,train
71,7716,train
72,22765,train
73,14993,train
74,6686,train
75,18515,train
76,7741,train
77,11376,train
78,28415,train
79,8284,train
80,27019,train
81,11554,train
82,9331,train
83,4296,train
84,15102,train
85,27749,train
86,25685,train
87,12344,train
88,15117,train
89,4521,train
90,18718,train
91,3005,train
92,3646,train
93,18509,train
94,6876,train
95,24902,train
96,19036,train
97,13592,train
98,15875,train
99,19125,train
100,4507,train
101,4414,train
102,23029,train
103,15409,train
104,6708,train
105,2261,train
106,11243,train
107,17483,train
108,22347,train
109,3836,train
110,1946,train
111,7786,train
112,19651,train
113,22248,train
114,6523,train
115,18094,train
116,16843,train
117,27120,train
118,6424,train
119,3583,train
120,16233,train
121,4608,train
122,1705,train
123,7460,train
124,12216,train
125,28483,train
126,25342,train
127,28014,train
128,5305,train
129,9281,train
130,8828,train
131,22723,train
132,20611,train
133,6831,train
134,19800,train
135,27999,train
136,27732,train
137,23846,train
138,18994,train
139,22175,train
140,12653,train
141,20450,train
142,15939,train
143,20012,train
144,21616,train
145,9276,train
146,17636,train
147,28748,train
148,25595,train
149,17959,train
150,15936,train
151,25791,train
152,8212,train
153,9845,train
154,3693,train
155,6697,train
156,3628,train
157,9715,train
158,22986,train
159,10127,train
160,17281,train
161,8064,train
162,23253,train
163,5978,train
164,18930,train
165,28717,train
166,1504,train
167,26811,train
168,23859,train
169,7355,train
170,27573,train
171,1610,train
172,29136,train
173,14970,train
174,8305,train
175,14855,train
176,16192,train
177,18624,train
178,6398,train
179,27945,train
180,19882,train
181,29679,train
182,4940,train
183,18399,train
184,22255,train
185,1082,train
186,27671,train
187,12950,train
188,14454,train
189,10272,train
190,29723,train
191,23495,train
192,26298,train
193,11512,train
194,14691,train
195,13149,train
196,1492,train
197,6063,train
198,3849,train
