,index,set
0,10245,train
1,8514,train
2,25249,train
3,9522,train
4,12949,train
5,11012,train
6,25354,train
7,18511,train
8,24769,train
9,4910,train
10,10618,train
11,19044,train
12,16207,train
13,3335,train
14,28720,train
15,25464,train
16,4352,train
17,6491,train
18,10789,train
19,5507,train
20,7475,train
21,5517,train
22,21194,train
23,17470,train
24,18447,train
25,8043,train
26,14938,train
27,12392,train
28,24522,train
29,29544,train
30,19221,train
31,848,train
32,18235,train
33,14637,train
34,104,train
35,7220,train
36,8652,train
37,10962,train
38,3687,train
39,10534,train
40,27120,train
41,4110,train
42,13982,train
43,28837,train
44,2904,train
45,5383,train
46,12669,train
47,13748,train
48,23476,train
49,28005,train
50,24041,train
51,27368,train
52,2839,train
53,4670,train
54,29194,train
55,19400,train
56,28922,train
57,23272,train
58,18867,train
59,29129,train
60,27888,train
61,3787,train
62,24512,train
63,20608,train
64,29535,train
65,23051,train
66,25350,train
67,25970,train
68,3634,train
69,9796,train
70,24942,train
71,21519,train
72,27603,train
73,23241,train
74,19866,train
75,26886,train
76,26626,train
77,27966,train
78,12373,train
79,13980,train
80,17389,train
81,20868,train
82,22309,train
83,3439,train
84,7570,train
85,6381,train
86,1344,train
87,22595,train
88,5298,train
89,29627,train
90,2576,train
91,9291,train
92,12191,train
93,93,train
94,9744,train
95,15970,train
96,5799,train
97,725,train
98,18929,train
99,5007,train
100,12111,train
101,26807,train
102,19189,train
103,22254,train
104,29793,train
105,28962,train
106,22988,train
107,26226,train
108,797,train
109,1230,train
110,1331,train
111,1360,train
112,20948,train
113,13483,train
114,25445,train
115,9278,train
116,25531,train
117,14778,train
118,11822,train
119,10287,train
120,3827,train
121,6014,train
122,702,train
123,25706,train
124,874,train
125,27651,train
126,28268,train
127,1849,train
128,10081,train
129,20404,train
130,3064,train
131,358,train
132,11593,train
133,4985,train
134,13978,train
135,14415,train
136,27537,train
137,8577,train
138,28734,train
139,16786,train
140,7076,train
141,27202,train
142,12321,train
143,9957,train
144,19739,train
145,17437,train
146,5447,train
147,4999,train
148,29162,train
149,2920,train
150,8620,train
151,15738,train
152,10417,train
153,14659,train
154,7736,train
155,4552,train
156,22473,train
157,24798,train
158,81,train
159,24787,train
160,6593,train
161,29836,train
162,12591,train
163,21977,train
164,19928,train
165,29279,train
166,24866,train
167,29530,train
168,27507,train
169,8018,train
170,29441,train
171,25345,train
172,12071,train
173,20846,train
174,27912,train
175,15261,train
176,15838,train
177,19784,train
178,26032,train
179,4006,train
180,11942,train
181,13741,train
182,7178,train
183,28925,train
184,25834,train
185,5738,train
186,24711,train
187,26437,train
188,28242,train
189,3204,train
190,27433,train
191,19912,train
192,25596,train
193,26367,train
194,10647,train
195,13898,train
196,19908,train
197,25471,train
198,462,train
199,17361,train
200,23442,train
201,1569,train
202,16376,train
203,16371,train
204,2690,train
205,395,train
206,7542,train
207,21630,train
208,593,train
209,27780,train
210,21044,train
211,20234,train
212,903,train
213,4640,train
214,2281,train
215,5803,train
216,7571,train
217,7504,train
218,15169,train
219,25935,train
220,15414,train
221,2343,train
222,19949,train
223,13501,train
224,10933,train
225,27913,train
226,19488,train
227,28407,train
228,11363,train
229,25877,train
230,10364,train
231,6235,train
232,15168,train
233,17287,train
234,13528,train
235,23529,train
236,22750,train
237,25054,train
238,25202,train
239,8453,train
240,15025,train
241,29949,train
242,1602,train
243,29668,train
244,27888,train
245,7337,train
246,27133,train
247,10234,train
248,5565,train
249,17575,train
250,14294,train
251,5234,train
252,1666,train
253,18306,train
254,29487,train
255,7560,train
256,29269,train
257,13845,train
258,23581,train
259,3890,train
260,29780,train
261,15804,train
262,758,train
263,11204,train
264,6536,train
265,26919,train
266,12994,train
267,7089,train
268,24078,train
269,24033,train
270,19200,train
271,11721,train
272,25040,train
273,29023,train
274,21211,train
275,1128,train
276,27633,train
277,8890,train
278,21460,train
279,6050,train
280,19340,train
281,19124,train
282,10645,train
283,3190,train
