,index,set
0,13612,train
1,21497,train
2,2116,train
3,10142,train
4,15061,train
5,14268,train
6,14727,train
7,14812,train
8,26893,train
9,19745,train
10,15723,train
11,26273,train
12,9620,train
13,25691,train
14,3983,train
15,8954,train
16,28416,train
17,25626,train
18,955,train
19,5176,train
20,3256,train
21,15330,train
22,14835,train
23,11617,train
24,13292,train
25,9700,train
26,25069,train
27,29200,train
28,18336,train
29,13183,train
30,15737,train
31,8443,train
32,12245,train
33,19150,train
34,14061,train
35,6042,train
36,18184,train
37,28009,train
38,29457,train
39,27943,train
40,20335,train
41,9099,train
42,10148,train
43,28390,train
44,23274,train
45,14681,train
46,5923,train
47,1305,train
48,17228,train
49,9585,train
50,1555,train
51,10373,train
52,28033,train
53,7564,train
54,1589,train
55,20245,train
56,7297,train
57,26860,train
58,29259,train
59,951,train
60,26461,train
61,26164,train
62,24870,train
63,25586,train
64,15369,train
65,29060,train
66,21619,train
67,5268,train
68,10143,train
69,6040,train
70,19983,train
71,28101,train
72,29577,train
73,18471,train
74,19400,train
75,8499,train
76,24760,train
77,16946,train
78,22430,train
79,12092,train
80,29782,train
81,5277,train
82,15671,train
83,9406,train
84,26345,train
85,1396,train
86,17686,train
87,289,train
88,24682,train
89,14746,train
90,21851,train
91,28139,train
92,29606,train
93,13674,train
94,17236,train
95,10206,train
96,1184,train
97,12668,train
98,10702,train
99,24196,train
100,9947,train
101,26236,train
102,2040,train
103,3986,train
104,20299,train
105,5231,train
106,23356,train
107,26276,train
108,3228,train
109,27239,train
110,29532,train
111,25420,train
112,2925,train
113,7952,train
114,11147,train
115,22941,train
116,22482,train
117,4420,train
118,7287,train
119,18574,train
120,3852,train
121,20651,train
122,26233,train
123,17092,train
124,4386,train
125,6751,train
126,3330,train
127,10627,train
128,7411,train
129,15999,train
130,6808,train
131,23674,train
132,27184,train
133,27040,train
134,1630,train
135,22983,train
136,27502,train
137,3234,train
138,24567,train
139,11418,train
140,22950,train
141,28643,train
142,24138,train
143,25110,train
144,29751,train
145,24386,train
146,17340,train
147,14638,train
148,29399,train
149,11089,train
150,28580,train
151,14217,train
152,5590,train
153,9056,train
154,21239,train
155,17485,train
156,21874,train
157,1980,train
158,28598,train
159,16696,train
160,16170,train
161,15819,train
162,8456,train
163,10791,train
164,6591,train
165,18473,train
166,1365,train
167,29412,train
168,22429,train
169,11938,train
170,4612,train
171,5028,train
172,28350,train
173,9979,train
174,18755,train
175,10116,train
176,29205,train
177,8810,train
178,6663,train
179,4555,train
180,3853,train
181,1239,train
182,28825,train
183,125,train
184,9985,train
185,19421,train
186,29588,train
187,15646,train
188,8354,train
189,10203,train
190,27873,train
191,17674,train
192,17959,train
193,14085,train
194,17751,train
195,1827,train
196,1892,train
197,11179,train
198,1607,train
199,145,train
200,18217,train
201,17566,train
202,18459,train
203,18044,train
204,27270,train
205,21922,train
206,26538,train
207,15674,train
208,17714,train
209,21386,train
210,15489,train
211,23549,train
212,9179,train
213,5456,train
214,10866,train
215,4390,train
216,4336,train
217,13695,train
218,1421,train
219,7448,train
220,20748,train
221,22729,train
222,19369,train
223,7828,train
224,20865,train
225,7830,train
226,18921,train
227,26381,train
228,21448,train
229,20838,train
230,1048,train
231,9724,train
232,11251,train
233,27004,train
234,4566,train
235,11767,train
236,7066,train
237,13638,train
238,8751,train
239,24612,train
240,6507,train
241,2704,train
242,22350,train
243,135,train
244,6521,train
245,14957,train
246,23457,train
247,11224,train
248,20498,train
249,29959,train
250,19735,train
251,995,train
252,13467,train
253,9900,train
254,6358,train
255,24896,train
256,5969,train
257,9592,train
258,20315,train
259,2090,train
260,13742,train
261,24110,train
262,13296,train
263,10771,train
264,24243,train
265,23949,train
266,3910,train
267,28054,train
268,26619,train
269,12408,train
270,22677,train
271,17957,train
272,21183,train
273,26137,train
274,24973,train
275,28407,train
276,2278,train
277,21747,train
278,18309,train
279,6638,train
280,20803,train
281,4310,train
282,7099,train
283,13498,train
284,24650,train
285,24959,train
286,10951,train
287,7001,train
288,8135,train
289,4385,train
290,3413,train
291,12692,train
292,26584,train
293,5804,train
294,15930,train
295,19568,train
296,15899,train
297,9849,train
298,7196,train
