,index,set
0,14238,train
1,21658,train
2,15204,train
3,3482,train
4,16798,train
5,22708,train
6,19526,train
7,28025,train
8,21751,train
9,26847,train
10,16067,train
11,16357,train
12,22091,train
13,27023,train
14,9359,train
15,27997,train
16,27113,train
17,17418,train
18,22577,train
19,10168,train
20,1520,train
21,9111,train
22,18393,train
23,29321,train
24,9597,train
25,3481,train
26,27009,train
27,16388,train
28,15950,train
29,20971,train
30,10044,train
31,29706,train
32,5173,train
33,25403,train
34,13293,train
35,14030,train
36,1089,train
37,29343,train
38,20561,train
39,17282,train
40,26558,train
41,28492,train
42,18510,train
43,557,train
44,25568,train
45,2727,train
46,4969,train
47,8289,train
48,10592,train
49,8487,train
50,18631,train
51,12987,train
52,10199,train
53,3172,train
54,10749,train
55,10998,train
56,17396,train
57,28432,train
58,27867,train
59,17888,train
60,2658,train
61,3243,train
62,28173,train
63,18557,train
64,22041,train
65,12757,train
66,10813,train
67,21993,train
68,26363,train
69,425,train
70,11022,train
71,8150,train
72,6666,train
73,21473,train
74,2425,train
75,220,train
76,7149,train
77,623,train
78,16138,train
79,1351,train
80,19450,train
81,19315,train
82,29481,train
83,6997,train
84,9717,train
85,21372,train
86,7381,train
87,560,train
88,18230,train
89,6339,train
90,24401,train
91,20903,train
92,11230,train
93,4201,train
94,27216,train
95,22123,train
96,21003,train
97,9382,train
98,21312,train
99,8148,train
100,8335,train
101,25517,train
102,17167,train
103,15420,train
104,27119,train
105,21492,train
106,27392,train
107,15765,train
108,29647,train
109,19801,train
110,15113,train
111,7755,train
112,21405,train
113,5920,train
114,18489,train
115,23299,train
116,16889,train
117,21338,train
118,1821,train
119,29922,train
120,25445,train
121,29688,train
122,9294,train
123,27734,train
124,15637,train
125,9237,train
126,15993,train
127,16649,train
128,12525,train
129,23370,train
130,16648,train
131,29243,train
132,3863,train
133,29360,train
134,14614,train
135,28218,train
136,17717,train
137,29721,train
138,24396,train
139,18955,train
140,27714,train
141,20130,train
142,12322,train
143,23103,train
144,6557,train
145,12525,train
146,26473,train
147,25973,train
148,25040,train
149,26306,train
150,5753,train
151,4868,train
152,11578,train
153,13077,train
154,14941,train
155,2844,train
156,22657,train
157,2564,train
158,9875,train
159,7605,train
160,17953,train
161,5273,train
162,12924,train
163,17732,train
164,24168,train
165,22031,train
166,18088,train
167,18823,train
168,2276,train
169,16504,train
170,17822,train
171,13598,train
172,1191,train
173,23188,train
174,28017,train
175,20807,train
176,6472,train
177,7382,train
178,18439,train
179,25372,train
180,1676,train
181,27413,train
182,12337,train
183,8011,train
184,6630,train
185,22755,train
186,25454,train
187,28770,train
188,3363,train
189,27772,train
190,16386,train
191,24896,train
192,12847,train
193,24203,train
194,6463,train
195,26705,train
196,21504,train
197,12578,train
198,25951,train
199,21119,train
200,17654,train
201,23502,train
202,1602,train
203,18808,train
204,8956,train
205,21863,train
206,8269,train
207,7457,train
208,4220,train
209,29856,train
210,15927,train
211,9652,train
212,21537,train
213,24799,train
214,21817,train
215,16298,train
216,15949,train
217,9917,train
218,3305,train
219,8723,train
220,1481,train
221,14198,train
222,8075,train
223,26164,train
224,23015,train
225,11267,train
226,16297,train
227,15011,train
228,10146,train
229,18346,train
230,7550,train
231,28920,train
232,15131,train
233,18507,train
234,19846,train
235,6899,train
236,10640,train
237,21622,train
238,275,train
239,23712,train
240,10448,train
241,2176,train
242,1303,train
243,25401,train
244,4339,train
245,17172,train
246,2216,train
247,8875,train
248,16379,train
249,18575,train
250,7255,train
251,15314,train
252,377,train
253,28180,train
254,16828,train
255,17073,train
256,18407,train
257,4351,train
258,22793,train
259,14991,train
260,16924,train
261,2665,train
262,8694,train
263,7500,train
264,10129,train
265,14765,train
266,5029,train
267,12565,train
268,2167,train
269,8624,train
270,5843,train
271,23951,train
272,2518,train
273,5083,train
274,24741,train
275,11481,train
276,8555,train
277,25127,train
278,29062,train
279,17656,train
280,10821,train
281,7484,train
282,10046,train
283,5175,train
284,622,train
285,1313,train
286,13145,train
287,22623,train
288,3887,train
289,20455,train
290,17941,train
291,22510,train
292,24836,train
293,13838,train
294,14867,train
295,18434,train
296,18072,train
297,958,train
298,29646,train
299,24885,train
300,6068,train
301,15477,train
302,4450,train
303,18422,train
304,4773,train
305,26116,train
306,24757,train
307,14210,train
308,2318,train
309,26401,train
310,14418,train
311,12488,train
312,18843,train
313,836,train
314,21494,train
315,21160,train
316,7266,train
317,2563,train
318,28665,train
319,3647,train
320,4804,train
321,6117,train
322,24032,train
323,24814,train
324,29759,train
325,23315,train
326,23214,train
327,16762,train
328,1153,train
329,22482,train
330,21542,train
331,1073,train
332,28540,train
333,26389,train
334,15393,train
335,8746,train
336,18637,train
337,5980,train
338,17256,train
339,28446,train
340,2072,train
341,20719,train
342,22096,train
343,17802,train
344,3523,train
345,21359,train
346,8188,train
347,18444,train
348,21903,train
349,20511,train
350,18900,train
351,13915,train
352,19444,train
353,9520,train
354,27549,train
355,4651,train
356,11641,train
357,23144,train
358,11541,train
359,26672,train
360,6707,train
361,12397,train
362,6208,train
363,8621,train
364,4334,train
365,10201,train
366,12028,train
367,17956,train
368,29522,train
369,18832,train
370,7076,train
371,23630,train
372,13736,train
373,2057,train
374,11378,train
375,7859,train
376,14747,train
377,14220,train
378,14085,train
379,23383,train
380,21782,train
381,1138,train
382,27487,train
383,24223,train
384,25063,train
385,18124,train
386,11769,train
387,105,train
388,10810,train
389,22532,train
390,27570,train
391,13991,train
392,27601,train
393,12471,train
394,18706,train
395,3939,train
396,8180,train
397,12838,train
398,19067,train
399,15630,train
400,7034,train
401,10923,train
402,5278,train
403,12555,train
404,16443,train
405,7560,train
406,7847,train
407,4568,train
408,20173,train
409,11860,train
410,12614,train
411,4618,train
412,19256,train
413,20985,train
414,13752,train
415,4862,train
416,23863,train
417,16929,train
418,14678,train
419,25960,train
420,5140,train
421,6042,train
422,8244,train
423,4406,train
424,20837,train
425,3356,train
426,2562,train
427,13195,train
428,12625,train
429,19153,train
430,12547,train
431,27387,train
432,7992,train
433,2361,train
434,9411,train
435,22941,train
436,4112,train
437,6707,train
438,6731,train
439,2483,train
440,4828,train
441,23502,train
442,6065,train
443,3253,train
444,19301,train
445,22887,train
446,16390,train
447,19574,train
448,27058,train
449,24361,train
450,17465,train
451,8943,train
452,9538,train
453,22266,train
454,24899,train
455,17610,train
456,17950,train
457,6077,train
458,6910,train
459,906,train
460,7185,train
461,19061,train
462,3143,train
463,10926,train
464,23358,train
465,28917,train
466,22015,train
467,17499,train
468,8584,train
469,26667,train
470,26157,train
471,511,train
472,26516,train
473,21030,train
474,29460,train
475,25171,train
476,9814,train
477,20252,train
478,29383,train
479,3458,train
480,8582,train
481,1506,train
482,6577,train
483,28217,train
484,9605,train
485,824,train
486,26334,train
487,28040,train
488,29957,train
489,10216,train
490,10565,train
491,29089,train
492,13595,train
493,20565,train
494,10255,train
495,17908,train
496,6584,train
497,6372,train
498,13928,train
499,14545,train
500,21613,train
501,22806,train
502,2323,train
503,6172,train
504,9831,train
505,7561,train
506,23036,train
507,26073,train
508,20809,train
509,17177,train
510,20096,train
511,21072,train
512,20562,train
513,6691,train
514,9368,train
