,index,set
0,18507,train
1,19226,train
2,10455,train
3,9245,train
4,13451,train
5,1166,train
6,17387,train
7,26397,train
8,18683,train
9,299,train
10,17418,train
11,24990,train
12,11596,train
13,21944,train
14,2672,train
15,27223,train
16,19737,train
17,889,train
18,10616,train
19,22773,train
20,8306,train
21,14010,train
22,3497,train
23,15964,train
24,2072,train
25,26040,train
26,10723,train
27,957,train
28,2328,train
29,18239,train
30,4903,train
31,5261,train
32,11985,train
33,26420,train
34,14249,train
35,8499,train
36,12817,train
37,1641,train
38,8392,train
39,12143,train
40,25092,train
41,10015,train
42,20177,train
43,4944,train
44,18869,train
45,2003,train
46,5043,train
47,14820,train
48,1380,train
49,27380,train
50,20045,train
51,21651,train
52,18074,train
53,3578,train
54,12445,train
55,325,train
56,11141,train
57,1728,train
58,2275,train
59,16410,train
60,15476,train
61,23327,train
62,18082,train
63,12598,train
64,27636,train
65,2910,train
66,9540,train
67,11319,train
68,13089,train
69,6496,train
70,11383,train
71,27515,train
72,11743,train
73,2704,train
74,27978,train
75,15351,train
76,25937,train
77,12609,train
78,24856,train
79,22677,train
80,11487,train
81,23215,train
82,19271,train
83,23149,train
84,20810,train
85,14852,train
86,7598,train
87,26926,train
88,12158,train
89,29171,train
90,11943,train
91,7549,train
92,3550,train
93,15610,train
94,11910,train
95,619,train
96,1184,train
97,11460,train
98,27447,train
99,28061,train
100,5550,train
101,28058,train
102,14958,train
103,2073,train
104,15272,train
105,17491,train
106,13973,train
107,19152,train
108,24350,train
109,12656,train
110,7690,train
111,1195,train
112,2416,train
113,18021,train
114,2035,train
115,9991,train
116,12325,train
117,16033,train
118,22188,train
119,22967,train
120,18892,train
121,29096,train
122,9259,train
123,84,train
124,2806,train
125,18116,train
126,184,train
127,23999,train
128,2969,train
129,4598,train
130,27656,train
131,4308,train
132,10015,train
133,17823,train
134,1133,train
135,27818,train
136,19266,train
137,1398,train
138,1928,train
139,5406,train
140,6580,train
141,6122,train
142,18242,train
143,3438,train
144,15670,train
145,11254,train
146,5799,train
147,9592,train
148,16790,train
149,2377,train
150,15449,train
151,20110,train
152,12112,train
153,2034,train
154,10943,train
155,13232,train
156,15088,train
157,517,train
158,16575,train
159,22015,train
160,16363,train
161,11539,train
162,20933,train
163,29788,train
164,28730,train
165,7983,train
166,29931,train
167,28961,train
168,17578,train
169,6144,train
170,13198,train
171,22666,train
172,27888,train
173,1108,train
174,6817,train
175,28176,train
176,9422,train
177,21629,train
178,28510,train
179,2481,train
180,3878,train
181,3709,train
182,7588,train
183,24786,train
184,1919,train
185,16174,train
186,9322,train
187,5168,train
188,22544,train
189,12983,train
190,3411,train
191,14580,train
192,374,train
193,4338,train
194,29665,train
195,26392,train
196,10990,train
197,8811,train
198,22950,train
199,9112,train
200,3734,train
201,20417,train
202,14703,train
203,6086,train
204,4294,train
205,4751,train
206,13638,train
207,913,train
208,11624,train
209,3297,train
210,504,train
211,18774,train
212,3357,train
213,6654,train
214,11477,train
215,1200,train
216,10357,train
217,12178,train
218,25772,train
219,23768,train
220,16603,train
221,6581,train
222,15582,train
223,20716,train
224,7166,train
225,18498,train
226,10545,train
227,3685,train
228,18345,train
229,3047,train
230,17692,train
231,5276,train
232,12119,train
233,15522,train
234,15561,train
235,3359,train
236,14829,train
237,13147,train
238,25150,train
239,27633,train
240,21827,train
241,23009,train
242,25420,train
243,20677,train
244,3923,train
245,11408,train
246,22433,train
247,14332,train
248,27027,train
249,13781,train
250,21824,train
251,26207,train
252,14199,train
253,23783,train
254,17831,train
255,25741,train
256,19784,train
257,12972,train
258,19278,train
259,11491,train
260,695,train
261,8093,train
262,22121,train
263,8080,train
264,27664,train
265,4698,train
266,14053,train
267,21244,train
268,24930,train
269,8503,train
270,3032,train
271,11797,train
272,1018,train
273,16671,train
274,16273,train
275,15767,train
276,28334,train
277,19288,train
278,6207,train
279,6556,train
280,4747,train
281,29009,train
282,25232,train
283,6752,train
284,22002,train
285,24638,train
286,17035,train
287,5553,train
288,815,train
289,11721,train
290,26479,train
291,1505,train
292,21350,train
293,24587,train
294,11452,train
295,4462,train
296,25586,train
297,27387,train
298,2542,train
299,28199,train
300,21635,train
301,29009,train
302,19716,train
303,7856,train
304,25888,train
305,5041,train
306,13296,train
307,14656,train
308,11308,train
309,25882,train
310,22225,train
311,26226,train
312,20819,train
313,27448,train
314,29739,train
315,14858,train
316,13544,train
317,22679,train
318,7964,train
319,6299,train
320,18908,train
321,25703,train
322,29690,train
323,11409,train
324,24514,train
325,23294,train
326,18889,train
327,19800,train
328,3576,train
329,11519,train
330,7771,train
331,21274,train
332,11700,train
333,20965,train
334,2997,train
335,24927,train
336,1517,train
337,25095,train
338,18460,train
339,331,train
340,20249,train
341,5042,train
342,3784,train
343,22448,train
344,29280,train
345,24708,train
346,9552,train
347,10190,train
348,5046,train
349,3728,train
350,15295,train
351,11586,train
352,15294,train
353,14519,train
354,25027,train
355,8719,train
356,6835,train
357,645,train
358,22494,train
359,12870,train
360,24666,train
361,1882,train
362,9268,train
363,24858,train
364,14479,train
365,9362,train
366,2372,train
367,24910,train
368,24619,train
369,29963,train
370,3356,train
371,12820,train
372,24631,train
373,21007,train
374,23027,train
375,15957,train
376,27014,train
377,25199,train
378,3233,train
379,17095,train
380,14429,train
381,4198,train
382,12965,train
383,25232,train
384,27589,train
385,13356,train
386,15973,train
387,12949,train
388,14092,train
389,5962,train
390,21529,train
391,24166,train
392,25736,train
393,8935,train
394,1157,train
395,7011,train
396,10901,train
397,13014,train
398,23683,train
399,22476,train
400,20121,train
401,18721,train
402,3825,train
403,10985,train
404,2402,train
405,9150,train
406,17788,train
407,13702,train
408,6821,train
409,17206,train
410,1336,train
411,11209,train
412,1,train
413,18737,train
414,23597,train
415,20677,train
416,14017,train
417,18373,train
418,21930,train
419,13512,train
420,8818,train
421,4341,train
422,26185,train
423,26404,train
424,7219,train
425,25823,train
426,10095,train
427,4461,train
428,4393,train
429,11577,train
430,7937,train
431,10629,train
432,14245,train
433,27172,train
434,7320,train
435,25042,train
436,22855,train
437,29643,train
438,4156,train
439,17213,train
440,19998,train
441,340,train
442,12671,train
443,13173,train
444,17063,train
445,17752,train
446,10970,train
447,3611,train
448,12923,train
449,13822,train
450,8039,train
451,7226,train
452,1498,train
453,18521,train
454,2226,train
455,29183,train
456,28986,train
457,18345,train
458,88,train
459,24637,train
460,24096,train
461,13633,train
462,20044,train
463,27961,train
464,16715,train
465,8083,train
466,12423,train
467,28523,train
468,6474,train
469,482,train
470,13487,train
471,12689,train
472,11394,train
473,19302,train
474,22944,train
475,29070,train
476,22227,train
477,16966,train
478,24544,train
479,22214,train
480,21696,train
481,13093,train
482,14329,train
483,4835,train
484,25273,train
485,27747,train
486,8685,train
487,6031,train
488,26815,train
489,23333,train
490,6140,train
491,310,train
492,20379,train
493,8493,train
494,513,train
495,177,train
496,26160,train
497,25692,train
498,12437,train
499,18161,train
500,19079,train
501,4182,train
502,1136,train
503,21469,train
504,5554,train
505,28681,train
506,7538,train
507,13041,train
508,16260,train
509,23463,train
510,27475,train
511,11402,train
512,13965,train
513,9129,train
514,2084,train
515,12305,train
516,3649,train
517,23858,train
518,294,train
519,21054,train
520,13304,train
521,21639,train
522,12652,train
523,28700,train
524,28639,train
525,8270,train
526,25837,train
527,5798,train
528,9102,train
529,660,train
530,27182,train
531,17246,train
532,12194,train
533,23625,train
534,564,train
535,14568,train
536,4040,train
537,20462,train
538,25862,train
539,21008,train
540,22778,train
541,14552,train
542,24572,train
543,25438,train
544,28635,train
545,29439,train
546,13675,train
547,16050,train
548,3249,train
549,7871,train
550,25605,train
551,23855,train
552,3087,train
553,27676,train
554,4212,train
555,19804,train
556,4498,train
557,20662,train
558,19381,train
559,18432,train
560,2030,train
561,17748,train
562,2816,train
563,18441,train
564,16838,train
565,25227,train
566,25931,train
567,24691,train
568,4488,train
569,4191,train
570,5425,train
571,10556,train
572,9116,train
573,28979,train
574,21798,train
575,27642,train
576,18843,train
577,29241,train
