,index,set
0,23541,train
1,20297,train
2,15478,train
3,26832,train
4,10827,train
5,5736,train
6,166,train
7,12599,train
8,25678,train
9,5729,train
10,29174,train
11,18341,train
12,15878,train
13,20944,train
14,18851,train
15,27558,train
16,22062,train
17,24016,train
18,6485,train
19,16083,train
20,500,train
21,20633,train
22,25367,train
23,8807,train
24,17444,train
25,9790,train
26,20774,train
27,26925,train
28,10306,train
29,20432,train
30,4604,train
31,29894,train
32,22789,train
33,20978,train
34,7705,train
35,9425,train
36,20014,train
37,8911,train
38,11061,train
39,10655,train
40,7029,train
41,7354,train
42,4088,train
43,18437,train
44,590,train
45,28574,train
46,4687,train
47,20330,train
48,25956,train
49,27418,train
50,11781,train
51,5993,train
52,8751,train
53,24715,train
54,13986,train
55,17302,train
56,27966,train
57,21106,train
58,22141,train
59,29457,train
60,18442,train
61,20715,train
62,16557,train
63,29836,train
64,21679,train
65,12765,train
66,18204,train
67,7759,train
68,17628,train
69,12375,train
70,25976,train
71,29855,train
72,17100,train
73,24078,train
74,8182,train
75,29612,train
76,20345,train
77,23886,train
78,13042,train
79,28871,train
80,23887,train
81,22025,train
82,17051,train
83,5893,train
84,528,train
85,9757,train
86,3144,train
87,18165,train
88,25878,train
89,11791,train
90,29592,train
91,21103,train
92,10186,train
93,1728,train
94,10330,train
95,20553,train
96,15192,train
97,10781,train
98,11579,train
99,21537,train
100,15251,train
101,4768,train
102,23489,train
103,21999,train
104,22214,train
105,14329,train
106,4638,train
107,7413,train
108,13572,train
109,11781,train
110,6812,train
111,26951,train
112,18386,train
113,18434,train
114,7020,train
115,17231,train
116,25824,train
117,13556,train
118,20777,train
119,19413,train
120,21756,train
121,18607,train
122,27103,train
123,10483,train
124,21956,train
125,20425,train
126,11594,train
127,8535,train
128,26974,train
129,7555,train
130,2903,train
131,12436,train
132,1612,train
133,28580,train
134,11805,train
135,4049,train
136,4363,train
137,8249,train
138,25196,train
139,15442,train
140,28506,train
141,24917,train
142,23236,train
143,11706,train
144,26209,train
145,29712,train
146,26896,train
147,22030,train
148,16456,train
149,3338,train
150,20807,train
151,4273,train
152,1675,train
153,8412,train
154,388,train
155,24769,train
156,32,train
157,5643,train
158,8869,train
159,22938,train
160,24259,train
161,20636,train
162,5226,train
163,14738,train
164,8297,train
165,6850,train
166,20484,train
167,6918,train
168,25761,train
169,11763,train
170,17288,train
171,998,train
172,21719,train
173,8651,train
174,5234,train
175,25857,train
