,index,set
0,1864,train
1,26864,train
2,15203,train
3,18609,train
4,29093,train
5,7432,train
6,6533,train
7,20912,train
8,23516,train
9,20283,train
10,27475,train
11,15776,train
12,18234,train
13,5095,train
14,15255,train
15,25622,train
16,23986,train
17,15519,train
18,26467,train
19,14431,train
20,24559,train
21,29917,train
22,19163,train
23,5481,train
24,20988,train
25,7093,train
26,22483,train
27,23009,train
28,27547,train
29,1244,train
30,14042,train
31,3212,train
32,19380,train
33,4591,train
34,20791,train
35,21596,train
36,18274,train
37,20639,train
38,13902,train
39,24193,train
40,18829,train
41,4649,train
42,12621,train
43,3311,train
44,14501,train
45,19337,train
46,16283,train
47,17253,train
48,22955,train
49,23083,train
50,26217,train
51,22428,train
52,3573,train
53,4879,train
54,22989,train
55,15123,train
56,15691,train
57,24894,train
58,20975,train
59,6278,train
60,21286,train
61,3791,train
62,10369,train
63,2336,train
64,15816,train
65,2643,train
66,335,train
67,26269,train
68,22400,train
69,19632,train
70,23204,train
71,1301,train
72,12774,train
73,21354,train
74,25743,train
75,19943,train
76,24744,train
77,2409,train
78,25231,train
79,14142,train
80,15952,train
81,16165,train
82,5738,train
83,15155,train
84,25524,train
85,27268,train
86,9317,train
87,19651,train
88,5805,train
89,1893,train
90,1512,train
91,12907,train
92,24076,train
93,15993,train
94,25308,train
95,20905,train
96,15536,train
97,25245,train
98,22039,train
99,3825,train
100,27471,train
101,14186,train
102,7425,train
103,29088,train
104,9094,train
105,28392,train
106,23691,train
107,23101,train
108,12947,train
109,16934,train
110,2989,train
111,981,train
112,2388,train
113,18159,train
114,29209,train
115,15952,train
116,11565,train
117,18846,train
118,26713,train
119,21332,train
120,24006,train
121,14587,train
122,12922,train
123,20674,train
124,27817,train
125,13038,train
126,5858,train
127,22566,train
128,10973,train
129,21644,train
130,29388,train
131,4902,train
132,25285,train
133,20649,train
134,12579,train
135,11442,train
136,4516,train
137,8100,train
138,8144,train
139,16172,train
140,1624,train
141,28895,train
142,12941,train
143,8905,train
144,20964,train
145,25347,train
146,24871,train
147,15196,train
148,14911,train
149,22803,train
150,20056,train
151,18802,train
152,9256,train
153,27566,train
154,11614,train
155,22181,train
156,1352,train
157,25861,train
158,10908,train
159,26329,train
160,7727,train
161,17232,train
162,6811,train
163,23460,train
164,285,train
165,24595,train
166,10329,train
167,15911,train
168,2486,train
169,284,train
170,9248,train
171,23637,train
172,23955,train
173,13466,train
174,2970,train
175,27652,train
176,22805,train
177,10791,train
178,12386,train
179,22820,train
180,28691,train
181,19464,train
182,24310,train
183,12386,train
184,7455,train
185,27843,train
186,26251,train
187,2981,train
188,10140,train
189,14218,train
190,1708,train
191,7840,train
192,15593,train
193,6418,train
194,5378,train
195,686,train
196,26801,train
197,28224,train
198,13013,train
199,6931,train
200,13018,train
201,19531,train
202,23695,train
203,22299,train
204,24697,train
205,13609,train
206,26351,train
207,8623,train
208,5975,train
209,26605,train
210,12780,train
211,2555,train
212,1888,train
213,23899,train
214,23164,train
215,10511,train
216,21193,train
217,6935,train
218,5610,train
219,15012,train
220,7843,train
221,9408,train
222,6705,train
223,13526,train
224,9663,train
225,1357,train
226,28123,train
227,29020,train
228,23212,train
229,17276,train
230,10109,train
231,25472,train
232,28000,train
233,3362,train
234,6070,train
235,29734,train
236,16614,train
237,24942,train
238,7387,train
239,16619,train
240,8898,train
241,11155,train
242,5347,train
243,19181,train
244,12235,train
245,22440,train
246,18995,train
247,4204,train
248,10848,train
249,2902,train
250,25947,train
251,10347,train
252,10314,train
253,3394,train
254,14710,train
255,26697,train
256,28182,train
257,5561,train
258,6859,train
259,19073,train
260,14104,train
261,6212,train
262,4915,train
263,10883,train
264,12824,train
265,18299,train
266,4902,train
267,6340,train
268,20996,train
269,25912,train
270,1584,train
271,21012,train
272,2778,train
273,7150,train
274,5795,train
275,26870,train
276,14946,train
277,9679,train
278,19604,train
279,8133,train
280,6274,train
281,11575,train
282,21899,train
283,28872,train
284,18180,train
285,10438,train
286,11772,train
287,998,train
288,22318,train
289,2989,train
290,10851,train
291,18779,train
292,3925,train
293,18827,train
294,23761,train
295,737,train
296,12805,train
297,13455,train
298,5004,train
299,12971,train
300,3974,train
301,11441,train
302,19080,train
303,28312,train
304,24877,train
305,19734,train
306,14010,train
307,3208,train
308,21034,train
309,10616,train
310,4202,train
311,23274,train
312,5943,train
313,133,train
314,10724,train
315,15544,train
316,25069,train
317,12347,train
318,17676,train
319,20784,train
320,12272,train
321,23790,train
322,25227,train
323,15064,train
324,15986,train
325,15512,train
326,16344,train
327,20306,train
328,21368,train
329,16143,train
330,19734,train
331,26350,train
332,12861,train
333,9265,train
334,9196,train
335,19058,train
336,6858,train
337,1151,train
338,13052,train
339,13652,train
340,19126,train
341,19437,train
342,25705,train
343,13821,train
344,28406,train
345,22829,train
346,7947,train
347,8629,train
348,10550,train
349,1199,train
350,13323,train
351,19392,train
352,14412,train
353,29880,train
354,26692,train
355,23462,train
356,2131,train
357,21295,train
358,22730,train
359,9979,train
360,21251,train
361,9361,train
362,23433,train
363,25233,train
364,20799,train
365,6795,train
366,26509,train
367,6399,train
368,13420,train
369,13934,train
370,26658,train
371,10033,train
372,13340,train
373,27238,train
374,17965,train
375,22377,train
376,9469,train
377,14909,train
378,17352,train
379,5784,train
380,10214,train
381,6362,train
382,10992,train
383,5665,train
384,9871,train
385,27607,train
386,12943,train
387,808,train
388,12898,train
389,1099,train
390,25001,train
391,15767,train
392,6539,train
393,18943,train
394,1203,train
395,5375,train
396,5928,train
397,1658,train
398,21229,train
399,25265,train
400,27974,train
401,2527,train
402,1366,train
403,9554,train
404,27104,train
405,10721,train
406,4959,train
407,26186,train
408,27914,train
409,22785,train
410,25422,train
411,4904,train
412,9006,train
413,19322,train
414,17061,train
415,20395,train
416,17418,train
417,1886,train
418,14661,train
419,14863,train
420,11972,train
421,20842,train
422,23781,train
423,19393,train
424,3049,train
425,2251,train
426,12785,train
427,17942,train
428,2231,train
429,16316,train
430,17106,train
431,21339,train
432,16476,train
433,12792,train
434,20297,train
435,6677,train
436,24292,train
437,10273,train
438,22816,train
439,15432,train
440,23181,train
441,8355,train
442,24668,train
443,5205,train
444,27704,train
445,8258,train
446,16791,train
447,3190,train
448,26039,train
449,26820,train
450,4492,train
451,13656,train
452,19122,train
453,8018,train
454,2261,train
455,27326,train
456,9357,train
457,8498,train
458,18247,train
459,16172,train
460,2110,train
461,10253,train
462,9083,train
463,15760,train
464,29739,train
465,4809,train
466,20260,train
467,10340,train
468,10798,train
469,18054,train
470,11464,train
471,21099,train
472,5617,train
473,14952,train
474,25218,train
475,25477,train
476,1462,train
477,11138,train
478,18127,train
479,11718,train
480,13463,train
481,9986,train
482,25312,train
483,3022,train
484,23508,train
485,14338,train
486,28971,train
487,26566,train
488,6560,train
489,10350,train
490,15955,train
491,15493,train
492,18956,train
493,6684,train
494,8595,train
495,2981,train
496,18077,train
497,4297,train
498,26379,train
499,22478,train
500,12672,train
501,7314,train
502,13542,train
503,2871,train
504,23444,train
505,10402,train
506,14477,train
507,15579,train
508,11909,train
509,10661,train
510,26644,train
511,4664,train
512,14615,train
513,8266,train
514,10578,train
515,8105,train
516,8950,train
517,27096,train
518,17137,train
519,12246,train
520,7764,train
521,16658,train
522,17615,train
523,23416,train
524,4310,train
525,11741,train
526,26782,train
527,23525,train
528,23269,train
529,14036,train
530,8089,train
531,7154,train
532,19641,train
533,12058,train
534,14229,train
535,19755,train
536,19878,train
537,27810,train
538,22141,train
539,9539,train
540,8538,train
541,8126,train
542,16057,train
543,21638,train
544,20597,train
545,15798,train
546,22042,train
547,26906,train
548,12859,train
549,7635,train
550,564,train
551,25562,train
552,22680,train
553,28455,train
554,12533,train
555,27489,train
556,12346,train
557,1861,train
558,3311,train
559,14602,train
560,23967,train
561,20145,train
562,12650,train
563,10098,train
564,28968,train
565,11879,train
566,2393,train
567,15724,train
568,25729,train
569,21987,train
570,17312,train
571,17142,train
572,1104,train
573,17323,train
574,19034,train
575,8386,train
576,9264,train
577,13404,train
578,18579,train
579,27571,train
580,18170,train
581,15090,train
582,4854,train
583,2772,train
584,4265,train
585,10571,train
586,10464,train
587,3667,train
588,18511,train
589,11987,train
590,25945,train
591,29033,train
592,14039,train
593,11276,train
594,14904,train
595,27038,train
596,15111,train
597,25905,train
598,6168,train
599,21270,train
600,19264,train
601,16281,train
602,6417,train
603,24594,train
604,15670,train
605,28554,train
606,4043,train
607,26278,train
608,16862,train
609,26757,train
610,7033,train
611,7232,train
612,15155,train
613,21422,train
614,12824,train
615,26079,train
616,21558,train
617,26605,train
618,22283,train
619,18692,train
620,10925,train
621,1607,train
622,19799,train
623,20716,train
624,18296,train
625,19025,train
626,7740,train
627,10826,train
628,2713,train
629,22445,train
630,8274,train
631,27600,train
632,26070,train
633,7501,train
634,6233,train
635,28015,train
636,18384,train
637,25752,train
638,23767,train
639,19221,train
640,24175,train
641,18462,train
642,28207,train
643,8454,train
644,25206,train
645,5524,train
646,11849,train
647,14664,train
648,20843,train
649,26459,train
650,6943,train
651,9696,train
652,21503,train
653,5427,train
654,14829,train
655,24337,train
656,9997,train
657,16335,train
658,27102,train
659,15311,train
660,12364,train
661,14239,train
662,4224,train
663,7301,train
664,7498,train
665,14148,train
666,19133,train
667,12726,train
668,11581,train
669,2468,train
670,7333,train
671,24208,train
672,23619,train
673,1046,train
674,28290,train
675,11246,train
676,11538,train
677,20367,train
678,15415,train
679,14029,train
680,18560,train
681,15891,train
682,20469,train
683,16870,train
684,28734,train
685,5073,train
686,6689,train
687,21110,train
688,6461,train
689,25069,train
690,15388,train
691,14072,train
692,20044,train
693,4405,train
694,1136,train
695,19004,train
696,18709,train
697,8506,train
698,2479,train
699,29688,train
700,14578,train
701,18905,train
702,5227,train
703,14627,train
704,20481,train
705,23383,train
706,14558,train
707,13356,train
708,23215,train
709,307,train
710,9107,train
711,13194,train
712,10925,train
713,15686,train
714,15367,train
715,13394,train
716,5413,train
717,29441,train
718,27166,train
719,26786,train
720,21819,train
721,23092,train
722,4946,train
723,2480,train
724,10627,train
725,14314,train
726,18667,train
727,9645,train
728,28858,train
729,12714,train
730,10088,train
731,21771,train
732,25296,train
733,24058,train
734,15132,train
735,12436,train
736,14350,train
737,6422,train
738,7661,train
739,7426,train
740,1527,train
741,19671,train
