execution_times,loss_values,loss_val_values,converged,steps
126.63446688652039,1.5443568338163978,1.5586787244344442,True,35
139.13496923446655,1.5804328165595742,1.5614421101715859,True,38
173.51668286323547,1.5755913044115593,1.5793702798456646,True,45
98.31733274459839,1.5215635911440923,1.5576159636270233,True,21
167.3207654953003,1.4984242786748936,1.5431628488427565,True,43
190.47310066223145,1.5945006357510974,1.5894989498979377,True,46
240.8962230682373,1.6136017772137217,1.6003940253037843,True,47
196.38681435585022,1.554943528045222,1.5570141031627185,True,47
250.85829186439514,1.635237146426611,1.6503441836499575,True,54
155.29647564888,1.5520264292674917,1.5566195842545445,True,40
143.05593013763428,1.5067865135360243,1.4694244229777609,True,40
103.66923689842224,1.6953737362513555,1.654821696089289,True,21
136.0130398273468,1.562490777452764,1.578085802668933,True,39
144.34589982032776,1.5479749296138279,1.597440209890426,True,40
190.14439988136292,1.584475969509495,1.6361128307236885,True,47
256.0519587993622,1.5515480186355117,1.5460578721516964,True,52
204.7670111656189,1.573651586974565,1.632594575069956,True,44
101.86666655540466,1.5815896269032006,1.5908600080429498,True,22
130.30072689056396,1.529670255308217,1.5333069095952365,True,24
213.0713665485382,1.597345023881309,1.6235661121917346,True,52
222.23242473602295,1.5919617651292084,1.6098901510170236,True,48
220.46326398849487,1.6265750800862033,1.6314241753746626,True,49
144.3039367198944,1.4922832559624346,1.481660680724782,True,39
171.3563108444214,1.5703458174208644,1.5993590643812292,True,43
97.5012640953064,1.5212329608994826,1.4838136630426761,True,26
86.73430585861206,1.564584697333887,1.5967401492761004,True,19
124.3957188129425,1.546425465847795,1.5290483899190754,True,33
228.05614948272705,1.5873582291603647,1.6347577958254214,True,51
81.24002313613892,1.5451890909709667,1.500504527417113,True,18
219.61316680908203,1.495717638858506,1.5596945215373568,True,42
173.95057153701782,1.5878909400103471,1.6147883877859635,True,44
214.25275683403015,1.563106312948142,1.571936445037181,True,47
169.1864094734192,1.558046746198834,1.5545899045837606,True,42
107.91368627548218,1.6038510127394001,1.56140018995063,True,29
88.35669088363647,1.5976995027115657,1.5801734864814612,True,19
275.21339869499207,1.589060179687335,1.6353232698366438,True,57
244.64336585998535,1.5680861708716431,1.5714928016687795,True,55
176.86176586151123,1.5900922614857975,1.596822740728463,True,42
157.3788344860077,1.5957266041400198,1.5329033676745418,True,45
136.32455587387085,1.5776813859985124,1.5799124072866715,True,37
163.9823453426361,1.5641864084980588,1.5843618502139856,True,40
163.67320108413696,1.5850313211326177,1.5715147333716737,True,46
222.4592227935791,1.6174155552031124,1.6658437522389138,True,51
106.68479204177856,1.56415143330297,1.5904564887723482,True,27
215.66952514648438,1.5420067689725019,1.4813870317372764,True,55
203.67066168785095,1.5461906459435086,1.5405254944607845,True,49
132.07309460639954,1.6295517095260268,1.5885395461437077,True,32
149.93642902374268,1.5619459801573792,1.5418907947505944,True,40
219.3190610408783,1.5220058137777792,1.5492299033639025,True,49
167.28920650482178,1.5661816674626976,1.5537059859566766,True,38
88.51833891868591,1.5580207146871328,1.5485803285577646,True,16
189.82937836647034,1.5395356629759622,1.5510770997473344,True,45
64.47861742973328,1.4472457123640288,1.4433753172506514,True,16
214.17275881767273,1.57763468267592,1.5875278565115254,True,48
197.0863859653473,1.5890239784686715,1.5755257299915888,True,46
116.09650111198425,1.5575000459369939,1.5306969126754746,True,32
145.94323825836182,1.5591057255671894,1.5827155211174213,True,42
157.73168969154358,1.5840279805992596,1.6060482778016278,True,43
220.26582860946655,1.5798452146455628,1.6080380939908132,True,58
221.25742411613464,1.567103795950143,1.5620621509937243,True,54
159.82989406585693,1.5638581971778183,1.6032988430936783,True,45
175.99760794639587,1.6021985250220274,1.5867032729631256,True,42
128.23428916931152,1.558855774554187,1.5654182980259708,True,40
155.69816970825195,1.6074173053815999,1.6145604307119616,True,44
81.1638503074646,1.5254218668620214,1.5131078234144493,True,20
133.01011776924133,1.5737925317341521,1.5460813754701912,True,39
69.99074053764343,1.5503325699690431,1.5555691407635313,True,19
160.6204400062561,1.5623277211036481,1.6103970513217047,True,43
200.20297574996948,1.578547331099547,1.5895441288234635,True,49
193.9432373046875,1.5966540682959367,1.6283533283125848,True,50
162.85980916023254,1.5932227334943285,1.5780059635765995,True,46
123.3436975479126,1.571005084882536,1.503171193914076,True,39
174.93528389930725,1.5312347536399658,1.5482144806758535,True,47
154.4050750732422,1.5623367696305046,1.57151405072804,True,45
173.68848323822021,1.594586620599914,1.555514415294273,True,46
114.11306953430176,1.5402004350168839,1.516567109004241,True,36
183.63680052757263,1.6396262676750075,1.6318299319040674,True,46
149.80797362327576,1.5360597729144565,1.5786362160718777,True,42
197.6730296611786,1.5470056277982793,1.5886434483436571,True,58
143.15506839752197,1.617902647474087,1.6140362488865776,True,44
124.32336354255676,1.5249303429435683,1.5323885985854586,True,36
226.34322571754456,1.6459931542337454,1.6564317774581494,True,52
121.14824771881104,1.5845340108166759,1.6306736470140775,True,24
116.84842824935913,1.5708630226546823,1.5413077775866022,True,33
204.7528145313263,1.523965042949572,1.5741880641499544,True,48
89.47500538825989,1.6434092228525374,1.6482088010787743,True,25
112.02929329872131,1.5347494775425017,1.5932521794936378,True,34
70.80834007263184,1.546693777912451,1.5348099179904242,True,18
186.60247564315796,1.5224798149590697,1.5850395433513478,True,49
189.72479963302612,1.5928055471818419,1.6195276090894353,True,47
268.1109781265259,1.6157231544153898,1.5965996667199054,True,55
180.7323613166809,1.5742966991244896,1.6272021508559862,True,44
242.22625851631165,1.5761296859308347,1.592965477134971,True,55
86.05739688873291,1.5869372003802964,1.5504943441421986,True,24
192.6704032421112,1.5907498017700934,1.605426469226747,True,46
153.71489596366882,1.5311956603288117,1.5343662856040317,True,46
145.67875504493713,1.615616660789533,1.6547718759693875,True,43
150.59652829170227,1.5261166579730843,1.547056697977885,True,43
79.3224732875824,1.7013857792961644,1.7355443509593091,True,21
157.04581832885742,1.5816321853461366,1.603881624195525,True,44
