theta,m,t,delta,set
0.55,0,3.580964784116486,0.0,train
0.10000000000000009,0,2.389895700342443,0.0,train
0.55,1,0.21914758938185025,1.0,train
0.10000000000000009,0,4.61903072686441,0.0,train
0.78,1,0.24141572759174962,1.0,train
0.92,0,2.477312235494714,0.0,train
0.92,1,1.5428073475823443,1.0,train
0.78,1,0.8556126678814341,1.0,train
0.10000000000000009,0,2.0642717397583623,0.0,train
0.78,1,0.23999284089152695,1.0,train
0.10000000000000009,0,4.655199439650614,0.0,train
0.92,1,0.9098649982179465,1.0,train
0.78,1,0.49639126403382827,1.0,train
0.92,1,0.2608730266198686,1.0,train
0.92,1,0.08020722135817125,1.0,train
0.55,0,1.939127866528806,0.0,train
0.86,1,2.1113826364410246,0.0,train
0.78,0,4.854157056015513,0.0,train
0.10000000000000009,0,4.372658347478631,0.0,train
0.78,0,5.0182939301393,0.0,train
0.55,0,4.74169254789653,0.0,train
0.86,1,0.6868192359274391,1.0,train
0.92,1,0.7657123521984518,1.0,train
0.86,1,1.6231532548551293,1.0,train
0.78,1,0.6199028882926686,1.0,train
0.92,1,0.41102920903493617,1.0,train
0.92,0,2.657548714931556,0.0,train
0.78,1,0.3889122658599051,1.0,train
0.10000000000000009,0,4.192320258754404,0.0,train
0.78,1,0.6637636234855675,1.0,train
0.55,1,0.034326064225042245,1.0,train
0.78,1,0.09233740107233987,1.0,train
0.92,1,0.013360383219304257,1.0,train
0.10000000000000009,1,0.13886159367314263,1.0,train
0.10000000000000009,0,1.4047817217609295,0.0,train
0.78,1,0.3145065259214418,1.0,train
0.10000000000000009,0,3.1191687627811526,0.0,train
0.92,1,0.22705945190191978,0.0,train
0.92,1,1.2307938006291939,1.0,train
0.86,1,0.7875847977810634,1.0,train
0.55,1,1.4433476653104962,1.0,train
0.86,1,1.1261086192441803,1.0,train
0.10000000000000009,0,1.1149921466881316,0.0,train
0.10000000000000009,0,3.315402689220303,0.0,train
0.86,1,1.8525066141333066,1.0,train
0.10000000000000009,0,3.642790520847293,0.0,train
0.10000000000000009,0,5.041285132534979,0.0,train
0.78,0,3.6824175110611437,0.0,train
0.86,1,0.929366046052266,1.0,train
0.55,1,0.15555823979057137,1.0,train
0.78,1,0.17980273761739426,1.0,train
0.92,1,0.04453278067948996,0.0,train
0.78,0,0.465609877319082,0.0,train
0.92,1,0.1554671531094275,1.0,train
0.78,1,0.22748752458799676,1.0,train
0.92,1,2.9177259744742727,1.0,train
0.10000000000000009,0,1.0294860165871322,0.0,train
0.86,1,0.7276006414697633,1.0,train
0.55,0,5.241704457890267,0.0,train
0.78,0,0.3932110314438697,0.0,train
0.55,1,1.1646773484437636,1.0,train
0.86,0,3.7498495328995354,0.0,train
0.10000000000000009,0,4.373720991500457,0.0,train
0.10000000000000009,0,3.4698488344214757,0.0,train
0.86,1,0.08658375889926236,1.0,train
0.10000000000000009,0,2.4420692867022624,0.0,train
0.55,1,0.06215139563623019,1.0,train
0.92,1,0.8491865225777603,1.0,train
0.55,0,1.2487397229963066,0.0,train
0.10000000000000009,1,1.006540208917933,0.0,train
0.92,1,1.4488095226683952,1.0,train
0.92,1,0.7374420153293126,1.0,train
0.10000000000000009,0,1.3863611007400707,0.0,train
0.86,1,0.09130376928563888,0.0,train
0.92,1,0.9638943636527082,0.0,train
0.10000000000000009,0,3.961181259432768,0.0,train
0.55,1,0.42737335778247487,1.0,train
0.55,0,3.069951621796587,0.0,train
0.86,1,0.4753693479497582,1.0,train
0.10000000000000009,0,4.944469217729301,0.0,train
0.55,0,3.831469366353359,0.0,train
0.78,1,2.4587947988600574,1.0,train
0.55,1,0.3316850343199338,1.0,train
0.78,0,4.187611272802152,0.0,train
0.55,0,4.5373618208893305,0.0,train
0.55,1,0.3196780550983902,1.0,train
0.55,1,0.8210468592531461,1.0,train
0.92,1,1.5548953803746082,1.0,train
0.10000000000000009,1,0.2846224986566604,1.0,train
0.86,1,0.20092181464752484,1.0,train
0.55,1,0.23864989280027935,1.0,train
0.92,1,0.5495121811240266,1.0,train
0.78,1,1.329000511614138,0.0,train
0.55,1,0.2726769595505366,1.0,train
0.92,1,0.46161970159267846,1.0,train
0.55,0,4.060725449201007,0.0,train
0.78,1,0.5398276869917218,1.0,train
0.86,1,0.048756549583107114,1.0,train
0.92,1,1.7215564888458301,1.0,train
0.55,0,0.08602835698210431,0.0,train
0.55,1,0.6060698065980592,1.0,train
0.10000000000000009,0,4.563410480683697,0.0,train
0.55,1,1.9182568787619376,1.0,train
0.92,1,1.5214421121432111,1.0,train
0.78,0,0.9777190471388404,0.0,train
0.78,1,0.28667556841295955,1.0,train
0.10000000000000009,0,1.6171732796928315,0.0,train
0.10000000000000009,0,0.8161334634083344,0.0,train
0.78,1,0.5830607585765886,1.0,train
0.92,1,0.8140869968987479,0.0,train
0.78,1,0.2582278499687138,1.0,train
0.86,1,0.17557215680084587,1.0,train
0.78,0,5.714460191208644,0.0,train
0.86,1,0.1931183780286498,1.0,train
0.86,1,0.729484668897644,1.0,train
0.78,1,0.4892103578176481,1.0,train
0.86,1,1.8095381267740027,1.0,train
0.10000000000000009,0,5.120881467647559,0.0,train
0.78,1,0.18877690397524793,1.0,train
0.78,0,4.600120300007706,0.0,train
0.55,0,0.04346956027014981,0.0,train
0.86,1,0.07971916075193564,0.0,train
0.86,1,1.7229725491338281,1.0,train
0.92,1,0.04734105146413614,0.0,train
0.86,1,0.15009971402326042,1.0,train
0.92,1,0.014219667446636813,1.0,train
0.55,1,0.4781035344127478,1.0,train
0.10000000000000009,0,5.999276555531072,0.0,train
0.92,1,1.4029113402452267,1.0,train
0.78,1,2.303294387673033,1.0,train
0.92,0,4.727317629153029,0.0,train
0.55,1,0.12974769614141432,1.0,train
0.92,0,1.5116324556005771,0.0,train
0.92,1,0.04048327027442375,1.0,train
0.86,1,0.7096875732326151,1.0,train
0.78,1,0.589543383567125,1.0,train
0.78,0,0.4530419511798147,0.0,train
0.92,1,1.2882373576938235,1.0,train
0.92,1,1.3060272814732738,1.0,train
0.78,1,0.3708806771058124,0.0,train
0.10000000000000009,0,5.30474408348848,0.0,train
0.92,1,0.02111408550508698,1.0,train
0.10000000000000009,0,4.9999647824398155,0.0,train
0.78,1,0.14077982032457317,1.0,train
0.10000000000000009,0,3.5673721147775073,0.0,train
0.55,1,0.7866978273434948,1.0,train
0.78,1,2.207138509172114,0.0,train
0.78,1,4.1783679488551035,1.0,train
0.55,0,0.6367060749978419,0.0,train
0.86,1,0.031820259817887164,0.0,train
0.78,1,1.6674116904149614,1.0,train
0.92,1,0.16887585331908778,1.0,train
0.78,1,0.923758346816392,1.0,train
0.55,1,0.7392713438687167,1.0,train
0.10000000000000009,0,5.9732944959120795,0.0,train
0.78,1,0.3285409543418784,1.0,train
0.10000000000000009,0,3.1798776947346554,0.0,train
0.92,0,0.01668346207266591,0.0,train
0.92,1,0.09102282272439867,1.0,train
0.86,1,0.6411893816420233,1.0,train
0.86,1,0.8515672232872225,1.0,train
0.86,1,0.1392693983669634,1.0,train
0.92,1,1.0360466830467665,1.0,train
0.55,1,0.5475361306557354,1.0,train
0.86,1,0.004164338709200234,1.0,train
0.55,0,5.671236684074928,0.0,train
0.86,1,1.2090968745604516,1.0,train
0.10000000000000009,0,3.5636903510888858,0.0,train
0.92,1,2.473457854715001,0.0,train
0.78,1,0.5704947747750349,1.0,train
0.10000000000000009,0,4.954593738283524,0.0,train
0.86,1,1.5758895378989455,0.0,train
0.10000000000000009,0,0.20684968824413308,0.0,train
0.78,1,0.2933984363591433,1.0,train
0.78,1,1.0279713699557034,0.0,train
0.92,1,0.48229910903047307,1.0,train
0.86,1,0.004266775711514186,1.0,train
0.10000000000000009,0,5.607142967865872,0.0,train
0.92,0,0.24487018318820275,0.0,train
0.55,1,1.6623504870810393,1.0,train
0.10000000000000009,0,4.877282156207793,0.0,train
0.78,1,0.051567818859192725,1.0,train
0.10000000000000009,0,5.784026308182034,0.0,train
0.10000000000000009,0,3.879315260285664,0.0,train
0.55,1,0.6316029230880833,0.0,train
0.92,0,4.724464923105181,0.0,train
0.92,1,0.6740995389112437,1.0,train
0.92,0,4.186435684756644,0.0,train
0.92,1,0.10648096284715375,1.0,train
0.86,1,1.4555782691264134,1.0,train
0.78,1,3.7320716743805478,1.0,train
0.10000000000000009,0,0.8328687820855294,0.0,train
0.92,1,0.5516087101050333,1.0,train
0.78,1,0.30155163904683596,1.0,train
0.92,1,0.7574668817075179,1.0,train
0.78,1,0.38242884091563645,1.0,train
0.10000000000000009,0,0.8698191172253995,0.0,train
0.10000000000000009,0,2.525540101454287,0.0,train
0.55,0,3.816333082443366,0.0,train
0.86,1,0.007933923449205921,1.0,train
0.55,0,3.146842011588504,0.0,train
0.10000000000000009,1,0.45060052808774453,0.0,train
0.86,0,5.450539381009236,0.0,train
0.55,1,0.3077993929213129,1.0,train
0.10000000000000009,0,4.467050009461712,0.0,train
0.92,1,0.533367912651509,1.0,train
0.92,1,0.06710593370930487,1.0,train
0.55,0,4.259083157554043,0.0,train
0.92,1,0.060297655580783094,1.0,train
0.78,1,0.09801201569691181,1.0,train
0.86,1,0.7969142190685657,1.0,train
0.55,0,0.9788297996236808,0.0,train
0.55,0,4.30840601040113,0.0,train
0.78,0,4.73998948206136,0.0,train
0.78,0,4.700162992728516,0.0,train
0.92,1,0.15675482977671953,1.0,train
0.10000000000000009,0,5.566058785789445,0.0,train
0.86,1,0.33404556634463356,1.0,train
0.86,0,1.3543934240757323,0.0,train
0.92,1,1.1936113500558652,1.0,train
0.92,0,4.52861062782211,0.0,train
0.92,1,0.11640789344085853,1.0,train
0.55,1,0.4727481930463299,1.0,train
0.78,1,2.8311356885324375,1.0,train
0.55,1,1.6154624719656305,1.0,train
0.92,1,0.5192273662989012,1.0,train
0.55,1,0.03998143854575396,1.0,train
0.86,1,1.0671109030334711,1.0,train
0.10000000000000009,0,5.844896918067649,0.0,train
0.86,0,1.1869262612048213,0.0,train
0.55,1,0.4259289924906817,1.0,train
0.92,1,0.2686975638557313,1.0,train
0.86,1,0.9687538890951541,1.0,train
0.92,1,0.009343977908205636,1.0,train
0.86,1,0.6067603033106674,1.0,train
0.10000000000000009,0,5.879465838510853,0.0,train
0.10000000000000009,0,5.252668693408841,0.0,train
0.86,1,1.194216274760433,0.0,train
0.55,1,0.4219173461810834,1.0,train
0.55,0,5.562714476591417,0.0,train
0.10000000000000009,0,2.2286007064199786,0.0,train
0.55,1,0.5047994862541104,1.0,train
0.92,1,0.7171411502436582,1.0,train
0.78,1,0.390234065068876,1.0,train
0.78,1,0.45025260594144534,0.0,train
0.92,1,0.19200440781052547,1.0,train
0.78,1,0.4868672749352059,1.0,train
0.86,1,0.11384379644112663,1.0,train
0.10000000000000009,1,0.592502695487068,1.0,train
0.86,1,0.21318770928555272,1.0,train
0.10000000000000009,0,2.6955499076656704,0.0,train
0.78,1,1.272591572410848,1.0,train
0.55,0,2.1975638508187347,0.0,train
0.86,1,1.022259440798491,1.0,train
0.55,0,2.9603748782113177,0.0,train
0.92,1,0.31343623509515844,1.0,train
0.92,1,0.4305705976862467,1.0,train
0.86,1,0.03332799086586451,1.0,train
0.92,1,1.806136557329639,0.0,train
0.55,1,0.509462341724122,1.0,train
0.86,1,0.4526694183689148,1.0,train
0.92,1,0.058013780953073225,1.0,train
0.10000000000000009,0,5.516655455897038,0.0,train
0.92,1,0.5655279407061619,1.0,train
0.78,0,3.494918064084567,0.0,train
0.78,1,0.9961675854221865,1.0,train
0.55,1,0.10995134668869953,1.0,train
0.10000000000000009,0,2.8672507062282375,0.0,train
0.92,1,0.05645064201564658,1.0,train
0.55,1,1.2860489786856368,1.0,train
0.92,1,0.8020702862922904,1.0,train
0.10000000000000009,0,3.459715526688232,0.0,train
0.78,1,2.244370274476938,1.0,train
0.92,1,1.0841245415370744,1.0,train
0.10000000000000009,0,4.665483812689686,0.0,train
0.10000000000000009,1,0.17099500153952044,1.0,train
0.78,1,0.18258606769849534,1.0,train
0.10000000000000009,0,4.673784193809697,0.0,train
0.55,0,3.1699032967754484,0.0,train
0.86,0,5.499908022912537,0.0,train
0.86,1,0.9567418238929042,1.0,train
0.10000000000000009,0,1.4740893158230817,0.0,train
0.78,1,1.7926024394505944,1.0,train
0.10000000000000009,0,0.24051721360092881,0.0,train
0.92,1,1.3429125817362109,1.0,train
0.86,1,0.17353855716378086,1.0,train
0.55,0,3.763492850833358,0.0,train
0.92,1,0.5150172672989799,1.0,train
0.10000000000000009,0,3.6018181504187137,0.0,train
0.55,1,3.1395917888753644,0.0,train
0.86,1,0.35641537064659146,1.0,train
0.10000000000000009,0,5.783685634233281,0.0,train
0.55,1,0.5173581654277121,1.0,train
0.92,1,1.6515994615666654,1.0,train
0.78,1,0.19371342161029853,1.0,train
0.78,1,3.1317374094975112,1.0,train
0.92,1,1.8350187003910494,1.0,train
0.86,1,0.24535581725181088,0.0,train
0.92,1,0.10302838988597433,1.0,train
0.78,1,0.4256785351249536,1.0,train
0.55,1,3.473687000334694,1.0,train
0.92,0,4.383827204722186,0.0,train
0.10000000000000009,0,1.231417931406452,0.0,train
0.10000000000000009,0,4.507533302310963,0.0,train
0.86,1,0.36481261569009404,1.0,train
0.10000000000000009,0,2.695701152215059,0.0,train
0.10000000000000009,0,0.8045478556233874,0.0,train
0.10000000000000009,0,5.489989217280994,0.0,train
0.55,0,4.6720022176603875,0.0,train
0.10000000000000009,0,3.9798186385661456,0.0,train
0.78,0,2.2690180992940867,0.0,train
0.92,1,2.3304134583377873,1.0,train
0.78,1,0.12998551253801016,1.0,train
0.92,1,1.4095799934846995,0.0,train
0.55,0,3.9404685853351484,0.0,train
0.92,1,0.1439668449359728,1.0,train
0.86,1,1.2021582045845385,1.0,train
0.92,1,2.122987757287501,1.0,train
0.78,0,5.119236139321924,0.0,train
0.55,1,1.1415865044637856,0.0,train
0.55,0,4.443486202624372,0.0,train
0.92,1,0.20335906771304027,1.0,train
0.86,1,1.950678509620467,0.0,train
0.86,1,0.22273848112111172,1.0,train
0.78,0,5.082690510560301,0.0,train
0.55,1,0.48119961727926425,1.0,train
0.92,1,0.2445888687211174,1.0,train
0.10000000000000009,0,0.9795726424810698,0.0,train
0.55,0,5.150786852349824,0.0,train
0.10000000000000009,1,0.008923238286169033,0.0,train
0.86,1,1.9606336912963593,1.0,train
0.78,1,0.6709929601238377,1.0,train
0.55,1,1.6061444629463801,1.0,train
0.55,0,1.6400852210574342,0.0,train
0.86,1,0.8248753377015864,1.0,train
0.10000000000000009,0,5.759425498095142,0.0,train
0.92,1,0.09929383824108312,1.0,train
0.78,1,2.7879041169927814,0.0,train
0.86,1,0.6867973027936872,1.0,train
0.78,0,4.960173533101539,0.0,train
0.10000000000000009,0,5.841118763246143,0.0,train
0.86,1,0.27370775128689784,1.0,train
0.10000000000000009,0,0.5109591871636652,0.0,train
0.92,1,0.7614703587669254,0.0,train
0.86,1,0.9240897148669189,0.0,train
