index,set
17705,train
1653,train
10357,train
17624,train
11476,train
26213,train
20804,train
2294,train
17693,train
11928,train
170,train
16170,train
20955,train
4351,train
26892,train
6116,train
25060,train
22975,train
14397,train
25139,train
14379,train
19385,train
29556,train
15269,train
1223,train
19578,train
6133,train
6287,train
28180,train
614,train
7684,train
7065,train
9656,train
24166,train
14007,train
26510,train
6896,train
4318,train
21685,train
17218,train
1654,train
6219,train
26256,train
12833,train
1544,train
19960,train
13029,train
25631,train
21279,train
10500,train
21667,train
1974,train
16498,train
3443,train
28234,train
27252,train
11727,train
11487,train
9233,train
13567,train
26546,train
22993,train
26164,train
15016,train
12291,train
23005,train
1579,train
3771,train
17483,train
24763,train
19145,train
11148,train
25677,train
3910,train
27984,train
1290,train
1015,train
17749,train
19038,train
29509,train
24204,train
18037,train
7217,train
26900,train
19640,train
24304,train
10472,train
22395,train
15039,train
29337,train
3149,train
21049,train
871,train
9354,train
1870,train
5775,train
7962,train
8131,train
8593,train
20200,train
7214,train
18465,train
8832,train
26642,train
17101,train
15637,train
9130,train
23667,train
9857,train
21376,train
21068,train
22041,train
316,train
26204,train
15351,train
6827,train
21861,train
9893,train
4193,train
8905,train
14877,train
5204,train
10720,train
29355,train
3137,train
5779,train
3125,train
4149,train
8281,train
7298,train
8343,train
25940,train
16395,train
25612,train
965,train
25799,train
6391,train
3595,train
3965,train
25617,train
6365,train
9268,train
7717,train
24068,train
14596,train
11114,train
19992,train
21492,train
29988,train
20721,train
26486,train
29044,train
28763,train
9877,train
24779,train
11622,train
17858,train
5031,train
26920,train
13931,train
23353,train
29382,train
13926,train
28847,train
9399,train
1053,train
19462,train
26792,train
14217,train
4105,train
3958,train
28338,train
28187,train
14704,train
21547,train
19210,train
5692,train
14204,train
12770,train
10513,train
8167,train
24830,train
27085,train
6873,train
15359,train
22338,train
10509,train
24114,train
14112,train
721,train
9880,train
28111,train
17968,train
8640,train
9594,train
20794,train
2577,train
20827,train
9164,train
14148,train
14663,train
2930,train
12139,train
8431,train
18037,train
10890,train
14553,train
8393,train
14456,train
18424,train
6504,train
2759,train
2838,train
27619,train
23062,train
11911,train
15563,train
3870,train
6257,train
27893,train
285,train
10030,train
19517,train
10035,train
5690,train
6802,train
1708,train
24,train
3522,train
29424,train
26517,train
26594,train
7091,train
16064,train
7468,train
29333,train
13227,train
24026,train
11144,train
4544,train
10553,train
13053,train
7143,train
21129,train
17723,train
782,train
10902,train
11414,train
19433,train
13364,train
2921,train
2068,train
9943,train
12595,train
685,train
29654,train
21079,train
26004,train
8637,train
26066,train
5104,train
1594,train
27440,train
4119,train
17611,train
13563,train
26018,train
2545,train
10773,train
