index,set
20232,train
17848,train
24781,train
9753,train
27937,train
23665,train
22119,train
23420,train
10077,train
26177,train
7426,train
15366,train
1451,train
26588,train
12950,train
20717,train
105,train
3992,train
3629,train
4464,train
20555,train
58,train
14238,train
557,train
17287,train
15919,train
18908,train
29461,train
6557,train
23990,train
24199,train
16729,train
16153,train
16028,train
1236,train
21041,train
2925,train
29886,train
5236,train
24945,train
17749,train
27368,train
20012,train
13856,train
28328,train
5254,train
9869,train
23242,train
6230,train
15136,train
21098,train
21266,train
23666,train
11873,train
2400,train
1169,train
15223,train
7424,train
10144,train
1779,train
10427,train
13867,train
27990,train
3226,train
18431,train
21366,train
6209,train
8089,train
17165,train
10532,train
20486,train
29063,train
27324,train
11069,train
24543,train
22516,train
19580,train
17942,train
2636,train
19723,train
24903,train
28357,train
28986,train
29875,train
16103,train
22920,train
5586,train
24587,train
1864,train
10167,train
29172,train
21370,train
29180,train
27811,train
6382,train
53,train
17142,train
10804,train
18191,train
15936,train
23996,train
16387,train
22635,train
12709,train
19856,train
24879,train
7074,train
3029,train
14272,train
28597,train
17656,train
6875,train
2801,train
15101,train
24376,train
17295,train
28314,train
21066,train
26132,train
11375,train
26520,train
23896,train
23312,train
4395,train
16206,train
29712,train
770,train
6549,train
2424,train
21122,train
22666,train
11046,train
5512,train
12978,train
13219,train
14077,train
4021,train
9781,train
891,train
19238,train
19689,train
12758,train
5972,train
17799,train
21797,train
17572,train
22444,train
26871,train
2992,train
12707,train
14217,train
9079,train
24891,train
6813,train
4914,train
9836,train
6162,train
10516,train
10451,train
1841,train
11677,train
4992,train
5251,train
16461,train
23782,train
20288,train
29274,train
7677,train
23661,train
13601,train
10855,train
25871,train
6080,train
12001,train
2997,train
29452,train
20513,train
9906,train
20396,train
18383,train
10307,train
26052,train
23907,train
4661,train
15005,train
13586,train
8816,train
20899,train
838,train
4272,train
896,train
2938,train
19489,train
256,train
24021,train
24899,train
25852,train
10716,train
13517,train
9177,train
17364,train
22237,train
18220,train
6962,train
24292,train
8323,train
26332,train
17887,train
28504,train
21114,train
22502,train
2330,train
6850,train
4034,train
18452,train
18682,train
14688,train
10984,train
9605,train
28007,train
4665,train
3217,train
29078,train
9850,train
28998,train
19654,train
9813,train
15344,train
1407,train
18453,train
7846,train
2414,train
24871,train
18236,train
21813,train
8467,train
27032,train
28809,train
22084,train
27434,train
15501,train
21240,train
14410,train
4487,train
23725,train
10590,train
2328,train
27196,train
26463,train
21718,train
22245,train
5724,train
23641,train
21628,train
25796,train
10367,train
5589,train
1212,train
6402,train
21361,train
1041,train
21705,train
19549,train
5071,train
29682,train
26103,train
24141,train
5762,train
20067,train
18226,train
23117,train
18855,train
11636,train
7850,train
28945,train
22708,train
26649,train
1215,train
13253,train
24791,train
24244,train
10561,train
20541,train
9951,train
2399,train
2630,train
4363,train
12641,train
9861,train
10848,train
7184,train
7024,train
15754,train
12958,train
29890,train
2499,train
21631,train
7567,train
25662,train
24943,train
207,train
17977,train
1816,train
23321,train
26599,train
221,train
11534,train
27967,train
25831,train
15819,train
7333,train
21111,train
26709,train
19014,train
17715,train
16608,train
19281,train
3935,train
14247,train
221,train
21273,train
2213,train
8737,train
10556,train
27103,train
19890,train
12380,train
568,train
5172,train
1082,train
5034,train
5898,train
15054,train
15664,train
5252,train
18457,train
25363,train
9392,train
29831,train
11612,train
5912,train
13929,train
10446,train
882,train
21443,train
8792,train
28976,train
9493,train
19457,train
20786,train
25745,train
29492,train
19152,train
4941,train
18200,train
16686,train
6574,train
8967,train
17094,train
17191,train
1931,train
407,train
13459,train
11340,train
14921,train
7112,train
24258,train
229,train
3180,train
24480,train
18416,train
16735,train
18755,train
3529,train
6901,train
13483,train
11937,train
1909,train
14120,train
4676,train
4257,train
11452,train
24651,train
17047,train
15410,train
29498,train
22212,train
8577,train
20691,train
24107,train
3982,train
26468,train
6998,train
10610,train
22038,train
23689,train
20989,train
3917,train
6452,train
28122,train
6371,train
16462,train
4274,train
3399,train
887,train
2443,train
25633,train
1468,train
15089,train
21180,train
19807,train
23071,train
28185,train
8692,train
18403,train
23044,train
23045,train
987,train
13967,train
29102,train
13723,train
3530,train
26703,train
6941,train
24395,train
3587,train
16770,train
26280,train
4826,train
18138,train
11416,train
4540,train
13457,train
8481,train
23923,train
6253,train
8202,train
627,train
5851,train
17507,train
19961,train
22459,train
18784,train
17401,train
25606,train
6599,train
7967,train
15934,train
7195,train
6181,train
16268,train
26805,train
3431,train
7080,train
21058,train
21419,train
6810,train
2438,train
8216,train
10734,train
150,train
21401,train
14737,train
24398,train
11138,train
5102,train
10609,train
6759,train
17748,train
2242,train
7984,train
2683,train
10989,train
28920,train
24559,train
4435,train
21336,train
728,train
3098,train
14428,train
20357,train
14630,train
29661,train
5307,train
28175,train
906,train
2589,train
6363,train
1666,train
20201,train
16560,train
1200,train
24362,train
1974,train
2050,train
21077,train
13778,train
15163,train
10035,train
4242,train
27648,train
28457,train
25843,train
13247,train
28135,train
1341,train
21229,train
7992,train
4049,train
3798,train
24516,train
16191,train
8361,train
17216,train
12754,train
25170,train
16090,train
28368,train
11025,train
13159,train
3802,train
28660,train
2186,train
23214,train
16704,train
24976,train
19157,train
7206,train
23940,train
24592,train
19342,train
6752,train
10965,train
26776,train
27255,train
9950,train
22493,train
17959,train
23767,train
22029,train
25285,train
17135,train
4445,train
6296,train
26803,train
841,train
11271,train
3676,train
3341,train
3252,train
15595,train
7256,train
19407,train
16932,train
5357,train
9324,train
26498,train
26139,train
7401,train
25932,train
19507,train
6609,train
25761,train
9183,train
1721,train
28922,train
1178,train
9824,train
21045,train
17635,train
16736,train
16768,train
22058,train
5096,train
7747,train
7014,train
27552,train
18776,train
3127,train
11491,train
6490,train
11035,train
1567,train
9756,train
1895,train
23980,train
19028,train
27721,train
7424,train
7525,train
21382,train
29942,train
29155,train
22743,train
25405,train
24485,train
21917,train
14221,train
6118,train
13643,train
6549,train
4031,train
2059,train
232,train
3327,train
11788,train
1901,train
14596,train
22402,train
15713,train
3666,train
7817,train
10458,train
25431,train
6390,train
23111,train
7074,train
14300,train
16963,train
22986,train
19687,train
5094,train
27059,train
7276,train
13535,train
17700,train
2216,train
28949,train
16784,train
7379,train
17181,train
1636,train
15414,train
20151,train
6177,train
21217,train
29232,train
9248,train
16773,train
28022,train
756,train
15703,train
19355,train
22204,train
10695,train
13497,train
7186,train
27784,train
18627,train
19701,train
14323,train
16277,train
29633,train
3253,train
12218,train
6221,train
7761,train
9637,train
24881,train
988,train
23027,train
4469,train
8894,train
959,train
19994,train
17957,train
8536,train
6853,train
20294,train
3038,train
19659,train
15735,train
27318,train
28855,train
10399,train
23893,train
7004,train
448,train
20242,train
19669,train
15423,train
29618,train
19854,train
27978,train
11463,train
23845,train
26759,train
12717,train
9783,train
4428,train
24043,train
12862,train
12832,train
15109,train
10840,train
13926,train
22133,train
15657,train
638,train
6984,train
9720,train
13773,train
19977,train
26224,train
25159,train
21426,train
18643,train
3115,train
20603,train
14853,train
12944,train
7380,train
23172,train
7747,train
24044,train
14253,train
12637,train
28370,train
19792,train
8905,train
13158,train
8264,train
19780,train
19748,train
175,train
22935,train
1649,train
26536,train
10012,train
23193,train
3318,train
25111,train
7120,train
16476,train
6189,train
617,train
9399,train
26591,train
18411,train
29095,train
14776,train
26427,train
374,train
20806,train
6644,train
8913,train
20985,train
1613,train
384,train
18493,train
14344,train
7269,train
25084,train
3802,train
26868,train
6193,train
24946,train
4636,train
23467,train
26509,train
28510,train
8193,train
1352,train
23198,train
8062,train
9068,train
8140,train
19546,train
8561,train
16057,train
23910,train
14148,train
3090,train
6195,train
9021,train
16731,train
664,train
18940,train
6896,train
26606,train
26528,train
24444,train
4400,train
29440,train
12792,train
6371,train
29222,train
9530,train
6086,train
2680,train
10672,train
10721,train
12211,train
18530,train
4545,train
7638,train
24756,train
7502,train
21356,train
20815,train
13469,train
1926,train
2235,train
7239,train
14942,train
29736,train
11787,train
6754,train
4039,train
5173,train
1050,train
4707,train
29761,train
12866,train
3539,train
29030,train
6927,train
24787,train
13602,train
8807,train
29215,train
4742,train
15887,train
10623,train
3929,train
24821,train
25871,train
29903,train
22758,train
20655,train
953,train
28079,train
13225,train
15001,train
25428,train
4529,train
20581,train
14098,train
25077,train
29758,train
12383,train
29753,train
15903,train
2876,train
22965,train
23835,train
13171,train
18923,train
29775,train
9803,train
14478,train
10812,train
21738,train
7253,train
4040,train
22540,train
16222,train
28655,train
20549,train
23030,train
24965,train
12944,train
8110,train
13070,train
22302,train
19354,train
13121,train
23148,train
18214,train
12511,train
24331,train
12453,train
25428,train
24221,train
21610,train
21862,train
14959,train
18020,train
17108,train
20309,train
24865,train
29986,train
1596,train
22462,train
16004,train
28447,train
12374,train
603,train
25127,train
25615,train
12111,train
18133,train
11571,train
27612,train
11632,train
10887,train
21462,train
10309,train
16365,train
24355,train
16687,train
22609,train
19593,train
27099,train
14003,train
8479,train
6546,train
12070,train
27196,train
16863,train
1630,train
10681,train
8962,train
11952,train
7492,train
25176,train
26591,train
24926,train
29431,train
6298,train
17834,train
23568,train
21632,train
4410,train
11216,train
14713,train
21132,train
14981,train
15878,train
6915,train
6166,train
13877,train
17628,train
29361,train
2220,train
14851,train
14420,train
14840,train
2046,train
14799,train
11134,train
14752,train
26249,train
3429,train
3472,train
15583,train
11395,train
4495,train
25926,train
17910,train
15437,train
29526,train
22990,train
14626,train
22516,train
15370,train
3205,train
1605,train
23621,train
11174,train
29805,train
20547,train
13325,train
27877,train
21631,train
21723,train
1765,train
29255,train
20974,train
24557,train
10186,train
17766,train
2722,train
20457,train
21867,train
20070,train
27364,train
6856,train
2369,train
9095,train
23128,train
17895,train
28424,train
28183,train
17571,train
19942,train
7356,train
782,train
25947,train
29790,train
9299,train
20584,train
10889,train
17287,train
18025,train
25974,train
9325,train
36,train
15167,train
11521,train
244,val
27289,val
6422,val
26625,val
27430,val
29862,val
8694,val
29981,val
11481,val
5509,val
555,val
21980,val
6973,val
25374,val
11005,val
3383,val
12266,val
266,val
15625,val
4624,val
8233,val
7940,val
29102,val
12726,val
3031,val
25234,val
8533,val
8626,val
18008,val
22902,val
23756,val
20754,val
7205,val
20744,val
4694,val
2759,val
29768,val
28471,val
11384,val
7370,val
2382,val
8166,val
21880,val
4089,val
18833,val
8714,val
17623,val
27860,val
25424,val
24301,val
3971,val
25781,val
2152,val
7583,val
2002,val
15584,val
4188,val
10588,val
18492,val
17429,val
9161,val
15916,val
12351,val
21790,val
24789,val
25898,val
12513,val
28900,val
306,val
