index,set
108,train
25311,train
22279,train
17377,train
9543,train
18673,train
20606,train
27204,train
28949,train
17375,train
29087,train
23537,train
9035,train
27078,train
9290,train
20178,train
2832,train
7191,train
2657,train
5771,train
21750,train
8275,train
21577,train
28468,train
7218,train
28989,train
4839,train
9577,train
9604,train
19371,train
4607,train
19488,train
19471,train
29480,train
7737,train
20734,train
24886,train
25428,train
28280,train
22641,train
22030,train
13596,train
15178,train
27949,train
1012,train
9846,train
14340,train
21789,train
17908,train
2224,train
26905,train
4977,train
28877,train
245,train
886,train
8619,train
7756,train
24621,train
9581,train
17064,train
15970,train
3237,train
11394,train
19340,train
29317,train
18078,train
28357,train
8139,train
29901,train
11121,train
357,train
19288,train
25505,train
24270,train
20312,train
22881,train
23548,train
188,train
6514,train
21976,train
21372,train
10896,train
8669,train
13563,train
8885,train
7668,train
25968,train
25530,train
4710,train
18565,train
12443,train
22106,train
7293,train
14767,train
11776,train
13677,train
28913,train
13375,train
2022,train
25590,train
9473,train
22610,train
7321,train
11510,train
27674,train
4951,train
17398,train
3286,train
15691,train
8533,train
21836,train
9210,train
11242,train
11654,train
8456,train
16233,train
12460,train
9358,train
28917,train
2105,train
28330,train
10331,train
24455,train
20027,train
4842,train
20227,train
21375,train
21294,train
12011,train
26693,train
8819,train
18247,train
27321,train
3297,train
17610,train
11453,train
5677,train
6849,train
6079,train
10281,train
29234,train
12961,train
4422,train
15852,train
13116,train
21097,train
15882,train
24785,train
8059,train
14346,train
9446,train
1402,train
15603,train
131,train
856,train
14201,train
9638,train
18168,train
15958,train
349,train
17380,train
2701,train
6294,train
20369,train
31,train
1660,train
3368,train
20383,train
20835,train
26567,train
27525,train
5117,train
18534,train
16821,train
14940,train
11028,train
924,train
7781,train
18130,train
24594,train
1904,train
12054,train
20546,train
4350,train
27643,train
28107,train
9233,train
15290,train
24713,train
25295,train
14730,train
23754,train
12470,train
29571,train
10125,train
22368,train
20267,train
6001,train
29045,train
1240,train
14396,train
8013,train
3726,train
19259,train
10259,train
12460,train
22344,train
2120,train
18865,train
18373,train
28935,train
16909,train
2984,train
16471,train
5002,train
26965,train
14521,train
28267,train
29698,train
26925,train
14662,train
12043,train
8297,train
17322,train
26600,train
16614,train
12784,train
24148,train
11848,train
14074,train
883,train
10531,train
22700,train
29030,train
11137,train
29632,train
13727,train
25176,train
26488,train
20220,train
29438,train
25721,train
16047,train
7342,train
16585,train
2066,train
11320,train
24151,train
743,train
261,train
27311,train
12905,train
5005,train
29337,train
22105,train
9177,train
7068,train
1196,train
10531,train
19970,train
29782,train
3704,train
20067,train
24696,train
7542,train
25193,train
16477,train
25634,train
10508,train
1120,train
6761,train
7360,train
6618,train
17726,train
24317,train
24662,train
26817,train
27248,train
17773,train
6907,train
1684,train
2525,train
24758,train
14879,train
4686,train
4201,train
29621,train
2841,train
2967,train
22079,train
17940,train
7760,train
11534,train
29642,train
7878,train
5892,train
16866,train
145,train
26255,train
14826,train
20138,train
28228,train
21621,train
19090,train
21572,train
3577,train
6117,train
15126,train
5983,train
27370,train
26458,train
4885,train
1074,train
9135,train
