index,set
4046,train
5298,train
1256,train
22223,train
10025,train
21525,train
7189,train
8138,train
5907,train
22893,train
14794,train
9852,train
16696,train
16835,train
6211,train
2561,train
10075,train
5940,train
16090,train
20148,train
19850,train
794,train
19403,train
24686,train
12569,train
14864,train
11570,train
24329,train
1704,train
1958,train
21022,train
19909,train
16902,train
23230,train
14684,train
13399,train
21922,train
6267,train
19998,train
26884,train
20706,train
12525,train
15826,train
11604,train
17132,train
2181,train
27892,train
20270,train
7469,train
24601,train
22396,train
20639,train
2410,train
9613,train
4916,train
22851,train
18986,train
6655,train
12799,train
20754,train
25956,train
17287,train
6065,train
18522,train
26614,train
23206,train
265,train
11475,train
2875,train
6480,train
13757,train
12263,train
6239,train
7308,train
7906,train
14412,train
1760,train
10172,train
27077,train
18740,train
8345,train
3972,train
29740,train
1888,train
2911,train
15756,train
21383,train
10410,train
22712,train
29344,train
25510,train
453,train
25199,train
19480,train
22285,train
16065,train
7865,train
16371,train
13032,train
7935,train
12963,train
15333,train
25240,train
14494,train
144,train
2989,train
4428,train
16912,train
1105,train
8768,train
12995,train
16723,train
18117,train
1862,train
16322,train
22958,train
11716,train
12668,train
21176,train
22567,train
14968,train
20745,train
8960,train
5523,train
26623,train
1600,train
11240,train
13857,train
29783,train
27084,train
596,train
7607,train
23188,train
17842,train
17493,train
24455,train
1900,train
9363,train
7897,train
7089,train
15311,train
7252,train
12620,train
5670,train
18207,train
2997,train
25854,train
14283,train
17044,train
4815,train
13485,train
23032,train
26103,train
24603,train
3136,train
13682,train
26109,train
20441,train
22505,train
23464,train
8993,train
20594,train
17961,train
27218,train
26633,train
22285,train
5625,train
8401,train
300,train
22756,train
8158,train
3372,train
21287,train
5481,train
20250,train
23244,train
21619,train
20129,train
6467,train
15269,train
15528,train
21465,train
5859,train
4968,train
12658,train
684,train
9136,train
18322,train
23999,train
13633,train
20376,train
7816,train
8550,train
4883,train
22107,train
27227,train
6373,train
9178,train
8380,train
23684,train
28039,train
21553,train
15783,train
12683,train
10115,train
1158,train
26549,train
17367,train
5831,train
10921,train
3906,train
13422,train
18534,train
23803,train
14433,train
18568,train
8900,train
24140,train
11914,train
8389,train
17423,train
28032,train
2387,train
27254,train
29362,train
1514,train
28036,train
9285,train
15687,train
3961,train
2120,train
17690,train
29613,train
23011,train
11127,train
4284,train
6475,train
19853,train
16821,train
16993,train
73,train
17533,train
16525,train
12940,train
26523,train
11215,train
11745,train
27278,train
1738,train
28760,train
16790,train
14716,train
7214,train
2482,train
18835,train
4426,train
21991,train
29148,train
18162,train
7737,train
12611,train
21567,train
18705,train
18579,train
3120,train
28399,train
20074,train
19732,train
19947,train
14533,train
7626,train
2005,train
18475,train
7616,train
29868,train
17703,train
19019,train
22821,train
12150,train
15483,train
19548,train
7821,train
415,train
17327,train
2733,train
17102,train
18823,train
23573,train
8657,train
1523,train
18025,train
20518,train
15677,train
8069,train
19965,train
21980,train
14208,train
29594,train
2437,train
17109,train
22847,train
12846,train
7394,train
25585,train
24054,train
26560,train
28251,train
14372,train
1285,train
25114,train
29998,train
28487,train
23450,train
2377,train
20117,train
18134,train
17977,train
12992,train
29554,train
3634,train
29597,train
491,train
13225,train
27343,train
11090,train
18734,train
6833,train
18711,train
8372,train
29301,train
20141,train
23154,train
13139,train
21274,train
24620,train
27961,train
7186,train
27073,train
827,train
19492,train
15651,train
25904,train
20273,train
17433,train
3277,train
14464,train
20942,train
9691,train
20196,train
10881,train
26450,train
767,train
25612,train
9586,train
21654,train
17870,train
20146,train
29040,train
10450,train
14671,train
23367,train
18827,train
1742,train
16542,train
722,train
8807,train
9207,train
134,train
22808,train
23057,train
20649,train
20783,train
16928,train
11166,train
1976,train
1376,train
12030,train
1687,train
6694,train
28365,train
24687,train
25765,train
15800,train
1410,train
20291,train
19982,train
1870,train
29473,train
28927,train
7477,train
23906,train
15664,train
28741,train
3985,train
6178,train
27577,train
19262,train
440,train
10099,train
5430,train
13215,train
3599,train
65,train
24887,train
24491,train
22540,train
26650,train
18950,train
520,train
5950,train
8651,train
9415,train
14118,train
3178,train
7686,train
3864,train
18927,train
13589,train
7422,train
22536,train
25249,train
10931,train
17078,train
22022,train
9181,train
2187,train
6563,train
7888,train
26384,train
28428,train
27494,train
6976,train
17034,train
9304,train
17600,train
25837,train
28237,train
19052,train
18553,train
6632,train
14207,train
5095,train
28120,train
6886,train
8552,train
10560,train
25000,train
5406,train
24154,train
18302,train
662,train
11306,train
17262,train
16979,train
2359,train
12743,train
8863,train
21305,train
325,train
16520,train
3986,train
21224,train
19601,train
1725,train
28500,train
15763,train
15259,train
587,train
20174,train
30,train
16864,train
16475,train
29335,train
24191,train
6255,train
1836,train
27701,train
16868,train
19998,train
22449,train
14048,train
19935,train
15743,train
25681,train
886,train
18547,train
4619,train
17769,train
11378,train
4966,train
12458,train
21404,train
22581,train
20453,train
14132,train
24172,train
4462,train
28727,train
11477,train
23946,train
26846,train
17840,train
15000,train
26189,train
5355,train
5462,train
28805,train
3861,train
13293,train
22024,train
25889,train
26800,train
25657,train
26880,train
14469,train
8507,train
7240,train
14004,train
13661,train
6496,train
9997,train
12608,train
10666,train
8491,train
14155,train
5791,train
11832,train
12203,train
13850,train
23124,train
25302,train
13643,train
25370,train
21017,train
13122,train
27777,train
13091,train
13796,train
5061,train
6569,train
3527,train
1148,train
6230,train
24736,train
23185,train
19592,train
8299,train
2218,train
14345,train
888,train
28809,train
16686,train
1315,train
4201,train
18,train
21607,train
17877,train
16200,train
20238,train
27176,train
3363,train
29876,train
12884,train
14799,train
16033,train
13085,train
23279,train
14295,train
6309,train
16355,train
13946,train
25805,train
20142,train
29348,train
307,train
23697,train
18717,train
1532,train
16887,train
18452,train
3391,train
4994,train
4239,train
18389,train
16687,train
25340,train
9104,train
21975,train
6071,train
10841,train
26100,train
22193,train
17601,train
289,train
14733,train
28585,train
12446,train
7727,train
25309,train
13382,train
12916,train
26103,train
55,train
16484,train
11721,train
7270,train
25273,train
12053,train
16880,train
5744,train
22092,train
23796,train
20824,train
24274,train
23216,train
14461,train
2433,train
2785,train
17982,train
7269,train
25300,train
12874,train
17409,train
872,train
4837,train
88,train
28425,train
22121,train
7378,train
15381,train
8175,train
21077,train
25729,train
20392,train
1561,train
4033,train
1883,train
19025,train
9810,train
10043,train
2840,train
23490,train
2983,train
26919,train
2320,train
27027,train
8235,train
12314,train
26788,train
26197,train
11744,train
11732,train
20686,train
15426,train
17487,train
541,train
7978,train
15030,train
28214,train
9787,train
22085,train
23829,train
6833,train
17276,train
15950,train
946,train
2817,train
9170,train
22136,train
3074,train
11476,train
1258,train
7684,train
18208,train
13879,train
13403,train
1762,train
5085,train
15547,train
15461,train
12399,train
14504,train
19112,train
19366,train
12078,train
21772,train
5157,train
10658,train
9691,train
1668,train
980,train
21118,train
6101,train
27374,train
19044,train
21383,train
6685,train
2812,train
8248,train
9942,train
23376,train
29582,train
21532,train
13175,train
11936,train
5148,train
12396,train
23918,train
9721,train
22289,train
1256,train
24904,train
361,train
14162,train
1792,train
6513,train
16372,train
4108,train
25544,train
9347,train
12697,train
25958,train
6628,train
26323,train
19123,train
27596,train
3430,train
3149,train
26049,train
10674,train
9385,train
12527,train
2163,train
21157,train
16047,train
3769,train
23094,train
27856,train
26196,train
16938,train
24609,train
14174,train
11063,train
5566,train
24597,train
8395,train
19324,train
16454,train
8810,train
11246,train
13295,train
14916,train
4885,train
2104,train
4376,train
5694,train
7054,train
15547,train
23615,train
11167,train
14040,train
19104,train
23670,train
18758,train
26429,train
679,train
13089,train
488,train
28880,train
7795,train
5929,train
421,train
24776,train
19380,train
12006,train
29380,train
10461,train
23235,train
3188,train
9537,train
16221,train
26682,train
4078,train
10870,train
24742,train
9710,train
21142,train
8300,train
16990,train
8090,train
8157,train
27171,train
3006,train
1847,train
18360,train
15363,train
17218,train
18031,train
29999,train
469,train
22866,train
12324,train
15024,train
8412,train
12620,train
8238,train
26896,train
28174,train
4966,train
14213,train
1897,train
20576,train
16959,train
28430,train
17182,train
10841,train
21772,train
13517,train
10105,train
14788,train
26429,train
21170,train
21278,train
20742,train
7092,train
26177,train
27065,train
24470,train
20048,train
1592,train
4393,train
24292,train
21986,train
7080,train
19783,train
1727,train
21934,train
15375,train
9282,train
