index,set
15022,train
28919,train
15530,train
9164,train
13058,train
21539,train
13567,train
3355,train
6991,train
5830,train
24665,train
13462,train
14301,train
6558,train
29879,train
8036,train
5455,train
22577,train
12560,train
691,train
17108,train
21543,train
1161,train
14282,train
20969,train
15671,train
24110,train
25469,train
14980,train
2839,train
7195,train
19306,train
21694,train
27583,train
21176,train
7279,train
747,train
25989,train
15006,train
21201,train
9947,train
29935,train
18099,train
13381,train
23950,train
19057,train
17082,train
16043,train
20178,train
4197,train
6970,train
26951,train
25031,train
8247,train
29325,train
13540,train
10333,train
14921,train
26674,train
24822,train
8819,train
138,train
5405,train
25240,train
8707,train
29835,train
1551,train
29458,train
19340,train
9943,train
24403,train
1307,train
7032,train
22656,train
9884,train
20690,train
1775,train
630,train
6953,train
17991,train
16348,train
10659,train
10015,train
27539,train
2962,train
20376,train
7873,train
26523,train
12273,train
2954,train
5055,train
17924,train
5039,train
12950,train
3662,train
2745,train
29888,train
21697,train
22727,train
24646,train
19257,train
14182,train
7465,train
10453,train
3670,train
23609,train
29743,train
1358,train
24476,train
4330,train
2185,train
1915,train
20386,train
4429,train
1072,train
13341,train
5512,train
27053,train
28991,train
12785,train
25809,train
10553,train
7608,train
22942,train
25106,train
12923,train
1193,train
12598,train
22114,train
18765,train
4225,train
22722,train
2613,train
13186,train
10356,train
13965,train
11108,train
8731,train
10078,train
26245,train
23493,train
7800,train
28880,train
24855,train
7577,train
21928,train
14026,train
22955,train
28284,train
7509,train
11696,train
8715,train
8165,train
13723,train
6311,train
11481,train
6033,train
5089,train
21358,train
21983,train
1527,train
20940,train
14740,train
16225,train
18832,train
15505,train
8084,train
12666,train
6220,train
5647,train
2320,train
11679,train
11502,train
4937,train
4619,train
24214,train
17542,train
11752,train
6844,train
13903,train
8558,train
23636,train
3652,train
24873,train
12382,train
10279,train
6240,train
1045,train
16348,train
25391,train
5209,train
9886,train
24152,train
18788,train
20185,train
1866,train
29432,train
18722,train
7699,train
13320,train
10015,train
20596,train
15900,train
19920,train
6000,train
23718,train
27654,train
27202,train
1255,train
3302,train
3992,train
21532,train
6344,train
22110,train
16568,train
2041,train
22151,train
13675,train
9354,train
8946,train
27469,train
21750,train
28435,train
26396,train
16710,train
15086,train
9788,train
373,train
29088,train
13844,train
2463,train
24022,train
20779,train
8185,train
23242,train
22922,train
18310,train
5714,train
29473,train
16545,train
21753,train
21094,train
20938,train
7597,train
19079,train
7751,train
9333,train
18504,train
8057,train
17522,train
14917,train
19869,train
3324,train
13746,train
2084,train
23612,train
9054,train
17860,train
26306,train
6951,train
25797,train
27122,train
10464,train
9667,train
17403,train
28029,train
22480,train
21538,train
24115,train
1329,train
3920,train
579,train
18827,train
6033,train
9649,train
6670,train
15857,train
12228,train
4465,train
12246,train
9102,train
1182,train
25384,train
18619,train
15633,train
20672,train
3383,train
7868,train
19831,train
15110,train
13094,train
15220,train
25814,train
23352,train
21561,train
28748,train
5578,train
7666,train
21882,train
8537,train
27521,train
2096,train
28285,train
26502,train
3044,train
23884,train
3252,train
29609,train
6112,train
2668,train
24175,train
9776,train
26491,train
9614,train
820,train
6246,train
26349,train
17360,train
2013,train
28199,train
10421,train
20747,train
8243,train
22355,train
25994,train
3129,train
15251,train
1553,train
29392,train
27196,train
8815,train
20184,train
7682,train
27657,train
19548,train
5642,train
29875,train
10135,train
6906,train
4242,train
6411,train
12495,train
15328,train
13505,train
7096,train
6178,train
15770,train
23430,train
623,train
18757,train
28965,train
14020,train
27419,train
15497,train
21536,train
17357,train
5184,train
7259,train
8519,train
8008,train
1582,train
3312,train
22364,train
2023,train
8067,train
10637,train
29807,train
7346,train
16112,train
12302,train
17483,train
4214,train
20944,train
22375,train
16750,train
10179,train
26054,train
18783,train
22726,train
19834,train
12507,train
29639,train
18503,train
11565,train
22914,train
24685,train
21518,train
21753,train
23682,train
16662,train
4044,train
19410,train
7653,train
23719,train
10675,train
787,train
26508,train
28873,train
13426,train
22434,train
15506,train
12538,train
16872,train
21903,train
1474,train
21805,train
21412,train
29765,train
4584,train
28784,train
3146,train
24126,train
21024,train
12792,train
9247,train
23146,train
15394,train
29057,train
12438,train
11111,train
8387,train
17097,train
26285,train
9528,train
16438,train
27793,train
29196,train
20079,train
11097,train
20420,train
1620,train
16357,train
27904,train
13842,train
24633,train
23700,train
6071,train
13508,train
17073,train
6212,train
29446,train
21994,train
5705,train
21288,train
22354,train
26268,train
17983,train
8398,train
22,train
21870,train
2826,train
8660,train
16158,train
8266,train
23504,train
23302,train
3156,train
29882,train
4027,train
2144,train
631,train
23953,train
17499,train
21971,train
4741,train
24589,train
18952,train
19993,train
28855,train
16315,train
2410,train
18612,train
16576,train
6553,train
10511,train
22035,train
25132,train
18657,train
24198,train
12150,train
18854,train
15565,train
29258,train
