index,set
1707,train
27023,train
10951,train
20155,train
25235,train
22178,train
22254,train
23737,train
17668,train
10989,train
11181,train
24601,train
9288,train
23076,train
1747,train
15452,train
1827,train
28461,train
6982,train
3205,train
2951,train
10621,train
27314,train
6281,train
15736,train
15109,train
4130,train
20342,train
29635,train
10533,train
22512,train
3707,train
25403,train
12337,train
11883,train
8199,train
6542,train
16057,train
4303,train
20349,train
17916,train
16097,train
25642,train
27417,train
17366,train
11652,train
8772,train
27589,train
14111,train
27955,train
11746,train
25306,train
26104,train
6498,train
24710,train
9339,train
26452,train
4243,train
7675,train
29843,train
18971,train
12627,train
24595,train
24547,train
23595,train
19101,train
15182,train
25182,train
27854,train
9338,train
27923,train
15763,train
24936,train
18672,train
17361,train
5704,train
8703,train
29714,train
25866,train
4489,train
7713,train
1212,train
4019,train
5731,train
25845,train
8122,train
28072,train
14561,train
15944,train
29135,train
15417,train
12276,train
29263,train
28962,train
4892,train
16268,train
17158,train
7261,train
6242,train
14654,train
22332,train
26417,train
18847,train
13137,train
22872,train
27264,train
26469,train
12425,train
21348,train
1198,train
21455,train
4110,train
5682,train
24245,train
12271,train
8379,train
25768,train
8840,train
7108,train
22968,train
20407,train
13810,train
4033,train
26290,train
10424,train
12421,train
13482,train
7320,train
8435,train
16140,train
24734,train
26565,train
19763,train
3886,train
18472,train
22639,train
16034,train
26335,train
11475,train
845,train
17936,train
21858,train
13299,train
26210,train
1346,train
8407,train
20404,train
16978,train
10989,train
14309,train
14412,train
12177,train
28938,train
29960,train
2977,train
8255,train
27885,train
1783,train
7273,train
7058,train
11257,train
13859,train
2752,train
18593,train
22401,train
16483,train
6913,train
12144,train
12822,train
13851,train
7076,train
9503,train
12342,train
7547,train
159,train
5267,train
26997,train
685,train
23334,train
16176,train
22400,train
27651,train
15382,train
24511,train
29826,train
5412,train
1304,train
3847,train
17928,train
8716,train
3129,train
28803,train
20103,train
10808,train
4778,train
24157,train
18413,train
14439,train
27860,train
29619,train
7014,train
15363,train
14395,train
5186,train
20728,train
27415,train
20515,train
17847,train
14272,train
14914,train
29732,train
27772,train
1541,train
8687,train
13417,train
13913,train
2601,train
11904,train
15151,train
18549,train
17543,train
1890,train
23862,train
16873,train
27400,train
11845,train
19612,train
20436,train
25623,train
25427,train
8248,train
13778,train
9722,train
15145,train
29475,train
12158,train
6640,train
20868,train
25061,train
25909,train
1803,train
2355,train
5835,train
6927,train
17748,train
23207,train
4461,train
6436,train
19130,train
5396,train
10469,train
15141,train
25388,train
24421,train
15669,train
14000,train
4520,train
12463,train
669,train
8984,train
12403,train
5542,train
28321,train
9710,train
19011,train
11380,train
13715,train
11065,train
10249,train
20685,train
15447,train
20275,train
10431,train
7696,train
22675,train
11769,train
6764,train
18542,train
23425,train
11361,train
147,train
3766,train
1034,train
13311,train
27505,train
28021,train
20731,train
29931,train
8814,train
16364,train
12142,train
18717,train
19742,train
22646,train
442,train
1920,train
24441,train
20433,train
21966,train
10185,train
7090,train
15482,train
27739,train
2635,train
7702,train
25403,train
26495,train
14210,train
4657,train
10132,train
25777,train
18943,train
11008,train
10780,train
20799,train
6496,train
7675,train
18370,train
19381,train
27363,train
6520,train
283,train
28500,train
5236,train
10671,train
15317,train
