index,set
6217,train
23625,train
18225,train
12268,train
28850,train
20120,train
13823,train
20858,train
5408,train
25109,train
17887,train
17403,train
15903,train
10442,train
23779,train
2869,train
8471,train
23445,train
15291,train
22888,train
20861,train
21742,train
21412,train
24392,train
7223,train
5856,train
5518,train
1293,train
2095,train
15900,train
12624,train
1345,train
10399,train
23815,train
13061,train
26962,train
12284,train
9588,train
29513,train
22423,train
12634,train
22725,train
18840,train
18516,train
3366,train
24869,train
25606,train
27751,train
2596,train
17993,train
13408,train
17431,train
20033,train
27320,train
17357,train
20062,train
7009,train
19526,train
20708,train
19388,train
9598,train
26312,train
15414,train
638,train
19941,train
13930,train
18525,train
21074,train
29554,train
9868,train
7816,train
10264,train
16392,train
16656,train
17944,train
17135,train
20075,train
26052,train
26433,train
25716,train
25281,train
21813,train
6108,train
13239,train
225,train
8207,train
7684,train
15150,train
11325,train
10475,train
3303,train
17763,train
29693,train
16916,train
21575,train
13786,train
23687,train
26029,train
24416,train
26162,train
24590,train
26586,train
12609,train
26765,train
12810,train
29451,train
288,train
24223,train
18296,train
13491,train
1489,train
6419,train
6231,train
9446,train
19250,train
13682,train
15130,train
21909,train
4933,train
8283,train
11601,train
8439,train
23563,train
16798,train
7586,train
24021,train
13197,train
13296,train
27648,train
18054,train
29495,train
28536,train
997,train
5559,train
4526,train
8004,train
7892,train
2658,train
27693,train
11477,train
18135,train
28848,train
11203,train
13006,train
11179,train
11554,train
80,train
14912,train
14377,train
29878,train
12703,train
19048,train
169,train
12586,train
15425,train
25217,train
24114,train
14139,train
3735,train
12274,train
21816,train
15679,train
6989,train
11597,train
9258,train
15126,train
24052,train
9801,train
18263,train
16839,train
17869,train
22005,train
9174,train
16160,train
3027,train
22552,train
14591,train
772,train
12783,train
17994,train
22134,train
21216,train
20037,train
8328,train
17258,train
730,train
18190,train
22994,train
20742,train
556,train
3710,train
15949,train
4535,train
22033,train
27686,train
22276,train
3824,train
8261,train
24753,train
8893,train
29740,train
12572,train
2071,train
10492,train
18857,train
322,train
9934,train
24082,train
8923,train
11162,train
12749,train
13264,train
6254,train
175,train
7256,train
24890,train
5280,train
17767,train
19012,train
22618,train
14173,train
27408,train
23626,train
23130,train
1388,train
15867,train
11834,train
27027,train
16074,train
19081,train
4770,train
15459,train
321,train
19110,train
27948,train
24916,train
16121,train
29044,train
4930,train
9456,train
2001,train
5922,train
25113,train
8558,train
4597,train
25538,train
285,train
12723,train
4671,train
28997,train
19802,train
26774,train
20387,train
25269,train
12060,train
875,train
26702,train
24414,train
27265,train
29407,train
5021,train
480,train
18452,train
6458,train
25540,train
11300,train
28623,train
23552,train
19339,train
23969,train
2932,train
22215,train
25985,train
27018,train
4491,train
16640,train
28012,train
1783,train
24820,train
27607,train
12840,train
16083,train
1164,train
8180,train
11396,train
22680,train
24388,train
20672,train
13041,train
16911,train
20167,train
9381,train
666,train
27612,train
23396,train
9617,train
12370,train
1969,train
20987,train
23342,train
1365,train
24262,train
6682,train
13724,train
18932,train
4191,train
2122,train
24265,train
8833,train
26846,train
19900,train
18161,train
9529,train
15827,train
10813,train
25589,train
18374,train
20853,train
19011,train
13324,train
19177,train
14977,train
18705,train
17763,train
16993,train
28234,train
734,train
13492,train
26858,train
18863,train
25043,train
26485,train
9805,train
4090,train
4640,train
5155,train
4281,train
5988,train
6790,train
555,train
12968,train
26026,train
28934,train
20468,train
8856,train
14497,train
27659,train
12295,train
25062,train
3279,train
11143,train
29103,train
19695,train
11029,train
12817,train
14384,train
26464,train
26984,train
592,train
25122,train
17256,train
17559,train
28013,train
5719,train
14832,train
3598,train
5996,train
19490,train
203,train
24556,train
18629,train
25008,train
6844,train
27071,train
8264,train
10408,train
19177,train
24465,train
25375,train
21849,train
25220,train
10884,train
8758,train
29491,train
2164,train
3832,train
20621,train
10899,train
22,train
19699,train
2724,train
23473,train
28911,train
17560,train
11428,train
14522,train
29320,train
16114,train
27975,train
28142,train
14185,train
19209,train
2719,train
22053,train
20628,train
25514,train
248,train
22508,train
29422,train
23097,train
4060,train
17470,train
1895,train
862,train
954,train
7132,train
8605,train
19267,train
13486,train
20802,train
8791,train
25517,train
11661,train
26568,train
16091,train
26188,train
1503,train
15842,train
17763,train
212,train
12210,train
29426,train
3511,train
28672,train
197,train
11471,train
29502,train
29745,train
12281,train
19306,train
3125,train
23392,train
25822,train
1412,train
9951,train
4293,train
23333,train
10521,train
17690,train
9356,train
9682,train
5963,train
8793,train
9105,train
27692,train
14656,train
19887,train
8055,train
14202,train
25110,train
16881,train
23262,train
12372,train
17094,train
5163,train
10753,train
12574,train
8808,train
17179,train
7849,train
15801,train
13288,train
29671,train
15857,train
12228,train
11937,train
6039,train
9415,train
8269,train
15393,train
27318,train
5967,train
26464,train
27039,train
2833,train
8322,train
2956,train
3629,train
25903,train
745,train
21628,train
2613,train
5614,train
15301,train
17339,train
629,train
2380,train
22708,train
23637,train
23622,train
23170,train
22888,train
20868,train
17993,train
18943,train
9370,train
5096,train
18240,train
29476,train
25669,train
17896,train
131,train
12041,train
12984,train
28036,train
13781,train
15586,train
25549,train
5410,train
27952,train
20934,train
10092,train
12407,train
2790,train
26641,train
825,train
322,train
8879,train
16893,train
29158,train
24881,train
7881,train
17665,train
596,train
7415,train
26164,train
24295,train
26430,train
14527,train
6822,train
14789,train
6960,train
9495,train
2455,train
22468,train
9553,train
14282,train
18645,train
8278,train
8102,train
2851,train
24293,train
15262,train
12762,train
5856,train
11979,train
18988,train
1609,train
22961,train
18117,train
737,train
23879,train
7851,train
13565,train
17545,train
1658,train
27779,train
2929,train
1489,train
1336,train
15143,train
6311,train
4990,train
4782,train
18223,train
15944,train
12555,train
29326,train
15087,train
11623,train
3290,train
5519,train
1350,train
18788,train
835,train
24674,train
11627,train
11125,train
29921,train
14845,train
2357,train
24535,train
17618,train
25801,train
2521,train
27773,train
3699,train
18272,train
29762,train
6516,train
21343,train
5993,train
23276,train
14475,train
9439,train
11612,train
125,train
21951,train
4004,train
5689,train
29095,train
28349,train
22474,train
13423,train
20173,train
13192,train
27394,train
5390,train
29239,train
19942,train
2522,train
7170,train
14074,train
10805,train
408,train
773,train
27440,train
9922,train
4830,train
20983,train
5235,train
7278,train
20540,train
14532,train
9029,train
15390,train
22922,train
1987,train
13743,train
2218,train
17770,train
12075,train
18572,train
12246,train
21719,train
24687,train
23419,train
18618,train
20763,train
8391,train
9680,train
19524,train
18458,train
3230,train
7589,train
141,train
15116,train
17204,train
9429,train
7732,train
14923,train
21647,train
17318,train
13728,train
23955,train
810,train
27907,train
29971,train
23708,train
20849,train
25790,train
3391,train
17566,train
17723,train
15428,train
10243,train
12561,train
9521,train
17609,train
10539,train
5902,train
22091,train
15286,train
13885,train
6878,train
10415,train
2500,train
2611,train
6706,train
21405,train
12696,train
6900,train
12720,train
27664,train
994,train
13648,train
19420,train
15115,train
9076,train
3519,train
1623,train
11266,train
3196,train
906,train
28744,train
23917,train
20479,train
23035,train
22561,train
14371,train
1276,train
25598,train
29471,train
2844,train
23332,train
8286,train
9282,train
23131,train
12911,train
24945,train
25591,train
17431,train
4051,train
13191,train
21670,train
7136,train
21638,train
19599,train
17019,train
8393,train
2334,train
26053,train
17779,train
27900,train
24429,train
2776,train
410,train
13794,train
20491,train
28468,train
12639,train
27324,train
12477,train
14235,train
8184,train
22894,train
27801,train
2807,train
999,train
16583,train
14361,train
26440,train
13993,train
15878,train
4952,train
6708,train
29105,train
6285,train
15093,train
27391,train
14226,train
22149,train
19214,train
9368,train
26490,train
29587,train
29896,train
10486,train
22740,train
12550,train
452,train
26099,train
7911,train
4049,train
21598,train
8972,train
286,train
2767,train
20312,train
3603,train
25886,train
10925,train
3143,train
4664,train
12095,train
19342,train
20935,train
25873,train
13289,train
4572,train
22296,train
17831,train
22535,train
10309,train
29361,train
21732,train
13605,train
12554,train
26431,train
12263,train
13354,train
4350,train
20694,train
11329,train
3772,train
1296,train
23220,train
15189,train
17143,train
4528,train
29433,train
962,train
18168,train
18392,train
4110,train
28245,train
14709,train
23562,train
9896,train
23586,train
21589,train
23012,train
29968,train
8107,train
19603,train
5322,train
3488,train
12169,train
4447,train
27886,train
16285,train
11249,train
23987,train
29005,train
25804,train
17760,train
27893,train
11403,train
14467,train
5357,train
28544,train
4645,train
3671,train
13282,train
11255,train
25701,train
12357,train
19385,train
5065,train
22408,train
21984,train
22746,train
8486,train
28816,train
8201,train
20252,train
17399,train
21062,train
25376,train
19484,train
21339,train
10166,train
10381,train
21700,train
7024,train
10913,train
7202,train
11964,train
18440,train
12458,train
27897,train
12211,train
26931,train
25216,train
20079,train
16736,train
26438,train
14031,train
14162,train
22810,train
12223,train
1026,train
26924,train
14778,train
22296,train
25922,train
4026,train
17721,train
11767,train
12264,train
8307,train
2508,train
26044,train
22389,train
9921,train
29016,train
26418,train
20122,train
432,train
21027,train
29666,train
19634,train
29339,train
25217,train
13643,train
4503,train
16759,train
7321,train
132,train
12177,train
14784,train
12580,train
6958,train
24875,train
22418,train
26006,train
12076,train
27836,train
18180,train
14525,train
1520,train
8173,train
17981,train
2499,train
3159,train
12538,train
1989,train
1306,train
6574,train
19284,train
18130,train
16160,train
15778,train
8259,train
3052,train
13647,train
13223,train
21105,train
2843,train
29044,train
2624,train
25166,train
9171,train
8183,train
25215,train
16860,train
5479,train
10022,train
17291,train
23014,train
941,train
5480,train
9648,train
4203,train
8689,train
5436,train
12742,train
19178,train
8752,train
22472,train
2191,train
357,train
22340,train
5053,train
640,train
29256,train
18537,train
25803,train
26983,train
3633,train
29405,train
5430,train
1210,train
9312,train
16651,train
10295,train
2927,train
13116,train
14632,train
2349,train
12907,train
18117,train
18659,train
18154,train
27464,train
15584,train
6260,train
23827,train
6133,train
14800,train
27515,train
19490,train
29787,train
3884,train
20116,train
8560,train
29744,train
15372,train
14048,train
12970,train
8508,val
16705,val
8555,val
15066,val
12586,val
17387,val
15888,val
1721,val
10588,val
28588,val
10472,val
16444,val
21703,val
18416,val
14789,val
2080,val
12675,val
9677,val
14590,val
22218,val
6009,val
24853,val
10053,val
81,val
17994,val
18869,val
3763,val
6672,val
9830,val
8521,val
6991,val
17208,val
27715,val
29304,val
2931,val
8518,val
27418,val
11555,val
5277,val
10273,val
5207,val
11675,val
29008,val
7234,val
24148,val
23879,val
7680,val
29291,val
6881,val
4094,val
8706,val
13207,val
17294,val
11242,val
6973,val
16883,val
27316,val
22290,val
27200,val
27537,val
17800,val
1269,val
3015,val
14078,val
24988,val
25613,val
10891,val
13964,val
13036,val
19770,val
26855,val
8734,val
4669,val
19029,val
12673,val
9118,val
23179,val
12493,val
15806,val
8242,val
22788,val
10165,val
29906,val
120,val
28602,val
13480,val
28919,val
25203,val
9369,val
25964,val
669,val
21639,val
17117,val
17724,val
8407,val
28732,val
19282,val
6803,val
23896,val
9610,val
11882,val
5354,val
16804,val
3274,val
1894,val
28960,val
28453,val
25336,val
28310,val
1032,val
25495,val
15970,val
1431,val
9162,val
11492,val
27169,val
25645,val
1055,val
10322,val
8066,val
15418,val
6118,val
17575,val
26296,val
14859,val
6932,val
22900,val
19298,val
25467,val
27858,val
14649,val
10265,val
20966,val
24762,val
19317,val
8716,val
6243,val
18951,val
9218,val
6855,val
4327,val
10842,val
550,val
20760,val
10165,val
11814,val
17125,val
16001,val
24731,val
16391,val
9077,val
1888,val
6750,val
12763,val
6277,val
8638,val
3257,val
5712,val
20870,val
7753,val
23516,val
7356,val
20722,val
9863,val
5301,val
20936,val
27205,val
8356,val
26308,val
24790,val
25951,val
10133,val
6469,val
16758,val
28205,val
14895,val
341,val
2585,val
19719,val
11672,val
27716,val
18561,val
3916,val
29096,val
26874,val
1247,val
25322,val
6181,val
19186,val
19658,val
898,val
15392,val
10901,val
4542,val
19353,val
26055,val
28830,val
9156,val
15145,val
9002,val
9819,val
13957,val
11927,val
11418,val
3376,val
13651,val
24524,val
27004,val
1364,val
5606,val
20493,val
22772,val
12312,val
16193,val
2513,test
716,test
1488,test
317,test
3658,test
611,test
4674,test
3126,test
3842,test
2127,test
3120,test
4351,test
3375,test
3333,test
1582,test
969,test
2329,test
3457,test
2448,test
4381,test
2584,test
1198,test
726,test
3553,test
2982,test
3949,test
1241,test
497,test
3385,test
119,test
300,test
4448,test
753,test
706,test
605,test
2626,test
2024,test
3751,test
2105,test
304,test
3368,test
3916,test
2664,test
1138,test
4090,test
3363,test
650,test
244,test
1436,test
2209,test
1537,test
2963,test
4025,test
949,test
1508,test
2602,test
4344,test
3011,test
445,test
3707,test
3289,test
1563,test
3091,test
4019,test
2021,test
1170,test
4469,test
2922,test
2496,test
3721,test
877,test
3080,test
1285,test
3263,test
4563,test
2036,test
4062,test
2252,test
1461,test
3702,test
4266,test
4788,test
2493,test
2000,test
802,test
1703,test
405,test
3207,test
3434,test
1281,test
2774,test
3165,test
822,test
2436,test
88,test
959,test
4373,test
160,test
3991,test
1221,test
3095,test
4136,test
4125,test
3957,test
455,test
2548,test
1998,test
3136,test
4949,test
4815,test
3996,test
3000,test
3141,test
768,test
3904,test
3993,test
1543,test
499,test
102,test
1618,test
4827,test
893,test
4971,test
2940,test
2093,test
4445,test
4852,test
4852,test
2780,test
1681,test
1991,test
1678,test
1879,test
1504,test
3871,test
3988,test
2639,test
601,test
2293,test
3043,test
589,test
3580,test
4610,test
4845,test
2082,test
1893,test
3673,test
1796,test
1540,test
809,test
4076,test
1534,test
4763,test
1949,test
2904,test
2979,test
1914,test
2942,test
2943,test
4387,test
3933,test
1077,test
4685,test
3689,test
1917,test
102,test
1903,test
3021,test
1423,test
814,test
3636,test
2028,test
2871,test
4831,test
705,test
925,test
144,test
1446,test
4491,test
2129,test
1168,test
1172,test
2259,test
751,test
61,test
1820,test
4630,test
4975,test
4268,test
3915,test
1189,test
969,test
2842,test
3264,test
4402,test
