index,set
13678,train
20445,train
24994,train
5284,train
19958,train
19664,train
11690,train
17924,train
6265,train
26012,train
24212,train
2005,train
20369,train
18000,train
19054,train
26085,train
20211,train
12425,train
7475,train
23642,train
34,train
13518,train
29625,train
12319,train
16077,train
9992,train
9991,train
6328,train
21193,train
10722,train
13242,train
23585,train
23896,train
905,train
2183,train
9544,train
26379,train
29028,train
12778,train
5305,train
28044,train
21629,train
7186,train
960,train
17580,train
27013,train
10182,train
28742,train
27511,train
20534,train
20635,train
23583,train
7716,train
24540,train
27154,train
23802,train
2219,train
334,train
26807,train
4104,train
12413,train
20554,train
1001,train
1616,train
29310,train
28283,train
13307,train
15945,train
29238,train
29629,train
29823,train
4721,train
25393,train
18855,train
1515,train
24556,train
12284,train
9675,train
22833,train
24785,train
24365,train
13741,train
11244,train
7317,train
28167,train
7006,train
13580,train
28034,train
22890,train
17078,train
25386,train
14848,train
14623,train
21818,train
7756,train
6133,train
20106,train
21909,train
20931,train
11656,train
6379,train
14440,train
14975,train
1593,train
67,train
26305,train
7888,train
16076,train
27759,train
26147,train
2994,train
588,train
10631,train
19730,train
9140,train
6258,train
438,train
26663,train
11870,train
18295,train
18092,train
17040,train
13120,train
6163,train
14134,train
29213,train
17321,train
4935,train
21677,train
24911,train
13693,train
14177,train
26054,train
10848,train
15188,train
2236,train
11940,train
5412,train
11918,train
20988,train
9362,train
6617,train
26287,train
14961,train
28232,train
9190,train
27931,train
28879,train
954,train
12896,train
12695,train
24515,train
16124,train
18815,train
15701,train
20109,train
2130,train
27752,train
8968,train
12034,train
13166,train
24823,train
1130,train
8921,train
17169,train
27601,train
6765,train
19538,train
5824,train
2898,train
14700,train
7953,train
28837,train
8709,train
10953,train
8579,train
5672,train
6775,train
10293,train
15773,train
10662,train
20360,train
14228,train
27738,train
19745,train
3771,train
8440,train
28768,train
23422,train
8186,train
4526,train
11463,train
778,train
251,train
5163,train
27485,train
17184,train
2908,train
7985,train
19564,train
25081,train
5768,train
19727,train
27392,train
19545,train
8395,train
7770,train
29854,train
8223,train
12833,train
2085,train
26674,train
7298,train
4187,train
29017,train
19790,train
6583,train
22128,train
27033,train
14884,train
15643,train
23977,train
2499,train
19050,train
1434,train
16935,train
2730,train
16288,train
14687,train
19431,train
2266,train
19069,train
19397,train
252,train
4674,train
24903,train
22885,train
20951,train
1619,train
12482,train
25260,train
6497,train
6629,train
5515,train
19885,train
4664,train
21022,train
15977,train
29910,train
5179,train
23414,train
25386,train
5983,train
364,train
24481,train
19830,train
17121,train
27136,train
5796,train
18009,train
161,train
11355,train
20658,train
10338,train
20008,train
6321,train
12557,train
7215,train
5787,train
12914,train
6171,train
20117,train
10411,train
28038,train
1434,train
7624,train
28316,train
18236,train
7911,train
28780,train
24043,train
17293,train
5992,train
6491,train
