index,set
22681,train
608,train
24387,train
5285,train
12429,train
546,train
17764,train
4265,train
18675,train
27835,train
6186,train
28113,train
15234,train
13235,train
6619,train
15075,train
2555,train
2464,train
6167,train
2819,train
20253,train
24636,train
14735,train
20753,train
17632,train
75,train
29025,train
7698,train
27260,train
22786,train
18673,train
27991,train
2774,train
3897,train
20662,train
12545,train
15356,train
9465,train
20889,train
5312,train
4934,train
6808,train
21839,train
22579,train
7327,train
27071,train
29771,train
29200,train
4752,train
13834,train
19279,train
338,train
7182,train
2547,train
7712,train
4265,train
4200,train
10351,train
28923,train
12376,train
25636,train
16171,train
5611,train
12832,train
4041,train
2449,train
21384,train
13692,train
24330,train
13098,train
23057,train
29702,train
25935,train
8760,train
8240,train
20272,train
8106,train
25154,train
13393,train
20454,train
23622,train
26899,train
10448,train
4304,train
16209,train
9573,train
10611,train
11319,train
26190,train
16222,train
26755,train
4776,train
17343,train
20882,train
18765,train
1332,train
25508,train
5123,train
14426,train
359,train
29551,train
21839,train
10254,train
29455,train
1680,train
2624,train
20835,train
16370,train
17372,train
26399,train
24862,train
26645,train
16912,train
4463,train
8325,train
497,train
155,train
9168,train
6292,train
14146,train
2132,train
20932,train
17036,train
18810,train
533,train
22331,train
15494,train
27914,train
21243,train
26733,train
20448,train
14851,train
9362,train
3964,train
22545,train
7715,train
12797,train
26469,train
9432,train
7361,train
13426,train
23445,train
25599,train
15512,train
23397,train
2917,train
29815,train
10309,train
9171,train
310,train
26863,train
18532,train
3507,train
23412,train
4596,train
15320,train
29285,train
23434,train
2170,train
21499,train
4334,train
11464,train
27991,train
12388,train
8555,train
6214,train
17877,train
21436,train
28631,train
811,train
5817,train
15321,train
22161,train
1424,train
8687,train
11571,train
15081,train
25375,train
9395,train
13672,train
5172,train
23478,train
2365,train
6804,train
5061,train
20781,train
18851,train
27594,train
6896,train
27873,train
12193,train
16865,train
8465,train
18483,train
21562,train
28138,train
16149,train
19769,train
26340,train
29700,train
6427,train
18635,train
23579,train
19689,train
3285,train
21248,train
6065,train
16089,train
26329,train
14371,train
9479,train
2148,train
9061,train
3511,train
26932,train
3293,train
13490,train
9515,train
19565,train
18223,train
19362,train
1912,train
17883,train
21117,train
6149,train
17417,train
3075,train
2057,train
5505,train
28413,train
29328,train
28256,train
9199,train
9338,train
21327,train
18117,train
1873,train
6568,train
1475,train
13832,train
26548,train
94,train
24972,train
20342,train
26528,train
2344,train
9900,train
15054,train
15687,train
4471,train
8895,train
5939,train
9342,train
6535,train
7918,train
15707,train
450,train
17779,train
3490,train
23421,train
14469,train
29868,train
24296,train
10985,train
11764,train
10070,train
18705,train
15394,train
27641,train
2380,train
8698,train
11573,train
28854,train
9919,train
14130,train
15286,train
11860,train
3436,train
16312,train
20679,train
17962,train
11881,train
15789,train
25259,train
11585,train
15441,train
9083,train
7173,train
4987,train
25074,train
3474,train
24082,train
3843,train
24017,train
27181,train
17737,train
1010,train
13798,train
13411,train
15200,train
11142,train
7691,train
4684,train
6923,train
174,train
29017,train
21111,train
29476,train
10745,train
827,train
24245,train
13522,train
11635,train
15581,train
10415,train
15272,train
24624,train
23592,train
19391,train
2668,train
3876,train
21481,train
12841,train
14068,train
16195,train
20484,train
10954,train
14009,train
13447,train
23962,train
23536,train
17306,train
27485,train
10853,train
21752,train
194,train
26762,train
20391,train
10223,train
29913,train
9186,train
7524,train
1244,train
19523,train
18617,train
20468,train
4570,train
1657,train
14324,train
9669,train
23555,train
16066,train
12389,train
17935,train
24409,train
3362,train
25344,train
17391,train
25306,train
8835,train
19864,train
2003,train
21940,train
25956,train
2652,train
13786,train
4243,train
261,train
12889,train
6755,train
19977,train
1016,train
18783,train
26389,train
20525,train
8200,train
11473,train
2180,train
8086,train
