theta,m,t,delta,set
0.7985076962177716,2,0.7494745478709637,0.0,train
1.5141277326297755,3,0.3838997527134483,1.0,train
0.10536051565782635,0,5.228664541529218,0.0,train
1.9661128563728327,2,0.018522332792650694,1.0,train
2.5257286443082556,1,0.8735343595722538,0.0,train
1.5141277326297755,1,0.3033727906025544,1.0,train
2.5257286443082556,4,0.8003087873923924,1.0,train
1.9661128563728327,2,0.4167966389781054,1.0,train
1.5141277326297755,0,2.4931156944501325,0.0,train
1.9661128563728327,0,5.4347694585728235,0.0,train
0.10536051565782635,0,1.5203767732562128,0.0,train
2.5257286443082556,3,0.33284831807791915,1.0,train
1.5141277326297755,0,0.08336670006615177,0.0,train
1.9661128563728327,2,0.003339128932202007,0.0,train
0.7985076962177716,1,1.032310567819086,0.0,train
1.9661128563728327,4,0.6072220875195724,1.0,train
1.9661128563728327,1,0.1134171096210663,1.0,train
1.5141277326297755,1,0.13506982301477363,1.0,train
0.10536051565782635,0,5.648081814780889,0.0,train
0.10536051565782635,0,5.822251157581829,0.0,train
2.5257286443082556,4,0.17752428175889515,1.0,train
0.7985076962177716,0,4.33084009991963,0.0,train
1.9661128563728327,1,0.2539057320940749,1.0,train
0.10536051565782635,0,5.535470768776479,0.0,train
1.5141277326297755,0,5.308268160967709,0.0,train
2.5257286443082556,2,0.8160389235327263,1.0,train
0.10536051565782635,0,4.650261952154047,0.0,train
1.5141277326297755,1,0.39414876565527973,1.0,train
0.10536051565782635,0,5.125212585475979,0.0,train
2.5257286443082556,1,0.3611507204875048,1.0,train
2.5257286443082556,2,0.6491438804629648,1.0,train
0.10536051565782635,0,0.5357392012595681,0.0,train
2.5257286443082556,4,0.040415508044590306,1.0,train
0.10536051565782635,0,5.260240144916813,0.0,train
0.10536051565782635,0,1.6513051437414008,0.0,train
0.7985076962177716,3,0.13347416369958046,1.0,train
1.5141277326297755,0,2.5040162460541815,0.0,train
1.9661128563728327,1,1.7244704919917067,1.0,train
1.5141277326297755,1,0.045769182933990564,1.0,train
2.5257286443082556,2,0.532693624289744,1.0,train
0.7985076962177716,1,0.5706557800085504,1.0,train
0.7985076962177716,1,0.04247221448416297,1.0,train
2.5257286443082556,2,1.206507347510752,1.0,train
1.9661128563728327,1,0.336992922507645,1.0,train
1.9661128563728327,2,0.21773767031220045,1.0,train
0.10536051565782635,0,1.8041759308609087,0.0,train
1.5141277326297755,1,0.6112161636808822,1.0,train
0.10536051565782635,1,0.9285117647158476,1.0,train
2.5257286443082556,1,2.224735853453459,1.0,train
1.5141277326297755,1,0.3612160930852929,1.0,train
2.5257286443082556,4,0.7028349141750398,1.0,train
0.10536051565782635,0,3.529296085243033,0.0,train
0.7985076962177716,1,0.14914541132888132,1.0,train
1.9661128563728327,6,0.08099671570443845,1.0,train
1.9661128563728327,1,0.3323586916343439,1.0,train
1.9661128563728327,5,0.25787810037535297,1.0,train
0.7985076962177716,2,0.5253060358851891,1.0,train
2.5257286443082556,1,0.5737506817802488,1.0,train
1.5141277326297755,1,1.1820611134105765,1.0,train
