execution_times,loss_values,loss_val_values,converged,steps
81.50593876838684,1.598650097258983,1.5967466188828745,True,22
300.63175797462463,1.7268639166589803,1.6171333131258099,True,60
214.258770942688,2.186094056967346,2.1369378459270747,True,53
101.55324172973633,1.3672933875213384,0.0008687020525530866,True,26
76.36990857124329,1.5207307052485928,1.4028300036307715,True,19
161.45304918289185,1.674246637039354,0.0006491078278016781,True,49
157.02181577682495,1.3977285790104528,1.3275099847986402,True,44
103.51907134056091,1.6160417477854883,1.551526166138731,True,25
91.7216317653656,1.4928125435865272,1.4864746009124568,True,25
66.0359103679657,0.0009114816400659417,0.003639587662953849,True,16
128.7313437461853,1.6009616636428128,1.4917686078053598,True,36
231.52008652687073,1.7492158950398295,1.704764442469228,True,57
177.57821369171143,1.9466582131074353,2.1094874700700488,True,45
103.56730937957764,0.00013138347351786538,0.0006333580709990698,True,25
80.30354261398315,1.3522029683827386,1.2257045338919716,True,25
151.14673328399658,1.7516886787164336,1.7203714406582762,True,46
112.75528073310852,1.5234281095617832,1.6138846092475363,True,26
124.18691229820251,1.4698874866341518,1.6500139973287788,True,29
101.37485408782959,1.6735831305069335,1.6467906833023003,True,26
125.3546781539917,1.335220541651023,1.4537391111868625,True,38
121.99676299095154,1.395969985685383,1.2275322954771248,True,36
144.68282389640808,1.824474181523384,2.0662986860301906,True,42
142.00702142715454,1.5773767199893602,1.5778137958211353,True,28
79.64388680458069,1.5171765312750598,1.3833528352886255,True,25
91.70351457595825,3.516345110848019,3.3989702236052146,True,23
73.91433954238892,1.4153510729979002,1.3816517406801117,True,22
187.75287222862244,1.6660929236462798,1.6221178607737385,True,32
109.02557611465454,1.9527376262053666,1.8675725764807127,True,26
129.3802683353424,1.5340708530529836,1.4182059235949223,True,36
143.83267831802368,1.591470987957304,1.4463673284905982,True,40
135.7103762626648,1.4786278493311187,1.3359325702161011,True,37
166.95378875732422,1.974491237034972,1.900459704028635,True,51
133.57221293449402,0.000135312414721418,1.5361752778682811,True,26
180.01490807533264,1.828417665555964,1.8009739502372524,True,39
177.86743927001953,1.6524180117913199,1.7654095131602745,True,55
87.64697670936584,0.00026254205751216234,3.4199996803665687,True,22
188.12204360961914,2.1277344107291523,2.127061982182151,True,45
100.50807547569275,0.00013025560254351375,2.195394416706219,True,28
61.83784079551697,1.1845420494698804,1.2244279426139348,True,18
86.69616866111755,1.3230029371548537,1.291564851210351,True,26
66.85754013061523,1.5265766458806507,1.386769660822844,True,16
100.98468661308289,1.4797366313887201,1.4983701197429673,True,28
71.92937564849854,1.2447888106655236,1.4132883435617052,True,22
64.20213007926941,1.2967645457495034,1.3072850812440215,True,19
137.65586495399475,1.8248712736401493,1.7792890065243283,True,37
90.71514368057251,3.3954252205865685,2.665165027467201,True,24
203.29901599884033,1.7013257484584277,1.618680259719277,True,66
101.7944405078888,0.00013037830339118902,1.9718127943249053,True,29
93.00906348228455,0.00013045432040677737,2.2435322212147906,True,22
207.36022233963013,1.5215275838395048,1.5494839580991289,True,59
99.71274375915527,0.00013429377931109708,1.54552970444018,True,25
134.50546264648438,1.6012700970633031,1.6824774829156155,True,39
159.5446548461914,2.3991624397072586,2.1501127914611082,True,43
153.0286991596222,1.9404166018216626,1.688225686077807,True,46
100.45796394348145,2.5559778064377676,2.2206045719396466,True,26
75.45169162750244,1.357043207177119,1.1771438806712757,True,19
184.33920240402222,1.7008921651740312,1.6529809931418957,True,47
101.07552742958069,1.3970203007944784,1.438947098476015,True,25
98.28159999847412,2.0211693652609726,1.822032027493593,True,27
141.6687605381012,1.5180724919389161,1.383909434098966,True,36
149.52416682243347,1.5913862210817613,1.8421264581814056,True,47
66.09808778762817,0.000147497936941248,0.0015992102195372618,True,16
54.2174437046051,1.445683405727843,1.3486197104978166,True,15
123.06907939910889,1.5839100164057223,0.0007071756643561145,True,35
89.58311367034912,1.627178589987352,1.6074359425453986,True,20
136.51591730117798,1.520685117167858,1.6403082810640035,True,37
188.00639843940735,1.8189073833449008,1.651632457539218,True,48
98.6779055595398,1.537694525658755,1.4523728870217592,True,21
130.86809253692627,1.6092678023005191,1.8273957145983664,True,34
111.71929359436035,2.267757339999694,2.3332957753065418,True,30
133.06780672073364,1.6795298833076173,1.6354108523479713,True,36
269.3932592868805,1.3716254209249965,1.4890730153403668,True,84
75.75315165519714,1.4406300120021822,1.4032323553793316,True,24
88.91777324676514,1.2776407360798103,1.395673864184464,True,29
48.191556215286255,1.2437563178159103,1.3647087308316739,True,13
126.54564619064331,1.6592798871056262,1.5734383510620582,True,36
163.26385641098022,1.6790435671584212,0.0006298400984986588,True,37
63.737000703811646,1.6022524122599722,1.4586427243546445,True,17
94.64698219299316,1.6690244981556834,1.6930233012066427,True,21
247.87341737747192,1.7169204540436012,1.7934869508054312,True,74
128.6321840286255,1.5475499363290024,1.570982339648915,True,32
105.19626188278198,0.0001303768662026373,1.4530528701326986,True,31
239.44813704490662,1.735177551153492,1.6709884252504374,True,76
123.16379857063293,2.059347275304157,1.8617832579782352,True,32
369.3149960041046,1.881142475334553,1.7762191538359977,False,100
158.808678150177,1.4494387567413851,1.4694767102273696,True,42
146.11071848869324,1.7191153239208354,0.000641949569985307,True,38
154.17941212654114,1.3788551896770789,1.3208271659686235,True,44
75.38064670562744,1.548436918775627,1.3532809038080362,True,20
37.23748993873596,1.2433022210202314,1.0709017759385997,True,10
109.5457272529602,0.0001326204738402518,1.4649132937391214,True,30
222.17218947410583,2.2717877998784517,0.0006211164745158179,True,55
204.1547772884369,1.8350943800884545,1.7609032174806032,True,49
86.00935506820679,0.00013984490258257332,3.375879208789521,True,23
98.18598675727844,2.162978040296375,2.229080856394803,True,27
158.78922176361084,1.6632338092955123,1.6605045996397072,True,42
69.06272506713867,1.373070218139649,1.2834111998945024,True,22
254.74981045722961,1.6238851019486893,1.5970093784971078,True,62
148.82849097251892,1.9194138322255305,1.8361906088335742,True,35
111.31981253623962,0.00013106872375852005,1.4485046175043823,True,32
