index,set
28434,train
6311,train
1502,train
13460,train
26646,train
21248,train
28238,train
16440,train
811,train
7794,train
1370,train
24881,train
12437,train
22031,train
91,train
12165,train
5831,train
21716,train
8181,train
22614,train
29762,train
20084,train
12467,train
19291,train
16744,train
21777,train
26172,train
13935,train
9177,train
10805,train
12615,train
24259,train
511,train
1623,train
7969,train
28817,train
25084,train
25042,train
2993,train
29859,train
25898,train
12249,train
28607,train
21219,train
10058,train
15968,train
13658,train
7030,train
28702,train
6945,train
608,train
2116,train
18932,train
16445,train
25280,train
20025,train
15939,train
8672,train
21308,train
17888,train
29021,train
13949,train
20404,train
1776,train
10982,train
6920,train
13655,train
6034,train
10582,train
19381,train
29754,train
21190,train
226,train
28870,train
13437,train
4863,train
11758,train
23518,train
22236,train
25224,train
13262,train
8439,train
25686,train
3596,train
16082,train
6894,train
26698,train
3127,train
29871,train
27444,train
29179,train
13597,train
14179,train
29637,train
23965,train
29139,train
5074,train
11782,train
11867,train
22318,train
10593,train
22957,train
13016,train
9908,train
1927,train
4165,train
29815,train
24781,train
10499,train
29717,train
27641,train
17375,train
2739,train
18105,train
15373,train
17016,train
21380,train
17400,train
23890,train
2048,train
28043,train
27842,train
26361,train
27768,train
11676,train
14435,train
6617,train
4504,train
6292,train
22896,train
17063,train
6829,train
12860,train
24058,train
19360,train
8542,train
2356,train
4042,train
618,train
28829,train
10454,train
9513,train
585,train
13739,train
3108,train
10308,train
4458,train
22635,train
16048,train
11558,train
1527,train
11523,train
6198,train
12836,train
1367,train
12403,train
10329,train
18658,train
26304,train
20979,train
23335,train
3125,train
27265,train
9362,train
21592,train
4580,train
9179,train
8964,train
28335,train
17836,train
23121,train
16052,train
14000,train
16491,train
614,train
22294,train
1738,train
12783,train
27531,train
26743,train
5459,train
10614,train
719,train
14995,train
20373,train
1412,train
21045,train
14499,train
4269,train
19792,train
22304,train
6024,train
13786,train
18339,train
17493,train
25197,train
22415,train
11495,train
9240,train
26498,train
12351,train
6067,train
12324,train
1449,train
11404,train
16212,train
9620,train
15336,train
24861,train
1419,train
10212,train
5912,train
19560,train
27779,train
5110,train
25365,train
11498,train
2350,train
6715,train
27806,train
24072,train
17445,train
10132,train
29816,train
10012,train
15718,train
6709,train
20324,train
17554,train
27757,train
3574,train
4953,train
9168,train
22882,train
1944,train
13042,train
25929,train
443,train
24861,train
13752,train
13543,train
3063,train
29835,train
6618,train
5923,train
14923,train
13516,train
2784,train
28907,train
14094,train
306,train
9728,train
11171,train
9595,train
14620,train
7385,train
22447,train
7584,train
18949,train
22300,train
18809,train
15006,train
14933,train
10640,train
15657,train
26342,train
8683,train
7605,train
6329,train
63,train
1495,train
2932,train
9412,train
23594,train
12014,train
16586,train
148,train
17008,train
16149,train
23075,train
19467,train
29359,train
1123,train
23640,train
10206,train
4785,train
3928,train
1271,train
4861,train
21155,train
28451,train
25591,train
8170,train
4774,train
21744,train
2912,train
3013,train
9224,train
16264,train
19212,train
5761,train
28263,train
11421,train
1811,train
8621,train
13898,train
12327,train
434,train
1617,train
28282,train
1618,train
16093,train
16675,train
13704,train
17365,train
28816,train
28961,train
29637,train
3718,train
29315,train
19492,train
28059,train
8439,train
18595,train
24827,train
13548,train
3591,train
10653,train
20423,train
1563,train
1609,train
15627,train
5082,train
19597,train
3266,train
2905,train
1189,train
14095,train
25439,train
9297,train
7318,train
10805,train
24992,train
12186,train
19740,train
1393,train
21286,train
11201,train
4967,train
28083,train
4046,train
3576,train
21977,train
20531,train
27663,train
12079,train
25899,train
19637,train
1221,train
18466,train
3915,train
8494,train
7373,train
15867,train
29470,train
26179,train
11902,train
17404,train
18493,train
1437,train
21358,train
9392,train
1830,train
741,train
27830,train
28081,train
22099,train
19514,train
7898,train
20646,train
28143,train
14733,train
24065,train
17805,train
5008,train
6136,train
11218,train
18891,train
1657,train
14255,train
4852,train
3937,train
7452,train
26103,train
16271,train
4584,train
28856,train
10088,train
12151,train
3509,train
12002,train
4584,train
18008,train
9737,train
27860,train
19483,train
10004,train
5884,train
13430,train
29816,train
664,train
17563,train
20903,train
22154,train
7993,train
4374,train
3866,train
5907,train
14297,train
15594,train
391,train
9305,train
11441,train
22769,train
17872,train
16796,train
7789,train
11069,train
8794,train
1293,train
23162,train
17085,train
2202,train
16175,train
20555,train
25433,train
17298,train
3465,train
15205,train
27467,train
28420,train
21497,train
6748,train
15940,train
6190,train
3509,train
29421,train
2391,train
24375,train
13453,train
19103,train
2901,train
25656,train
6736,train
3061,train
13015,train
26692,train
1893,train
21482,train
7397,train
11301,train
26898,train
9638,train
21869,train
10490,train
23600,train
14649,train
16327,train
2082,train
1052,train
858,train
11936,train
11470,train
15434,train
22715,train
21814,train
5578,train
21042,train
26151,train
9462,train
5136,train
7847,train
833,train
8914,train
10489,train
8978,train
5776,train
22907,train
29193,train
14743,train
25198,train
883,train
11069,train
14913,train
23342,train
28862,train
11938,train
5944,train
1105,train
8487,train
5300,val
5285,val
11750,val
19444,val
23037,val
18778,val
28515,val
10599,val
5271,val
9738,val
20958,val
20466,val
13089,val
21034,val
29184,val
19309,val
15271,val
3938,val
12184,val
16656,val
19333,val
1826,val
12824,val
18703,val
23113,val
10349,val
20486,val
18098,val
15740,val
13049,val
564,val
6890,val
24121,val
9447,val
9458,val
29220,val
2353,val
29974,val
23300,val
29275,val
6967,val
5935,val
28911,val
17564,val
6008,val
12773,val
3639,val
17195,val
1810,val
29513,val
28367,val
24120,val
1009,val
17017,val
25914,val
2922,val
19618,val
16784,val
5206,val
28575,val
18636,val
24024,val
24084,val
16777,val
17311,val
24028,val
19066,val
15242,val
23683,val
28341,val
10059,val
8784,val
13170,val
6648,val
14868,val
8578,val
7005,val
2557,val
12407,val
24784,val
21753,val
29931,val
2072,val
3465,val
6662,val
3778,val
9754,val
6528,val
1742,val
22940,val
28137,val
11467,val
6857,val
23879,val
20569,val
24045,val
24402,val
10221,val
20907,val
16339,val
1087,val
16080,val
5629,val
4931,val
10534,val
24952,val
17665,val
24709,val
436,test
3214,test
3577,test
4829,test
1865,test
2004,test
4536,test
4208,test
2805,test
3660,test
4743,test
4227,test
3262,test
456,test
3433,test
2460,test
4059,test
736,test
4611,test
3895,test
4940,test
2947,test
3687,test
40,test
3470,test
3433,test
4561,test
1465,test
2241,test
1536,test
2160,test
4404,test
2639,test
551,test
2845,test
2477,test
2605,test
3936,test
3206,test
2826,test
3181,test
1094,test
4049,test
1495,test
3095,test
3994,test
1347,test
45,test
3627,test
4054,test
928,test
4186,test
953,test
2911,test
2929,test
4339,test
3706,test
1615,test
3724,test
4178,test
4631,test
2002,test
2099,test
2590,test
1258,test
1205,test
3882,test
174,test
317,test
3045,test
2031,test
2739,test
3319,test
1767,test
2713,test
2569,test
4466,test
3222,test
3013,test
1,test
558,test
21,test
2592,test
908,test
3245,test
53,test
2345,test
570,test
3084,test
4350,test
670,test
700,test
2441,test
4674,test
3116,test
1263,test
2818,test
1525,test
4000,test
1631,test
175,test
1510,test
1457,test
2309,test
1203,test
2642,test
2660,test
3145,test
