index,set
12116,train
10196,train
4820,train
4182,train
7443,train
25257,train
7490,train
28790,train
6098,train
2856,train
5063,train
9145,train
21511,train
21772,train
11530,train
17857,train
1904,train
8920,train
21788,train
21774,train
10658,train
9237,train
15926,train
2760,train
20517,train
27596,train
18106,train
6412,train
18766,train
9759,train
22872,train
25101,train
2610,train
8939,train
28118,train
8516,train
16867,train
4765,train
28553,train
15530,train
14227,train
5729,train
14246,train
26171,train
1880,train
24037,train
16657,train
21578,train
21483,train
19595,train
11953,train
9831,train
4952,train
21883,train
16507,train
18663,train
9193,train
2894,train
27356,train
17030,train
8414,train
27835,train
14686,train
5597,train
25087,train
12488,train
22235,train
1088,train
23041,train
13449,train
20876,train
29315,train
28388,train
20653,train
10021,train
18501,train
13280,train
8481,train
21740,train
21639,train
6882,train
21558,train
18091,train
590,train
25193,train
24007,train
28734,train
16459,train
28968,train
2474,train
21554,train
2139,train
18122,train
9258,train
1704,train
428,train
10617,train
6321,train
11547,train
19063,train
24132,train
18573,train
9126,train
2611,train
15868,train
19561,train
14169,train
15237,train
17248,train
7485,train
23725,train
27612,train
11568,train
2594,train
27493,train
3389,train
27486,train
29353,train
29138,train
24967,train
25963,train
25349,train
26090,train
4206,train
29588,train
6663,train
12799,train
19331,train
8411,train
11752,train
10363,train
13614,train
1328,train
26530,train
156,train
15826,train
29389,train
16119,train
14406,train
26632,train
3996,train
1846,train
3152,train
11156,train
7596,train
25174,train
437,train
2146,train
11803,train
2553,train
13372,train
10074,train
11963,train
14367,train
9975,train
9124,train
5983,train
10324,train
22594,train
19406,train
7518,train
4389,train
1898,train
24379,train
21736,train
10207,train
1709,train
15093,train
24112,train
6735,train
4441,train
17511,train
23546,train
20118,train
14287,train
3338,train
5586,train
7297,train
3151,train
144,train
18252,train
17894,train
6827,train
20618,train
9280,train
20178,train
14575,train
1380,train
2338,train
9148,train
10418,train
10224,train
27870,train
6683,train
9042,train
22052,train
9939,train
14533,train
21979,train
1594,train
9136,train
22367,train
5256,train
13106,train
29778,train
22568,train
11905,train
16762,train
12321,train
28518,train
25107,train
21400,train
8061,train
3369,train
28276,train
15046,train
24445,train
9324,train
15754,train
27961,train
29263,train
29786,train
10460,train
17071,train
11641,train
21022,train
2626,train
13998,train
27807,train
28800,train
25889,train
21904,train
15105,train
18393,train
16584,train
6649,train
29070,train
648,train
25948,train
6131,train
19828,train
18947,train
29356,train
19192,train
838,train
13114,train
27423,train
10218,train
11455,train
27145,train
5993,train
17506,train
1883,train
29459,train
27014,train
13794,train
12862,train
6271,train
24860,train
29125,train
7123,train
24215,train
16318,train
21652,train
2643,train
1673,train
11694,train
5712,train
16314,train
27384,train
6883,train
16727,train
1553,train
7323,train
19042,train
28126,train
13390,train
14417,train
16472,train
23825,train
14625,train
23817,train
7212,train
18724,train
24821,train
14857,train
15814,train
5134,train
9603,train
26145,train
14781,train
24337,train
628,train
25375,train
13283,train
23067,train
29508,train
29368,train
9445,train
8747,train
17291,train
26787,train
24811,train
5555,train
14029,train
20303,train
14896,train
27464,train
9997,train
15009,train
26178,train
24444,train
23593,train
24034,train
8243,train
12093,train
1847,train
17436,train
17700,train
2697,train
9377,train
7758,train
17049,train
11718,train
21512,train
417,train
22005,train
15294,train
1367,train
25539,train
17443,train
18166,train
5705,train
21261,train
21051,train
18068,train
7516,train
27363,train
23768,train
4541,train
21204,train
26516,train
22072,train
13052,train
3718,train
6732,train
27250,train
15275,train
26738,train
6397,train
22652,train
29838,train
29096,train
18145,train
22707,train
14374,train
17252,train
16445,train
8725,train
15350,train
12456,train
11373,train
12335,train
3101,train
16888,train
9367,train
22759,train
22204,train
10609,train
17707,train
1639,train
13674,train
21208,train
7918,train
2007,train
10335,train
25218,train
6548,train
10932,train
21353,train
15938,train
17902,train
23828,train
20520,train
23201,train
4976,train
4472,train
8557,train
15647,train
286,train
7920,train
26000,train
5717,train
12292,train
15103,train
29831,train
26487,train
6988,train
20739,train
3704,train
25311,train
25390,train
19611,train
24692,train
27329,train
7724,train
9233,train
18427,train
23556,train
1662,train
26122,train
12129,train
16651,train
28853,train
14583,train
14641,train
12809,train
23395,train
20784,train
27271,train
16562,train
26292,train
15918,train
480,train
11957,train
16717,train
13234,train
23279,train
26406,train
21952,train
14836,train
2661,train
16020,train
12423,train
22341,train
1069,train
11973,train
29540,train
14542,train
11435,train
3346,train
16125,train
7814,train
8619,train
15939,train
5472,train
10290,train
19808,train
13515,train
11143,train
16525,train
1665,train
29950,train
48,train
2361,train
19910,train
3050,train
15577,train
2151,train
14472,train
23590,train
26569,train
20175,train
18031,train
16997,train
5362,train
2646,train
5049,train
17875,train
8423,train
