index,set
16945,train
8300,train
13690,train
9647,train
15500,train
25425,train
27419,train
5892,train
19703,train
26049,train
8272,train
10289,train
2286,train
12067,train
16182,train
11942,train
2110,train
18222,train
24414,train
23351,train
28600,train
18146,train
16474,train
20002,train
24194,train
22764,train
11954,train
15135,train
25351,train
12984,train
29799,train
3274,train
16495,train
19023,train
14406,train
14582,train
11765,train
3435,train
10554,train
13491,train
8302,train
7622,train
10994,train
13653,train
756,train
13187,train
23139,train
8218,train
14411,train
14552,train
5616,train
16541,train
3436,train
5327,train
547,train
19425,train
27761,train
6242,train
12735,train
5269,train
1478,train
7264,train
18030,train
4389,train
15306,train
13972,train
1426,train
20535,train
28443,train
9976,train
19108,train
6606,train
13734,train
1296,train
4883,train
9051,train
4797,train
8450,train
2303,train
4875,train
25668,train
21766,train
352,train
13365,train
4986,train
9039,train
20304,train
24780,train
26603,train
23724,train
27425,train
20101,train
29580,train
9306,train
5142,train
24593,train
4546,train
12056,train
18248,train
20896,train
10403,train
18268,train
3225,train
25618,train
20974,train
4386,train
23847,train
16766,train
4115,train
26431,train
13119,train
19498,train
15304,train
21386,train
5178,train
8377,train
19249,train
8864,train
16802,train
21462,train
2982,train
16617,train
17088,train
13612,train
14218,train
18650,train
7319,train
27944,train
2896,train
15734,train
7676,train
1001,train
9050,train
24985,train
28048,train
20604,train
14939,train
10935,train
24384,train
14008,train
9903,train
27726,train
20575,train
22803,train
17136,train
29876,train
495,train
9535,train
2239,train
21095,train
4241,train
804,train
7113,train
7596,train
23117,train
25192,train
10906,train
26922,train
14685,train
12673,train
29073,train
19758,train
13130,train
4416,train
2570,train
2325,train
13465,train
19940,train
7345,train
17830,train
7813,train
11952,train
21808,train
21922,train
5212,train
21591,train
9603,train
1266,train
5626,train
29529,train
29551,train
10316,train
6437,train
2405,train
13987,train
12935,train
5779,train
17182,train
9343,train
23303,train
17812,train
3447,train
18125,train
4341,train
26505,train
17823,train
21243,train
27279,train
684,train
24788,train
13188,train
4472,train
27811,train
4446,train
17914,train
20700,train
11271,train
773,train
18638,train
16042,train
24453,train
1373,train
6040,train
14178,train
27211,train
8240,train
25828,train
29986,train
8545,train
28337,train
27304,train
21007,train
25081,train
13358,train
5393,train
6656,train
15359,train
8961,train
5134,train
1755,train
8306,train
20193,train
28228,train
4426,train
21461,train
10321,train
11482,train
20941,train
96,train
4764,train
24999,train
26087,train
10198,train
8194,train
4310,train
15166,train
13305,train
601,train
22999,train
6532,train
26453,train
3509,train
15246,train
23864,train
12922,train
27481,train
12879,train
14064,train
253,train
20329,train
24329,train
28116,train
11395,train
15074,train
6181,train
23244,train
1991,train
23897,train
19016,train
12434,train
14630,train
22764,train
27286,train
22380,train
2634,train
1693,train
419,train
2997,train
26578,train
15835,train
3684,train
9787,train
21412,train
28944,train
14573,train
22294,train
10818,train
7597,train
6738,train
19128,train
12230,train
28214,train
11947,train
23507,train
11943,train
9241,train
29465,train
19741,train
17179,train
5152,train
11511,train
28365,train
2073,train
23144,train
281,train
19093,train
24541,train
29882,train
19422,train
4896,train
17743,train
1992,train
12111,train
16882,train
1666,train
24806,train
22535,train
21639,train
11361,train
1451,train
24510,train
12654,train
26681,train
13878,train
16058,train
28589,train
22664,train
16986,train
7309,train
614,train
24946,train
28156,train
10856,train
9192,train
3219,train
3362,train
28288,train
10512,train
10749,train
9519,train
29477,train
17995,train
29976,train
23866,train
5933,train
10698,train
898,train
24272,train
16756,train
10344,train
6382,train
19696,train
11253,train
20414,train
2034,train
29409,train
5723,train
19343,train
24182,train
19282,train
27961,train
16657,train
1269,train
17747,train
6367,train
4257,train
3227,train
18776,train
16719,train
505,train
1359,train
20155,train
103,train
11439,train
20327,train
5351,train
19025,train
23773,train
17153,train
12240,train
19255,train
3091,train
10328,train
13031,train
6988,train
22441,train
26944,train
16113,train
28879,train
1436,train
18017,train
3076,train
17397,train
28085,train
3716,train
10981,train
23956,train
27876,train
28451,train
18477,train
1967,train
27863,train
20184,train
