index,set
1408,train
29089,train
11592,train
27042,train
29305,train
16019,train
26910,train
19297,train
18814,train
25018,train
25694,train
6156,train
10450,train
2662,train
3667,train
14841,train
949,train
11396,train
2134,train
23389,train
15870,train
25087,train
19222,train
26690,train
8589,train
22434,train
105,train
2375,train
20536,train
21320,train
1617,train
24455,train
1588,train
22170,train
14804,train
11579,train
15333,train
13770,train
23334,train
15175,train
3477,train
17479,train
28687,train
15384,train
15563,train
26769,train
9986,train
3788,train
10039,train
20935,train
8983,train
29988,train
21422,train
4423,train
13309,train
19689,train
27575,train
29164,train
23041,train
236,train
4399,train
19903,train
1932,train
7069,train
23497,train
21146,train
26474,train
11519,train
20592,train
16447,train
27940,train
5342,train
14059,train
9358,train
21122,train
4969,train
26511,train
12474,train
27761,train
26047,train
27167,train
21167,train
17087,train
25106,train
26433,train
28093,train
3671,train
22561,train
7635,train
13598,train
5372,train
5976,train
19073,train
18717,train
27616,train
12662,train
26936,train
17094,train
27662,train
4182,train
13579,train
19943,train
13054,train
16006,train
8830,train
2315,train
26980,train
24205,train
20957,train
8514,train
7636,train
28297,train
4877,train
3703,train
22706,train
777,train
10803,train
14360,train
8159,train
11214,train
18766,train
12364,train
28972,train
21887,train
27131,train
24380,train
9113,train
13923,train
14632,train
10730,train
11483,train
244,train
1143,train
17167,train
11373,train
8038,train
20927,train
29742,train
2888,train
7129,train
9591,train
14009,train
22456,train
10963,train
12237,train
13853,train
67,train
4370,train
29888,train
18333,train
4292,train
19188,train
20187,train
5405,train
27970,train
29688,train
6393,train
1403,train
12878,train
27977,train
9053,train
982,train
19681,train
7992,train
12185,train
1605,train
8758,train
9574,train
14877,train
17652,train
16979,train
1651,train
24750,train
17619,train
11833,train
4347,train
27182,train
20927,train
7572,train
8988,train
16182,train
10342,train
23660,train
8341,train
12396,train
16264,train
27850,train
14115,train
10908,train
21564,train
13073,train
22079,train
5807,train
9290,train
21200,train
15960,train
21259,train
10102,train
912,train
27740,train
22327,train
23960,train
10489,train
1769,train
3601,train
20801,train
15202,train
17536,train
26531,train
13636,train
11490,train
9859,train
28428,train
9368,train
2211,train
12195,train
18375,train
8256,train
28818,train
9345,train
21982,train
130,train
15545,train
15927,train
1498,train
22997,train
27501,train
11528,train
14537,train
8031,train
9518,train
20357,train
27605,train
26473,train
10820,train
28833,train
6697,train
6448,train
27972,train
