index,set
10469,train
9735,train
26103,train
15379,train
12854,train
2938,train
5984,train
27893,train
27176,train
2196,train
2791,train
11924,train
27017,train
15775,train
10925,train
7280,train
21689,train
19051,train
22798,train
29842,train
15045,train
7998,train
16713,train
3593,train
14067,train
19052,train
16262,train
26797,train
10780,train
8124,train
3763,train
15835,train
4631,train
264,train
7557,train
2425,train
27375,train
23464,train
23982,train
19411,train
25845,train
23199,train
6276,train
24049,train
10153,train
21642,train
669,train
24126,train
967,train
7311,train
20929,train
4610,train
25268,train
7519,train
3973,train
1108,train
13268,train
16864,train
783,train
15250,train
4197,train
23033,train
23168,train
20304,train
26389,train
8526,train
22442,train
22057,train
3013,train
5043,train
14153,train
18218,train
18271,train
18260,train
13642,train
22414,train
15970,train
11481,train
574,train
21852,train
27276,train
0,train
10033,train
1548,train
6397,train
9707,train
16650,train
20514,train
8103,train
18365,train
23680,train
8551,train
3995,train
29803,train
13200,train
7123,train
6856,train
2041,train
17043,train
14544,train
26796,train
20355,train
17171,train
11895,train
16511,train
14903,train
4705,train
17759,train
2092,train
12612,train
23172,train
9990,train
19088,train
27026,train
29983,train
2317,train
17494,train
24303,train
26868,train
13490,train
6586,train
14493,train
17947,train
19105,train
21494,train
15370,train
12280,train
20174,train
26835,train
2494,train
26699,train
29978,train
28902,train
1346,train
27145,train
28971,train
1325,train
7846,train
17486,train
15668,train
13343,train
25155,train
383,train
7119,train
19518,train
18471,train
19958,train
13687,train
14553,train
18306,train
3383,train
19737,train
3641,train
3857,train
11969,train
6517,train
27817,train
23066,train
28238,train
9667,train
14834,train
5266,train
27036,train
16587,train
3005,train
373,train
22115,train
7207,train
22372,train
9665,train
21610,train
16296,train
5285,train
990,train
23035,train
3554,train
22943,train
17187,train
22337,train
19227,train
17388,train
23602,train
23516,train
23578,train
19716,train
15997,train
29315,train
20196,train
28194,train
28387,train
27760,train
1191,train
20371,train
27621,train
26714,train
20629,train
7639,train
2560,train
8595,train
23908,train
20149,train
11138,train
16158,train
27323,train
6767,train
19346,train
13797,train
24336,train
7982,train
22901,train
12468,train
26587,train
12724,train
27023,train
1832,train
16623,train
24240,train
5201,train
7900,train
18315,train
19815,train
11807,train
1034,train
14118,train
7998,train
24497,train
24745,train
18336,train
22933,train
11051,train
23096,train
26827,train
29194,train
26248,train
991,train
5717,train
9410,train
6642,train
25767,train
5848,train
15603,train
24390,train
18599,train
12466,train
26266,train
28035,train
9260,train
4698,train
7730,train
23242,train
25865,train
1323,train
2626,train
13884,train
22255,train
18993,train
17756,train
9542,train
15144,train
13966,train
21652,train
6227,train
22861,train
10391,train
9233,train
12567,train
17353,train
8173,train
18664,train
104,train
19829,train
15131,train
15849,train
11131,train
5701,train
12383,train
21158,train
20978,train
19810,train
21114,train
15260,train
29413,train
23230,train
29002,train
17722,train
13591,train
29988,train
7740,train
28516,train
18566,train
7017,train
24019,train
16171,train
22269,train
13237,train
24409,train
16924,train
15770,train
3763,train
20344,train
23439,train
