index,set
7734,train
15921,train
23533,train
2682,train
2823,train
13481,train
1985,train
39,train
23211,train
20139,train
13075,train
19180,train
28275,train
23583,train
6403,train
8619,train
22459,train
12837,train
1071,train
20103,train
7247,train
10524,train
29138,train
7311,train
29911,train
551,train
10850,train
29109,train
24038,train
14220,train
25866,train
25089,train
1166,train
342,train
15346,train
25410,train
17925,train
2907,train
22031,train
19994,train
14978,train
11582,train
27446,train
15963,train
20948,train
15011,train
26434,train
22312,train
13880,train
12640,train
22146,train
2214,train
25327,train
20526,train
17482,train
26195,train
12111,train
12013,train
15900,train
26265,train
20457,train
27115,train
25161,train
4830,train
8877,train
18974,train
13324,train
15733,train
1477,train
12288,train
21678,train
27380,train
22780,train
17432,train
10553,train
23066,train
20999,train
5748,train
8714,train
6678,train
159,train
8482,train
9062,train
15271,train
29924,train
28811,train
21143,train
9702,train
7478,train
7180,train
27500,train
23779,train
22259,train
20471,train
3139,train
21243,train
22680,train
20512,train
21778,train
2825,train
3974,train
15082,train
12113,train
20334,train
8507,train
17920,train
15663,train
21621,train
22853,train
22518,train
22950,train
23546,train
27313,train
3806,train
28761,train
28118,train
8621,train
11318,train
19662,train
21826,train
26172,train
25888,train
1566,train
19088,train
19454,train
18450,train
7163,train
17405,train
23866,train
26819,train
17541,train
966,train
18711,train
2946,train
28890,train
26774,train
13085,train
17996,train
19541,train
25283,train
22374,train
19023,train
5227,train
9827,train
28089,train
6307,train
18778,train
13422,train
22889,train
7732,train
18475,train
14034,train
4599,train
2505,train
6241,train
26890,train
4078,train
22182,train
16008,train
5351,train
2428,train
15825,train
693,train
17299,train
13713,train
105,train
3246,train
10898,train
23773,train
7737,train
25878,train
1256,train
22362,train
326,train
11918,train
22487,train
7016,train
24616,train
29178,train
2852,train
5006,train
20458,train
13435,train
18090,train
17857,train
75,train
4593,train
14022,train
3597,train
468,train
27310,train
11255,train
29562,train
26453,train
7020,train
26393,train
21391,train
24229,train
644,train
13433,train
25535,train
25371,train
20758,train
1337,train
20483,train
11609,train
22973,train
12147,train
19905,train
22343,train
7250,train
20685,train
13916,train
24349,train
17545,train
20502,train
15180,train
24285,train
28864,train
19524,train
19251,train
19981,train
14702,train
29448,train
1289,train
14139,train
27512,train
11238,train
15345,train
23177,train
3317,train
23552,train
6545,train
10007,train
28420,train
21085,train
643,train
3832,train
4923,train
8324,train
2639,train
19967,train
1173,train
2412,train
5570,train
1476,train
12186,train
29912,train
11295,train
2801,train
29795,train
6322,train
29458,train
1259,train
23619,train
6220,train
23123,train
14638,train
1234,train
556,train
13619,train
18412,train
20024,train
8146,train
20111,train
5242,train
2419,train
22499,train
6204,train
28109,train
6161,train
16168,train
27019,train
23028,train
12383,train
6767,train
19683,train
24069,train
18655,train
21792,train
29459,train
12223,train
6182,train
1009,train
21199,train
11990,train
1280,train
20618,train
3728,train
878,train
25504,train
23747,train
8028,train
28778,train
14344,train
4016,train
28787,train
8600,train
17973,train
14713,train
28598,train
2547,train
7234,train
15245,train
154,train
6397,train
6618,train
23709,train
24874,train
6678,train
10057,train
13481,train
28190,train
21315,train
26840,train
23120,train
22901,train
14147,train
12264,train
14892,train
167,train
28185,train
29682,train
14373,train
19292,train
28354,train
29000,train
24720,train
28093,train
22646,train
1354,train
26187,train
10368,train
1253,train
10822,train
5355,train
1199,train
27141,train
2347,train
16267,train
13095,train
15260,train
3505,train
14773,train
21403,train
28721,train
12422,train
25605,train
4016,train
16908,train
6423,train
2556,train
24530,train
18905,train
21280,train
28550,train
4171,train
14700,train
4848,train
7307,train
25624,train
1999,train
25094,train
18533,train
24585,train
17611,train
8719,train
5065,train
14502,train
22466,train
2282,train
12160,train
16027,train
17922,train
14220,train
22389,train
15923,train
15405,train
9765,train
28451,train
20017,train
29063,train
21008,train
2217,train
27448,train
20840,train
29134,train
16287,train
13566,train
27438,train
19438,train
5189,train
15790,train
2447,train
7622,train
22684,train
14485,train
5485,train
3879,train
25470,train
24365,train
4969,train
208,train
582,train
7500,train
24952,train
7406,train
17600,train
29955,train
17612,train
2701,train
5400,train
14701,train
9264,train
4444,train
