index,set
19532,train
14949,train
11677,train
19639,train
9324,train
26584,train
12746,train
9196,train
20349,train
25087,train
26575,train
3636,train
23639,train
19655,train
16037,train
469,train
19170,train
21438,train
23437,train
21559,train
1597,train
29560,train
28560,train
15648,train
29658,train
18477,train
16464,train
17313,train
24495,train
2586,train
25827,train
16799,train
1926,train
14360,train
1899,train
6647,train
18555,train
12337,train
24384,train
27189,train
26104,train
5712,train
17749,train
13244,train
14164,train
14263,train
21479,train
27059,train
21719,train
10151,train
6078,train
12179,train
21006,train
11450,train
24939,train
21445,train
10482,train
18307,train
22257,train
4127,train
8324,train
1358,train
5487,train
9654,train
9772,train
6723,train
19804,train
24280,train
280,train
8775,train
17749,train
24147,train
29136,train
1167,train
25,train
13804,train
3837,train
8083,train
26677,train
24265,train
21544,train
16526,train
24841,train
22248,train
20374,train
4720,train
23632,train
21934,train
8894,train
17399,train
1041,train
11712,train
15661,train
5244,train
19138,train
5644,train
4177,train
7400,train
28973,train
3683,train
269,train
19738,train
9511,train
25704,train
21952,train
29297,train
17213,train
16648,train
4972,train
23814,train
21546,train
22105,train
14478,train
5738,train
19176,train
6125,train
5176,train
24426,train
23928,train
2734,train
11962,train
2095,train
11092,train
7985,train
18358,train
19929,train
21255,train
5656,train
13957,train
28780,train
23518,train
24962,train
4175,train
11147,train
9235,train
22357,train
28426,train
8337,train
9008,train
680,train
5623,train
14506,train
2422,train
8618,train
11952,train
23297,train
21985,train
28076,train
1592,train
27875,train
225,train
1464,train
8110,train
17453,train
3985,train
22461,train
2196,train
18522,train
751,train
361,train
26635,train
24177,train
16265,train
363,train
1992,train
2679,train
724,train
23838,train
12663,train
29448,train
28125,train
9069,train
11815,train
17636,train
22623,train
21449,train
14921,train
6925,train
28981,train
25415,train
27327,train
14481,train
9546,train
1577,train
27004,train
9238,train
581,train
944,train
18860,train
26042,train
11951,train
16353,train
12247,train
3894,train
15114,train
21191,train
9173,train
21915,train
21722,train
24085,train
15138,train
24353,train
16634,train
25261,train
19001,train
111,train
16800,train
22950,train
11075,train
20365,train
15683,train
3047,train
4318,train
29814,train
16735,train
27993,train
13757,train
18691,train
22859,train
22817,train
20987,train
19710,train
20928,train
24133,train
24920,train
5886,train
25638,train
25509,train
22649,train
13280,train
25822,train
24197,train
2164,train
6119,train
9390,train
10317,train
25777,train
24872,train
8966,train
23491,train
20882,train
11531,train
22341,train
17513,train
2769,train
18929,train
439,train
18958,train
7306,train
9616,train
10545,train
18961,train
18091,train
10729,train
28848,train
23914,train
28157,train
12029,train
26960,train
26657,train
1344,train
10518,train
16576,train
10666,train
12581,train
22250,train
24959,train
17137,train
17888,train
13912,train
26072,train
13582,train
27879,train
9146,train
19661,train
3368,train
14351,train
12834,train
12100,train
15353,train
15937,train
13103,train
6601,train
227,train
216,train
11493,train
16112,train
3579,train
9654,train
29206,train
22719,train
693,train
11142,train
13006,train
26241,train
23017,train
9480,train
10458,train
10789,train
24739,train
4186,train
11072,train
26988,train
13143,train
3813,train
13791,train
9491,train
12473,train
10072,train
11116,train
26386,train
18325,train
24507,train
6177,train
15516,train
18393,train
2122,train
287,train
6544,train
24861,train
7127,train
22954,train
25649,train
10925,train
5638,train
13336,train
16099,train
11001,train
10195,train
18080,train
22137,train
25859,train
7766,train
4646,train
24316,train
18111,train
4947,train
17501,train
16373,train
7969,train
20536,train
27767,train
29061,train
24009,train
7993,train
1643,train
22366,train
14474,train
27199,train
27547,train
14739,train
24007,train
21053,train
4284,train
10076,train
24166,train
4605,train
2220,train
13714,train
9915,train
12970,train
4894,train
7983,train
25098,train
26350,train
19648,train
21319,train
23557,train
22848,train
26215,train
8090,train
7860,train
6189,train
10914,train
23303,train
14817,train
10090,train
1842,train
16358,train
16702,train
25287,train
13752,train
25366,train
25035,train
9817,train
7419,train
88,train
1298,train
27471,train
27156,train
17214,train
22044,train
29246,train
9145,train
28560,train
28015,train
12235,train
27000,train
1727,train
19623,train
1302,train
4401,train
25835,train
29868,train
17352,train
11512,train
17061,train
23084,train
8378,train
17325,train
4365,train
28773,train
26986,train
26494,train
1629,train
8806,train
6250,train
13747,train
6821,train
15513,train
4275,train
21963,train
19979,train
21229,train
10123,train
17914,train
29058,train
1968,train
2327,train
10608,train
27735,train
18146,train
19075,train
27405,train
29184,train
14297,train
6550,train
1518,train
11658,train
10540,train
21796,train
16814,train
2165,train
16706,train
4152,train
28375,train
21551,train
22968,train
21650,train
1063,train
7897,train
26419,train
6123,train
4503,train
12038,train
8113,train
11479,train
8343,train
7309,train
15135,train
22596,train
4327,train
24667,train
13768,train
21559,train
4069,train
12536,train
21327,train
11527,train
18653,train
25834,train
8971,train
26269,train
7595,train
14922,train
490,train
6784,train
22064,train
17084,train
25925,train
14862,train
20880,train
26011,train
23016,train
8289,train
4868,train
11793,train
1205,train
4128,train
12050,train
10822,train
5946,train
26705,train
3207,train
5077,train
23737,train
22547,train
11731,train
27008,train
12905,train
6484,val
9315,val
27778,val
24250,val
24293,val
23325,val
21399,val
16816,val
12155,val
22981,val
9977,val
7630,val
18664,val
9681,val
3696,val
4283,val
26639,val
16156,val
8581,val
5788,val
7339,val
11785,val
10878,val
18150,val
25825,val
26456,val
28808,val
10530,val
14943,val
10096,val
21598,val
4867,val
21194,val
12252,val
10495,val
11786,val
1438,val
12571,val
19546,val
11187,val
6514,val
9812,val
3185,val
22644,val
18053,val
3480,val
21099,val
440,val
23013,val
24394,val
22103,val
12857,val
22698,val
26676,val
23237,val
28308,val
1930,val
26202,val
16000,val
3396,val
18616,val
4646,val
24499,val
5540,val
14111,val
8345,val
23201,val
20195,val
3459,val
12063,val
19521,val
26660,val
20607,val
2706,val
29927,val
16571,val
21360,val
14987,val
15800,val
1067,val
15384,val
11775,val
25992,val
22563,val
6994,val
20100,val
3963,val
28573,val
16503,val
21979,val
19647,val
17601,val
24950,val
2573,val
13111,val
25452,val
13491,val
1301,val
3508,val
17324,val
15580,val
9180,val
22429,val
2740,val
27413,val
19435,val
2888,val
28309,val
748,test
4126,test
4577,test
954,test
1576,test
4435,test
1465,test
3630,test
4959,test
1203,test
3162,test
2385,test
3962,test
656,test
4609,test
3421,test
158,test
4672,test
3318,test
3486,test
4469,test
4816,test
1883,test
594,test
3382,test
1110,test
3783,test
265,test
539,test
728,test
1221,test
1952,test
4783,test
1705,test
537,test
2131,test
2411,test
1352,test
2700,test
1205,test
1035,test
530,test
4136,test
2833,test
796,test
4555,test
2374,test
342,test
4222,test
4511,test
3038,test
1767,test
2640,test
1216,test
1877,test
2483,test
2650,test
889,test
4897,test
4439,test
96,test
413,test
4299,test
370,test
4816,test
2582,test
3779,test
4067,test
478,test
985,test
1833,test
1012,test
4994,test
2549,test
4108,test
2701,test
2389,test
2602,test
4439,test
803,test
4321,test
2086,test
4190,test
3157,test
2511,test
4821,test
2401,test
4782,test
2939,test
3728,test
1076,test
3804,test
2092,test
2060,test
3478,test
2003,test
2741,test
17,test
3884,test
1335,test
4458,test
4596,test
967,test
2212,test
3603,test
1648,test
4702,test
1437,test
