index,set
21414,train
10507,train
16828,train
23062,train
15346,train
24215,train
8693,train
7971,train
9341,train
16161,train
10840,train
7494,train
4787,train
21086,train
23607,train
26893,train
19243,train
7011,train
12878,train
14457,train
1535,train
6821,train
21095,train
12692,train
8169,train
15181,train
10604,train
12999,train
19740,train
1660,train
17496,train
8795,train
20975,train
20814,train
8821,train
3781,train
5296,train
1614,train
28496,train
4152,train
17948,train
14808,train
1534,train
2220,train
2524,train
22512,train
13741,train
1857,train
13968,train
11701,train
3622,train
20897,train
20803,train
26918,train
8007,train
17719,train
1701,train
6574,train
22733,train
17533,train
24618,train
29366,train
12089,train
19677,train
18353,train
22903,train
8869,train
29603,train
1996,train
29024,train
12794,train
16759,train
5308,train
16840,train
4491,train
17917,train
16883,train
25441,train
4555,train
4544,train
6843,train
26777,train
1483,train
20654,train
12511,train
9389,train
20691,train
13757,train
2210,train
21391,train
2871,train
21724,train
5896,train
2514,train
23784,train
7171,train
10898,train
20715,train
12420,train
9377,train
26992,train
14634,train
22462,train
22675,train
20792,train
10451,train
17069,train
29559,train
24332,train
238,train
21206,train
18622,train
14025,train
893,train
23548,train
21958,train
20790,train
19861,train
3610,train
3686,train
23318,train
11200,train
24594,train
3816,train
7715,train
5536,train
28255,train
22880,train
28031,train
23986,train
6934,train
7988,train
7988,train
3491,train
10197,train
14835,train
14536,train
4829,train
23764,train
9997,train
12747,train
9806,train
17421,train
1438,train
3763,train
17157,train
26106,train
955,train
4683,train
20631,train
1211,train
24491,train
22418,train
3352,train
8645,train
1532,train
183,train
27163,train
5854,train
23092,train
22268,train
7575,train
22079,train
18718,train
3472,train
23603,train
7198,train
12384,train
22919,train
9681,train
29956,train
19379,train
12821,train
18646,train
11829,train
28330,train
18981,train
8591,train
2421,train
27132,train
13675,train
6730,train
7986,train
29371,train
19583,train
15386,train
5268,train
27798,train
18017,train
29526,train
16741,train
12483,train
17239,train
11748,train
24057,train
10881,train
13858,train
4809,train
26341,train
3542,train
13699,train
25125,train
24590,train
2103,train
6414,train
6307,train
3989,train
11978,train
20355,train
18350,train
5628,train
10166,train
23906,train
9165,train
15715,train
23838,train
2518,train
6755,train
1900,train
5350,train
9149,train
6710,train
13477,train
12802,train
10725,train
25939,train
14446,train
9439,train
19599,train
5485,train
12334,train
17547,train
13652,train
8167,train
9990,train
24685,train
1164,train
458,train
2437,train
1708,train
28198,train
24866,train
6245,train
5206,train
2418,train
3923,train
20766,train
7108,train
22673,train
2609,train
16515,train
12741,train
4825,train
12251,train
5811,train
12446,train
24128,train
22114,train
11081,train
22548,train
13620,train
17510,train
8138,train
28493,train
26632,train
29709,train
2930,train
14344,train
21396,train
1765,train
6402,train
10469,train
13653,train
23143,train
25144,train
18424,train
18730,train
13347,train
27786,train
15986,train
6472,train
284,train
28620,train
19747,train
4412,train
16038,train
21875,train
25698,train
5812,train
7839,train
1366,train
27012,train
9264,train
4264,train
17415,train
28937,train
18470,train
12772,train
18016,train
12557,train
14764,train
15372,train
11972,train
29742,train
18824,train
22892,train
1589,train
2706,train
24737,train
3091,train
14014,train
9088,train
3246,train
14068,train
28921,train
13785,train
23161,train
28508,train
7321,train
27690,train
4419,train
26436,train
20924,train
3001,train
18608,train
27877,train
17572,train
24565,train
5218,train
517,train
1497,train
21900,train
28833,train
25649,train
1794,train
3190,train
15161,train
15322,train
29369,train
2366,train
22431,train
24948,train
21333,train
21172,train
14114,train
26403,train
3205,train
8569,train
16967,train
6048,train
26169,train
1203,train
28478,train
10058,train
10853,train
20900,train
2954,train
17440,train
28952,train
29495,train
13178,train
16103,train
18869,train
5060,train
28348,train
13942,train
22262,train
20911,train
8716,train
4179,train
17010,train
25945,train
27660,train
6582,train
28654,train
19842,train
16485,train
2896,train
11642,train
29437,train
14065,train
25282,train
740,train
4436,train
17139,train
19320,train
26120,train
26625,train
17557,train
21706,train
29813,train
16059,train
7112,train
16727,train
2683,train
27123,train
22239,train
6753,train
65,train
20261,train
7815,train
4305,train
13534,train
21283,train
16767,train
9832,train
24393,train
11616,train
20320,train
25235,train
627,train
8615,train
756,train
18376,train
20953,train
17215,train
9534,train
15791,train
10639,train
22164,train
647,train
17499,train
12494,train
20070,train
29484,train
3132,train
23889,train
10047,train
7855,train
14682,train
9287,train
24496,train
4238,train
8853,train
325,train
7852,train
16569,train
28062,train
22853,train
7271,train
28713,train
24995,train
14110,train
24447,train
24929,train
15442,train
27021,train
25795,train
13436,train
29107,train
10149,train
15059,train
19550,train
3805,train
22776,train
26367,train
5364,train
16565,train
25825,train
25289,train
26497,train
27061,train
10990,train
12064,train
4044,train
14439,train
14698,train
13494,train
20255,train
26795,train
6562,train
16242,train
15903,train
8928,train
5236,train
9493,train
13555,train
13429,train
3853,train
15842,train
22996,train
10325,train
7342,train
19815,train
10636,train
779,train
4816,train
9809,train
29121,train
11111,train
9992,train
14809,train
16696,train
19764,train
14361,train
5717,train
19136,train
25944,train
11590,train
26966,train
23695,val
10856,val
672,val
10452,val
13286,val
9839,val
17454,val
19397,val
10538,val
18575,val
10577,val
16641,val
18512,val
3021,val
11060,val
2994,val
1262,val
21966,val
2685,val
11933,val
6519,val
5868,val
23248,val
16232,val
5194,val
854,val
20642,val
23343,val
22329,val
14548,val
22599,val
12724,val
1886,val
21396,val
5439,val
15597,val
10011,val
20732,val
15488,val
7454,val
4200,val
19507,val
19217,val
10814,val
2367,val
9113,val
12198,val
15338,val
12035,val
20250,val
8303,val
24882,val
20350,val
18163,val
25872,val
3790,val
15549,val
3336,val
29982,val
18434,val
19377,val
26692,val
7105,val
5371,val
23156,val
6759,val
25686,val
15007,val
8093,val
24502,val
17349,val
25540,val
21118,val
2095,val
28378,val
1643,val
13309,val
9028,val
23841,val
11728,val
4180,val
19479,val
10488,val
4783,val
14892,val
3453,val
8776,val
6152,val
20881,val
27750,val
16263,val
14688,val
25317,val
7398,val
10972,val
13763,val
14820,val
10816,val
27795,val
20811,val
1072,val
2823,val
20184,val
16618,val
9947,val
19929,val
10339,val
17486,val
222,test
4857,test
849,test
2891,test
2457,test
182,test
4461,test
4916,test
2426,test
3453,test
2456,test
194,test
2703,test
2188,test
1210,test
4045,test
4804,test
1263,test
4423,test
2083,test
1856,test
3443,test
1138,test
175,test
3942,test
1916,test
3313,test
2448,test
3229,test
4122,test
4195,test
1821,test
2611,test
1729,test
3761,test
725,test
1988,test
3757,test
3846,test
2910,test
3342,test
1603,test
2817,test
406,test
3110,test
4717,test
4100,test
1856,test
4183,test
1703,test
2799,test
2756,test
4933,test
2681,test
1481,test
4873,test
1330,test
3977,test
4462,test
333,test
1564,test
3667,test
2301,test
3023,test
3036,test
469,test
3271,test
2088,test
4169,test
2425,test
1991,test
4689,test
2052,test
1172,test
545,test
1389,test
4072,test
2709,test
2254,test
1145,test
1528,test
498,test
111,test
4654,test
2836,test
2294,test
4988,test
2702,test
1128,test
1162,test
1921,test
4907,test
2304,test
3322,test
1804,test
1976,test
2470,test
174,test
2748,test
3349,test
3467,test
1032,test
2592,test
2684,test
3513,test
3356,test
1996,test
4571,test
