index,set
4965,train
792,train
27465,train
21651,train
24727,train
28842,train
28444,train
17299,train
12077,train
14853,train
18141,train
23060,train
13474,train
26020,train
21231,train
7671,train
15285,train
592,train
19453,train
10044,train
7776,train
21603,train
5942,train
2038,train
10401,train
21926,train
7206,train
12932,train
1306,train
18340,train
28429,train
13801,train
9104,train
29804,train
18438,train
29257,train
19067,train
1398,train
19886,train
7341,train
1946,train
11161,train
5958,train
1594,train
3314,train
27874,train
26599,train
11264,train
28411,train
10839,train
24254,train
23162,train
15330,train
24782,train
12127,train
12496,train
1214,train
16250,train
5603,train
8296,train
2071,train
14445,train
20601,train
25185,train
15966,train
8398,train
3120,train
6923,train
24219,train
29846,train
10777,train
11696,train
2053,train
11384,train
4193,train
29122,train
13518,train
14167,train
28409,train
20474,train
9613,train
4369,train
16861,train
28390,train
2422,train
25430,train
13993,train
3638,train
2763,train
14106,train
28493,train
23922,train
18401,train
23206,train
17917,train
12765,train
29727,train
1512,train
20930,train
12673,train
6464,train
16733,train
1308,train
7765,train
25588,train
28991,train
29626,train
2368,train
8328,train
20729,train
3769,train
3134,train
18881,train
517,train
4706,train
1580,train
11189,train
10876,train
1954,train
5268,train
22679,train
13876,train
22818,train
10359,train
5033,train
14404,train
17631,train
12757,train
21461,train
215,train
28756,train
9729,train
20963,train
12102,train
21666,train
388,train
15392,train
22545,train
982,train
18686,train
2108,train
5749,train
8678,train
3182,train
2933,train
3250,train
25838,train
5140,train
26882,train
24295,train
228,train
3690,train
26328,train
6239,train
14665,train
7730,train
20930,train
22772,train
14697,train
28697,train
29443,train
6083,train
4797,train
17572,train
7454,train
22750,train
22942,train
5081,train
12483,train
3708,train
11479,train
5102,train
5440,train
14575,train
921,train
9193,train
3084,train
11453,train
3891,train
21490,train
24972,train
16696,train
29844,train
3778,train
21018,train
23005,train
7962,train
19905,train
28118,train
11272,train
23064,train
14178,train
17779,train
4835,train
588,train
21898,train
10132,train
2949,train
10237,train
13687,train
22491,train
22739,train
14311,train
22831,train
11807,train
19198,train
5053,train
5259,train
22454,train
23250,train
7142,train
21668,train
26147,train
25368,train
25764,train
1367,train
28973,train
23967,train
1341,train
21336,train
12550,train
25114,train
18838,train
27911,train
22555,train
1054,train
21985,train
10520,train
4856,train
28091,train
20611,train
1832,train
14512,train
317,train
7377,train
13842,train
24794,train
18718,train
28594,train
1186,train
1259,train
2168,train
11332,train
785,train
20012,train
27215,train
11121,train
18488,train
5243,train
12248,train
6348,train
28716,train
7552,train
2417,train
29945,train
3280,train
4772,train
29298,train
17791,train
9718,train
23331,train
28012,train
2496,train
11005,train
25144,train
25774,train
20918,train
10066,train
14391,train
9599,train
5025,train
3913,train
26587,train
20474,train
21089,train
26536,train
21110,train
2211,train
8919,train
4920,train
15199,train
23029,train
17700,train
21759,train
12966,train
9047,train
23012,train
18468,train
7194,train
14750,train
25444,train
24897,train
26186,train
9415,train
23348,train
21802,train
7840,train
29317,train
20249,train
19074,train
4613,train
26769,train
7062,train
21637,train
24064,train
11088,train
3056,train
27224,train
20017,train
12448,train
14803,train
15143,train
19370,train
21670,train
21221,train
26648,train
21798,train
26147,train
18112,train
24098,train
24455,train
28397,train
28618,train
23919,train
15433,train
11211,train
11032,train
8050,train
22744,train
26549,train
4678,train
23004,train
6109,train
8257,train
8184,train
21736,train
9833,train
15306,train
28342,train
29356,train
13603,train
23100,train
4788,train
14188,train
29252,train
16421,train
25641,train
14880,train
16688,train
14002,train
1528,train
8756,train
19112,train
21255,train
10128,train
14167,train
10378,train
26392,train
22437,train
21892,train
27424,train
13158,train
16794,train
6264,train
10754,train
9064,train
3545,train
4289,train
18556,train
27442,train
26931,train
9091,train
15616,train
29048,train
22715,train
1015,train
1752,train
18420,train
1175,train
21631,train
10972,train
26764,train
15569,train
29548,train
9520,train
20497,train
455,train
6901,train
27675,train
21393,train
26567,train
9280,train
5530,train
3459,train
19877,train
28487,train
11181,train
3319,train
2117,train
29759,train
2036,train
20769,train
2197,train
13750,train
11697,train
14837,train
2789,train
27093,train
205,train
5193,train
26949,train
6622,train
17886,train
14552,train
2912,train
15138,train
10905,train
22889,train
475,train
8019,train
21868,train
19917,train
15046,train
25147,train
16063,train
20483,train
4129,train
24671,train
3368,train
19780,train
1823,train
19019,train
5026,train
25096,train
9449,train
15667,train
5093,train
20905,train
8130,train
20213,train
28364,train
26671,train
3031,train
26042,train
6840,train
7034,train
20509,train
12892,train
26436,train
8431,train
10625,train
6362,train
25329,train
614,train
6019,train
3123,train
9563,train
12588,train
19322,train
8880,train
8601,train
9469,train
15086,train
7019,train
6258,train
29282,train
29112,train
19109,train
2765,train
6752,train
14940,train
870,train
2055,train
19006,train
28740,train
17503,train
5820,train
27492,train
11557,train
25449,train
788,train
7514,train
7050,train
20089,train
7964,train
24239,train
16609,train
13231,train
7900,train
17989,train
20929,train
22450,train
6926,train
24347,train
13714,train
26965,train
2226,train
3203,train
28552,train
24108,train
14914,val
12983,val
24332,val
25353,val
29665,val
22642,val
501,val
29271,val
20677,val
2776,val
9349,val
6199,val
22732,val
13912,val
16035,val
10892,val
15680,val
5174,val
25537,val
18568,val
5527,val
6706,val
8125,val
22390,val
19240,val
19111,val
28392,val
16972,val
20343,val
14692,val
1024,val
17916,val
29972,val
11832,val
27369,val
12984,val
819,val
7941,val
13617,val
8922,val
26162,val
23420,val
8190,val
19212,val
1063,val
22317,val
25565,val
26514,val
23886,val
22217,val
4273,val
28904,val
17511,val
29363,val
2263,val
10323,val
22619,val
27437,val
10188,val
15857,val
11093,val
11747,val
15038,val
18699,val
20103,val
26458,val
10124,val
18979,val
25595,val
11890,val
5087,val
17453,val
27881,val
3603,val
475,val
10636,val
136,val
17285,val
9548,val
24224,val
25595,val
23290,val
22931,val
10703,val
5999,val
28040,val
17792,val
901,val
27905,val
5394,val
3846,val
17601,val
23564,val
5491,val
22212,val
389,val
1116,val
26884,val
28319,val
23850,val
16384,val
18731,val
1629,val
11889,val
12162,val
7601,val
2433,val
28532,val
2346,test
1279,test
953,test
2910,test
3923,test
3050,test
2407,test
749,test
4285,test
786,test
696,test
1523,test
3239,test
1824,test
3430,test
857,test
1847,test
1497,test
3515,test
3921,test
3877,test
3727,test
1309,test
4493,test
389,test
3088,test
1016,test
3116,test
708,test
2507,test
4948,test
2710,test
543,test
2077,test
4697,test
4661,test
1671,test
231,test
34,test
2971,test
4822,test
3715,test
999,test
1975,test
3051,test
510,test
806,test
3020,test
4357,test
3671,test
2942,test
2356,test
71,test
1461,test
1701,test
3407,test
2650,test
2282,test
41,test
2867,test
474,test
4306,test
1219,test
615,test
1532,test
785,test
2219,test
3858,test
1492,test
4518,test
1730,test
1111,test
2754,test
832,test
3559,test
667,test
3536,test
2126,test
246,test
3080,test
1829,test
2714,test
4115,test
3560,test
3411,test
4877,test
1278,test
1957,test
735,test
641,test
2414,test
4981,test
3976,test
251,test
4975,test
44,test
1702,test
4139,test
4788,test
940,test
3236,test
2878,test
1885,test
3090,test
1941,test
828,test
4302,test
1961,test
