index,set
20130,train
22815,train
17733,train
681,train
27601,train
23783,train
20698,train
3155,train
10859,train
22060,train
4551,train
3714,train
1138,train
26333,train
5846,train
19309,train
10883,train
25019,train
25483,train
27383,train
11489,train
18585,train
21681,train
24116,train
26831,train
18231,train
12114,train
16079,train
8688,train
28443,train
3749,train
19807,train
17050,train
25503,train
18643,train
29197,train
219,train
5971,train
23697,train
17675,train
28556,train
12426,train
6868,train
18468,train
12492,train
18355,train
21243,train
19754,train
21332,train
25859,train
12758,train
5426,train
27801,train
401,train
25274,train
25799,train
19295,train
3018,train
7111,train
28815,train
2888,train
7280,train
2018,train
20577,train
5553,train
28306,train
9816,train
20928,train
25227,train
3070,train
422,train
15694,train
24766,train
10462,train
4597,train
3668,train
8761,train
5738,train
10021,train
12069,train
11864,train
19299,train
20837,train
19753,train
4638,train
23221,train
16170,train
1069,train
16227,train
8450,train
11224,train
13466,train
9428,train
19910,train
6204,train
6170,train
11071,train
29849,train
28769,train
18819,train
21312,train
20822,train
13478,train
15224,train
17192,train
14967,train
17487,train
20714,train
25247,train
23836,train
5904,train
18695,train
9694,train
20100,train
15535,train
20568,train
9533,train
2562,train
20415,train
5325,train
25484,train
23303,train
1940,train
14789,train
2068,train
21504,train
24471,train
1195,train
7840,train
6206,train
9036,train
683,train
5571,train
7540,train
10094,train
13136,train
2647,train
162,train
15233,train
18085,train
38,train
21055,train
5020,train
21174,train
16043,train
15422,train
10515,train
9835,train
1410,train
27605,train
1497,train
2254,train
21001,train
23546,train
8332,train
26186,train
15910,train
13210,train
3172,train
12556,train
23009,train
14648,train
18357,train
25342,train
15518,train
17932,train
16960,train
21107,train
15592,train
13811,train
15748,train
27519,train
16376,train
5837,train
9353,train
2013,train
25476,train
23382,train
10701,train
6918,train
26145,train
25023,train
27179,train
10743,train
16952,train
6008,train
16707,train
25408,train
3410,train
1294,train
25108,train
20538,train
12059,train
14871,train
27566,train
2913,train
13779,train
17482,train
2317,train
6715,train
25713,train
1875,train
29717,train
10003,train
29057,train
15460,train
13795,train
20324,train
18342,train
19689,train
23372,train
16168,train
82,train
17113,train
25748,train
7755,train
21167,train
3612,train
10954,train
2069,train
24299,train
16501,train
8762,train
449,train
9396,train
23791,train
6965,train
22683,train
28406,train
17700,train
15544,train
9136,train
3697,train
12687,train
25971,train
27399,train
4468,train
21447,train
15411,train
6522,train
4366,train
5573,train
4902,train
12247,train
16947,train
14028,train
9569,train
19467,train
18584,train
4974,train
10705,train
8583,train
17179,train
24430,train
6501,train
27828,train
21338,train
13249,train
8739,train
27429,train
8962,train
6487,train
29170,train
21645,train
25193,train
7517,train
11082,train
23701,train
29810,train
7437,train
23398,train
12919,train
10345,train
3964,train
7305,train
27393,train
27272,train
17646,train
18730,train
5177,train
4249,train
27213,train
5786,train
4767,train
21003,train
2484,train
17202,train
24550,train
15987,train
23206,train
28486,train
27491,train
21666,train
18294,train
7969,train
2234,train
23559,train
8999,train
21417,train
8237,train
24767,train
22162,train
26788,train
12216,train
3403,train
6023,train
4932,train
4686,train
12028,train
29614,train
21827,train
12609,train
20524,train
6721,train
20687,train
18231,train
14456,train
17646,train
4495,train
11014,train
17350,train
12294,train
17256,train
6970,train
12457,train
27799,train
985,train
18397,train
9182,train
13507,train
9863,train
4330,train
17951,train
25354,train
287,train
13668,train
7886,train
18322,train
17558,train
25570,train
23465,train
10402,train
29239,train
17250,train
18738,train
25147,train
985,train
25919,train
25793,train
9986,train
13138,train
5236,train
20140,train
12438,train
1548,train
14436,train
23715,train
19864,train
6805,train
3651,train
1345,train
12717,train
26248,train
5115,train
7288,train
7090,train
15187,train
19232,train
22842,train
11258,train
20479,train
28250,train
4232,train
26347,train
16366,train
2290,train
7406,train
4628,train
6922,train
14879,train
4132,train
4107,train
280,train
8145,train
25425,train
12471,train
12373,train
2846,train
15225,train
20162,train
8395,train
1480,train
11908,train
7466,train
7831,train
19774,train
28426,train
5973,train
14907,train
2865,train
20462,train
25654,train
6309,train
23792,train
5833,train
5856,train
16451,train
12107,train
27818,train
4646,train
14895,train
28545,train
26027,train
5273,train
6858,train
27043,train
5423,train
15245,train
20301,train
6130,train
11504,train
25586,train
21785,train
24747,train
27690,train
23031,train
22044,train
12394,train
8751,train
10173,train
10781,train
18583,train
29280,train
26614,train
14909,train
5547,train
22879,train
7571,train
25184,train
28892,train
1030,train
28315,train
27006,train
19448,train
16199,train
23544,train
24545,train
18038,train
4186,train
8887,train
7691,train
10871,train
5439,train
18858,train
6275,train
23550,train
18120,train
11704,train
10611,train
3833,train
2490,train
28747,train
23313,train
22327,train
21809,train
21453,train
18749,train
5076,train
27299,train
20299,train
14329,train
623,train
4178,train
21093,train
16902,train
7912,train
14689,train
4254,train
29731,train
27564,train
11038,train
3263,train
3607,train
6324,train
22205,train
13688,train
29962,train
25478,train
12746,train
28560,train
3306,train
8247,train
7012,train
15680,train
9689,train
5976,train
22522,train
1407,train
28994,train
2180,train
21942,val
18818,val
25184,val
24194,val
1594,val
21169,val
22656,val
11597,val
21251,val
16371,val
24115,val
19974,val
26650,val
21285,val
18350,val
18143,val
3425,val
15617,val
9998,val
7338,val
9201,val
14892,val
18996,val
19295,val
8568,val
3951,val
20602,val
15677,val
13080,val
22548,val
11953,val
18188,val
25500,val
28433,val
8216,val
6824,val
6616,val
1447,val
15510,val
12395,val
8321,val
23316,val
22139,val
9745,val
13780,val
1768,val
14876,val
7167,val
2665,val
4061,val
789,val
2894,val
23964,val
13777,val
19510,val
408,val
1897,val
14503,val
7097,val
21389,val
18919,val
13347,val
21655,val
2709,val
25767,val
6467,val
15474,val
13992,val
11820,val
10558,val
18760,val
12321,val
12777,val
16337,val
23750,val
29257,val
28089,val
12378,val
14557,val
15560,val
6010,val
1531,val
27398,val
1653,val
25664,val
21525,val
9682,val
7541,val
1958,val
28705,val
10311,val
257,val
11420,val
9904,val
29638,val
26209,val
5026,val
29516,val
15199,val
21372,val
13524,val
25349,val
18647,val
18993,val
15960,val
25886,val
6956,val
20965,val
4748,test
5,test
884,test
3267,test
4617,test
410,test
1147,test
2729,test
4581,test
4088,test
1065,test
4395,test
196,test
2572,test
694,test
613,test
3677,test
272,test
2265,test
4813,test
4494,test
1475,test
4362,test
3258,test
1805,test
624,test
890,test
3503,test
880,test
2806,test
2859,test
2810,test
1524,test
3682,test
2946,test
194,test
4098,test
1133,test
1986,test
3732,test
612,test
854,test
3843,test
1562,test
1949,test
3230,test
1454,test
1008,test
2073,test
2157,test
3334,test
209,test
3585,test
1768,test
2513,test
3172,test
1591,test
1224,test
4206,test
498,test
794,test
2381,test
4789,test
2539,test
4187,test
3601,test
1719,test
208,test
4148,test
2824,test
120,test
2718,test
2762,test
3313,test
3698,test
3373,test
4611,test
974,test
3819,test
866,test
2735,test
818,test
476,test
2676,test
1341,test
1594,test
333,test
4300,test
2548,test
20,test
2492,test
3275,test
126,test
174,test
4224,test
3542,test
3076,test
783,test
2978,test
2851,test
219,test
266,test
2413,test
1118,test
4898,test
3555,test
2961,test
1214,test
