index,set
1581,train
28072,train
10478,train
12522,train
11979,train
29801,train
1057,train
2295,train
15483,train
22282,train
17020,train
4899,train
5819,train
11683,train
10634,train
21825,train
28488,train
9690,train
11724,train
29812,train
11075,train
18418,train
13810,train
21411,train
1460,train
14260,train
7868,train
20736,train
19100,train
26151,train
15183,train
11663,train
3660,train
13909,train
21867,train
29130,train
4974,train
24163,train
760,train
22917,train
28359,train
24630,train
11618,train
25912,train
25311,train
11047,train
19186,train
15510,train
1646,train
5154,train
225,train
11383,train
18291,train
20183,train
22854,train
5743,train
18900,train
2515,train
3141,train
26461,train
2664,train
5908,train
12510,train
28552,train
5421,train
2548,train
16945,train
28523,train
21579,train
20798,train
8172,train
23908,train
28627,train
8496,train
759,train
7866,train
17788,train
24658,train
173,train
27792,train
16523,train
24261,train
20474,train
16824,train
2431,train
17350,train
19059,train
15778,train
25475,train
6633,train
27972,train
12193,train
8865,train
3562,train
18831,train
7727,train
18357,train
24069,train
28926,train
17997,train
11737,train
28777,train
1097,train
7467,train
23367,train
23243,train
1638,train
19855,train
29520,train
9517,train
25158,train
7887,train
14202,train
11049,train
13744,train
29358,train
28666,train
10876,train
653,train
29346,train
14277,train
28846,train
19631,train
14044,train
28737,train
17165,train
4322,train
24646,train
29686,train
6178,train
28483,train
16158,train
17874,train
23904,train
10945,train
19205,train
13490,train
1304,train
10879,train
7555,train
12333,train
15262,train
26449,train
18798,train
19629,train
19602,train
15619,train
12934,train
12331,train
21153,train
13605,train
29222,train
17673,train
3743,train
12431,train
10294,train
712,train
22631,train
13260,train
2839,train
11686,train
15465,train
4182,train
23465,train
29966,train
24172,train
9798,train
6015,train
22982,train
15654,train
7531,train
19882,train
6360,train
4869,train
28513,train
26971,train
15112,train
14867,train
16785,train
7376,train
8836,train
17619,train
28094,train
26363,train
3980,train
29437,train
20970,train
1768,train
12765,train
24159,train
13323,train
22690,train
11389,train
1959,train
11064,train
2889,train
12582,train
23607,train
19150,train
3829,train
3158,train
20943,train
16725,train
13812,train
3992,train
3770,train
13250,train
24605,train
218,train
29267,train
14571,train
3303,train
1050,train
19804,train
21493,train
16223,train
11927,train
15377,train
14021,train
7016,train
17643,train
6055,train
26355,train
10730,train
24637,train
22297,train
10403,train
8096,train
18262,train
24188,train
18922,train
23462,train
28500,train
6320,train
14874,train
24462,train
26753,train
8174,train
6746,train
10047,train
24925,train
10588,train
18748,train
818,train
25211,train
18862,train
4167,train
2441,train
26411,train
17098,train
28275,train
18692,train
21350,train
14885,train
3045,train
11721,train
889,train
1091,train
2164,train
18022,train
2444,train
17987,train
11419,train
5699,train
12251,train
8694,train
5359,train
25757,train
10943,train
24417,train
18779,train
27564,train
25918,train
21053,train
2286,train
10977,train
6833,train
21455,train
1519,train
3688,train
9689,train
18003,train
4893,train
10451,train
19546,train
19028,train
8246,train
29911,train
29573,train
12751,train
4291,train
21605,train
14254,train
28799,train
1879,train
22898,train
13346,train
27705,train
10406,train
1241,train
15219,train
15283,train
27153,train
3383,train
22764,train
19134,train
8024,train
17686,train
22759,train
17631,train
11803,train
1996,train
20494,train
17987,train
15420,train
499,train
13214,train
25162,train
11754,train
28325,train
13051,train
27029,train
14488,train
26270,train
15744,train
22692,train
21526,train
688,train
29348,train
14438,train
2935,train
6306,train
7215,train
21281,train
5111,train
5250,train
28689,train
27807,train
18639,train
8823,train
12608,train
9813,train
6660,train
16948,train
3946,train
17944,train
23003,train
28463,train
20024,train
3584,train
9999,train
1746,train
2545,train
14124,train
17607,train
2537,train
8496,train
4106,train
7721,train
28263,train
20836,train
20846,train
2851,train
18298,train
13444,train
21302,train
4511,train
3063,train
27260,train
27623,train
4614,train
6748,train
1111,train
26489,train
11891,train
327,train
8584,train
20548,train
19404,train
27118,train
2591,train
14349,train
16636,train
14548,train
14995,train
4438,train
17417,train
24915,train
6428,train
22859,train
5204,train
27378,train
29901,train
10006,train
2420,train
1684,train
9434,train
23259,train
23463,train
4580,train
16722,train
12235,train
1954,train
17359,train
24478,train
3290,train
10290,train
12749,train
29768,train
18931,train
23632,train
2585,train
1811,train
7408,train
5204,train
27902,train
10879,train
17671,train
2989,train
24967,train
1995,train
11064,train
12162,train
15755,train
6758,train
2500,train
24819,train
8071,train
15791,train
12039,train
23890,train
13412,train
9863,train
5637,train
24575,train
2338,train
20117,train
10314,train
27544,train
5888,train
1101,train
28848,train
12401,train
26819,train
29201,train
639,train
15391,train
11506,train
3684,train
22953,train
12946,train
24166,train
7671,train
16623,train
15761,train
12931,train
19881,train
13287,train
18173,train
26295,train
6445,train
12589,train
6648,train
11619,train
5458,train
17242,train
7930,train
1210,train
13038,train
9327,train
14491,train
26510,train
11439,train
20614,train
176,train
20699,train
22336,train
7385,train
15328,train
327,train
24516,train
25780,train
23,train
14320,train
8846,train
12497,train
13134,train
17097,train
16717,train
1797,train
16199,train
6490,train
22731,train
8909,train
17167,train
13402,train
23579,train
18950,train
5921,train
11604,train
2527,val
10443,val
6412,val
8314,val
6675,val
4026,val
23769,val
20568,val
29226,val
23698,val
24223,val
9477,val
634,val
17919,val
17718,val
18095,val
17393,val
1980,val
12416,val
27597,val
23514,val
18050,val
29130,val
1436,val
14129,val
19614,val
3864,val
3661,val
24266,val
10855,val
4104,val
19096,val
27224,val
873,val
10209,val
22055,val
15611,val
5747,val
23376,val
23106,val
14334,val
2417,val
8033,val
18493,val
11447,val
22102,val
28675,val
3792,val
5200,val
23799,val
4217,val
23781,val
6287,val
24287,val
7923,val
13212,val
20686,val
7671,val
24820,val
4754,val
7486,val
20482,val
5607,val
29942,val
23443,val
16456,val
3872,val
20328,val
323,val
186,val
6017,val
26193,val
19933,val
15080,val
19367,val
674,val
21667,val
20781,val
29072,val
17441,val
9083,val
5563,val
13022,val
10532,val
6056,val
8367,val
24048,val
16595,val
23948,val
15136,val
5936,val
6791,val
8453,val
11043,val
1921,val
17732,val
15751,val
20171,val
22022,val
7618,val
25269,val
11730,val
5276,val
22498,val
19816,val
11383,val
8592,val
752,val
4290,test
3976,test
3496,test
2278,test
4978,test
4497,test
4462,test
2078,test
1299,test
4017,test
3498,test
4895,test
4886,test
3487,test
782,test
4527,test
2628,test
4962,test
3018,test
3717,test
4612,test
352,test
3139,test
4896,test
3757,test
1,test
76,test
1119,test
1847,test
1079,test
4786,test
635,test
1455,test
4210,test
1870,test
3322,test
1362,test
112,test
2099,test
4930,test
800,test
4472,test
3854,test
3341,test
814,test
1449,test
2601,test
1463,test
1911,test
3681,test
2370,test
270,test
825,test
315,test
572,test
3849,test
3600,test
1198,test
2118,test
653,test
2062,test
3837,test
3630,test
3924,test
2269,test
3306,test
1201,test
3385,test
3286,test
1991,test
2988,test
2912,test
3186,test
2226,test
61,test
1689,test
4883,test
287,test
4029,test
3669,test
519,test
4579,test
338,test
1212,test
4056,test
3267,test
2716,test
3151,test
4360,test
2866,test
2458,test
1393,test
2927,test
453,test
3938,test
1768,test
4536,test
4195,test
679,test
3702,test
1787,test
91,test
4582,test
4500,test
464,test
3983,test
1040,test
1078,test
