,index,set
0,18326,train
1,7535,train
2,29695,train
3,26014,train
4,19794,train
5,19085,train
6,15552,train
7,6519,train
8,28983,train
9,8320,train
10,10491,train
11,10825,train
12,24675,train
13,16881,train
14,9927,train
15,6624,train
16,19300,train
17,1348,train
18,12946,train
19,22274,train
20,6051,train
21,20775,train
22,15090,train
23,9653,train
24,13303,train
25,1652,train
26,8294,train
27,8924,train
28,15601,train
29,14115,train
30,6075,train
31,15782,train
32,13063,train
33,17668,train
34,15095,train
35,13037,train
36,1298,train
37,5287,train
38,21418,train
39,19179,train
40,19609,train
41,1218,train
42,448,train
43,26377,train
44,17372,train
45,9955,train
46,16295,train
47,22242,train
48,11402,train
49,18019,train
50,5385,train
51,20539,train
52,4227,train
53,24494,train
54,13437,train
55,6588,train
56,15824,train
57,10949,train
58,18272,train
59,11846,train
60,19121,train
61,26497,train
62,29755,train
63,17117,train
64,5144,train
65,17636,train
66,22053,train
67,2158,train
68,6227,train
69,26047,train
70,22007,train
71,14985,train
72,18548,train
73,16401,train
74,18288,train
75,19088,train
76,6732,train
77,25553,train
78,28128,train
79,15423,train
80,6636,train
81,22521,train
82,20439,train
83,29239,train
84,11471,train
85,12495,train
86,19620,train
87,11680,train
88,7285,train
89,19121,train
90,9760,train
91,12894,train
92,5971,train
93,12688,train
94,12240,train
95,21579,train
96,26869,train
97,2490,train
98,13024,train
99,3383,train
100,10212,train
101,11433,train
102,14057,train
103,7282,train
104,26645,train
105,7189,train
106,434,train
107,12613,train
108,21313,train
109,18535,train
110,10108,train
111,6427,train
112,9487,train
113,22867,train
114,18497,train
115,16566,train
116,9451,train
117,4187,train
118,10327,train
119,12390,train
120,5158,train
121,13870,train
122,26747,train
123,15974,train
124,2799,train
125,18980,train
126,14486,train
127,1729,train
128,8799,train
129,27710,train
130,22397,train
131,3680,train
132,13796,train
133,740,train
134,8380,train
135,1223,train
136,25538,train
137,18101,train
138,11615,train
139,20568,train
140,12170,train
141,22629,train
142,19520,train
143,20006,train
144,4951,train
145,3746,train
146,13240,train
147,29898,train
148,21929,train
149,29042,train
150,29736,train
151,9298,train
152,13357,train
153,2612,train
154,26762,train
155,24668,train
156,22500,train
157,19466,train
158,15911,train
159,22725,train
160,11111,train
161,12589,train
162,12127,train
163,2794,train
164,23091,train
165,25375,train
166,23340,train
167,23904,train
168,1477,train
169,18283,train
170,22224,train
171,18878,train
172,4168,train
173,3509,train
174,27528,train
175,12893,train
176,9015,train
177,3173,train
178,14579,train
179,12726,train
180,9130,train
181,421,train
182,7180,train
183,14774,train
184,12078,train
185,7493,train
186,17072,train
187,29613,train
188,16162,train
189,23757,train
190,9855,train
191,19981,train
192,3361,train
193,29069,train
194,6572,train
195,28998,train
196,16314,train
197,26811,train
198,19853,train
199,397,train
200,25363,train
201,8357,train
202,5920,train
203,13794,train
204,20138,train
205,19098,train
206,23077,train
207,28882,train
208,7302,train
209,19878,train
210,7390,train
211,4736,train
212,15601,train
213,25908,train
214,17709,train
215,28935,train
216,5416,train
217,10106,train
218,12483,train
219,16417,train
220,1856,train
221,16236,train
222,15927,train
223,1305,train
224,28427,train
225,21355,train
226,13407,train
227,19246,train
228,26605,train
229,13120,train
230,6396,train
231,25849,train
232,1280,train
233,24788,train
234,2535,train
235,6759,train
236,961,train
237,15231,train
238,7092,train
239,9311,train
240,2205,train
241,3259,train
242,70,train
243,490,train
244,22640,train
245,25057,train
246,493,train
247,8141,train
248,27298,train
249,12940,train
250,17453,train
251,6426,train
252,9384,train
253,18264,train
254,24482,train
255,26132,train
256,26358,train
257,16493,train
258,26634,train
259,9521,train
260,9495,train
261,6241,train
262,28465,train
263,15762,train
264,14854,train
265,1219,train
266,18911,train
267,25417,train
268,4268,train
269,4395,train
270,1889,train
271,4162,train
272,14872,train
273,27865,train
274,18098,train
275,17703,train
276,19098,train
277,11969,train
278,25658,train
279,26484,train
280,17573,train
281,15351,train
282,14723,train
283,5587,train
284,11464,train
285,26366,train
286,14525,train
287,20079,train
288,29344,train
289,15530,train
290,592,train
291,28962,train
292,42,train
293,16808,train
294,17689,train
295,948,train
296,15712,train
297,26951,train
298,8959,train
299,23207,train
300,10676,train
301,23100,train
302,24122,train
303,5134,train
304,26577,train
305,9162,train
306,12220,train
307,14318,train
308,26098,train
309,12717,train
310,21851,train
311,25863,train
312,16203,train
313,13775,train
314,18352,train
315,5947,train
316,26550,train
317,11559,train
318,8674,train
319,18818,train
320,8732,train
321,12239,train
322,12326,train
323,23662,train
324,25486,train
325,28338,train
326,8809,train
327,11069,train
328,9505,train
329,16930,train
330,6379,train
331,6405,train
332,28890,train
333,5061,train
334,16010,train
335,15376,train
336,5791,train
337,19978,train
338,461,train
339,12380,train
340,15373,train
341,28010,train
342,6859,train
343,1877,train
344,666,train
345,15365,train
346,17924,train
347,16591,train
348,28930,train
349,24514,train
350,29395,train
351,3914,train
352,29031,train
353,7883,train
354,11089,train
355,10607,train
356,18788,train
357,9648,train
358,1144,train
359,7312,train
360,6445,train
361,20221,train
362,18160,train
363,5414,train
364,18016,train
365,27533,train
366,18827,train
367,19637,train
368,18711,train
369,25063,train
370,7038,train
371,2244,train
372,22006,train
373,10747,train
374,8314,train
375,10030,train
376,22530,train
377,22987,train
378,20679,train
379,29566,train
380,12441,train
381,17836,train
382,14409,train
383,26493,train
384,3930,train
385,9549,train
386,26470,train
387,7007,train
388,14127,train
389,25490,train
390,4961,train
391,17088,train
392,4978,train
393,6380,train
394,127,train
395,1063,train
396,23811,train
397,691,train
398,6847,train
399,16652,train
400,2537,train
401,6804,train
402,20402,train
403,23260,train
404,24952,train
405,10716,train
406,16320,train
407,10580,train
408,1055,train
409,18814,train
410,5158,train
411,15579,train
412,23439,train
413,8196,train
414,9161,train
415,15123,train
416,17318,train
417,4648,train
418,1802,train
419,20846,train
420,25103,train
421,24074,train
422,5394,train
423,17999,train
424,15873,train
425,9728,train
426,16088,train
427,9743,train
428,13055,train
429,8547,train
430,3832,train
431,19545,train
432,17655,train
433,14899,train
434,2048,train
435,12854,train
436,11218,train
437,1806,train
438,16336,train
439,510,train
440,12636,train
441,15955,train
442,19771,train
443,10609,train
444,24170,train
445,26161,train
446,23433,train
447,14695,train
448,21322,train
449,530,train
450,18772,train
451,6563,train
452,3191,train
453,20026,train
454,29142,train
455,24704,train
456,25655,train
457,26207,train
458,10204,train
459,27429,train
460,16636,train
461,4133,train
462,15715,train
463,15010,train
464,20692,train
465,3661,train
466,10285,train
467,2712,train
468,19950,train
469,2898,train
470,29438,train
471,9241,train
472,27570,train
473,16578,train
474,13355,train
475,25901,train
476,26265,train
477,16980,train
478,25597,train
479,12630,train
480,23487,train
481,1464,train
482,11285,train
483,26030,train
484,15189,train
485,17250,train
486,20371,train
487,25291,train
488,8379,train
489,20020,train
490,8667,train
491,6820,train
492,1133,train
493,7162,train
494,18467,train
495,7965,train
496,23371,train
497,172,train
498,29305,train
499,7336,train
500,18306,train
501,28558,train
502,1187,train
503,19002,train
504,7682,train
505,28079,train
506,14048,train
507,11547,train
508,4902,train
509,2373,train
510,15080,train
511,28638,train
512,4496,train
513,6853,train
514,15581,train
515,18879,train
516,6864,train
517,20379,train
518,4792,train
519,20952,train
520,23755,train
521,6518,train
522,241,train
523,5361,train
524,9568,train
525,28600,train
526,29754,train
527,9029,train
528,13508,train
529,5161,train
530,24455,train
531,16435,train
532,1905,train
533,12864,train
534,13514,train
535,3427,train
536,955,train
537,9338,train
538,6190,train
539,1504,train
540,8718,train
541,2125,train
542,6351,train
543,1927,train
544,11090,train
545,5938,train
546,24998,train
547,769,train
548,22564,train
549,25222,train
550,15747,train
551,9948,train
552,13988,train
553,5866,train
554,28486,train
555,4934,train
556,9531,train
557,10078,train
558,3923,train
559,21451,train
560,17288,train
561,5952,train
562,28229,train
563,588,train
564,5681,train
565,12484,train
566,12810,train
567,2467,train
568,1988,train
569,16847,train
570,19371,train
571,17399,train
572,11198,train
573,19206,train
574,13853,train
575,24705,train
576,20327,train
577,13335,train
578,2596,train
579,2273,train
580,12527,train
581,8611,train
582,13269,train
583,8351,train
584,2590,train
585,28302,train
586,15580,train
587,8056,train
