,index,set
0,13673,train
1,27670,train
2,1400,train
3,13034,train
4,22834,train
5,16612,train
6,24636,train
7,11973,train
8,27847,train
9,863,train
10,3887,train
11,11930,train
12,9175,train
13,21596,train
14,12297,train
15,17055,train
16,910,train
17,14948,train
18,20200,train
19,14003,train
20,20998,train
21,21540,train
22,29565,train
23,11828,train
24,12938,train
25,23651,train
26,25569,train
27,13802,train
28,6654,train
29,5179,train
30,21602,train
31,12010,train
32,8925,train
33,15558,train
34,4997,train
35,16999,train
36,8943,train
37,1307,train
38,27672,train
39,23180,train
40,6922,train
41,16983,train
42,1840,train
43,4011,train
44,23176,train
45,13833,train
46,28509,train
47,14638,train
48,23107,train
49,13423,train
50,8120,train
51,22082,train
52,17762,train
53,10592,train
54,24457,train
55,9658,train
56,23426,train
57,23000,train
58,1673,train
59,9466,train
60,15561,train
61,10382,train
62,29026,train
63,11794,train
64,25054,train
65,17224,train
66,7383,train
67,17576,train
68,25186,train
69,7959,train
70,10523,train
71,25191,train
72,28849,train
73,15777,train
74,905,train
75,23213,train
76,18239,train
77,9705,train
78,24740,train
79,13215,train
80,28824,train
81,29413,train
82,15168,train
83,13865,train
84,27951,train
85,14294,train
86,7310,train
87,20258,train
88,27577,train
89,5757,train
90,19353,train
91,11472,train
92,9836,train
93,19781,train
94,2579,train
95,1226,train
96,6225,train
97,22489,train
98,1502,train
99,28941,train
100,9076,train
101,3744,train
102,20610,train
103,5194,train
104,20190,train
105,26811,train
106,1496,train
107,24919,train
108,13532,train
109,11430,train
110,23590,train
111,15624,train
112,15130,train
113,22499,train
114,12035,train
115,28427,train
116,703,train
117,18291,train
118,13669,train
119,20428,train
120,14283,train
121,11060,train
122,5776,train
123,7017,train
124,25636,train
125,14632,train
126,14626,train
127,10104,train
128,9292,train
129,27023,train
130,6878,train
131,26296,train
132,29422,train
133,25211,train
134,8420,train
135,16207,train
136,11781,train
137,2488,train
138,20581,train
139,22400,train
140,7349,train
141,5584,train
142,26558,train
143,19009,train
144,5930,train
145,23155,train
146,29201,train
147,26482,train
148,7859,train
149,105,train
150,16143,train
151,5999,train
152,2456,train
153,8328,train
154,29523,train
155,27378,train
156,240,train
157,5210,train
158,19717,train
159,14524,train
160,27582,train
161,3112,train
162,15016,train
163,22899,train
164,14153,train
165,11690,train
166,29500,train
167,12357,train
168,8953,train
169,13687,train
170,1986,train
171,27167,train
172,23137,train
173,8830,train
174,29910,train
175,13354,train
176,3810,train
177,9723,train
178,7398,train
179,24466,train
180,9858,train
181,4661,train
182,984,train
183,24750,train
184,21335,train
185,440,train
186,3731,train
187,11577,train
188,27197,train
189,10347,train
190,19714,train
191,15887,train
192,12004,train
193,3257,train
194,28985,train
195,23070,train
196,9674,train
197,7753,train
198,13482,train
199,19422,train
200,25317,train
201,9483,train
202,25554,train
203,18397,train
204,23525,train
205,23587,train
206,10349,train
207,25371,train
208,22758,train
209,17446,train
210,8708,train
211,20025,train
212,7092,train
213,8486,train
214,9709,train
215,21846,train
216,20904,train
217,2938,train
218,14046,train
219,19712,train
220,23567,train
221,25968,train
222,9334,train
223,17204,train
224,16918,train
225,20359,train
226,14486,train
227,8417,train
228,27880,train
229,18147,train
230,12578,train
231,8301,train
232,17550,train
233,21999,train
234,13580,train
235,13605,train
236,29940,train
237,14345,train
238,13911,train
239,14921,train
240,8012,train
241,26545,train
242,22524,train
243,14323,train
244,28877,train
245,23562,train
246,4216,train
247,27697,train
248,17738,train
249,23435,train
250,10133,train
251,20883,train
252,2527,train
253,11333,train
254,3291,train
255,1067,train
256,12943,train
257,20426,train
258,22348,train
259,25205,train
260,3333,train
261,24026,train
262,6148,train
263,22550,train
264,8656,train
265,8273,train
266,15076,train
267,10460,train
268,2420,train
269,17915,train
270,1963,train
271,2007,train
272,28983,train
273,14083,train
274,78,train
275,26506,train
276,5018,train
277,17812,train
278,11588,train
279,21771,train
280,18271,train
281,14090,train
282,2650,train
283,18568,train
284,17491,train
285,11490,train
286,5408,train
287,3145,train
288,24488,train
289,23680,train
290,23543,train
291,7654,train
292,26321,train
293,14688,train
294,8118,train
295,25728,train
296,18655,train
297,9963,train
298,4727,train
299,3716,train
300,11340,train
301,11546,train
302,5734,train
303,3899,train
304,17941,train
305,4316,train
306,678,train
307,24357,train
308,9169,train
309,19361,train
310,5286,train
311,23155,train
312,19778,train
313,14663,train
314,2962,train
315,12154,train
316,28530,train
317,17944,train
318,710,train
319,23449,train
320,29624,train
321,9994,train
322,2909,train
323,12588,train
324,1035,train
325,19511,train
326,17296,train
327,5658,train
328,28537,train
329,3341,train
330,15249,train
331,7000,train
332,12917,train
333,551,train
334,3255,train
335,20974,train
336,19472,train
337,20034,train
338,16064,train
339,4216,train
340,16464,train
341,6788,train
342,24598,train
343,23125,train
344,27129,train
345,23096,train
346,13211,train
347,5798,train
348,7012,train
349,20135,train
350,23391,train
351,8258,train
352,19623,train
353,5793,train
354,24335,train
355,16730,train
356,17199,train
357,5953,train
358,308,train
359,26183,train
360,29166,train
361,12392,train
362,10391,train
363,10025,train
364,20473,train
365,2959,train
366,16167,train
367,10975,train
368,2073,train
369,25325,train
370,10242,train
371,21558,train
372,9755,train
373,17064,train
374,25754,train
375,23618,train
376,27153,train
377,3288,train
378,1639,train
379,9971,train
380,6936,train
381,12233,train
382,12543,train
383,17299,train
384,9960,train
385,8006,train
386,10967,train
387,7380,train
388,15866,train
389,21790,train
390,12063,train
391,16819,train
392,15988,train
393,16305,train
394,16485,train
395,23880,train
396,14055,train
397,15151,train
398,11076,train
399,23951,train
400,27827,train
401,6960,train
402,1560,train
403,24662,train
404,17273,train
405,7744,train
406,10701,train
407,12633,train
408,29784,train
409,20748,train
410,8690,train
411,7725,train
412,6770,train
413,23460,train
414,19381,train
415,25275,train
416,18180,train
417,16376,train
418,247,train
419,2427,train
420,7866,train
421,12414,train
422,26127,train
423,12986,train
424,2341,train
425,2963,train
426,4137,train
427,5575,train
428,19890,train
429,1140,train
430,13871,train
431,20034,train
432,3763,train
433,23977,train
434,5137,train
435,8239,train
436,21962,train
437,5982,train
438,636,train
439,7806,train
440,17873,train
441,24017,train
442,25986,train
443,702,train
444,17683,train
445,7496,train
446,12983,train
447,11563,train
448,8218,train
449,26877,train
450,25764,train
451,25988,train
452,11278,train
453,18719,train
454,5164,train
455,11659,train
456,26234,train
457,27033,train
458,25018,train
459,15484,train
460,28441,train
461,4626,train
462,24383,train
463,7211,train
464,3954,train
465,5654,train
466,16238,train
467,11669,train
468,4583,train
469,11637,train
470,19841,train
471,10134,train
472,23384,train
473,28360,train
474,12333,train
475,4469,train
476,20643,train
477,13007,train
478,1200,train
479,10469,train
480,23831,train
481,19251,train
482,1539,train
483,8283,train
484,23940,train
485,24376,train
486,8424,train
487,12161,train
488,16850,train
489,2769,train
490,11766,train
491,49,train
492,19265,train
493,14697,train
494,10608,train
495,24052,train
496,16991,train
497,9580,train
498,17070,train
499,12705,train
500,13288,train
501,16016,train
502,21424,train
503,6,train
504,9851,train
505,8837,train
506,3326,train
507,4630,train
508,3531,train
509,3124,train
510,28900,train
511,13665,train
512,6230,train
513,4930,train
514,21904,train
515,28304,train
516,12703,train
517,19085,train
518,20460,train
519,6145,train
520,2768,train
521,29920,train
522,11108,train
523,6210,train
524,3638,train
525,15457,train
526,2556,train
527,23708,train
528,14007,train
529,1492,train
530,24998,train
531,3340,train
532,3942,train
533,14809,train
534,24662,train
535,4402,train
536,13376,train
537,24195,train
538,8053,train
539,23213,train
540,21702,train
541,24293,train
542,10334,train
543,26816,train
544,29139,train
545,23907,train
546,4169,train
547,29034,train
548,4535,train
549,24055,train
550,16066,train
551,26087,train
552,16088,train
553,27081,train
554,12551,train
555,7213,train
556,6712,train
557,24794,train
558,20521,train
559,28355,train
560,17758,train
561,2957,train
562,21472,train
563,19085,train
564,9927,train
565,8245,train
566,2905,train
567,28758,train
568,23088,train
569,12978,train
570,16005,train
571,19140,train
572,14145,train
573,640,train
574,4126,train
575,27048,train
576,26724,train
577,14138,train
578,19712,train
579,5537,train
580,24301,train
581,4911,train
582,19393,train
583,11091,train
584,18240,train
585,22468,train
586,14874,train
587,2666,train
588,14444,train
589,29324,train
590,21784,train
591,15367,train
592,5590,train
593,1432,train
594,16833,train
595,27640,train
596,2610,train
