,index,set
0,18022,train
1,8983,train
2,9766,train
3,18961,train
4,25155,train
5,4090,train
6,8544,train
7,10335,train
8,22306,train
9,9787,train
10,3476,train
11,4977,train
12,4213,train
13,6037,train
14,3169,train
15,19075,train
16,28048,train
17,19795,train
18,27749,train
19,18907,train
20,18311,train
21,28184,train
22,12339,train
23,20540,train
24,21149,train
25,17100,train
26,29951,train
27,8034,train
28,25738,train
29,1510,train
30,21344,train
31,2848,train
32,8722,train
33,12774,train
34,7783,train
35,4493,train
36,17218,train
37,26872,train
38,26019,train
39,25464,train
40,11979,train
41,5509,train
42,29786,train
43,8446,train
44,7350,train
45,23226,train
46,11215,train
47,21559,train
48,2065,train
49,9931,train
50,27552,train
51,23517,train
52,26814,train
53,21880,train
54,4318,train
55,27862,train
56,27788,train
57,26132,train
58,2923,train
59,10090,train
60,17473,train
61,23048,train
62,24689,train
63,12564,train
64,5933,train
65,7300,train
66,3216,train
67,14495,train
68,3548,train
69,19780,train
70,15142,train
71,18948,train
72,20043,train
73,3437,train
74,18917,train
75,7345,train
76,164,train
77,28210,train
78,5259,train
79,22530,train
80,7590,train
81,8489,train
82,22763,train
83,25606,train
84,24916,train
85,29199,train
86,1782,train
87,12038,train
88,23904,train
89,16571,train
90,25012,train
91,6819,train
92,7621,train
93,18755,train
94,7604,train
95,21920,train
96,1339,train
97,3276,train
98,21518,train
99,3791,train
100,21239,train
101,15259,train
102,18441,train
103,14930,train
104,21926,train
105,22704,train
106,16010,train
107,2017,train
108,25373,train
109,3901,train
110,15038,train
111,11720,train
112,14975,train
113,12674,train
114,8924,train
115,17565,train
116,26261,train
117,19376,train
118,11460,train
119,21759,train
120,28909,train
121,11775,train
122,9186,train
123,12304,train
124,2346,train
125,3981,train
126,21039,train
127,25901,train
128,2340,train
129,6214,train
130,14320,train
131,7338,train
132,2756,train
133,15478,train
134,14600,train
135,24040,train
136,4044,train
137,18085,train
138,16667,train
139,11343,train
140,26477,train
141,3588,train
142,17958,train
143,1509,train
144,2163,train
145,16801,train
146,28326,train
147,12437,train
148,28837,train
149,9415,train
150,22954,train
151,28487,train
152,29922,train
153,7167,train
154,12868,train
155,25170,train
156,8552,train
157,15550,train
158,22286,train
159,23549,train
160,23546,train
161,6016,train
162,5832,train
163,27650,train
164,4114,train
165,23181,train
166,20045,train
167,26092,train
168,27008,train
169,28711,train
170,29474,train
171,26992,train
172,11848,train
173,5804,train
174,4082,train
175,29564,train
176,27788,train
177,10970,train
178,24762,train
179,2460,train
180,9593,train
181,13542,train
182,18058,train
183,21199,train
184,27181,train
185,13209,train
186,21225,train
187,29898,train
188,17935,train
189,25773,train
190,26959,train
191,4175,train
192,18992,train
193,29525,train
194,16095,train
195,12475,train
196,18970,train
197,20652,train
198,16583,train
199,18969,train
200,16256,train
201,26737,train
202,26532,train
203,19600,train
204,28065,train
205,25039,train
206,6284,train
207,5424,train
208,18185,train
209,22901,train
210,12392,train
211,4798,train
212,10316,train
213,11451,train
214,23859,train
215,1946,train
216,18252,train
217,334,train
218,18829,train
219,27555,train
220,3920,train
221,27955,train
222,21412,train
223,25870,train
224,6530,train
225,19615,train
226,6974,train
227,12669,train
228,16928,train
229,4782,train
230,1865,train
231,7015,train
232,7707,train
233,22987,train
234,22666,train
235,27850,train
236,21736,train
237,25733,train
238,20265,train
239,28010,train
240,13241,train
241,25161,train
242,16184,train
243,17603,train
244,6568,train
245,21294,train
246,11013,train
247,18073,train
248,2109,train
249,23147,train
250,7390,train
251,27098,train
252,24136,train
253,3486,train
254,6349,train
255,23324,train
256,12875,train
257,23202,train
258,20024,train
259,24259,train
260,6861,train
261,14598,train
262,27158,train
263,6543,train
264,10880,train
265,21802,train
266,28879,train
267,13584,train
268,9278,train
269,17627,train
270,22844,train
271,10913,train
272,25948,train
273,14937,train
274,583,train
275,1601,train
276,3855,train
277,26376,train
278,18706,train
279,18700,train
280,11166,train
281,23547,train
282,4436,train
283,14314,train
284,17666,train
285,19613,train
286,2294,train
287,18060,train
288,8926,train
289,29058,train
290,3895,train
291,5623,train
292,23382,train
293,29478,train
294,24015,train
295,27269,train
296,3741,train
297,25078,train
298,3784,train
299,18140,train
300,29337,train
301,20973,train
302,10473,train
303,27615,train
304,13689,train
305,6860,train
306,23761,train
307,10981,train
308,19764,train
309,20411,train
310,17528,train
311,4522,train
312,12646,train
313,24156,train
314,11094,train
315,10617,train
316,27265,train
317,13220,train
318,23849,train
319,27530,train
320,1889,train
321,24588,train
322,29914,train
323,20892,train
324,23610,train
325,2374,train
326,18466,train
327,5243,train
328,8525,train
329,9592,train
330,23776,train
331,1948,train
332,24555,train
333,15858,train
334,19113,train
335,23753,train
336,11949,train
337,13973,train
338,14047,train
339,2751,train
340,18884,train
341,24820,train
342,28905,train
343,25598,train
344,10083,train
345,14127,train
346,2581,train
347,1397,train
348,1890,train
349,20940,train
350,2267,train
351,19950,train
352,4994,train
353,21701,train
354,1762,train
355,12944,train
356,2773,train
357,7672,train
358,20809,train
359,26242,train
360,23138,train
361,8148,train
362,18498,train
363,17554,train
364,24485,train
365,17267,train
366,26854,train
367,24074,train
368,4091,train
369,28996,train
370,7239,train
371,24270,train
372,29947,train
373,18311,train
374,13030,train
375,6374,train
376,21941,train
377,3693,train
378,26642,train
379,23447,train
380,10398,train
381,29504,train
382,18426,train
383,12329,train
384,6894,train
385,9427,train
386,26904,train
387,9322,train
388,4549,train
389,4646,train
390,15567,train
391,21756,train
392,20746,train
393,1055,train
394,533,train
395,9016,train
396,18994,train
397,21791,train
398,29509,train
399,22570,train
400,8290,train
401,25506,train
402,12479,train
403,14293,train
404,25699,train
405,17209,train
406,14962,train
407,2812,train
408,15213,train
409,6416,train
410,7906,train
411,19838,train
412,5952,train
413,26751,train
414,25903,train
415,19758,train
416,713,train
417,366,train
418,27741,train
419,548,train
420,6527,train
421,19356,train
422,4090,train
423,28260,train
424,9909,train
425,10829,train
426,7143,train
427,24085,train
428,3120,train
429,1618,train
430,27805,train
431,19629,train
432,26334,train
433,1599,train
434,20968,train
435,22811,train
436,227,train
437,21776,train
438,19606,train
439,26865,train
440,8827,train
441,5223,train
442,11330,train
443,3219,train
444,26267,train
445,17897,train
446,28521,train
447,18910,train
448,25124,train
449,28087,train
450,28767,train
451,6256,train
452,29523,train
453,16278,train
454,16137,train
455,16515,train
456,11601,train
457,18504,train
458,20501,train
459,17049,train
460,26492,train
461,7733,train
462,22261,train
463,6865,train
464,22110,train
465,17813,train
466,27080,train
467,3888,train
468,24156,train
469,19439,train
470,2219,train
471,22013,train
472,13668,train
473,4639,train
474,26721,train
475,25486,train
476,11464,train
477,18733,train
478,14942,train
479,6641,train
480,29453,train
481,26991,train
482,12890,train
483,9943,train
484,151,train
485,23234,train
486,26164,train
487,21944,train
488,16361,train
489,22657,train
490,18011,train
491,25394,train
492,1851,train
493,21731,train
494,13900,train
495,11127,train
496,2676,train
497,29219,train
498,7666,train
499,21752,train
500,26520,train
501,19092,train
502,29720,train
503,25610,train
504,1906,train
505,19910,train
506,4845,train
507,13164,train
508,4102,train
509,14067,train
510,26108,train
511,25798,train
512,9975,train
513,24252,train
514,21817,train
515,23205,train
516,16395,train
517,9151,train
518,28077,train
519,18045,train
520,2014,train
521,9049,train
522,21217,train
523,27983,train
524,16557,train
525,18952,train
526,7646,train
527,29299,train
528,539,train
529,23237,train
530,22180,train
531,18090,train
532,27294,train
533,5685,train
534,1736,train
535,9121,train
536,12412,train
537,7709,train
538,26042,train
539,4505,train
540,28626,train
541,10585,train
542,28089,train
543,17979,train
544,7791,train
545,347,train
546,18519,train
547,24531,train
548,27790,train
549,27048,train
550,2312,train
551,18329,train
552,13366,train
553,7464,train
554,12951,train
555,14610,train
556,20683,train
557,11168,train
558,26273,train
559,28909,train
560,4697,train
561,12586,train
562,19496,train
563,22681,train
564,4150,train
565,13543,train
566,29137,train
567,5076,train
568,21888,train
569,17917,train
570,17329,train
571,4354,train
572,18267,train
573,21698,train
574,7209,train
575,409,train
576,8956,train
577,20647,train
578,24951,train
579,6503,train
580,16496,train
581,6963,train
582,29434,train
583,23654,train
584,18573,train
585,29079,train
586,27693,train
587,13597,train
588,7643,train
589,26759,train
590,8774,train
591,11283,train
592,14650,train
593,29736,train
594,10244,train
595,8333,train
596,16114,train
597,24508,train
598,14429,train
599,27106,train
600,29491,train
601,1372,train
602,7233,train
603,18785,train
604,4338,train
605,14643,train
606,20443,train
607,16815,train
608,6151,train
609,17729,train
610,4191,train
611,5119,train
612,1208,train
613,11465,train
614,2705,train
615,22306,train
616,21464,train
617,17764,train
618,26739,train
619,24842,train
620,7568,train
621,19019,train
622,13476,train
623,9630,train
624,3603,train
625,1380,train
626,13088,train
627,19074,train
628,7761,train
629,8273,train
630,8280,train
631,10855,train
632,25275,train
633,19422,train
634,23114,train
635,25456,train
636,6820,train
637,4853,train
638,6267,train
639,17703,train
640,991,train
641,24018,train
642,25224,train
643,5446,train
644,12959,train
645,25310,train
646,7573,train
647,22722,train
648,3397,train
649,7144,train
650,1305,train
651,28644,train
652,14194,train
653,14699,train
654,11863,train
655,26501,train
656,26771,train
657,24294,train
658,28259,train
