,index,set
0,15603,train
1,25257,train
2,1836,train
3,962,train
4,21844,train
5,5804,train
6,12193,train
7,24538,train
8,1160,train
9,18028,train
10,377,train
11,6892,train
12,1309,train
13,18880,train
14,24682,train
15,10723,train
16,16781,train
17,8120,train
18,29650,train
19,27117,train
20,2697,train
21,28390,train
22,9468,train
23,7882,train
24,13194,train
25,7039,train
26,2958,train
27,4432,train
28,20986,train
29,21760,train
30,4934,train
31,21381,train
32,14877,train
33,28222,train
34,23412,train
35,24644,train
36,1256,train
37,1058,train
38,8747,train
39,3757,train
40,8017,train
41,11283,train
42,24502,train
43,8730,train
44,12528,train
45,23688,train
46,17309,train
47,9749,train
48,3032,train
49,28169,train
50,19034,train
51,29577,train
52,1229,train
53,10771,train
54,11910,train
55,20115,train
56,5731,train
57,13041,train
58,29061,train
59,13160,train
60,11385,train
61,7318,train
62,27864,train
63,24095,train
64,15593,train
65,8735,train
66,13828,train
67,17202,train
68,20182,train
69,3666,train
70,10644,train
71,950,train
72,26883,train
73,21432,train
74,10988,train
75,5746,train
76,9840,train
77,9911,train
78,10332,train
79,11225,train
80,15108,train
81,19300,train
82,28775,train
83,17163,train
84,22631,train
85,5408,train
86,28110,train
87,4043,train
88,311,train
89,10322,train
90,14239,train
91,16013,train
92,28328,train
93,25920,train
94,5950,train
95,26967,train
96,17087,train
97,14102,train
98,16432,train
99,16020,train
100,9789,train
101,9147,train
102,25171,train
103,14110,train
104,11914,train
105,17516,train
106,16552,train
107,7228,train
108,21480,train
109,25493,train
110,26950,train
111,29225,train
112,5486,train
113,27699,train
114,574,train
115,16102,train
116,810,train
117,26702,train
118,15137,train
119,10497,train
120,26274,train
121,27216,train
122,4440,train
123,22228,train
124,16726,train
125,6923,train
126,20588,train
127,15466,train
128,8387,train
129,1355,train
130,10453,train
131,21824,train
132,10333,train
133,19295,train
134,25302,train
135,10322,train
136,12679,train
137,17341,train
138,26899,train
139,1829,train
140,9599,train
141,26045,train
142,29803,train
143,10221,train
144,10694,train
145,28196,train
146,9245,train
147,12021,train
148,25428,train
149,4550,train
150,21600,train
151,8287,train
152,19284,train
153,21992,train
154,1869,train
155,20269,train
156,14026,train
157,248,train
158,27006,train
159,10333,train
160,9700,train
161,26425,train
162,2486,train
163,26430,train
164,19146,train
165,12661,train
166,5036,train
167,20339,train
168,17852,train
169,5891,train
170,24441,train
171,1579,train
172,13083,train
173,4349,train
174,20845,train
175,24164,train
176,2114,train
177,15703,train
