,index,set
0,22616,train
1,27003,train
2,23033,train
3,11153,train
4,25451,train
5,28788,train
6,12881,train
7,28295,train
8,11181,train
9,25846,train
10,10072,train
11,28608,train
12,14154,train
13,22925,train
14,10406,train
15,8074,train
16,20110,train
17,10224,train
18,25183,train
19,22977,train
20,27481,train
21,2539,train
22,15861,train
23,6777,train
24,19655,train
25,8871,train
26,29159,train
27,4459,train
28,9497,train
29,9799,train
30,24868,train
31,6411,train
32,4394,train
33,26310,train
34,29711,train
35,14904,train
36,12573,train
37,24508,train
38,26384,train
39,17049,train
40,13253,train
41,19026,train
42,17808,train
43,6602,train
44,14891,train
45,19931,train
46,1922,train
47,18897,train
48,26034,train
49,4559,train
50,4612,train
51,8263,train
52,18565,train
53,10334,train
54,23377,train
55,12597,train
56,2673,train
57,25303,train
58,20335,train
59,1634,train
60,7049,train
61,7972,train
62,13327,train
63,12974,train
64,663,train
65,17094,train
66,2818,train
67,21095,train
68,27236,train
69,9812,train
70,15676,train
71,13154,train
72,437,train
73,22482,train
74,12488,train
75,28725,train
76,15424,train
77,4970,train
78,17671,train
79,28153,train
80,5933,train
81,18522,train
82,17306,train
83,15376,train
84,13818,train
85,25921,train
86,26569,train
87,1493,train
88,9980,train
89,560,train
90,22807,train
91,15401,train
92,4294,train
93,6460,train
94,12952,train
95,16181,train
96,2703,train
97,22697,train
98,6746,train
99,24862,train
100,4524,train
101,12952,train
102,19247,train
103,12254,train
104,28696,train
105,19592,train
106,23767,train
107,23860,train
108,4759,train
109,5227,train
110,15676,train
111,28231,train
112,1898,train
113,3598,train
114,26932,train
115,451,train
116,22829,train
117,8549,train
118,18750,train
119,15732,train
120,6326,train
121,5300,train
122,25172,train
123,25139,train
124,12806,train
125,11501,train
126,20482,train
127,7950,train
128,14768,train
129,19682,train
130,9195,train
131,19285,train
132,18767,train
133,9389,train
134,13420,train
135,26922,train
136,29260,train
137,25643,train
138,3682,train
139,6396,train
140,26376,train
141,17975,train
142,12825,train
143,12598,train
144,12427,train
145,18798,train
146,2297,train
147,24646,train
148,11353,train
149,18161,train
150,17601,train
151,15867,train
152,26135,train
153,8349,train
154,26346,train
155,9141,train
156,23090,train
157,20377,train
158,27519,train
159,16884,train
160,7522,train
161,28357,train
162,6822,train
163,11244,train
164,16401,train
165,24728,train
166,6100,train
167,22316,train
168,21303,train
169,27949,train
170,19760,train
171,4736,train
172,7941,train
173,1664,train
174,8563,train
175,23848,train
176,18308,train
177,14425,train
178,4811,train
179,29222,train
180,25065,train
181,20738,train
182,16499,train
183,13832,train
184,7201,train
185,24217,train
186,5563,train
187,11352,train
188,17116,train
189,6858,train
190,19593,train
191,9948,train
192,8747,train
193,6262,train
194,14063,train
195,11048,train
196,15947,train
