,index,set
0,29400,train
1,8690,train
2,8548,train
3,20045,train
4,5188,train
5,6854,train
6,401,train
7,11508,train
8,23840,train
9,822,train
10,5939,train
11,16750,train
12,4692,train
13,12909,train
14,15648,train
15,17793,train
16,26259,train
17,6080,train
18,29627,train
19,12579,train
20,5088,train
21,4113,train
22,16680,train
23,3794,train
24,9998,train
25,557,train
26,25767,train
27,26232,train
28,5165,train
29,15284,train
30,20331,train
31,8910,train
32,3602,train
33,14308,train
34,23436,train
35,15093,train
36,18665,train
37,29255,train
38,12825,train
39,27653,train
40,28940,train
41,4434,train
42,16096,train
43,24139,train
44,24389,train
45,2311,train
46,2394,train
47,8248,train
48,14478,train
49,7414,train
50,16639,train
51,4337,train
52,4780,train
53,6599,train
54,24090,train
55,13192,train
56,11867,train
57,25313,train
58,16404,train
59,29375,train
60,22364,train
61,19092,train
62,12946,train
63,27447,train
64,11558,train
65,4140,train
66,15221,train
67,25456,train
68,15785,train
69,18416,train
70,3703,train
71,877,train
72,14805,train
73,26517,train
74,26487,train
75,16212,train
76,15003,train
77,29829,train
78,22093,train
79,8832,train
80,17821,train
81,11960,train
82,4145,train
83,8999,train
84,28920,train
85,14380,train
86,14844,train
87,9098,train
88,21237,train
89,27207,train
90,3382,train
91,26860,train
92,23296,train
93,22567,train
94,19709,train
95,13285,train
96,9998,train
97,26832,train
98,19036,train
99,10975,train
100,21451,train
101,9638,train
102,25667,train
103,14726,train
104,22170,train
105,18894,train
106,23448,train
107,8610,train
108,3520,train
109,27696,train
110,4902,train
111,8860,train
112,18857,train
113,29986,train
114,24164,train
115,29209,train
116,9287,train
117,28117,train
118,25351,train
119,19700,train
120,9711,train
121,16302,train
122,20165,train
123,6327,train
124,10230,train
125,22088,train
126,29529,train
127,22958,train
128,20074,train
129,24389,train
130,15083,train
131,5281,train
132,19123,train
133,7059,train
134,4498,train
135,24334,train
136,15475,train
137,17750,train
138,16541,train
139,1866,train
140,17353,train
141,19800,train
142,8123,train
