,index,set
0,15245,train
1,6326,train
2,7034,train
3,29214,train
4,9572,train
5,20313,train
6,15016,train
7,28076,train
8,26050,train
9,28361,train
10,7694,train
11,7680,train
12,23876,train
13,10661,train
14,5161,train
15,21732,train
16,10518,train
17,10813,train
18,5849,train
19,9559,train
20,13811,train
21,24312,train
22,3635,train
23,28756,train
24,19709,train
25,6502,train
26,19632,train
27,15272,train
28,20397,train
29,22991,train
30,29763,train
31,4018,train
32,22147,train
33,9494,train
34,23624,train
35,13633,train
36,9765,train
37,29037,train
38,16487,train
39,8791,train
40,22271,train
41,24617,train
42,14322,train
43,15356,train
44,22885,train
45,16379,train
46,4343,train
47,18533,train
48,28776,train
49,11076,train
50,17693,train
51,1023,train
52,5948,train
53,11786,train
54,18873,train
55,25975,train
56,28453,train
57,7269,train
58,15113,train
59,5003,train
60,20235,train
61,20840,train
62,8101,train
63,6845,train
64,7708,train
65,5238,train
66,9573,train
67,2025,train
68,28957,train
69,14241,train
70,13498,train
71,26188,train
72,20712,train
73,8184,train
74,14473,train
75,7591,train
76,12497,train
77,21526,train
78,3428,train
79,17683,train
80,12973,train
81,7595,train
82,17570,train
83,10782,train
84,6626,train
85,20626,train
86,15221,train
87,25521,train
88,11654,train
89,12281,train
90,586,train
91,18735,train
92,20317,train
93,11761,train
94,20008,train
95,27325,train
96,15199,train
97,22080,train
98,2745,train
99,1188,train
100,17302,train
101,29174,train
102,7960,train
103,5342,train
104,10672,train
105,22440,train
106,178,train
107,16780,train
108,15335,train
109,8094,train
110,8340,train
111,20907,train
112,15529,train
113,29839,train
114,4475,train
115,20355,train
116,26872,train
117,7222,train
118,17471,train
119,1469,train
120,26762,train
121,7833,train
122,18521,train
123,24806,train
124,17489,train
125,8836,train
126,3899,train
127,27160,train
128,17902,train
129,8617,train
130,28757,train
131,15508,train
132,17798,train
133,11029,train
134,18400,train
135,1513,train
136,14812,train
137,8737,train
138,20941,train
139,26811,train
140,16680,train
141,14341,train
142,18369,train
143,13304,train
144,22959,train
145,24244,train
146,9099,train
147,23671,train
148,12300,train
149,5738,train
150,302,train
151,9817,train
152,8836,train
153,8994,train
154,3152,train
155,21769,train
156,22434,train
157,25975,train
158,6026,train
159,22288,train
160,21929,train
161,28631,train
162,18628,train
163,9069,train
164,11989,train
165,16436,train
166,4624,train
167,13631,train
168,22124,train
169,27760,train
170,4429,train
171,29851,train
172,15657,train
173,10463,train
174,11470,train
175,18687,train
176,10914,train
177,18781,train
178,7514,train
179,18828,train
180,18112,train
181,20128,train
182,22669,train
183,1738,train
184,18708,train
185,14492,train
186,19460,train
187,20510,train
188,10643,train
189,12528,train
190,2098,train
191,25760,train
192,5869,train
193,29745,train
194,10472,train
195,14218,train
196,14228,train
197,17413,train
198,16237,train
199,10937,train
200,9969,train
201,9483,train
202,25882,train
203,7652,train
204,29916,train
205,13896,train
206,5215,train
207,24883,train
208,29730,train
209,26633,train
210,19618,train
211,23043,train
212,9622,train
213,17413,train
214,7946,train
215,6829,train
216,27659,train
217,11065,train
218,21098,train
219,15736,train
220,22783,train
221,15504,train
222,11213,train
223,24143,train
224,673,train
225,23132,train
226,22632,train
227,8245,train
228,7024,train
