,index,set
0,24583,train
1,24879,train
2,13168,train
3,20924,train
4,4920,train
5,19635,train
6,445,train
7,26742,train
8,26071,train
9,15751,train
10,11021,train
11,3319,train
12,8683,train
13,6010,train
14,13790,train
15,18074,train
16,16648,train
17,28389,train
18,10504,train
19,16576,train
20,19326,train
21,3550,train
22,21892,train
23,1952,train
24,17692,train
25,10766,train
26,7209,train
27,2023,train
28,14153,train
29,22563,train
30,12760,train
31,14683,train
32,10672,train
33,14064,train
34,7006,train
35,897,train
36,21014,train
37,23502,train
38,4814,train
39,9539,train
40,1495,train
41,304,train
42,22691,train
43,756,train
44,25904,train
45,12469,train
46,20128,train
47,25033,train
48,29231,train
49,7818,train
50,9382,train
51,6177,train
52,21073,train
53,21198,train
54,8386,train
55,20388,train
56,10909,train
57,19521,train
58,6622,train
59,20281,train
60,20419,train
61,7307,train
62,13243,train
63,8866,train
64,5245,train
65,27893,train
66,11973,train
67,15557,train
68,23054,train
69,10633,train
70,23894,train
71,12277,train
72,22302,train
73,24259,train
74,23979,train
75,18253,train
76,27967,train
77,7934,train
78,5604,train
79,21714,train
80,13011,train
81,29001,train
82,14042,train
83,12280,train
84,24983,train
85,18496,train
86,4537,train
87,546,train
88,16818,train
89,18900,train
90,16402,train
91,7573,train
92,4002,train
93,17508,train
94,14073,train
95,21043,train
96,19600,train
97,7155,train
98,26183,train
99,29633,train
100,1678,train
101,26318,train
102,9228,train
103,23991,train
104,6400,train
105,29083,train
106,29728,train
107,20730,train
108,29081,train
109,13264,train
110,22260,train
111,9205,train
112,10458,train
113,2868,train
114,29199,train
115,1293,train
116,18912,train
117,7267,train
118,14036,train
119,28816,train
120,26752,train
121,23862,train
122,14466,train
123,23232,train
124,27405,train
125,28428,train
126,27591,train
127,7696,train
128,4251,train
129,26521,train
130,24283,train
131,13623,train
132,23906,train
133,25943,train
134,1083,train
135,17681,train
136,23871,train
137,6327,train
138,8292,train
139,28206,train
140,2102,train
141,14164,train
142,21069,train
143,6276,train
144,1119,train
145,14243,train
146,10299,train
147,8227,train
148,23772,train
149,18122,train
150,19484,train
151,3598,train
152,20634,train
153,4092,train
154,7490,train
155,27059,train
156,20796,train
157,17040,train
158,9637,train
159,1313,train
160,17633,train
161,3248,train
162,28244,train
163,28362,train
164,7410,train
165,11391,train
166,29304,train
167,16440,train
168,2112,train
169,20714,train
170,5997,train
171,23268,train
172,15679,train
173,3319,train
174,9829,train
175,24904,train
176,20428,train
177,11125,train
178,333,train
179,27745,train
180,3526,train
181,23427,train
182,840,train
183,23083,train
184,4115,train
185,17726,train
186,23758,train
187,17684,train
188,11966,train
189,8606,train
190,15736,train
191,25038,train
192,6296,train
193,19189,train
194,3596,train
195,6711,train
196,26031,train
197,22731,train
198,25158,train
199,29787,train
200,21091,train
201,17135,train
202,20000,train
203,18911,train
204,15733,train
205,26793,train
206,9515,train
207,14942,train
208,29691,train
209,16236,train
210,25271,train
211,22053,train
212,14445,train
213,19937,train
214,4304,train
215,1256,train
216,19673,train
217,8905,train
218,29650,train
219,20337,train
220,18552,train
221,3085,train
222,13131,train
223,8272,train
224,23156,train
225,17543,train
226,303,train
