,index,set
0,17831,train
1,7316,train
2,14632,train
3,18429,train
4,1389,train
5,27369,train
6,321,train
7,14562,train
8,16468,train
9,6383,train
10,8317,train
11,16463,train
12,25552,train
13,13551,train
14,13350,train
15,9413,train
16,6169,train
17,5113,train
18,15386,train
19,19261,train
20,22963,train
21,2235,train
22,8456,train
23,1483,train
24,23357,train
25,12941,train
26,28403,train
27,24946,train
28,18001,train
29,6464,train
30,6899,train
31,12550,train
32,23001,train
33,1403,train
34,23072,train
35,5711,train
36,20844,train
37,27555,train
38,18884,train
39,26284,train
40,17924,train
41,7472,train
42,12950,train
43,29069,train
44,4066,train
45,2201,train
46,18782,train
47,5528,train
48,25041,train
49,1992,train
50,21598,train
51,5067,train
52,20610,train
53,14302,train
54,3059,train
55,27748,train
56,3149,train
57,14269,train
58,22654,train
59,12648,train
60,2661,train
61,5605,train
62,11536,train
63,18238,train
64,16060,train
65,618,train
66,8621,train
67,6029,train
68,4130,train
69,15959,train
70,20401,train
71,5769,train
72,6207,train
73,27610,train
74,10851,train
75,6297,train
76,20869,train
77,4895,train
78,4158,train
79,3387,train
80,12571,train
81,622,train
82,11168,train
83,21347,train
84,23468,train
85,24570,train
86,12940,train
87,16336,train
88,7439,train
89,17765,train
90,20298,train
91,13407,train
92,22345,train
93,8861,train
94,5338,train
95,4306,train
96,12266,train
97,22950,train
98,27131,train
99,2864,train
100,28588,train
101,22193,train
102,17063,train
103,9338,train
104,14158,train
105,19677,train
106,15050,train
107,3199,train
108,26127,train
109,21370,train
110,13552,train
111,2921,train
112,13039,train
113,16167,train
114,10681,train
115,4779,train
116,13266,train
117,16292,train
118,26083,train
119,5971,train
120,26401,train
121,23788,train
122,9145,train
123,12135,train
124,9958,train
125,3508,train
126,13165,train
127,20804,train
128,17381,train
129,20335,train
130,16154,train
131,15668,train
132,16455,train
133,455,train
134,810,train
135,29218,train
136,13732,train
137,19760,train
138,28342,train
139,23315,train
140,7196,train
141,20129,train
142,1109,train
143,5359,train
144,7508,train
145,12057,train
146,9130,train
147,20870,train
148,2641,train
149,3091,train
150,11794,train
151,2302,train
152,14356,train
153,1528,train
154,28150,train
155,3940,train
156,6222,train
157,25587,train
158,22511,train
159,8100,train
160,5787,train
161,8010,train
162,24769,train
163,21014,train
164,9148,train
165,21577,train
166,1883,train
167,24500,train
168,6354,train
169,29363,train
170,9489,train
171,1603,train
172,23334,train
173,26018,train
174,7425,train
175,3498,train
176,15176,train
177,20415,train
178,1653,train
179,17452,train
180,18996,train
181,11939,train
182,5409,train
183,18374,train
184,24068,train
185,21503,train
186,10081,train
187,13758,train
188,21185,train
189,5769,train
190,21346,train
191,17460,train
192,6730,train
193,24538,train
194,2310,train
195,14510,train
196,6555,train
197,26789,train
198,24086,train
199,23395,train
200,26147,train
201,18403,train
202,3418,train
203,11616,train
204,3022,train
205,12100,train
206,23027,train
207,29468,train
208,15295,train
209,27451,train
210,23823,train
211,6925,train
212,931,train
213,8870,train
214,13795,train
215,4564,train
216,22770,train
217,23922,train
218,24139,train
219,20114,train
220,21750,train
221,20097,train
222,2183,train
223,11167,train
224,21964,train
225,1658,train
226,646,train
227,24020,train
228,24136,train
229,3503,train
230,25771,train
231,2517,train
232,9040,train
233,29373,train
234,9811,train
235,17183,train
236,19171,train
237,25928,train
238,10166,train
239,21605,train
240,21441,train
241,21181,train
242,580,train
243,29808,train
244,8121,train
245,15753,train
246,21781,train
247,6862,train
248,13018,train
249,12244,train
250,817,train
251,29112,train
252,18782,train
253,22201,train
254,6519,train
255,2194,train
256,5093,train
257,12158,train
258,6949,train
259,7232,train
260,3220,train
261,25426,train
262,22164,train
263,11189,train
264,9378,train
265,15302,train
266,23952,train
267,14688,train
268,10042,train
269,28096,train
270,23767,train
271,22476,train
272,12769,train
273,7709,train
274,24884,train
275,28241,train
276,17687,train
277,6803,train
278,3471,train
279,9705,train
280,1615,train
281,28807,train
282,17358,train
283,26829,train
284,21668,train
285,29051,train
286,26731,train
287,1419,train
288,16278,train
289,23337,train
290,11416,train
291,22430,train
292,25337,train
293,10355,train
294,21316,train
295,9815,train
296,10832,train
297,13880,train
298,7360,train
299,13384,train
300,19458,train
301,8836,train
302,8374,train
303,19389,train
304,12202,train
305,145,train
306,22515,train
307,12302,train
308,12307,train
309,20261,train
310,53,train
311,9785,train
312,20407,train
313,23467,train
314,22346,train
315,4148,train
316,28025,train
317,23537,train
318,10930,train
319,27309,train
320,14580,train
321,6306,train
322,4452,train
323,26133,train
324,13022,train
325,28973,train
326,18617,train
327,13551,train
328,5633,train
329,26084,train
330,3948,train
331,20525,train
332,27238,train
333,17503,train
334,24358,train
335,20294,train
336,9362,train
337,8668,train
338,24280,train
339,18522,train
340,12857,train
341,26531,train
342,6830,train
343,1494,train
344,15825,train
345,5866,train
346,6796,train
347,9348,train
348,27388,train
349,18638,train
350,3238,train
351,4509,train
352,13136,train
353,25583,train
354,2584,train
355,14070,train
356,15514,train
357,8245,train
358,11940,train
359,18871,train
360,14482,train
361,24544,train
362,10128,train
363,5398,train
364,14666,train
365,8822,train
366,8252,train
367,3821,train
368,9427,train
369,29943,train
370,23095,train
371,14113,train
372,21112,train
373,23833,train
374,13829,train
375,24405,train
376,3363,train
377,15516,train
378,28593,train
379,11099,train
380,22375,train
381,24878,train
382,7179,train
383,14157,train
384,203,train
385,22741,train
386,24483,train
