,index,set
0,22534,train
1,2068,train
2,1013,train
3,3673,train
4,2744,train
5,26163,train
6,29141,train
7,24930,train
8,7111,train
9,17156,train
10,28494,train
11,3880,train
12,8386,train
13,21652,train
14,11112,train
15,28893,train
16,16740,train
17,25995,train
18,13180,train
19,20534,train
20,25247,train
21,14579,train
22,29631,train
23,927,train
24,29099,train
25,4959,train
26,12249,train
27,16185,train
28,21311,train
29,1698,train
30,3950,train
31,3766,train
32,17079,train
33,3917,train
34,7050,train
35,1879,train
36,20239,train
37,24264,train
38,11164,train
39,11710,train
40,27053,train
41,24052,train
42,23457,train
43,10242,train
44,19009,train
45,17200,train
46,1664,train
47,18421,train
48,24825,train
49,6988,train
50,5076,train
51,19890,train
52,20570,train
53,22420,train
54,29264,train
55,2214,train
56,20095,train
57,13660,train
58,11113,train
59,28641,train
60,10161,train
61,1325,train
62,12467,train
63,26882,train
64,21465,train
65,2416,train
66,19331,train
67,29524,train
68,7466,train
69,5780,train
70,5319,train
71,17431,train
72,9913,train
73,23291,train
74,195,train
75,12325,train
76,27478,train
77,14575,train
78,25553,train
79,21022,train
80,22215,train
81,17086,train
82,23740,train
83,2781,train
84,25721,train
85,10157,train
86,29690,train
87,11883,train
88,12371,train
89,4715,train
90,1978,train
91,7505,train
92,28674,train
93,9509,train
94,21981,train
95,727,train
96,3250,train
97,10506,train
98,10956,train
99,7337,train
100,7886,train
101,20546,train
102,9068,train
103,12950,train
104,11366,train
105,9372,train
106,23289,train
107,484,train
108,2352,train
109,2253,train
110,5166,train
111,27283,train
112,24159,train
113,8769,train
114,12359,train
115,25060,train
116,15452,train
117,8404,train
118,14894,train
119,1628,train
120,9171,train
121,16470,train
122,1411,train
123,7729,train
124,29819,train
125,15769,train
126,24196,train
127,8052,train
128,6778,train
129,18512,train
130,151,train
131,6192,train
132,12075,train
133,23048,train
134,14692,train
135,4075,train
136,2940,train
137,11562,train
138,13751,train
139,28082,train
140,28786,train
141,18630,train
142,278,train
143,24107,train
144,2956,train
145,23032,train
146,27121,train
147,19290,train
148,14433,train
149,21431,train
150,7054,train
151,8588,train
152,3935,train
153,4524,train
154,16318,train
155,6803,train
156,10919,train
157,18095,train
158,10117,train
159,10584,train
160,27179,train
161,4482,train
162,24305,train
163,18754,train
164,23196,train
165,25060,train
166,23514,train
167,5273,train
168,18990,train
169,16686,train
170,25063,train
171,23427,train
