,index,set
0,1392,train
1,1593,train
2,7565,train
3,26872,train
4,2485,train
5,8818,train
6,27215,train
7,8067,train
8,2446,train
9,10432,train
10,15922,train
11,22995,train
12,17507,train
13,3680,train
14,16612,train
15,26726,train
16,24513,train
17,29335,train
18,10291,train
19,17729,train
20,23558,train
21,27072,train
22,4521,train
23,3801,train
24,5292,train
25,24253,train
26,10040,train
27,4886,train
28,1379,train
29,13971,train
30,14849,train
31,9930,train
32,3017,train
33,25618,train
34,12313,train
35,24335,train
36,20456,train
37,8043,train
38,29578,train
39,8121,train
40,18196,train
41,13310,train
42,19546,train
43,22416,train
44,1831,train
45,16724,train
46,17070,train
47,10373,train
48,26187,train
49,29243,train
50,27082,train
51,6742,train
52,5390,train
53,10349,train
54,28375,train
55,4209,train
56,22778,train
57,17595,train
58,2326,train
59,22569,train
60,21232,train
61,26519,train
62,28171,train
63,11705,train
64,5262,train
65,1202,train
66,5714,train
67,12341,train
68,22898,train
69,22746,train
70,23775,train
71,9846,train
72,22992,train
73,19117,train
74,17188,train
75,12563,train
76,22714,train
77,15550,train
78,19874,train
79,28953,train
80,28210,train
81,13400,train
82,11522,train
83,14663,train
84,3511,train
85,6479,train
86,14873,train
87,12644,train
88,24208,train
89,23217,train
90,7186,train
91,4211,train
92,13775,train
93,9852,train
94,13573,train
95,20259,train
96,1876,train
97,2797,train
98,27754,train
99,5214,train
100,29232,train
101,6863,train
102,27034,train
103,142,train
104,9804,train
105,6777,train
106,19886,train
107,949,train
108,13071,train
109,17778,train
110,19392,train
111,24336,train
112,23670,train
113,29398,train
114,23549,train
115,9542,train
116,12317,train
117,8247,train
118,24376,train
119,24455,train
120,23242,train
121,7519,train
122,15221,train
123,14487,train
124,12993,train
125,29123,train
126,21435,train
127,22540,train
128,25153,train
129,8811,train
130,4210,train
131,13515,train
132,13353,train
133,8892,train
134,21319,train
135,11371,train
136,24125,train
137,11183,train
138,24447,train
139,11030,train
140,25769,train
141,9872,train
142,24662,train
143,26004,train
144,17498,train
145,12555,train
146,25621,train
147,1857,train
148,5636,train
149,14602,train
150,5250,train
151,23659,train
152,25720,train
153,623,train
154,6172,train
155,6939,train
156,17802,train
157,18665,train
158,26506,train
159,8893,train
160,17023,train
161,23583,train
162,41,train
163,12073,train
164,29564,train
165,19771,train
166,25241,train
167,14077,train
168,24597,train
169,12313,train
170,12055,train
171,3120,train
172,1056,train
173,5079,train
174,3943,train
175,2998,train
176,28933,train
177,352,train
178,12195,train
179,16955,train
180,11421,train
181,15772,train
182,29679,train
183,3786,train
184,28267,train
185,5351,train
186,3546,train
187,979,train
188,29115,train
189,15509,train
190,8237,train
191,6139,train
192,23118,train
193,6880,train
194,16036,train
195,10691,train
196,12576,train
197,25945,train
198,4995,train
199,71,train
200,14142,train
201,16385,train
202,17916,train
203,19958,train
204,23579,train
205,17442,train
206,18071,train
207,1271,train
208,8262,train
209,25010,train
210,16912,train
211,16559,train
212,26362,train
213,21931,train
214,2600,train
215,14635,train
216,8779,train
217,26982,train
218,21833,train
219,11234,train
220,595,train
221,5800,train
222,4448,train
223,9373,train
224,14501,train
225,17176,train
226,28271,train
227,18668,train
228,1039,train
229,12997,train
230,26368,train
231,6772,train
232,6569,train
233,6929,train
234,15544,train
235,25421,train
236,27612,train
237,25671,train
238,12377,train
239,25851,train
240,19467,train
241,22034,train
242,4302,train
243,6312,train
244,16352,train
245,812,train
246,8017,train
247,6224,train
248,18386,train
