,index,set
0,20111,train
1,23383,train
2,16116,train
3,7804,train
4,11753,train
5,18936,train
6,20310,train
7,23229,train
8,934,train
9,9171,train
10,16914,train
11,6498,train
12,2020,train
13,4566,train
14,11786,train
15,14066,train
16,4358,train
17,7277,train
18,19140,train
19,14845,train
20,24396,train
21,24782,train
22,7871,train
23,19015,train
24,12774,train
25,3218,train
26,25407,train
27,23736,train
28,27753,train
29,15200,train
30,10738,train
31,22002,train
32,4387,train
33,24491,train
34,19643,train
35,8107,train
36,6896,train
37,6993,train
38,25513,train
39,13241,train
40,945,train
41,19937,train
42,9203,train
43,24652,train
44,23008,train
45,27773,train
46,20100,train
47,14374,train
48,25851,train
49,14685,train
50,19633,train
51,13375,train
52,21872,train
53,11122,train
54,12210,train
55,16324,train
56,3223,train
57,9970,train
58,5481,train
59,17540,train
60,17000,train
61,6396,train
62,26484,train
63,29977,train
64,26222,train
65,11442,train
66,17157,train
67,13923,train
68,8891,train
69,9976,train
70,28610,train
71,4914,train
72,18292,train
73,8653,train
74,10228,train
75,3939,train
76,8680,train
77,4206,train
78,25001,train
79,19594,train
80,18917,train
81,15845,train
82,10778,train
83,27217,train
84,132,train
85,5103,train
86,13301,train
87,9543,train
88,19109,train
89,3987,train
90,26603,train
91,25036,train
92,3253,train
93,21656,train
94,18453,train
95,21269,train
96,18159,train
97,15272,train
98,6397,train
99,4834,train
100,17109,train
101,4200,train
102,7052,train
103,26409,train
104,11389,train
105,14731,train
106,29676,train
107,26333,train
108,13925,train
109,20264,train
110,22559,train
111,4496,train
112,26242,train
113,1895,train
114,6602,train
115,8998,train
116,24413,train
117,24801,train
118,5744,train
119,19731,train
120,19307,train
121,25384,train
122,20184,train
123,5770,train
124,5992,train
125,3739,train
126,17612,train
127,21495,train
128,28412,train
129,25783,train
130,25909,train
131,22657,train
132,2553,train
133,924,train
134,11363,train
135,7995,train
136,26762,train
137,23141,train
138,1543,train
139,12167,train
140,25442,train
141,26546,train
142,15241,train
143,18368,train
144,20650,train
145,4116,train
146,5992,train
147,23281,train
148,10970,train
149,1144,train
150,13781,train
151,8476,train
152,20390,train
153,17433,train
154,23412,train
155,4925,train
156,10994,train
157,13341,train
158,16196,train
159,7784,train
160,28098,train
161,21371,train
162,21306,train
163,9701,train
164,20429,train
165,26405,train
166,26816,train
167,20540,train
168,25981,train
169,8364,train
170,10223,train
171,17533,train
172,10017,train
173,26760,train
174,17276,train
175,11706,train
176,12334,train
177,16109,train
178,21376,train
179,20217,train
180,25636,train
181,2375,train
182,15746,train
183,17923,train
184,29445,train
185,8160,train
186,8801,train
187,8379,train
188,3850,train
189,16778,train
190,11491,train
191,4553,train
192,15689,train
193,1800,train
194,29561,train
195,26173,train
196,12886,train
197,21490,train
198,6116,train
199,2457,train
200,4021,train
201,19443,train
202,5215,train
203,15858,train
204,15563,train
205,10332,train
206,5895,train
207,8198,train
208,13500,train
209,7724,train
210,8650,train
211,10374,train
212,2373,train
213,26914,train
214,14387,train
215,12628,train
216,6841,train
217,2905,train
218,17363,train
219,5828,train
220,24898,train
221,15244,train
222,20594,train
223,29488,train
224,29453,train
225,6822,train
226,19893,train
227,1254,train
228,28033,train
229,7273,train
230,14474,train
231,23713,train
232,18619,train
233,13306,train
234,1317,train
235,8943,train
236,22721,train
237,8141,train
238,24503,train
239,29415,train
240,8229,train
241,19294,train
242,22362,train
243,24874,train
244,14052,train
245,18127,train
246,13878,train
247,23447,train
248,6,train
249,20077,train
250,16915,train
251,6687,train
252,26446,train
253,27337,train
254,8316,train
255,9488,train
256,10760,train
257,8926,train
258,10121,train
259,18543,train
260,28704,train
261,5814,train
262,15053,train
263,7649,train
264,27056,train
265,9288,train
266,26382,train
267,19300,train
268,19358,train
269,29753,train
270,19024,train
271,4076,train
272,3060,train
273,9164,train
274,22444,train
275,17183,train
276,23058,train
277,20262,train
278,6723,train
279,16249,train
280,11026,train
281,22319,train
282,17450,train
283,9962,train
284,26417,train
285,19199,train
286,27923,train
287,19661,train
288,10297,train
289,18377,train
290,28617,train
291,13109,train
292,27781,train
293,21654,train
294,10468,train
295,20390,train
296,21547,train
297,12918,train
298,23060,train
299,4704,train
300,9847,train
301,24801,train
302,13884,train
303,13062,train
304,20209,train
305,18609,train
306,15656,train
307,7179,train
308,968,train
309,19780,train
310,9839,train
311,15773,train
312,534,train
313,5465,train
314,23185,train
315,24808,train
316,19358,train
317,9944,train
318,22904,train
319,12744,train
320,847,train
321,25277,train
322,20365,train
323,28662,train
324,9253,train
325,18757,train
326,11689,train
327,23203,train
328,23108,train
329,19615,train
330,3983,train
331,19566,train
332,18604,train
333,8626,train
334,9622,train
335,23605,train
336,15,train
337,5936,train
338,2922,train
339,8533,train
340,2578,train
341,11532,train
342,25548,train
343,9361,train
344,1120,train
345,1453,train
346,9941,train
347,5795,train
348,7837,train
349,5874,train
350,16521,train
351,21124,train
352,22379,train
353,18312,train
354,21464,train
355,17869,train
356,11342,train
357,29932,train
358,4660,train
359,10499,train
360,29361,train
361,13210,train
362,2511,train
363,15800,train
364,18835,train
365,19371,train
366,7083,train
367,16931,train
368,10864,train
369,2669,train
370,7489,train
371,7630,train
372,16955,train
373,4194,train
374,15809,train
375,21350,train
376,6178,train
377,22909,train
378,4010,train
379,5567,train
380,22232,train
381,14144,train
382,17760,train
383,8031,train
384,26658,train
385,24703,train
386,10258,train
387,20643,train
388,5626,train
389,16195,train
390,29317,train
391,24157,train
392,16873,train
393,21639,train
394,2310,train
395,2857,train
396,20284,train
397,28138,train
398,24350,train
399,7236,train
400,3741,train
401,9942,train
402,13076,train
403,19827,train
404,19250,train
405,28463,train
406,97,train
407,6787,train
408,20721,train
