,index,set
0,9215,train
1,9894,train
2,5626,train
3,23756,train
4,25908,train
5,11172,train
6,15597,train
7,330,train
8,5587,train
9,8396,train
10,16775,train
11,10612,train
12,16743,train
13,3696,train
14,29118,train
15,14679,train
16,20148,train
17,2402,train
18,3980,train
19,5392,train
20,9989,train
21,19210,train
22,20538,train
23,11638,train
24,4991,train
25,7200,train
26,15327,train
27,22647,train
28,15874,train
29,21013,train
30,25121,train
31,10616,train
32,14794,train
33,7685,train
34,21860,train
35,6682,train
36,29376,train
37,18393,train
38,3703,train
39,25076,train
40,22950,train
41,20742,train
42,13594,train
43,23859,train
44,19039,train
45,3220,train
46,18307,train
47,22971,train
48,3037,train
49,13853,train
50,2031,train
51,7869,train
52,7477,train
53,19420,train
54,29975,train
55,11546,train
56,14268,train
57,21842,train
58,28086,train
59,6939,train
60,8581,train
61,26931,train
62,2271,train
63,15221,train
64,9700,train
65,9180,train
66,6242,train
67,15567,train
68,20995,train
69,27004,train
70,25292,train
71,6964,train
72,6921,train
73,16266,train
74,3077,train
75,12621,train
76,7570,train
77,16262,train
78,12924,train
79,1942,train
80,10478,train
81,27936,train
82,27051,train
83,19487,train
84,16896,train
85,19869,train
86,2425,train
87,26399,train
88,15089,train
89,14076,train
90,3619,train
91,1725,train
92,16695,train
93,3792,train
94,10204,train
95,18289,train
96,5727,train
97,10952,train
98,8194,train
99,25957,train
100,24159,train
101,19324,train
102,4355,train
103,28206,train
104,13326,train
105,164,train
106,18829,train
107,3364,train
108,5048,train
109,8070,train
110,28032,train
111,6352,train
112,5835,train
113,28497,train
114,29661,train
115,29369,train
116,26496,train
117,27832,train
118,4942,train
119,27413,train
120,27810,train
121,19729,train
122,15714,train
123,10185,train
124,22413,train
125,19030,train
126,1129,train
127,8995,train
128,20436,train
129,29444,train
130,18420,train
131,21814,train
132,3122,train
133,4620,train
134,17589,train
135,17519,train
136,28372,train
137,27725,train
138,6834,train
139,19252,train
140,2059,train
141,16886,train
142,26477,train
143,5183,train
144,3276,train
145,24529,train
146,773,train
147,4119,train
148,9956,train
149,19915,train
150,21577,train
151,20718,train
152,28176,train
153,758,train
154,17545,train
155,14424,train
156,15055,train
157,28911,train
158,16906,train
159,7280,train
160,22452,train
161,13930,train
162,13377,train
163,20982,train
164,3501,train
165,4913,train
166,293,train
167,26419,train
168,5109,train
169,19511,train
170,11737,train
171,14177,train
172,26095,train
173,24351,train
174,10394,train
175,11418,train
176,13297,train
177,5668,train
178,15839,train
179,17544,train
180,6495,train
181,16605,train
182,19901,train
183,22381,train
184,11840,train
185,7895,train
186,24805,train
187,11022,train
188,11631,train
189,27190,train
190,25103,train
191,20003,train
192,7152,train
193,15965,train
194,22068,train
195,15650,train
196,14239,train
197,17015,train
198,17831,train
199,13818,train
200,11316,train
201,9967,train
202,6770,train
203,13828,train
