index,set
1290,train
26243,train
21611,train
26734,train
25930,train
24351,train
10999,train
17111,train
6033,train
15264,train
2161,train
24226,train
15890,train
25527,train
5717,train
21841,train
15345,train
7631,train
27831,train
6890,train
29090,train
19270,train
16051,train
13335,train
16086,train
3639,train
7873,train
9677,train
2021,train
28269,train
14208,train
5471,train
9213,train
11965,train
26924,train
9646,train
4183,train
28351,train
16008,train
11138,train
17670,train
19916,train
25055,train
6529,train
2180,train
11475,train
5569,train
5287,train
26494,train
26511,train
21963,train
24500,train
19959,train
28215,train
9802,train
11925,train
2175,train
14397,train
21852,train
25042,train
528,train
28777,train
6808,train
25389,train
18533,train
8214,train
17297,train
3718,train
28890,train
15368,train
27964,train
15205,train
4745,train
19940,train
15152,train
14827,train
28300,train
26583,train
23744,train
8218,train
15573,train
27171,train
25441,train
5872,train
26825,train
13577,train
1671,train
11851,train
25109,train
8700,train
29882,train
18880,train
8246,train
11872,train
9037,train
10016,train
9781,train
24267,train
17623,train
13947,train
28873,train
12119,train
2687,train
11952,train
17693,train
9429,train
2677,train
26778,train
3378,train
629,train
23231,train
15819,train
10015,train
25977,train
28265,train
14806,train
24194,train
22891,train
27816,train
11224,train
18744,train
3851,train
22104,train
23101,train
28365,train
23756,train
8437,train
1036,train
29074,train
18492,train
1320,train
5111,train
23046,train
17826,train
4361,train
19599,train
151,train
10007,train
29480,train
13001,train
28204,train
29450,train
6923,train
12034,train
14043,train
10451,train
1952,train
11229,train
2978,train
18140,train
12556,train
23728,train
21623,train
13320,train
14541,train
5423,train
15175,train
17112,train
28735,train
18532,train
5800,train
3028,train
14759,train
5824,train
28809,train
29465,train
1455,train
22677,train
20772,train
29294,train
17429,train
12815,train
2357,train
4353,train
16364,train
25163,train
16198,train
12038,train
5604,train
27595,train
6218,train
27500,train
10854,train
7502,train
2370,train
20787,train
781,train
10774,train
3193,train
14657,train
2074,train
770,train
3452,train
22121,train
7881,train
25377,train
28164,train
26197,train
29436,train
20509,train
12499,train
10881,train
663,train
23481,train
25294,train
18196,train
17482,train
14203,train
27530,train
26407,train
14719,train
3854,train
9771,train
13669,train
21052,train
29069,train
17556,train
21410,train
23355,train
18546,train
20339,train
6462,train
3889,train
8997,train
12972,train
17156,train
15402,train
424,train
3371,train
14679,train
24598,train
13662,train
19085,train
10862,train
23176,train
5285,train
10053,train
27328,train
16897,train
22071,train
14576,train
23505,train
4764,train
19655,train
21956,train
17778,train
16347,train
10786,train
3555,train
23804,train
10890,train
5414,train
11472,train
9744,train
14939,train
5281,train
12184,train
4981,train
4099,train
6175,train
2955,train
29510,train
15083,train
24189,train
27268,train
29497,train
12748,train
22877,train
28286,train
17262,train
6492,train
9564,train
25067,train
3670,train
26588,train
25084,train
10589,train
27274,train
24948,train
5154,train
13902,train
11988,train
18776,train
29499,train
23542,train
12139,train
24630,train
11649,train
22630,train
18890,train
8533,train
22708,train
16021,train
1257,train
21656,train
13145,train
21055,train
23582,train
3847,train
29002,train
17680,train
5897,train
20964,train
10321,train
19986,train
21072,train
28212,train
24342,train
9062,train
18966,train
607,train
3702,train
22756,train
8880,train
6098,train
7878,train
11187,train
11801,train
23424,train
15787,train
6562,train
10972,train
3777,train
28247,train
15957,train
23055,train
15825,train
165,train
8307,train
9942,train
5978,train
8933,train
8814,train
21986,train
330,train
28943,train
24631,train
1433,train
213,train
11700,train
2012,train
655,train
9882,train
9263,train
4674,train
7903,train
7175,train
6872,train
28564,train
3386,train
174,train
28484,train
200,train
25021,train
14909,train
3523,train
9759,train
2518,train
343,train
28491,train
18012,train
7188,train
15464,train
20458,train
21050,train
19803,train
9526,train
11730,train
5510,train
24322,train
11303,train
15280,train
24956,train
12938,train
29765,train
18391,train
4360,train
26066,train
5028,train
24871,train
7040,train
8504,train
13626,train
8894,train
17647,train
5539,train
24578,train
10166,train
23352,train
870,train
11811,train
1483,train
7157,train
24179,train
22070,train
17071,train
20908,train
5358,train
1808,train
10884,train
8073,train
1098,train
20205,train
19524,train
1701,train
1627,train
6706,train
11469,train
24479,train
6796,train
17487,train
5827,train
25322,train
5670,train
2979,train
18249,train
15621,train
2088,train
15896,train
21159,train
21966,train
13080,train
7932,train
1612,train
22829,train
25581,train
5190,train
21920,train
6709,train
1950,train
25410,train
21394,train
16898,train
12919,train
19482,train
13629,train
19079,train
5388,train
28696,train
7607,train
20780,train
27105,train
20714,train
12243,train
21758,train
18705,train
16289,train
29982,train
3469,train
18340,train
11929,train
25589,train
8100,train
7639,train
9316,train
22582,train
25782,train
25342,train
4209,train
9093,train
21112,train
21936,train
21888,train
24246,train
20964,train
9737,train
8014,train
22470,train
2140,train
29379,train
17371,train
6589,train
25757,train
29549,train
