index,set
8590,train
21574,train
10535,train
9856,train
21729,train
16889,train
3346,train
3934,train
19127,train
24723,train
25807,train
26357,train
24459,train
27225,train
8445,train
17761,train
2190,train
6189,train
11255,train
11630,train
10005,train
22554,train
12948,train
26399,train
27853,train
11900,train
26760,train
3034,train
18065,train
11907,train
28184,train
24143,train
17502,train
24152,train
29541,train
21096,train
21425,train
25962,train
22684,train
28724,train
2682,train
23090,train
18548,train
25606,train
1714,train
18038,train
12720,train
12809,train
6971,train
26200,train
13815,train
18827,train
22128,train
17869,train
14162,train
20144,train
2478,train
24810,train
28186,train
14142,train
2367,train
17859,train
17891,train
29142,train
3369,train
28051,train
18665,train
25929,train
29659,train
276,train
7503,train
147,train
2612,train
7779,train
18452,train
25022,train
22417,train
16018,train
6887,train
14332,train
28188,train
14357,train
19059,train
21305,train
7756,train
23654,train
15498,train
25015,train
4604,train
11307,train
17251,train
14849,train
17844,train
19002,train
5001,train
23039,train
18545,train
201,train
10185,train
145,train
2048,train
8723,train
25600,train
22036,train
11120,train
11718,train
13660,train
12653,train
22789,train
13935,train
24318,train
4610,train
429,train
6033,train
3049,train
21250,train
9572,train
15350,train
27293,train
29331,train
1055,train
9535,train
21827,train
6350,train
21634,train
26850,train
14353,train
20455,train
27401,train
11254,train
14924,train
15709,train
22730,train
18037,train
11610,train
21056,train
7899,train
3438,train
12804,train
11943,train
12121,train
17942,train
1531,train
2193,train
17684,train
6887,train
4055,train
9454,train
3234,train
19239,train
10102,train
19778,train
8093,train
21872,train
137,train
22652,train
12384,train
8528,train
4642,train
2900,train
1348,train
12421,train
16046,train
14219,train
11460,train
14154,train
16199,train
12317,train
14617,train
9236,train
3427,train
5940,train
9471,train
10685,train
23353,train
23726,train
16066,train
16463,train
344,train
21357,train
19926,train
18209,train
27742,train
23192,train
11453,train
8936,train
2395,train
20183,train
924,train
18499,train
26397,train
17291,train
13670,train
25387,train
28392,train
23246,train
13138,train
19185,train
9292,train
9640,train
2294,train
15485,train
29167,train
1046,train
21509,train
17192,train
12964,train
18205,train
23983,train
11314,train
8129,train
26017,train
10916,train
5647,train
16443,train
27833,train
19936,train
14166,train
6332,train
23707,train
18154,train
5491,train
19404,train
26435,train
22543,train
6503,train
17384,train
6403,train
26139,train
6321,train
16777,train
11070,train
10623,train
17372,train
8055,train
7583,train
1151,train
26957,train
7861,train
3174,train
18267,train
